variant,country,year,totalfertility
estimates,440,1950,2.895
estimates,440,1951,2.883
estimates,440,1952,2.857
estimates,440,1953,2.828
estimates,440,1954,2.795
estimates,440,1955,2.759
estimates,440,1956,2.719
estimates,440,1957,2.677
estimates,440,1958,2.632
estimates,440,1959,2.586
estimates,440,1960,2.539
estimates,440,1961,2.493
estimates,440,1962,2.45
estimates,440,1963,2.41
estimates,440,1964,2.376
estimates,440,1965,2.348
estimates,440,1966,2.328
estimates,440,1967,2.316
estimates,440,1968,2.311
estimates,440,1969,2.309
estimates,440,1970,2.308
estimates,440,1971,2.303
estimates,440,1972,2.291
estimates,440,1973,2.271
estimates,440,1974,2.243
estimates,440,1975,2.208
estimates,440,1976,2.17
estimates,440,1977,2.133
estimates,440,1978,2.1
estimates,440,1979,2.074
estimates,440,1980,2.056
estimates,440,1981,2.048
estimates,440,1982,2.047
estimates,440,1983,2.05
estimates,440,1984,2.056
estimates,440,1985,2.06
estimates,440,1986,2.06
estimates,440,1987,2.051
estimates,440,1988,2.033
estimates,440,1989,2.004
estimates,440,1990,1.963
estimates,440,1991,1.91
estimates,440,1992,1.848
estimates,440,1993,1.781
estimates,440,1994,1.711
estimates,440,1995,1.64
estimates,440,1996,1.57
estimates,440,1997,1.502
estimates,440,1998,1.439
estimates,440,1999,1.383
estimates,440,2000,1.338
estimates,440,2001,1.307
estimates,440,2002,1.29
estimates,440,2003,1.287
estimates,440,2004,1.297
estimates,440,2005,1.319
estimates,440,2006,1.351
estimates,440,2007,1.389
estimates,440,2008,1.431
estimates,440,2009,1.472
estimates,440,2010,1.51
estimates,440,2011,1.544
estimates,440,2012,1.574
estimates,440,2013,1.6
estimates,440,2014,1.621
estimates,440,2015,1.637
medium_variant,440,2015,1.637
medium_variant,440,2016,1.65
medium_variant,440,2017,1.66
medium_variant,440,2018,1.669
medium_variant,440,2019,1.678
medium_variant,440,2020,1.687
medium_variant,440,2021,1.697
medium_variant,440,2022,1.705
medium_variant,440,2023,1.714
medium_variant,440,2024,1.722
medium_variant,440,2025,1.729
medium_variant,440,2026,1.736
medium_variant,440,2027,1.743
medium_variant,440,2028,1.749
medium_variant,440,2029,1.755
medium_variant,440,2030,1.761
medium_variant,440,2031,1.766
medium_variant,440,2032,1.771
medium_variant,440,2033,1.776
medium_variant,440,2034,1.78
medium_variant,440,2035,1.784
medium_variant,440,2036,1.788
medium_variant,440,2037,1.792
medium_variant,440,2038,1.796
medium_variant,440,2039,1.8
medium_variant,440,2040,1.803
medium_variant,440,2041,1.807
medium_variant,440,2042,1.81
medium_variant,440,2043,1.813
medium_variant,440,2044,1.816
medium_variant,440,2045,1.818
medium_variant,440,2046,1.821
medium_variant,440,2047,1.823
medium_variant,440,2048,1.825
medium_variant,440,2049,1.828
medium_variant,440,2050,1.83
medium_variant,440,2051,1.832
medium_variant,440,2052,1.834
medium_variant,440,2053,1.835
medium_variant,440,2054,1.837
medium_variant,440,2055,1.839
medium_variant,440,2056,1.841
medium_variant,440,2057,1.842
medium_variant,440,2058,1.844
medium_variant,440,2059,1.845
medium_variant,440,2060,1.846
medium_variant,440,2061,1.847
medium_variant,440,2062,1.848
medium_variant,440,2063,1.849
medium_variant,440,2064,1.85
medium_variant,440,2065,1.851
medium_variant,440,2066,1.852
medium_variant,440,2067,1.853
medium_variant,440,2068,1.853
medium_variant,440,2069,1.854
medium_variant,440,2070,1.855
medium_variant,440,2071,1.856
medium_variant,440,2072,1.857
medium_variant,440,2073,1.858
medium_variant,440,2074,1.858
medium_variant,440,2075,1.859
medium_variant,440,2076,1.86
medium_variant,440,2077,1.861
medium_variant,440,2078,1.862
medium_variant,440,2079,1.862
medium_variant,440,2080,1.863
medium_variant,440,2081,1.864
medium_variant,440,2082,1.864
medium_variant,440,2083,1.864
medium_variant,440,2084,1.865
medium_variant,440,2085,1.865
medium_variant,440,2086,1.865
medium_variant,440,2087,1.865
medium_variant,440,2088,1.865
medium_variant,440,2089,1.865
medium_variant,440,2090,1.866
medium_variant,440,2091,1.866
medium_variant,440,2092,1.866
medium_variant,440,2093,1.867
medium_variant,440,2094,1.867
medium_variant,440,2095,1.868
medium_variant,440,2096,1.868
medium_variant,440,2097,1.868
medium_variant,440,2098,1.868
medium_variant,440,2099,1.869
