variant,country,year,totalfertility
estimates,288,1950,6.367
estimates,288,1951,6.385
estimates,288,1952,6.422
estimates,288,1953,6.46
estimates,288,1954,6.499
estimates,288,1955,6.539
estimates,288,1956,6.58
estimates,288,1957,6.622
estimates,288,1958,6.665
estimates,288,1959,6.707
estimates,288,1960,6.749
estimates,288,1961,6.789
estimates,288,1962,6.827
estimates,288,1963,6.862
estimates,288,1964,6.893
estimates,288,1965,6.918
estimates,288,1966,6.937
estimates,288,1967,6.95
estimates,288,1968,6.957
estimates,288,1969,6.957
estimates,288,1970,6.95
estimates,288,1971,6.936
estimates,288,1972,6.915
estimates,288,1973,6.888
estimates,288,1974,6.855
estimates,288,1975,6.815
estimates,288,1976,6.771
estimates,288,1977,6.721
estimates,288,1978,6.665
estimates,288,1979,6.605
estimates,288,1980,6.539
estimates,288,1981,6.468
estimates,288,1982,6.392
estimates,288,1983,6.31
estimates,288,1984,6.223
estimates,288,1985,6.131
estimates,288,1986,6.032
estimates,288,1987,5.928
estimates,288,1988,5.82
estimates,288,1989,5.71
estimates,288,1990,5.602
estimates,288,1991,5.499
estimates,288,1992,5.403
estimates,288,1993,5.317
estimates,288,1994,5.239
estimates,288,1995,5.168
estimates,288,1996,5.102
estimates,288,1997,5.036
estimates,288,1998,4.969
estimates,288,1999,4.899
estimates,288,2000,4.826
estimates,288,2001,4.753
estimates,288,2002,4.681
estimates,288,2003,4.612
estimates,288,2004,4.548
estimates,288,2005,4.49
estimates,288,2006,4.438
estimates,288,2007,4.392
estimates,288,2008,4.35
estimates,288,2009,4.311
estimates,288,2010,4.273
estimates,288,2011,4.234
estimates,288,2012,4.192
estimates,288,2013,4.146
estimates,288,2014,4.096
estimates,288,2015,4.042
medium_variant,288,2015,4.042
medium_variant,288,2016,3.984
medium_variant,288,2017,3.926
medium_variant,288,2018,3.869
medium_variant,288,2019,3.813
medium_variant,288,2020,3.759
medium_variant,288,2021,3.708
medium_variant,288,2022,3.659
medium_variant,288,2023,3.611
medium_variant,288,2024,3.565
medium_variant,288,2025,3.52
medium_variant,288,2026,3.476
medium_variant,288,2027,3.434
medium_variant,288,2028,3.394
medium_variant,288,2029,3.354
medium_variant,288,2030,3.316
medium_variant,288,2031,3.279
medium_variant,288,2032,3.242
medium_variant,288,2033,3.206
medium_variant,288,2034,3.172
medium_variant,288,2035,3.138
medium_variant,288,2036,3.105
medium_variant,288,2037,3.073
medium_variant,288,2038,3.042
medium_variant,288,2039,3.012
medium_variant,288,2040,2.983
medium_variant,288,2041,2.955
medium_variant,288,2042,2.927
medium_variant,288,2043,2.901
medium_variant,288,2044,2.875
medium_variant,288,2045,2.849
medium_variant,288,2046,2.824
medium_variant,288,2047,2.8
medium_variant,288,2048,2.776
medium_variant,288,2049,2.753
medium_variant,288,2050,2.73
medium_variant,288,2051,2.707
medium_variant,288,2052,2.685
medium_variant,288,2053,2.663
medium_variant,288,2054,2.642
medium_variant,288,2055,2.621
medium_variant,288,2056,2.601
medium_variant,288,2057,2.581
medium_variant,288,2058,2.562
medium_variant,288,2059,2.543
medium_variant,288,2060,2.524
medium_variant,288,2061,2.506
medium_variant,288,2062,2.487
medium_variant,288,2063,2.469
medium_variant,288,2064,2.452
medium_variant,288,2065,2.434
medium_variant,288,2066,2.416
medium_variant,288,2067,2.399
medium_variant,288,2068,2.382
medium_variant,288,2069,2.365
medium_variant,288,2070,2.349
medium_variant,288,2071,2.332
medium_variant,288,2072,2.316
medium_variant,288,2073,2.3
medium_variant,288,2074,2.284
medium_variant,288,2075,2.269
medium_variant,288,2076,2.254
medium_variant,288,2077,2.24
medium_variant,288,2078,2.226
medium_variant,288,2079,2.212
medium_variant,288,2080,2.199
medium_variant,288,2081,2.185
medium_variant,288,2082,2.173
medium_variant,288,2083,2.16
medium_variant,288,2084,2.147
medium_variant,288,2085,2.135
medium_variant,288,2086,2.123
medium_variant,288,2087,2.111
medium_variant,288,2088,2.099
medium_variant,288,2089,2.088
medium_variant,288,2090,2.077
medium_variant,288,2091,2.066
medium_variant,288,2092,2.056
medium_variant,288,2093,2.046
medium_variant,288,2094,2.037
medium_variant,288,2095,2.028
medium_variant,288,2096,2.019
medium_variant,288,2097,2.01
medium_variant,288,2098,2.002
medium_variant,288,2099,1.995
