variant,country,year,totalfertility
estimates,120,1950,5.537
estimates,120,1951,5.519
estimates,120,1952,5.49
estimates,120,1953,5.471
estimates,120,1954,5.465
estimates,120,1955,5.469
estimates,120,1956,5.485
estimates,120,1957,5.512
estimates,120,1958,5.549
estimates,120,1959,5.594
estimates,120,1960,5.647
estimates,120,1961,5.705
estimates,120,1962,5.766
estimates,120,1963,5.828
estimates,120,1964,5.89
estimates,120,1965,5.949
estimates,120,1966,6.004
estimates,120,1967,6.058
estimates,120,1968,6.108
estimates,120,1969,6.157
estimates,120,1970,6.203
estimates,120,1971,6.246
estimates,120,1972,6.287
estimates,120,1973,6.328
estimates,120,1974,6.367
estimates,120,1975,6.406
estimates,120,1976,6.448
estimates,120,1977,6.492
estimates,120,1978,6.538
estimates,120,1979,6.583
estimates,120,1980,6.625
estimates,120,1981,6.661
estimates,120,1982,6.688
estimates,120,1983,6.704
estimates,120,1984,6.707
estimates,120,1985,6.695
estimates,120,1986,6.667
estimates,120,1987,6.626
estimates,120,1988,6.573
estimates,120,1989,6.509
estimates,120,1990,6.436
estimates,120,1991,6.354
estimates,120,1992,6.264
estimates,120,1993,6.17
estimates,120,1994,6.073
estimates,120,1995,5.978
estimates,120,1996,5.886
estimates,120,1997,5.799
estimates,120,1998,5.718
estimates,120,1999,5.645
estimates,120,2000,5.58
estimates,120,2001,5.524
estimates,120,2002,5.475
estimates,120,2003,5.431
estimates,120,2004,5.39
estimates,120,2005,5.35
estimates,120,2006,5.309
estimates,120,2007,5.266
estimates,120,2008,5.219
estimates,120,2009,5.167
estimates,120,2010,5.111
estimates,120,2011,5.049
estimates,120,2012,4.984
estimates,120,2013,4.917
estimates,120,2014,4.848
estimates,120,2015,4.778
medium_variant,120,2015,4.778
medium_variant,120,2016,4.708
medium_variant,120,2017,4.639
medium_variant,120,2018,4.572
medium_variant,120,2019,4.505
medium_variant,120,2020,4.441
medium_variant,120,2021,4.378
medium_variant,120,2022,4.317
medium_variant,120,2023,4.256
medium_variant,120,2024,4.197
medium_variant,120,2025,4.139
medium_variant,120,2026,4.082
medium_variant,120,2027,4.027
medium_variant,120,2028,3.973
medium_variant,120,2029,3.921
medium_variant,120,2030,3.87
medium_variant,120,2031,3.82
medium_variant,120,2032,3.772
medium_variant,120,2033,3.724
medium_variant,120,2034,3.678
medium_variant,120,2035,3.632
medium_variant,120,2036,3.588
medium_variant,120,2037,3.546
medium_variant,120,2038,3.504
medium_variant,120,2039,3.464
medium_variant,120,2040,3.425
medium_variant,120,2041,3.387
medium_variant,120,2042,3.35
medium_variant,120,2043,3.314
medium_variant,120,2044,3.279
medium_variant,120,2045,3.245
medium_variant,120,2046,3.211
medium_variant,120,2047,3.179
medium_variant,120,2048,3.147
medium_variant,120,2049,3.115
medium_variant,120,2050,3.085
medium_variant,120,2051,3.055
medium_variant,120,2052,3.026
medium_variant,120,2053,2.997
medium_variant,120,2054,2.969
medium_variant,120,2055,2.942
medium_variant,120,2056,2.916
medium_variant,120,2057,2.89
medium_variant,120,2058,2.865
medium_variant,120,2059,2.84
medium_variant,120,2060,2.817
medium_variant,120,2061,2.794
medium_variant,120,2062,2.772
medium_variant,120,2063,2.75
medium_variant,120,2064,2.729
medium_variant,120,2065,2.709
medium_variant,120,2066,2.688
medium_variant,120,2067,2.668
medium_variant,120,2068,2.648
medium_variant,120,2069,2.628
medium_variant,120,2070,2.609
medium_variant,120,2071,2.589
medium_variant,120,2072,2.57
medium_variant,120,2073,2.551
medium_variant,120,2074,2.532
medium_variant,120,2075,2.513
medium_variant,120,2076,2.495
medium_variant,120,2077,2.477
medium_variant,120,2078,2.46
medium_variant,120,2079,2.443
medium_variant,120,2080,2.426
medium_variant,120,2081,2.409
medium_variant,120,2082,2.392
medium_variant,120,2083,2.376
medium_variant,120,2084,2.36
medium_variant,120,2085,2.345
medium_variant,120,2086,2.329
medium_variant,120,2087,2.314
medium_variant,120,2088,2.299
medium_variant,120,2089,2.284
medium_variant,120,2090,2.27
medium_variant,120,2091,2.255
medium_variant,120,2092,2.241
medium_variant,120,2093,2.227
medium_variant,120,2094,2.214
medium_variant,120,2095,2.2
medium_variant,120,2096,2.187
medium_variant,120,2097,2.174
medium_variant,120,2098,2.161
medium_variant,120,2099,2.149
