variant,country,year,totalfertility
estimates,498,1950,3.475
estimates,498,1951,3.485
estimates,498,1952,3.502
estimates,498,1953,3.51
estimates,498,1954,3.511
estimates,498,1955,3.504
estimates,498,1956,3.488
estimates,498,1957,3.463
estimates,498,1958,3.429
estimates,498,1959,3.384
estimates,498,1960,3.328
estimates,498,1961,3.259
estimates,498,1962,3.178
estimates,498,1963,3.086
estimates,498,1964,2.989
estimates,498,1965,2.891
estimates,498,1966,2.801
estimates,498,1967,2.722
estimates,498,1968,2.66
estimates,498,1969,2.613
estimates,498,1970,2.582
estimates,498,1971,2.56
estimates,498,1972,2.542
estimates,498,1973,2.523
estimates,498,1974,2.503
estimates,498,1975,2.483
estimates,498,1976,2.465
estimates,498,1977,2.455
estimates,498,1978,2.454
estimates,498,1979,2.462
estimates,498,1980,2.481
estimates,498,1981,2.51
estimates,498,1982,2.546
estimates,498,1983,2.585
estimates,498,1984,2.62
estimates,498,1985,2.643
estimates,498,1986,2.646
estimates,498,1987,2.625
estimates,498,1988,2.578
estimates,498,1989,2.506
estimates,498,1990,2.414
estimates,498,1991,2.309
estimates,498,1992,2.199
estimates,498,1993,2.093
estimates,498,1994,1.994
estimates,498,1995,1.901
estimates,498,1996,1.811
estimates,498,1997,1.719
estimates,498,1998,1.623
estimates,498,1999,1.527
estimates,498,2000,1.435
estimates,498,2001,1.354
estimates,498,2002,1.291
estimates,498,2003,1.247
estimates,498,2004,1.224
estimates,498,2005,1.219
estimates,498,2006,1.227
estimates,498,2007,1.242
estimates,498,2008,1.256
estimates,498,2009,1.268
estimates,498,2010,1.274
estimates,498,2011,1.273
estimates,498,2012,1.269
estimates,498,2013,1.263
estimates,498,2014,1.256
estimates,498,2015,1.248
medium_variant,498,2015,1.248
medium_variant,498,2016,1.241
medium_variant,498,2017,1.234
medium_variant,498,2018,1.229
medium_variant,498,2019,1.227
medium_variant,498,2020,1.228
medium_variant,498,2021,1.232
medium_variant,498,2022,1.239
medium_variant,498,2023,1.248
medium_variant,498,2024,1.26
medium_variant,498,2025,1.273
medium_variant,498,2026,1.288
medium_variant,498,2027,1.302
medium_variant,498,2028,1.317
medium_variant,498,2029,1.332
medium_variant,498,2030,1.345
medium_variant,498,2031,1.358
medium_variant,498,2032,1.37
medium_variant,498,2033,1.383
medium_variant,498,2034,1.395
medium_variant,498,2035,1.406
medium_variant,498,2036,1.418
medium_variant,498,2037,1.43
medium_variant,498,2038,1.441
medium_variant,498,2039,1.452
medium_variant,498,2040,1.463
medium_variant,498,2041,1.474
medium_variant,498,2042,1.485
medium_variant,498,2043,1.495
medium_variant,498,2044,1.505
medium_variant,498,2045,1.515
medium_variant,498,2046,1.524
medium_variant,498,2047,1.534
medium_variant,498,2048,1.542
medium_variant,498,2049,1.551
medium_variant,498,2050,1.559
medium_variant,498,2051,1.567
medium_variant,498,2052,1.575
medium_variant,498,2053,1.583
medium_variant,498,2054,1.59
medium_variant,498,2055,1.597
medium_variant,498,2056,1.604
medium_variant,498,2057,1.611
medium_variant,498,2058,1.617
medium_variant,498,2059,1.624
medium_variant,498,2060,1.629
medium_variant,498,2061,1.635
medium_variant,498,2062,1.641
medium_variant,498,2063,1.646
medium_variant,498,2064,1.652
medium_variant,498,2065,1.657
medium_variant,498,2066,1.662
medium_variant,498,2067,1.666
medium_variant,498,2068,1.671
medium_variant,498,2069,1.676
medium_variant,498,2070,1.68
medium_variant,498,2071,1.684
medium_variant,498,2072,1.688
medium_variant,498,2073,1.693
medium_variant,498,2074,1.697
medium_variant,498,2075,1.701
medium_variant,498,2076,1.704
medium_variant,498,2077,1.708
medium_variant,498,2078,1.712
medium_variant,498,2079,1.715
medium_variant,498,2080,1.718
medium_variant,498,2081,1.721
medium_variant,498,2082,1.724
medium_variant,498,2083,1.726
medium_variant,498,2084,1.729
medium_variant,498,2085,1.731
medium_variant,498,2086,1.733
medium_variant,498,2087,1.736
medium_variant,498,2088,1.738
medium_variant,498,2089,1.74
medium_variant,498,2090,1.742
medium_variant,498,2091,1.745
medium_variant,498,2092,1.747
medium_variant,498,2093,1.749
medium_variant,498,2094,1.751
medium_variant,498,2095,1.753
medium_variant,498,2096,1.755
medium_variant,498,2097,1.756
medium_variant,498,2098,1.758
medium_variant,498,2099,1.76
