continent,year,variant,freq,agebroad,percentagetotaldeaths
903,1960,estimates,5yearly,65plus,11.9082283758835
903,1960,estimates,5yearly,70plus,8.47269299948502
903,1960,estimates,5yearly,80plus,2.45020794361282
903,1960,estimates,5yearly,90plus,0.184458533747094
903,1965,estimates,5yearly,0_4,53.5906291456525
903,1965,estimates,5yearly,0_14,61.1603105426836
903,1965,estimates,5yearly,0_19,63.6796719331258
903,1965,estimates,5yearly,0_24,66.4911098086802
903,1965,estimates,5yearly,5_14,7.56968139703112
903,1965,estimates,5yearly,15plus,38.8396894573164
903,1965,estimates,5yearly,15_24,5.33079926599665
903,1965,estimates,5yearly,15_49,17.6863241587088
903,1965,estimates,5yearly,15_59,23.068996463458
903,1965,estimates,5yearly,15_64,26.2990671504697
903,1965,estimates,5yearly,20plus,36.3203280668743
903,1965,estimates,5yearly,20_64,23.7797057600275
903,1965,estimates,5yearly,20_69,27.3220876008041
903,1965,estimates,5yearly,25plus,33.5088901913198
903,1965,estimates,5yearly,25_69,24.5106497252496
903,1965,estimates,5yearly,40plus,25.9049464629372
903,1965,estimates,5yearly,50plus,21.1533652986077
903,1965,estimates,5yearly,60plus,15.7706929938584
903,1965,estimates,5yearly,65plus,12.5406223068467
903,1965,estimates,5yearly,70plus,8.99824046607016
903,1965,estimates,5yearly,80plus,2.66156756811214
903,1965,estimates,5yearly,90plus,0.20915134092104
903,1970,estimates,5yearly,0_4,52.9690939566118
903,1970,estimates,5yearly,0_14,60.3910378073982
903,1970,estimates,5yearly,0_19,62.9050278114703
903,1970,estimates,5yearly,0_24,65.6901137304557
903,1970,estimates,5yearly,5_14,7.42194385078634
903,1970,estimates,5yearly,15plus,39.6089621926018
903,1970,estimates,5yearly,15_24,5.29907592305756
903,1970,estimates,5yearly,15_49,17.4367779034865
903,1970,estimates,5yearly,15_59,22.9352069672477
903,1970,estimates,5yearly,15_64,26.2537941412967
903,1970,estimates,5yearly,20plus,37.0949721885298
903,1970,estimates,5yearly,20_64,23.7398041372246
903,1970,estimates,5yearly,20_69,27.415085445992
903,1970,estimates,5yearly,25plus,34.3098862695443
903,1970,estimates,5yearly,25_69,24.6299995270066
903,1970,estimates,5yearly,40plus,26.9341272374085
903,1970,estimates,5yearly,50plus,22.1721842891153
903,1970,estimates,5yearly,60plus,16.6737552253542
903,1970,estimates,5yearly,65plus,13.3551680513051
903,1970,estimates,5yearly,70plus,9.67988674253771
903,1970,estimates,5yearly,80plus,2.94645007554303
903,1970,estimates,5yearly,90plus,0.247497891917195
903,1975,estimates,5yearly,0_4,51.8816996882319
903,1975,estimates,5yearly,0_14,59.2292329804445
903,1975,estimates,5yearly,0_19,61.7577334515239
903,1975,estimates,5yearly,0_24,64.5752665605663
903,1975,estimates,5yearly,5_14,7.34753329221259
903,1975,estimates,5yearly,15plus,40.7707670195555
903,1975,estimates,5yearly,15_24,5.34603358012181
903,1975,estimates,5yearly,15_49,17.4107430797876
903,1975,estimates,5yearly,15_59,23.0503885516269
903,1975,estimates,5yearly,15_64,26.4505610013938
903,1975,estimates,5yearly,20plus,38.2422665484761
903,1975,estimates,5yearly,20_64,23.9220605303144
903,1975,estimates,5yearly,20_69,27.7169672481912
903,1975,estimates,5yearly,25plus,35.4247334394337
903,1975,estimates,5yearly,25_69,24.8994341391488
903,1975,estimates,5yearly,40plus,28.1057653505277
903,1975,estimates,5yearly,50plus,23.3600239397678
903,1975,estimates,5yearly,60plus,17.7203784679285
903,1975,estimates,5yearly,65plus,14.3202060181617
903,1975,estimates,5yearly,70plus,10.5252993002848
903,1975,estimates,5yearly,80plus,3.35041295528744
903,1975,estimates,5yearly,90plus,0.302030972982714
903,1980,estimates,5yearly,0_4,50.6542670521485
903,1980,estimates,5yearly,0_14,58.0107306185781
903,1980,estimates,5yearly,0_19,60.5514370039353
903,1980,estimates,5yearly,0_24,63.3915446970053
903,1980,estimates,5yearly,5_14,7.3564635664296
903,1980,estimates,5yearly,15plus,41.9892693814219
903,1980,estimates,5yearly,15_24,5.38081407842722
903,1980,estimates,5yearly,15_49,17.5569502510788
903,1980,estimates,5yearly,15_59,23.2921752765934
903,1980,estimates,5yearly,15_64,26.7802698956249
903,1980,estimates,5yearly,20plus,39.4485629960647
903,1980,estimates,5yearly,20_64,24.2395635102676
903,1980,estimates,5yearly,20_69,28.1384002023959
903,1980,estimates,5yearly,25plus,36.6084553029947
903,1980,estimates,5yearly,25_69,25.2982925093259
903,1980,estimates,5yearly,40plus,29.1575777684465
903,1980,estimates,5yearly,50plus,24.4323191303431
903,1980,estimates,5yearly,60plus,18.6970941048285
903,1980,estimates,5yearly,65plus,15.208999485797
903,1980,estimates,5yearly,70plus,11.3101627936688
903,1980,estimates,5yearly,80plus,3.77942235441011
903,1980,estimates,5yearly,90plus,0.360574615732404
903,1985,estimates,5yearly,0_4,48.9892220556629
903,1985,estimates,5yearly,0_14,56.3696901939007
903,1985,estimates,5yearly,0_19,58.9518294492808
903,1985,estimates,5yearly,0_24,61.8542330267547
903,1985,estimates,5yearly,5_14,7.3804681382378
903,1985,estimates,5yearly,15plus,43.6303098060993
903,1985,estimates,5yearly,15_24,5.484542832854
903,1985,estimates,5yearly,15_49,18.1783684508348
903,1985,estimates,5yearly,15_59,23.9712052266426
903,1985,estimates,5yearly,15_64,27.5424797885061
903,1985,estimates,5yearly,20plus,41.0481705507192
903,1985,estimates,5yearly,20_64,24.9603405331259
903,1985,estimates,5yearly,20_69,28.9911407056808
903,1985,estimates,5yearly,25plus,38.1457669732453
903,1985,estimates,5yearly,25_69,26.0887371282069
903,1985,estimates,5yearly,40plus,30.2928341307365
903,1985,estimates,5yearly,50plus,25.4519413552645
903,1985,estimates,5yearly,60plus,19.6591045794567
903,1985,estimates,5yearly,65plus,16.0878300175933
903,1985,estimates,5yearly,70plus,12.0570298450384
903,1985,estimates,5yearly,80plus,4.15630938027719
903,1985,estimates,5yearly,90plus,0.424072494283268
903,1990,estimates,5yearly,0_4,46.6178081498492
903,1990,estimates,5yearly,0_14,53.9950759295982
903,1990,estimates,5yearly,0_19,56.6432010689117
903,1990,estimates,5yearly,0_24,59.6856835931152
903,1990,estimates,5yearly,5_14,7.377267779749
903,1990,estimates,5yearly,15plus,46.0049240704018
903,1990,estimates,5yearly,15_24,5.69060766351698
903,1990,estimates,5yearly,15_49,19.8973702427857
903,1990,estimates,5yearly,15_59,25.7517940729483
903,1990,estimates,5yearly,15_64,29.354705176062
903,1990,estimates,5yearly,20plus,43.3567989310883
903,1990,estimates,5yearly,20_64,26.7065800367486
903,1990,estimates,5yearly,20_69,30.8021111889891
903,1990,estimates,5yearly,25plus,40.3143164068849
903,1990,estimates,5yearly,25_69,27.7596286647856
903,1990,estimates,5yearly,40plus,31.4263932950847
903,1990,estimates,5yearly,50plus,26.1075538276161
903,1990,estimates,5yearly,60plus,20.2531299974535
903,1990,estimates,5yearly,65plus,16.6502188943398
903,1990,estimates,5yearly,70plus,12.5546877420993
903,1990,estimates,5yearly,80plus,4.41168762869248
903,1990,estimates,5yearly,90plus,0.465860800580597
903,1995,estimates,5yearly,0_4,42.3125083850925
903,1995,estimates,5yearly,0_14,49.3982341622468
903,1995,estimates,5yearly,0_19,52.1180783872294
903,1995,estimates,5yearly,0_24,55.3833302136292
903,1995,estimates,5yearly,5_14,7.08572577715428
903,1995,estimates,5yearly,15plus,50.6017658377532
903,1995,estimates,5yearly,15_24,5.98509605138243
903,1995,estimates,5yearly,15_49,23.0185878505371
903,1995,estimates,5yearly,15_59,29.2778012741837
903,1995,estimates,5yearly,15_64,32.968181195446
903,1995,estimates,5yearly,20plus,47.8819216127706
903,1995,estimates,5yearly,20_64,30.2483369704633
903,1995,estimates,5yearly,20_69,34.4900987975742
903,1995,estimates,5yearly,25plus,44.6166697863708
903,1995,estimates,5yearly,25_69,31.2248469711744
903,1995,estimates,5yearly,40plus,33.9191484410142
903,1995,estimates,5yearly,50plus,27.5831779872161
903,1995,estimates,5yearly,60plus,21.3239645635695
903,1995,estimates,5yearly,65plus,17.6335846423072
903,1995,estimates,5yearly,70plus,13.3918228151964
903,1995,estimates,5yearly,80plus,4.80863905250372
903,1995,estimates,5yearly,90plus,0.529575221274129
903,2000,estimates,5yearly,0_4,38.0239852867166
903,2000,estimates,5yearly,0_14,44.8774678738884
903,2000,estimates,5yearly,0_19,47.6354874011914
903,2000,estimates,5yearly,0_24,51.0557682778407
903,2000,estimates,5yearly,5_14,6.85348258717177
903,2000,estimates,5yearly,15plus,55.1225321261117
903,2000,estimates,5yearly,15_24,6.1783004039523
903,2000,estimates,5yearly,15_49,25.8259055131331
903,2000,estimates,5yearly,15_59,32.6053108053402
903,2000,estimates,5yearly,15_64,36.3874378138903
903,2000,estimates,5yearly,20plus,52.3645125988086
903,2000,estimates,5yearly,20_64,33.6294182865873
903,2000,estimates,5yearly,20_69,37.9839581470459
903,2000,estimates,5yearly,25plus,48.9442317221593
903,2000,estimates,5yearly,25_69,34.5636772703966
903,2000,estimates,5yearly,40plus,36.6204128438721
903,2000,estimates,5yearly,50plus,29.2966266129786
903,2000,estimates,5yearly,60plus,22.5172213207715
903,2000,estimates,5yearly,65plus,18.7350943122213
903,2000,estimates,5yearly,70plus,14.3805544517627
903,2000,estimates,5yearly,80plus,5.32853000482033
903,2000,estimates,5yearly,90plus,0.616842008283971
903,2005,estimates,5yearly,0_4,35.4223931461395
903,2005,estimates,5yearly,0_14,42.1877828519168
903,2005,estimates,5yearly,0_19,44.9903811608384
903,2005,estimates,5yearly,0_24,48.3952189988597
903,2005,estimates,5yearly,5_14,6.76538970577726
903,2005,estimates,5yearly,15plus,57.8122171480832
903,2005,estimates,5yearly,15_24,6.20743614694289
903,2005,estimates,5yearly,15_49,25.7657540923962
903,2005,estimates,5yearly,15_59,32.866275003937
903,2005,estimates,5yearly,15_64,36.8644951770049
903,2005,estimates,5yearly,20plus,55.0096188391616
903,2005,estimates,5yearly,20_64,34.0618968680833
903,2005,estimates,5yearly,20_69,38.6409907740045
903,2005,estimates,5yearly,25plus,51.6047810011403
903,2005,estimates,5yearly,25_69,35.2361529359832
903,2005,estimates,5yearly,40plus,39.4442049108441
903,2005,estimates,5yearly,50plus,32.0464630556871
903,2005,estimates,5yearly,60plus,24.9459421441462
903,2005,estimates,5yearly,65plus,20.9477219710783
903,2005,estimates,5yearly,70plus,16.3686280651571
903,2005,estimates,5yearly,80plus,6.40227418160677
903,2005,estimates,5yearly,90plus,0.789239452889192
903,2010,estimates,5yearly,0_4,33.1665860446122
903,2010,estimates,5yearly,0_14,39.8625341581797
903,2010,estimates,5yearly,0_19,42.7812375441002
903,2010,estimates,5yearly,0_24,46.2100753044537
903,2010,estimates,5yearly,5_14,6.69594811356758
903,2010,estimates,5yearly,15plus,60.1374658418203
903,2010,estimates,5yearly,15_24,6.34754114627401
903,2010,estimates,5yearly,15_49,24.4988250475364
903,2010,estimates,5yearly,15_59,31.9234696681443
903,2010,estimates,5yearly,15_64,36.3131890337317
903,2010,estimates,5yearly,20plus,57.2187624558998
903,2010,estimates,5yearly,20_64,33.3944856478112
903,2010,estimates,5yearly,20_69,38.4337067056688
903,2010,estimates,5yearly,25plus,53.7899246955463
903,2010,estimates,5yearly,25_69,35.0048689453153
903,2010,estimates,5yearly,40plus,42.6709379647792
903,2010,estimates,5yearly,50plus,35.6386407942838
903,2010,estimates,5yearly,60plus,28.213996173676
903,2010,estimates,5yearly,65plus,23.8242768080886
903,2010,estimates,5yearly,70plus,18.7850557502309
903,2010,estimates,5yearly,80plus,7.77165266640761
903,2010,estimates,5yearly,90plus,1.02389537260368
903,2015,constant_fertility,5yearly,0_4,31.5980147570607
903,2015,constant_mortality,5yearly,0_4,31.7228846837727
903,2015,high_variant,5yearly,0_4,31.2477877045718
903,2015,instant_replacement,5yearly,0_4,20.6494930891622
903,2015,low_variant,5yearly,0_4,29.5111611318026
903,2015,medium_variant,5yearly,0_4,30.3902859838737
903,2015,momentum,5yearly,0_4,22.1308275641544
903,2015,no_change,5yearly,0_4,32.95304461828
903,2015,zero_migration,5yearly,0_4,30.404671931759
903,2015,constant_fertility,5yearly,0_14,37.9343623634149
903,2015,constant_mortality,5yearly,0_14,38.4345374437484
903,2015,high_variant,5yearly,0_14,37.6165785410459
903,2015,instant_replacement,5yearly,0_14,28.0000321349573
903,2015,low_variant,5yearly,0_14,36.0408168388002
903,2015,medium_variant,5yearly,0_14,36.8385038257436
903,2015,momentum,5yearly,0_14,29.7832523883647
903,2015,no_change,5yearly,0_14,39.5437722678558
903,2015,zero_migration,5yearly,0_14,36.8497330564324
903,2015,constant_fertility,5yearly,0_19,40.8240984597614
903,2015,constant_mortality,5yearly,0_19,41.3933670681293
903,2015,high_variant,5yearly,0_19,40.5211097596721
903,2015,instant_replacement,5yearly,0_19,31.3522899321541
903,2015,low_variant,5yearly,0_19,39.0187119297134
903,2015,medium_variant,5yearly,0_19,39.7792592977273
903,2015,momentum,5yearly,0_19,33.1587530563396
903,2015,no_change,5yearly,0_19,42.4492947925667
903,2015,zero_migration,5yearly,0_19,39.790692200396
903,2015,constant_fertility,5yearly,0_24,44.1860627025367
903,2015,constant_mortality,5yearly,0_24,44.8356948323358
903,2015,high_variant,5yearly,0_24,43.9002831867394
903,2015,instant_replacement,5yearly,0_24,35.2523741670829
903,2015,low_variant,5yearly,0_24,42.4832430021055
903,2015,medium_variant,5yearly,0_24,43.200579975859
903,2015,momentum,5yearly,0_24,37.0878238452022
903,2015,no_change,5yearly,0_24,45.8295999809777
903,2015,zero_migration,5yearly,0_24,43.2141322726792
903,2015,constant_fertility,5yearly,5_14,6.3363476063542
903,2015,constant_mortality,5yearly,5_14,6.7116527599757
903,2015,high_variant,5yearly,5_14,6.36879083647408
903,2015,instant_replacement,5yearly,5_14,7.35053904579507
903,2015,low_variant,5yearly,5_14,6.52965570699763
903,2015,medium_variant,5yearly,5_14,6.44821784186984
903,2015,momentum,5yearly,5_14,7.65242482421029
903,2015,no_change,5yearly,5_14,6.59072764957577
903,2015,zero_migration,5yearly,5_14,6.44506112467337
903,2015,constant_fertility,5yearly,15plus,62.0656376365851
903,2015,constant_mortality,5yearly,15plus,61.5654625562516
903,2015,high_variant,5yearly,15plus,62.3834214589541
903,2015,instant_replacement,5yearly,15plus,71.9999678650427
903,2015,low_variant,5yearly,15plus,63.9591831611998
903,2015,medium_variant,5yearly,15plus,63.1614961742564
903,2015,momentum,5yearly,15plus,70.2167476116353
903,2015,no_change,5yearly,15plus,60.4562277321443
903,2015,zero_migration,5yearly,15plus,63.1502669435676
903,2015,constant_fertility,5yearly,15_24,6.25170033912179
903,2015,constant_mortality,5yearly,15_24,6.40115738858746
903,2015,high_variant,5yearly,15_24,6.28370464569346
903,2015,instant_replacement,5yearly,15_24,7.25234203212562
903,2015,low_variant,5yearly,15_24,6.44242616330525
903,2015,medium_variant,5yearly,15_24,6.36207615011543
903,2015,momentum,5yearly,15_24,7.30457145683746
903,2015,no_change,5yearly,15_24,6.28582771312194
903,2015,zero_migration,5yearly,15_24,6.3643992162468
903,2015,constant_fertility,5yearly,15_49,23.6380598214435
903,2015,constant_mortality,5yearly,15_49,25.0646112482042
903,2015,high_variant,5yearly,15_49,23.7591006339967
903,2015,instant_replacement,5yearly,15_49,27.4215517608604
903,2015,low_variant,5yearly,15_49,24.3592286765459
903,2015,medium_variant,5yearly,15_49,24.0554300849223
903,2015,momentum,5yearly,15_49,28.5960770203464
903,2015,no_change,5yearly,15_49,24.6130262743077
903,2015,zero_migration,5yearly,15_49,24.0600660290145
903,2015,constant_fertility,5yearly,15_59,31.3358617295707
903,2015,constant_mortality,5yearly,15_59,32.6449432761619
903,2015,high_variant,5yearly,15_59,31.4963107253227
903,2015,instant_replacement,5yearly,15_59,36.3514557657732
903,2015,low_variant,5yearly,15_59,32.2918659643098
903,2015,medium_variant,5yearly,15_59,31.8891420734287
903,2015,momentum,5yearly,15_59,37.2404894486313
903,2015,no_change,5yearly,15_59,32.0567783980053
903,2015,zero_migration,5yearly,15_59,31.8913968886786
903,2015,constant_fertility,5yearly,15_64,36.0326314480396
903,2015,constant_mortality,5yearly,15_64,37.1608544382311
903,2015,high_variant,5yearly,15_64,36.2171255276574
903,2015,instant_replacement,5yearly,15_64,41.799993176649
903,2015,low_variant,5yearly,15_64,37.1319244058325
903,2015,medium_variant,5yearly,15_64,36.668837594328
903,2015,momentum,5yearly,15_64,42.3904541868611
903,2015,no_change,5yearly,15_64,36.4913272350948
903,2015,zero_migration,5yearly,15_64,36.6697739759374
903,2015,constant_fertility,5yearly,20plus,59.1759015402386
903,2015,constant_mortality,5yearly,20plus,58.6066329318707
903,2015,high_variant,5yearly,20plus,59.4788902403279
903,2015,instant_replacement,5yearly,20plus,68.6477100678459
903,2015,low_variant,5yearly,20plus,60.9812880702866
903,2015,medium_variant,5yearly,20plus,60.2207407022728
903,2015,momentum,5yearly,20plus,66.8412469436604
903,2015,no_change,5yearly,20plus,57.5507052074333
903,2015,zero_migration,5yearly,20plus,60.209307799604
903,2015,constant_fertility,5yearly,20_64,33.142895351693
903,2015,constant_mortality,5yearly,20_64,34.2020248138502
903,2015,high_variant,5yearly,20_64,33.3125943090313
903,2015,instant_replacement,5yearly,20_64,38.4477353794522
903,2015,low_variant,5yearly,20_64,34.1540293149193
903,2015,medium_variant,5yearly,20_64,33.7280821223443
903,2015,momentum,5yearly,20_64,39.0149535188863
903,2015,no_change,5yearly,20_64,33.5858047103838
903,2015,zero_migration,5yearly,20_64,33.7288148319739
903,2015,constant_fertility,5yearly,20_69,38.5959814224231
903,2015,constant_mortality,5yearly,20_69,39.397307076117
903,2015,high_variant,5yearly,20_69,38.7936014106254
903,2015,instant_replacement,5yearly,20_69,44.7736530173436
903,2015,low_variant,5yearly,20_69,39.7734841079338
903,2015,medium_variant,5yearly,20_69,39.2774502941595
903,2015,momentum,5yearly,20_69,44.939547807326
903,2015,no_change,5yearly,20_69,38.6874852839549
903,2015,zero_migration,5yearly,20_69,39.2765031197676
903,2015,constant_fertility,5yearly,25plus,55.8139372974633
903,2015,constant_mortality,5yearly,25plus,55.1643051676642
903,2015,high_variant,5yearly,25plus,56.0997168132606
903,2015,instant_replacement,5yearly,25plus,64.7476258329171
903,2015,low_variant,5yearly,25plus,57.5167569978946
903,2015,medium_variant,5yearly,25plus,56.799420024141
903,2015,momentum,5yearly,25plus,62.9121761547978
903,2015,no_change,5yearly,25plus,54.1704000190223
903,2015,zero_migration,5yearly,25plus,56.7858677273208
903,2015,constant_fertility,5yearly,25_69,35.2340171796478
903,2015,constant_mortality,5yearly,25_69,35.9549793119105
903,2015,high_variant,5yearly,25_69,35.4144279835581
903,2015,instant_replacement,5yearly,25_69,40.8735687824148
903,2015,low_variant,5yearly,25_69,36.3089530355417
903,2015,medium_variant,5yearly,25_69,35.8561296160277
903,2015,momentum,5yearly,25_69,41.0104770184635
903,2015,no_change,5yearly,25_69,35.307180095544
903,2015,zero_migration,5yearly,25_69,35.8530630474844
903,2015,constant_fertility,5yearly,40plus,45.400807933183
903,2015,constant_mortality,5yearly,40plus,43.8476885518511
903,2015,high_variant,5yearly,40plus,45.6332660178221
903,2015,instant_replacement,5yearly,40plus,52.6677821417817
903,2015,low_variant,5yearly,40plus,46.7859348948444
903,2015,medium_variant,5yearly,40plus,46.2024272552761
903,2015,momentum,5yearly,40plus,49.9981531085537
903,2015,no_change,5yearly,40plus,43.0576670108192
903,2015,zero_migration,5yearly,40plus,46.1837213977094
903,2015,constant_fertility,5yearly,50plus,38.4275778151416
903,2015,constant_mortality,5yearly,50plus,36.5008513080474
903,2015,high_variant,5yearly,50plus,38.6243208249574
903,2015,instant_replacement,5yearly,50plus,44.5784161041824
903,2015,low_variant,5yearly,50plus,39.5999544846539
903,2015,medium_variant,5yearly,50plus,39.1060660893341
903,2015,momentum,5yearly,50plus,41.6206705912888
903,2015,no_change,5yearly,50plus,35.8432014578366
903,2015,zero_migration,5yearly,50plus,39.0902009145531
903,2015,constant_fertility,5yearly,60plus,30.7297759070144
903,2015,constant_mortality,5yearly,60plus,28.9205192800897
903,2015,high_variant,5yearly,60plus,30.8871107336314
903,2015,instant_replacement,5yearly,60plus,35.6485120992696
903,2015,low_variant,5yearly,60plus,31.66731719689
903,2015,medium_variant,5yearly,60plus,31.2723541008278
903,2015,momentum,5yearly,60plus,32.9762581630039
903,2015,no_change,5yearly,60plus,28.3994493341389
903,2015,zero_migration,5yearly,60plus,31.2588700548889
903,2015,constant_fertility,5yearly,65plus,26.0330061885455
903,2015,constant_mortality,5yearly,65plus,24.4046081180205
903,2015,high_variant,5yearly,65plus,26.1662959312966
903,2015,instant_replacement,5yearly,65plus,30.1999746883937
903,2015,low_variant,5yearly,65plus,26.8272587553673
903,2015,medium_variant,5yearly,65plus,26.4926585799284
903,2015,momentum,5yearly,65plus,27.8262934247741
903,2015,no_change,5yearly,65plus,23.9649004970495
903,2015,zero_migration,5yearly,65plus,26.4804929676301
903,2015,constant_fertility,5yearly,70plus,20.5799201178155
903,2015,constant_mortality,5yearly,70plus,19.2093258557537
903,2015,high_variant,5yearly,70plus,20.6852888297025
903,2015,instant_replacement,5yearly,70plus,23.8740570505023
903,2015,low_variant,5yearly,70plus,21.2078039623528
903,2015,medium_variant,5yearly,70plus,20.9432904081133
903,2015,momentum,5yearly,70plus,21.9016991363343
903,2015,no_change,5yearly,70plus,18.8632199234784
903,2015,zero_migration,5yearly,70plus,20.9328046798364
903,2015,constant_fertility,5yearly,80plus,8.7655478274511
903,2015,constant_mortality,5yearly,80plus,8.09605793697579
903,2015,high_variant,5yearly,80plus,8.81042828820886
903,2015,instant_replacement,5yearly,80plus,10.1686341549973
903,2015,low_variant,5yearly,80plus,9.03298838478428
903,2015,medium_variant,5yearly,80plus,8.92032175791265
903,2015,momentum,5yearly,80plus,9.22884632606597
903,2015,no_change,5yearly,80plus,7.95019503267105
903,2015,zero_migration,5yearly,80plus,8.91396178906152
903,2015,constant_fertility,5yearly,90plus,1.25996208140429
903,2015,constant_mortality,5yearly,90plus,1.14725662447025
903,2015,high_variant,5yearly,90plus,1.26641294488821
903,2015,instant_replacement,5yearly,90plus,1.46164404103566
903,2015,low_variant,5yearly,90plus,1.29840456445246
903,2015,medium_variant,5yearly,90plus,1.28221010867145
903,2015,momentum,5yearly,90plus,1.3075099313598
903,2015,no_change,5yearly,90plus,1.1265863279221
903,2015,zero_migration,5yearly,90plus,1.28103849129862
903,2020,constant_fertility,5yearly,0_4,29.9222247453787
903,2020,constant_mortality,5yearly,0_4,30.1483998618646
903,2020,high_variant,5yearly,0_4,28.8609579827521
903,2020,instant_replacement,5yearly,0_4,16.1747803525573
903,2020,low_variant,5yearly,0_4,25.7115023943345
903,2020,medium_variant,5yearly,0_4,27.3220183634159
903,2020,momentum,5yearly,0_4,18.9444516883117
903,2020,no_change,5yearly,0_4,32.895783352064
903,2020,zero_migration,5yearly,0_4,27.3493760753242
903,2020,constant_fertility,5yearly,0_14,35.7299296539964
903,2020,constant_mortality,5yearly,0_14,36.7651349373013
903,2020,high_variant,5yearly,0_14,34.7257532922815
903,2020,instant_replacement,5yearly,0_14,22.1244478510796
903,2020,low_variant,5yearly,0_14,31.6890802627222
903,2020,medium_variant,5yearly,0_14,33.2419182244751
903,2020,momentum,5yearly,0_14,25.7022616561843
903,2020,no_change,5yearly,0_14,39.3592651547618
903,2020,zero_migration,5yearly,0_14,33.2636213641909
903,2020,constant_fertility,5yearly,0_19,38.4640713491784
903,2020,constant_mortality,5yearly,0_19,39.769891682623
903,2020,high_variant,5yearly,0_19,37.5026112475304
903,2020,instant_replacement,5yearly,0_19,25.4373687539894
903,2020,low_variant,5yearly,0_19,34.5951214083181
903,2020,medium_variant,5yearly,0_19,36.0819025257664
903,2020,momentum,5yearly,0_19,29.2317017821813
903,2020,no_change,5yearly,0_19,42.2407625026047
903,2020,zero_migration,5yearly,0_19,36.1019574432793
903,2020,constant_fertility,5yearly,0_24,41.7002211323361
903,2020,constant_mortality,5yearly,0_24,43.2759704336587
903,2020,high_variant,5yearly,0_24,40.7893238342564
903,2020,instant_replacement,5yearly,0_24,29.3585659859373
903,2020,low_variant,5yearly,0_24,38.034736464316
903,2020,medium_variant,5yearly,0_24,39.4433288585718
903,2020,momentum,5yearly,0_24,33.3550891805875
903,2020,no_change,5yearly,0_24,45.6030147889156
903,2020,zero_migration,5yearly,0_24,39.4658471308479
903,2020,constant_fertility,5yearly,5_14,5.80770490861778
903,2020,constant_mortality,5yearly,5_14,6.61673507543667
