variant,region,year,lifeexpectancyatbirth,gender
estimates,957,1979,65.71,female
estimates,957,1980,66.266,female
estimates,957,1981,66.826,female
estimates,957,1982,67.372,female
estimates,957,1983,67.89,female
estimates,957,1984,68.372,female
estimates,957,1985,68.811,female
estimates,957,1986,69.202,female
estimates,957,1987,69.555,female
estimates,957,1988,69.881,female
estimates,957,1989,70.186,female
estimates,957,1990,70.483,female
estimates,957,1991,70.784,female
estimates,957,1992,71.096,female
estimates,957,1993,71.426,female
estimates,957,1994,71.773,female
estimates,957,1995,72.136,female
estimates,957,1996,72.506,female
estimates,957,1997,72.871,female
estimates,957,1998,73.223,female
estimates,957,1999,73.559,female
estimates,957,2000,73.878,female
estimates,957,2001,74.183,female
estimates,957,2002,74.48,female
estimates,957,2003,74.773,female
estimates,957,2004,75.064,female
estimates,957,2005,75.353,female
estimates,957,2006,75.642,female
estimates,957,2007,75.928,female
estimates,957,2008,76.21,female
estimates,957,2009,76.484,female
estimates,957,2010,76.75,female
estimates,957,2011,77.003,female
estimates,957,2012,77.242,female
estimates,957,2013,77.466,female
estimates,957,2014,77.677,female
estimates,957,2015,77.874,female
medium_variant,957,2015,77.874,female
medium_variant,957,2016,78.061,female
medium_variant,957,2017,78.241,female
medium_variant,957,2018,78.417,female
medium_variant,957,2019,78.59,female
medium_variant,957,2020,78.763,female
medium_variant,957,2021,78.934,female
medium_variant,957,2022,79.103,female
medium_variant,957,2023,79.27,female
medium_variant,957,2024,79.435,female
medium_variant,957,2025,79.597,female
medium_variant,957,2026,79.758,female
medium_variant,957,2027,79.917,female
medium_variant,957,2028,80.074,female
medium_variant,957,2029,80.229,female
medium_variant,957,2030,80.383,female
medium_variant,957,2031,80.536,female
medium_variant,957,2032,80.687,female
medium_variant,957,2033,80.837,female
medium_variant,957,2034,80.987,female
medium_variant,957,2035,81.135,female
medium_variant,957,2036,81.282,female
medium_variant,957,2037,81.429,female
medium_variant,957,2038,81.574,female
medium_variant,957,2039,81.719,female
medium_variant,957,2040,81.863,female
medium_variant,957,2041,82.006,female
medium_variant,957,2042,82.149,female
medium_variant,957,2043,82.291,female
medium_variant,957,2044,82.432,female
medium_variant,957,2045,82.573,female
medium_variant,957,2046,82.713,female
medium_variant,957,2047,82.852,female
medium_variant,957,2048,82.989,female
medium_variant,957,2049,83.126,female
medium_variant,957,2050,83.261,female
medium_variant,957,2051,83.395,female
medium_variant,957,2052,83.528,female
medium_variant,957,2053,83.661,female
medium_variant,957,2054,83.793,female
medium_variant,957,2055,83.924,female
medium_variant,957,2056,84.055,female
medium_variant,957,2057,84.186,female
medium_variant,957,2058,84.315,female
medium_variant,957,2059,84.444,female
medium_variant,957,2060,84.572,female
medium_variant,957,2061,84.699,female
medium_variant,957,2062,84.824,female
medium_variant,957,2063,84.948,female
medium_variant,957,2064,85.071,female
medium_variant,957,2065,85.192,female
medium_variant,957,2066,85.312,female
medium_variant,957,2067,85.431,female
medium_variant,957,2068,85.549,female
medium_variant,957,2069,85.667,female
medium_variant,957,2070,85.784,female
medium_variant,957,2071,85.902,female
medium_variant,957,2072,86.02,female
medium_variant,957,2073,86.138,female
medium_variant,957,2074,86.256,female
medium_variant,957,2075,86.375,female
medium_variant,957,2076,86.493,female
medium_variant,957,2077,86.612,female
medium_variant,957,2078,86.73,female
medium_variant,957,2079,86.848,female
medium_variant,957,2080,86.965,female
medium_variant,957,2081,87.082,female
medium_variant,957,2082,87.199,female
medium_variant,957,2083,87.316,female
medium_variant,957,2084,87.432,female
medium_variant,957,2085,87.549,female
medium_variant,957,2086,87.666,female
medium_variant,957,2087,87.783,female
medium_variant,957,2088,87.901,female
medium_variant,957,2089,88.019,female
medium_variant,957,2090,88.136,female
medium_variant,957,2091,88.254,female
medium_variant,957,2092,88.372,female
medium_variant,957,2093,88.49,female
medium_variant,957,2094,88.607,female
medium_variant,957,2095,88.724,female
medium_variant,957,2096,88.84,female
medium_variant,957,2097,88.956,female
medium_variant,957,2098,89.072,female
medium_variant,957,2099,89.187,female
