variant,region,year,lifeexpectancyatbirth,gender
estimates,906,1950,43.332,male
estimates,906,1951,43.601,male
estimates,906,1952,44.078,male
estimates,906,1953,44.428,male
estimates,906,1954,44.652,male
estimates,906,1955,44.756,male
estimates,906,1956,44.758,male
estimates,906,1957,44.682,male
estimates,906,1958,44.577,male
estimates,906,1959,44.526,male
estimates,906,1960,44.625,male
estimates,906,1961,44.968,male
estimates,906,1962,45.641,male
estimates,906,1963,46.689,male
estimates,906,1964,48.092,male
estimates,906,1965,49.785,male
estimates,906,1966,51.657,male
estimates,906,1967,53.559,male
estimates,906,1968,55.364,male
estimates,906,1969,57.001,male
estimates,906,1970,58.428,male
estimates,906,1971,59.645,male
estimates,906,1972,60.711,male
estimates,906,1973,61.674,male
estimates,906,1974,62.543,male
estimates,906,1975,63.325,male
estimates,906,1976,64.023,male
estimates,906,1977,64.642,male
estimates,906,1978,65.188,male
estimates,906,1979,65.671,male
estimates,906,1980,66.099,male
estimates,906,1981,66.477,male
estimates,906,1982,66.809,male
estimates,906,1983,67.102,male
estimates,906,1984,67.362,male
estimates,906,1985,67.595,male
estimates,906,1986,67.801,male
estimates,906,1987,67.982,male
estimates,906,1988,68.142,male
estimates,906,1989,68.288,male
estimates,906,1990,68.426,male
estimates,906,1991,68.557,male
estimates,906,1992,68.688,male
estimates,906,1993,68.826,male
estimates,906,1994,68.984,male
estimates,906,1995,69.18,male
estimates,906,1996,69.435,male
estimates,906,1997,69.754,male
estimates,906,1998,70.135,male
estimates,906,1999,70.57,male
estimates,906,2000,71.04,male
estimates,906,2001,71.523,male
estimates,906,2002,71.993,male
estimates,906,2003,72.429,male
estimates,906,2004,72.82,male
estimates,906,2005,73.161,male
estimates,906,2006,73.456,male
estimates,906,2007,73.72,male
estimates,906,2008,73.966,male
estimates,906,2009,74.199,male
estimates,906,2010,74.42,male
estimates,906,2011,74.629,male
estimates,906,2012,74.824,male
estimates,906,2013,75.006,male
estimates,906,2014,75.177,male
estimates,906,2015,75.339,male
medium_variant,906,2015,75.339,male
medium_variant,906,2016,75.495,male
medium_variant,906,2017,75.647,male
medium_variant,906,2018,75.798,male
medium_variant,906,2019,75.948,male
medium_variant,906,2020,76.099,male
medium_variant,906,2021,76.251,male
medium_variant,906,2022,76.403,male
medium_variant,906,2023,76.553,male
medium_variant,906,2024,76.703,male
medium_variant,906,2025,76.853,male
medium_variant,906,2026,77.002,male
medium_variant,906,2027,77.15,male
medium_variant,906,2028,77.299,male
medium_variant,906,2029,77.448,male
medium_variant,906,2030,77.597,male
medium_variant,906,2031,77.746,male
medium_variant,906,2032,77.894,male
medium_variant,906,2033,78.043,male
medium_variant,906,2034,78.191,male
medium_variant,906,2035,78.34,male
medium_variant,906,2036,78.49,male
medium_variant,906,2037,78.641,male
medium_variant,906,2038,78.793,male
medium_variant,906,2039,78.947,male
medium_variant,906,2040,79.102,male
medium_variant,906,2041,79.258,male
medium_variant,906,2042,79.415,male
medium_variant,906,2043,79.573,male
medium_variant,906,2044,79.731,male
medium_variant,906,2045,79.889,male
medium_variant,906,2046,80.048,male
medium_variant,906,2047,80.208,male
medium_variant,906,2048,80.368,male
medium_variant,906,2049,80.529,male
medium_variant,906,2050,80.691,male
medium_variant,906,2051,80.854,male
medium_variant,906,2052,81.018,male
medium_variant,906,2053,81.182,male
medium_variant,906,2054,81.347,male
medium_variant,906,2055,81.512,male
medium_variant,906,2056,81.677,male
medium_variant,906,2057,81.841,male
medium_variant,906,2058,82.004,male
medium_variant,906,2059,82.167,male
medium_variant,906,2060,82.328,male
medium_variant,906,2061,82.488,male
medium_variant,906,2062,82.646,male
medium_variant,906,2063,82.804,male
medium_variant,906,2064,82.96,male
medium_variant,906,2065,83.114,male
medium_variant,906,2066,83.266,male
medium_variant,906,2067,83.417,male
medium_variant,906,2068,83.564,male
medium_variant,906,2069,83.71,male
medium_variant,906,2070,83.853,male
medium_variant,906,2071,83.992,male
medium_variant,906,2072,84.129,male
medium_variant,906,2073,84.263,male
medium_variant,906,2074,84.395,male
medium_variant,906,2075,84.524,male
medium_variant,906,2076,84.651,male
medium_variant,906,2077,84.775,male
medium_variant,906,2078,84.898,male
medium_variant,906,2079,85.019,male
medium_variant,906,2080,85.139,male
medium_variant,906,2081,85.256,male
medium_variant,906,2082,85.371,male
medium_variant,906,2083,85.485,male
medium_variant,906,2084,85.596,male
medium_variant,906,2085,85.705,male
medium_variant,906,2086,85.812,male
medium_variant,906,2087,85.917,male
medium_variant,906,2088,86.022,male
medium_variant,906,2089,86.125,male
medium_variant,906,2090,86.228,male
medium_variant,906,2091,86.331,male
medium_variant,906,2092,86.435,male
medium_variant,906,2093,86.539,male
medium_variant,906,2094,86.645,male
medium_variant,906,2095,86.752,male
medium_variant,906,2096,86.86,male
medium_variant,906,2097,86.97,male
medium_variant,906,2098,87.081,male
medium_variant,906,2099,87.193,male
estimates,906,1950,45.994,female
estimates,906,1951,46.389,female
estimates,906,1952,47.09,female
estimates,906,1953,47.609,female
estimates,906,1954,47.947,female
estimates,906,1955,48.112,female
estimates,906,1956,48.125,female
estimates,906,1957,48.019,female
estimates,906,1958,47.853,female
estimates,906,1959,47.734,female
estimates,906,1960,47.781,female
estimates,906,1961,48.114,female
estimates,906,1962,48.839,female
estimates,906,1963,50.009,female
estimates,906,1964,51.596,female
estimates,906,1965,53.503,female
estimates,906,1966,55.576,female
estimates,906,1967,57.624,female
estimates,906,1968,59.493,female
estimates,906,1969,61.106,female
estimates,906,1970,62.43,female
estimates,906,1971,63.49,female
estimates,906,1972,64.386,female
estimates,906,1973,65.197,female
estimates,906,1974,65.951,female
estimates,906,1975,66.664,female
estimates,906,1976,67.34,female
estimates,906,1977,67.971,female
estimates,906,1978,68.55,female
estimates,906,1979,69.081,female
estimates,906,1980,69.565,female
estimates,906,1981,69.999,female
estimates,906,1982,70.383,female
estimates,906,1983,70.718,female
estimates,906,1984,71.013,female
estimates,906,1985,71.275,female
estimates,906,1986,71.512,female
estimates,906,1987,71.731,female
estimates,906,1988,71.941,female
estimates,906,1989,72.151,female
estimates,906,1990,72.363,female
estimates,906,1991,72.58,female
estimates,906,1992,72.798,female
estimates,906,1993,73.02,female
estimates,906,1994,73.251,female
estimates,906,1995,73.499,female
estimates,906,1996,73.775,female
estimates,906,1997,74.082,female
estimates,906,1998,74.419,female
estimates,906,1999,74.784,female
estimates,906,2000,75.17,female
estimates,906,2001,75.569,female
estimates,906,2002,75.97,female
estimates,906,2003,76.359,female
estimates,906,2004,76.729,female
estimates,906,2005,77.071,female
estimates,906,2006,77.38,female
estimates,906,2007,77.658,female
estimates,906,2008,77.907,female
estimates,906,2009,78.129,female
estimates,906,2010,78.328,female
estimates,906,2011,78.508,female
estimates,906,2012,78.676,female
estimates,906,2013,78.837,female
estimates,906,2014,78.996,female
estimates,906,2015,79.154,female
medium_variant,906,2015,79.154,female
medium_variant,906,2016,79.312,female
medium_variant,906,2017,79.468,female
medium_variant,906,2018,79.62,female
medium_variant,906,2019,79.769,female
medium_variant,906,2020,79.915,female
medium_variant,906,2021,80.058,female
medium_variant,906,2022,80.198,female
medium_variant,906,2023,80.336,female
medium_variant,906,2024,80.472,female
medium_variant,906,2025,80.606,female
medium_variant,906,2026,80.738,female
medium_variant,906,2027,80.869,female
medium_variant,906,2028,80.998,female
medium_variant,906,2029,81.125,female
medium_variant,906,2030,81.25,female
medium_variant,906,2031,81.373,female
medium_variant,906,2032,81.494,female
medium_variant,906,2033,81.613,female
medium_variant,906,2034,81.731,female
medium_variant,906,2035,81.847,female
medium_variant,906,2036,81.963,female
medium_variant,906,2037,82.079,female
medium_variant,906,2038,82.196,female
medium_variant,906,2039,82.313,female
medium_variant,906,2040,82.431,female
medium_variant,906,2041,82.55,female
medium_variant,906,2042,82.669,female
medium_variant,906,2043,82.789,female
medium_variant,906,2044,82.908,female
medium_variant,906,2045,83.027,female
medium_variant,906,2046,83.146,female
medium_variant,906,2047,83.264,female
medium_variant,906,2048,83.383,female
medium_variant,906,2049,83.501,female
medium_variant,906,2050,83.619,female
medium_variant,906,2051,83.738,female
medium_variant,906,2052,83.857,female
medium_variant,906,2053,83.976,female
medium_variant,906,2054,84.096,female
medium_variant,906,2055,84.216,female
medium_variant,906,2056,84.337,female
medium_variant,906,2057,84.458,female
medium_variant,906,2058,84.579,female
medium_variant,906,2059,84.7,female
medium_variant,906,2060,84.82,female
medium_variant,906,2061,84.94,female
medium_variant,906,2062,85.059,female
medium_variant,906,2063,85.177,female
medium_variant,906,2064,85.294,female
medium_variant,906,2065,85.411,female
medium_variant,906,2066,85.526,female
medium_variant,906,2067,85.64,female
medium_variant,906,2068,85.753,female
medium_variant,906,2069,85.865,female
medium_variant,906,2070,85.977,female
medium_variant,906,2071,86.089,female
medium_variant,906,2072,86.201,female
medium_variant,906,2073,86.314,female
medium_variant,906,2074,86.428,female
medium_variant,906,2075,86.543,female
medium_variant,906,2076,86.659,female
medium_variant,906,2077,86.776,female
medium_variant,906,2078,86.893,female
