variant,region,year,lifeexpectancyatbirth,gender
estimates,916,1950,45.669,male
estimates,916,1951,46.137,male
estimates,916,1952,47.059,male
estimates,916,1953,47.948,male
estimates,916,1954,48.806,male
estimates,916,1955,49.631,male
estimates,916,1956,50.422,male
estimates,916,1957,51.18,male
estimates,916,1958,51.901,male
estimates,916,1959,52.581,male
estimates,916,1960,53.218,male
estimates,916,1961,53.807,male
estimates,916,1962,54.347,male
estimates,916,1963,54.839,male
estimates,916,1964,55.291,male
estimates,916,1965,55.712,male
estimates,916,1966,56.112,male
estimates,916,1967,56.504,male
estimates,916,1968,56.897,male
estimates,916,1969,57.296,male
estimates,916,1970,57.702,male
estimates,916,1971,58.113,male
estimates,916,1972,58.522,male
estimates,916,1973,58.924,male
estimates,916,1974,59.32,male
estimates,916,1975,59.708,male
estimates,916,1976,60.091,male
estimates,916,1977,60.471,male
estimates,916,1978,60.854,male
estimates,916,1979,61.243,male
estimates,916,1980,61.644,male
estimates,916,1981,62.063,male
estimates,916,1982,62.502,male
estimates,916,1983,62.961,male
estimates,916,1984,63.44,male
estimates,916,1985,63.935,male
estimates,916,1986,64.442,male
estimates,916,1987,64.956,male
estimates,916,1988,65.47,male
estimates,916,1989,65.979,male
estimates,916,1990,66.482,male
estimates,916,1991,66.98,male
estimates,916,1992,67.475,male
estimates,916,1993,67.964,male
estimates,916,1994,68.441,male
estimates,916,1995,68.899,male
estimates,916,1996,69.328,male
estimates,916,1997,69.723,male
estimates,916,1998,70.081,male
estimates,916,1999,70.402,male
estimates,916,2000,70.687,male
estimates,916,2001,70.94,male
estimates,916,2002,71.17,male
estimates,916,2003,71.384,male
estimates,916,2004,71.589,male
estimates,916,2005,71.787,male
estimates,916,2006,71.981,male
estimates,916,2007,72.168,male
estimates,916,2008,72.351,male
estimates,916,2009,72.532,male
estimates,916,2010,72.713,male
estimates,916,2011,72.898,male
estimates,916,2012,73.086,male
estimates,916,2013,73.279,male
estimates,916,2014,73.477,male
estimates,916,2015,73.68,male
medium_variant,916,2015,73.68,male
medium_variant,916,2016,73.886,male
medium_variant,916,2017,74.094,male
medium_variant,916,2018,74.302,male
medium_variant,916,2019,74.51,male
medium_variant,916,2020,74.716,male
medium_variant,916,2021,74.92,male
medium_variant,916,2022,75.122,male
medium_variant,916,2023,75.324,male
medium_variant,916,2024,75.526,male
medium_variant,916,2025,75.726,male
medium_variant,916,2026,75.927,male
medium_variant,916,2027,76.128,male
