variant,region,year,lifeexpectancyatbirth,gender
estimates,948,1950,38.617,male
estimates,948,1951,38.982,male
estimates,948,1952,39.702,male
estimates,948,1953,40.404,male
estimates,948,1954,41.088,male
estimates,948,1955,41.753,male
estimates,948,1956,42.4,male
estimates,948,1957,43.03,male
estimates,948,1958,43.645,male
estimates,948,1959,44.245,male
estimates,948,1960,44.834,male
estimates,948,1961,45.413,male
estimates,948,1962,45.986,male
estimates,948,1963,46.551,male
estimates,948,1964,47.11,male
estimates,948,1965,47.656,male
estimates,948,1966,48.184,male
estimates,948,1967,48.689,male
estimates,948,1968,49.171,male
estimates,948,1969,49.631,male
estimates,948,1970,50.074,male
estimates,948,1971,50.508,male
estimates,948,1972,50.94,male
estimates,948,1973,51.375,male
estimates,948,1974,51.815,male
estimates,948,1975,52.258,male
estimates,948,1976,52.698,male
estimates,948,1977,53.13,male
estimates,948,1978,53.547,male
estimates,948,1979,53.95,male
estimates,948,1980,54.34,male
estimates,948,1981,54.722,male
estimates,948,1982,55.099,male
estimates,948,1983,55.474,male
estimates,948,1984,55.847,male
estimates,948,1985,56.214,male
estimates,948,1986,56.57,male
estimates,948,1987,56.909,male
estimates,948,1988,57.231,male
estimates,948,1989,57.536,male
estimates,948,1990,57.825,male
estimates,948,1991,58.103,male
estimates,948,1992,58.374,male
estimates,948,1993,58.644,male
estimates,948,1994,58.918,male
estimates,948,1995,59.197,male
estimates,948,1996,59.481,male
estimates,948,1997,59.771,male
estimates,948,1998,60.066,male
estimates,948,1999,60.37,male
estimates,948,2000,60.684,male
estimates,948,2001,61.015,male
estimates,948,2002,61.363,male
estimates,948,2003,61.728,male
estimates,948,2004,62.106,male
estimates,948,2005,62.496,male
estimates,948,2006,62.894,male
estimates,948,2007,63.293,male
estimates,948,2008,63.688,male
estimates,948,2009,64.073,male
estimates,948,2010,64.443,male
estimates,948,2011,64.793,male
estimates,948,2012,65.125,male
estimates,948,2013,65.437,male
estimates,948,2014,65.73,male
estimates,948,2015,66.005,male
medium_variant,948,2015,66.005,male
medium_variant,948,2016,66.263,male
medium_variant,948,2017,66.509,male
medium_variant,948,2018,66.745,male
medium_variant,948,2019,66.974,male
medium_variant,948,2020,67.198,male
medium_variant,948,2021,67.417,male
medium_variant,948,2022,67.632,male
medium_variant,948,2023,67.843,male
medium_variant,948,2024,68.049,male
medium_variant,948,2025,68.253,male
medium_variant,948,2026,68.454,male
medium_variant,948,2027,68.653,male
medium_variant,948,2028,68.849,male
medium_variant,948,2029,69.043,male
medium_variant,948,2030,69.234,male
medium_variant,948,2031,69.423,male
medium_variant,948,2032,69.61,male
medium_variant,948,2033,69.795,male
medium_variant,948,2034,69.977,male
medium_variant,948,2035,70.157,male
medium_variant,948,2036,70.335,male
medium_variant,948,2037,70.512,male
medium_variant,948,2038,70.687,male
medium_variant,948,2039,70.86,male
medium_variant,948,2040,71.033,male
medium_variant,948,2041,71.204,male
medium_variant,948,2042,71.373,male
medium_variant,948,2043,71.541,male
medium_variant,948,2044,71.707,male
medium_variant,948,2045,71.872,male
medium_variant,948,2046,72.035,male
medium_variant,948,2047,72.198,male
medium_variant,948,2048,72.36,male
medium_variant,948,2049,72.521,male
medium_variant,948,2050,72.68,male
medium_variant,948,2051,72.837,male
medium_variant,948,2052,72.992,male
medium_variant,948,2053,73.145,male
medium_variant,948,2054,73.295,male
medium_variant,948,2055,73.442,male
medium_variant,948,2056,73.587,male
medium_variant,948,2057,73.731,male
medium_variant,948,2058,73.873,male
medium_variant,948,2059,74.013,male
medium_variant,948,2060,74.153,male
medium_variant,948,2061,74.29,male
medium_variant,948,2062,74.426,male
medium_variant,948,2063,74.56,male
medium_variant,948,2064,74.692,male
medium_variant,948,2065,74.823,male
medium_variant,948,2066,74.953,male
medium_variant,948,2067,75.081,male
medium_variant,948,2068,75.209,male
medium_variant,948,2069,75.337,male
medium_variant,948,2070,75.463,male
medium_variant,948,2071,75.59,male
medium_variant,948,2072,75.715,male
medium_variant,948,2073,75.84,male
medium_variant,948,2074,75.964,male
medium_variant,948,2075,76.087,male
medium_variant,948,2076,76.208,male
medium_variant,948,2077,76.329,male
medium_variant,948,2078,76.449,male
medium_variant,948,2079,76.569,male
medium_variant,948,2080,76.688,male
medium_variant,948,2081,76.807,male
medium_variant,948,2082,76.926,male
medium_variant,948,2083,77.046,male
medium_variant,948,2084,77.166,male
medium_variant,948,2085,77.287,male
medium_variant,948,2086,77.408,male
medium_variant,948,2087,77.529,male
medium_variant,948,2088,77.65,male
medium_variant,948,2089,77.771,male
medium_variant,948,2090,77.892,male
medium_variant,948,2091,78.013,male
medium_variant,948,2092,78.134,male
medium_variant,948,2093,78.256,male
medium_variant,948,2094,78.379,male
medium_variant,948,2095,78.502,male
medium_variant,948,2096,78.626,male
medium_variant,948,2097,78.751,male
medium_variant,948,2098,78.877,male
medium_variant,948,2099,79.003,male
