variant,region,year,lifeexpectancyatbirth,gender
medium_variant,5501,2067,75.305,male
medium_variant,5501,2068,75.447,male
medium_variant,5501,2069,75.589,male
medium_variant,5501,2070,75.734,male
medium_variant,5501,2071,75.88,male
medium_variant,5501,2072,76.026,male
medium_variant,5501,2073,76.172,male
medium_variant,5501,2074,76.319,male
medium_variant,5501,2075,76.465,male
medium_variant,5501,2076,76.611,male
medium_variant,5501,2077,76.756,male
medium_variant,5501,2078,76.901,male
medium_variant,5501,2079,77.046,male
medium_variant,5501,2080,77.192,male
medium_variant,5501,2081,77.339,male
medium_variant,5501,2082,77.488,male
medium_variant,5501,2083,77.638,male
medium_variant,5501,2084,77.79,male
medium_variant,5501,2085,77.943,male
medium_variant,5501,2086,78.096,male
medium_variant,5501,2087,78.249,male
medium_variant,5501,2088,78.401,male
medium_variant,5501,2089,78.552,male
medium_variant,5501,2090,78.703,male
medium_variant,5501,2091,78.854,male
medium_variant,5501,2092,79.006,male
medium_variant,5501,2093,79.159,male
medium_variant,5501,2094,79.315,male
medium_variant,5501,2095,79.473,male
medium_variant,5501,2096,79.633,male
medium_variant,5501,2097,79.796,male
medium_variant,5501,2098,79.961,male
medium_variant,5501,2099,80.129,male
estimates,5501,1950,35.268,female
estimates,5501,1951,35.587,female
estimates,5501,1952,36.224,female
estimates,5501,1953,36.859,female
estimates,5501,1954,37.492,female
estimates,5501,1955,38.122,female
estimates,5501,1956,38.751,female
estimates,5501,1957,39.379,female
estimates,5501,1958,40.007,female
estimates,5501,1959,40.638,female
estimates,5501,1960,41.275,female
estimates,5501,1961,41.92,female
estimates,5501,1962,42.574,female
estimates,5501,1963,43.237,female
estimates,5501,1964,43.905,female
estimates,5501,1965,44.57,female
estimates,5501,1966,45.219,female
estimates,5501,1967,45.846,female
estimates,5501,1968,46.45,female
estimates,5501,1969,47.036,female
estimates,5501,1970,47.62,female
estimates,5501,1971,48.223,female
estimates,5501,1972,48.86,female
estimates,5501,1973,49.538,female
estimates,5501,1974,50.251,female
estimates,5501,1975,50.986,female
estimates,5501,1976,51.722,female
estimates,5501,1977,52.434,female
estimates,5501,1978,53.103,female
estimates,5501,1979,53.719,female
estimates,5501,1980,54.278,female
estimates,5501,1981,54.78,female
estimates,5501,1982,55.239,female
estimates,5501,1983,55.672,female
estimates,5501,1984,56.09,female
estimates,5501,1985,56.507,female
estimates,5501,1986,56.937,female
estimates,5501,1987,57.386,female
estimates,5501,1988,57.86,female
estimates,5501,1989,58.36,female
estimates,5501,1990,58.885,female
estimates,5501,1991,59.429,female
estimates,5501,1992,59.98,female
estimates,5501,1993,60.528,female
estimates,5501,1994,61.065,female
estimates,5501,1995,61.587,female
estimates,5501,1996,62.09,female
estimates,5501,1997,62.575,female
estimates,5501,1998,63.043,female
estimates,5501,1999,63.495,female
estimates,5501,2000,63.931,female
estimates,5501,2001,64.352,female
estimates,5501,2002,64.762,female
estimates,5501,2003,65.166,female
estimates,5501,2004,65.568,female
estimates,5501,2005,65.976,female
estimates,5501,2006,66.4,female
estimates,5501,2007,66.842,female
estimates,5501,2008,67.299,female
estimates,5501,2009,67.768,female
estimates,5501,2010,68.235,female
estimates,5501,2011,68.688,female
estimates,5501,2012,69.113,female
estimates,5501,2013,69.501,female
estimates,5501,2014,69.85,female
estimates,5501,2015,70.16,female
medium_variant,5501,2015,70.16,female
medium_variant,5501,2016,70.439,female
medium_variant,5501,2017,70.698,female
medium_variant,5501,2018,70.947,female
medium_variant,5501,2019,71.191,female
medium_variant,5501,2020,71.434,female
medium_variant,5501,2021,71.675,female
medium_variant,5501,2022,71.912,female
medium_variant,5501,2023,72.142,female
medium_variant,5501,2024,72.367,female
medium_variant,5501,2025,72.586,female
medium_variant,5501,2026,72.802,female
medium_variant,5501,2027,73.013,female
medium_variant,5501,2028,73.222,female
medium_variant,5501,2029,73.427,female
medium_variant,5501,2030,73.63,female
medium_variant,5501,2031,73.829,female
medium_variant,5501,2032,74.024,female
medium_variant,5501,2033,74.215,female
medium_variant,5501,2034,74.403,female
medium_variant,5501,2035,74.587,female
medium_variant,5501,2036,74.769,female
medium_variant,5501,2037,74.949,female
medium_variant,5501,2038,75.127,female
medium_variant,5501,2039,75.305,female
medium_variant,5501,2040,75.483,female
medium_variant,5501,2041,75.659,female
medium_variant,5501,2042,75.834,female
medium_variant,5501,2043,76.008,female
medium_variant,5501,2044,76.179,female
medium_variant,5501,2045,76.349,female
medium_variant,5501,2046,76.517,female
medium_variant,5501,2047,76.683,female
medium_variant,5501,2048,76.847,female
medium_variant,5501,2049,77.01,female
medium_variant,5501,2050,77.17,female
medium_variant,5501,2051,77.329,female
medium_variant,5501,2052,77.486,female
medium_variant,5501,2053,77.641,female
medium_variant,5501,2054,77.794,female
medium_variant,5501,2055,77.945,female
medium_variant,5501,2056,78.095,female
medium_variant,5501,2057,78.242,female
medium_variant,5501,2058,78.387,female
medium_variant,5501,2059,78.53,female
medium_variant,5501,2060,78.671,female
medium_variant,5501,2061,78.811,female
medium_variant,5501,2062,78.949,female
medium_variant,5501,2063,79.086,female
medium_variant,5501,2064,79.222,female
medium_variant,5501,2065,79.357,female
medium_variant,5501,2066,79.49,female
medium_variant,5501,2067,79.622,female
medium_variant,5501,2068,79.753,female
medium_variant,5501,2069,79.882,female
medium_variant,5501,2070,80.009,female
medium_variant,5501,2071,80.136,female
medium_variant,5501,2072,80.261,female
medium_variant,5501,2073,80.385,female
medium_variant,5501,2074,80.509,female
medium_variant,5501,2075,80.633,female
medium_variant,5501,2076,80.756,female
medium_variant,5501,2077,80.88,female
medium_variant,5501,2078,81.003,female
medium_variant,5501,2079,81.127,female
medium_variant,5501,2080,81.251,female
medium_variant,5501,2081,81.374,female
medium_variant,5501,2082,81.498,female
medium_variant,5501,2083,81.62,female
medium_variant,5501,2084,81.743,female
medium_variant,5501,2085,81.864,female
medium_variant,5501,2086,81.985,female
medium_variant,5501,2087,82.104,female
medium_variant,5501,2088,82.222,female
medium_variant,5501,2089,82.339,female
medium_variant,5501,2090,82.456,female
medium_variant,5501,2091,82.572,female
medium_variant,5501,2092,82.689,female
medium_variant,5501,2093,82.805,female
medium_variant,5501,2094,82.923,female
medium_variant,5501,2095,83.041,female
medium_variant,5501,2096,83.161,female
medium_variant,5501,2097,83.281,female
medium_variant,5501,2098,83.402,female
medium_variant,5501,2099,83.524,female
