variant,region,year,lifeexpectancyatbirth,gender
estimates,925,1950,60.752,male
estimates,925,1951,61.015,male
estimates,925,1952,61.529,male
estimates,925,1953,62.023,male
estimates,925,1954,62.496,male
estimates,925,1955,62.948,male
estimates,925,1956,63.379,male
estimates,925,1957,63.789,male
estimates,925,1958,64.178,male
estimates,925,1959,64.547,male
estimates,925,1960,64.894,male
estimates,925,1961,65.222,male
estimates,925,1962,65.531,male
estimates,925,1963,65.824,male
estimates,925,1964,66.104,male
estimates,925,1965,66.376,male
estimates,925,1966,66.643,male
estimates,925,1967,66.909,male
estimates,925,1968,67.176,male
estimates,925,1969,67.444,male
estimates,925,1970,67.713,male
estimates,925,1971,67.98,male
estimates,925,1972,68.242,male
estimates,925,1973,68.496,male
estimates,925,1974,68.743,male
estimates,925,1975,68.985,male
estimates,925,1976,69.224,male
estimates,925,1977,69.463,male
estimates,925,1978,69.705,male
estimates,925,1979,69.95,male
estimates,925,1980,70.199,male
estimates,925,1981,70.453,male
estimates,925,1982,70.71,male
estimates,925,1983,70.965,male
estimates,925,1984,71.217,male
estimates,925,1985,71.459,male
estimates,925,1986,71.683,male
estimates,925,1987,71.887,male
estimates,925,1988,72.072,male
estimates,925,1989,72.242,male
estimates,925,1990,72.407,male
estimates,925,1991,72.577,male
estimates,925,1992,72.763,male
estimates,925,1993,72.972,male
estimates,925,1994,73.208,male
estimates,925,1995,73.468,male
estimates,925,1996,73.748,male
estimates,925,1997,74.039,male
estimates,925,1998,74.332,male
estimates,925,1999,74.624,male
estimates,925,2000,74.914,male
estimates,925,2001,75.203,male
estimates,925,2002,75.494,male
estimates,925,2003,75.788,male
estimates,925,2004,76.083,male
estimates,925,2005,76.378,male
estimates,925,2006,76.671,male
estimates,925,2007,76.959,male
estimates,925,2008,77.24,male
estimates,925,2009,77.513,male
estimates,925,2010,77.776,male
estimates,925,2011,78.029,male
estimates,925,2012,78.272,male
estimates,925,2013,78.507,male
estimates,925,2014,78.734,male
estimates,925,2015,78.952,male
medium_variant,925,2015,78.952,male
medium_variant,925,2016,79.162,male
medium_variant,925,2017,79.364,male
medium_variant,925,2018,79.558,male
medium_variant,925,2019,79.746,male
medium_variant,925,2020,79.928,male
medium_variant,925,2021,80.105,male
medium_variant,925,2022,80.277,male
medium_variant,925,2023,80.445,male
medium_variant,925,2024,80.609,male
medium_variant,925,2025,80.771,male
medium_variant,925,2026,80.93,male
medium_variant,925,2027,81.086,male
medium_variant,925,2028,81.24,male
medium_variant,925,2029,81.391,male
medium_variant,925,2030,81.541,male
medium_variant,925,2031,81.689,male
medium_variant,925,2032,81.836,male
medium_variant,925,2033,81.982,male
medium_variant,925,2034,82.127,male
medium_variant,925,2035,82.272,male
medium_variant,925,2036,82.416,male
medium_variant,925,2037,82.559,male
medium_variant,925,2038,82.702,male
medium_variant,925,2039,82.844,male
medium_variant,925,2040,82.986,male
medium_variant,925,2041,83.126,male
medium_variant,925,2042,83.265,male
medium_variant,925,2043,83.404,male
medium_variant,925,2044,83.541,male
medium_variant,925,2045,83.676,male
medium_variant,925,2046,83.81,male
medium_variant,925,2047,83.943,male
medium_variant,925,2048,84.074,male
medium_variant,925,2049,84.205,male
medium_variant,925,2050,84.334,male
medium_variant,925,2051,84.461,male
medium_variant,925,2052,84.588,male
medium_variant,925,2053,84.713,male
medium_variant,925,2054,84.838,male
medium_variant,925,2055,84.961,male
medium_variant,925,2056,85.084,male
medium_variant,925,2057,85.206,male
medium_variant,925,2058,85.327,male
medium_variant,925,2059,85.447,male
medium_variant,925,2060,85.568,male
medium_variant,925,2061,85.689,male
medium_variant,925,2062,85.809,male
medium_variant,925,2063,85.93,male
medium_variant,925,2064,86.051,male
medium_variant,925,2065,86.173,male
medium_variant,925,2066,86.295,male
medium_variant,925,2067,86.417,male
medium_variant,925,2068,86.54,male
medium_variant,925,2069,86.663,male
medium_variant,925,2070,86.786,male
medium_variant,925,2071,86.91,male
medium_variant,925,2072,87.034,male
medium_variant,925,2073,87.159,male
medium_variant,925,2074,87.283,male
medium_variant,925,2075,87.408,male
medium_variant,925,2076,87.533,male
medium_variant,925,2077,87.657,male
medium_variant,925,2078,87.781,male
medium_variant,925,2079,87.904,male
medium_variant,925,2080,88.026,male
medium_variant,925,2081,88.148,male
medium_variant,925,2082,88.269,male
medium_variant,925,2083,88.39,male
medium_variant,925,2084,88.51,male
medium_variant,925,2085,88.63,male
medium_variant,925,2086,88.75,male
medium_variant,925,2087,88.87,male
medium_variant,925,2088,88.989,male
medium_variant,925,2089,89.108,male
medium_variant,925,2090,89.226,male
medium_variant,925,2091,89.343,male
medium_variant,925,2092,89.46,male
medium_variant,925,2093,89.577,male
medium_variant,925,2094,89.692,male
medium_variant,925,2095,89.806,male
medium_variant,925,2096,89.92,male
medium_variant,925,2097,90.033,male
medium_variant,925,2098,90.145,male
medium_variant,925,2099,90.256,male
estimates,925,1950,64.424,female
estimates,925,1951,64.747,female
estimates,925,1952,65.382,female
estimates,925,1953,65.997,female
estimates,925,1954,66.59,female
estimates,925,1955,67.162,female
estimates,925,1956,67.713,female
estimates,925,1957,68.241,female
estimates,925,1958,68.748,female
estimates,925,1959,69.232,female
estimates,925,1960,69.693,female
estimates,925,1961,70.131,female
estimates,925,1962,70.546,female
estimates,925,1963,70.939,female
estimates,925,1964,71.315,female
estimates,925,1965,71.676,female
estimates,925,1966,72.024,female
estimates,925,1967,72.365,female
estimates,925,1968,72.7,female
estimates,925,1969,73.034,female
estimates,925,1970,73.368,female
estimates,925,1971,73.706,female
estimates,925,1972,74.046,female
estimates,925,1973,74.387,female
estimates,925,1974,74.726,female
estimates,925,1975,75.063,female
estimates,925,1976,75.394,female
estimates,925,1977,75.716,female
estimates,925,1978,76.028,female
estimates,925,1979,76.329,female
estimates,925,1980,76.619,female
estimates,925,1981,76.899,female
estimates,925,1982,77.171,female
estimates,925,1983,77.438,female
estimates,925,1984,77.7,female
estimates,925,1985,77.955,female
estimates,925,1986,78.201,female
estimates,925,1987,78.437,female
estimates,925,1988,78.664,female
estimates,925,1989,78.881,female
estimates,925,1990,79.092,female
estimates,925,1991,79.3,female
estimates,925,1992,79.506,female
estimates,925,1993,79.714,female
estimates,925,1994,79.925,female
estimates,925,1995,80.141,female
estimates,925,1996,80.362,female
estimates,925,1997,80.586,female
estimates,925,1998,80.812,female
estimates,925,1999,81.038,female
estimates,925,2000,81.264,female
estimates,925,2001,81.49,female
estimates,925,2002,81.714,female
