variant,region,year,lifeexpectancyatbirth,gender
estimates,910,1950,34.726,male
estimates,910,1951,34.948,male
estimates,910,1952,35.397,male
estimates,910,1953,35.858,male
estimates,910,1954,36.33,male
estimates,910,1955,36.812,male
estimates,910,1956,37.305,male
estimates,910,1957,37.807,male
estimates,910,1958,38.314,male
estimates,910,1959,38.824,male
estimates,910,1960,39.331,male
estimates,910,1961,39.83,male
estimates,910,1962,40.314,male
estimates,910,1963,40.78,male
estimates,910,1964,41.225,male
estimates,910,1965,41.649,male
estimates,910,1966,42.054,male
estimates,910,1967,42.446,male
estimates,910,1968,42.828,male
estimates,910,1969,43.202,male
estimates,910,1970,43.57,male
estimates,910,1971,43.937,male
estimates,910,1972,44.299,male
estimates,910,1973,44.654,male
estimates,910,1974,44.997,male
estimates,910,1975,45.319,male
estimates,910,1976,45.61,male
estimates,910,1977,45.863,male
estimates,910,1978,46.076,male
estimates,910,1979,46.25,male
estimates,910,1980,46.394,male
estimates,910,1981,46.526,male
estimates,910,1982,46.654,male
estimates,910,1983,46.782,male
estimates,910,1984,46.903,male
estimates,910,1985,46.988,male
estimates,910,1986,46.997,male
estimates,910,1987,46.912,male
estimates,910,1988,46.734,male
estimates,910,1989,46.489,male
estimates,910,1990,46.222,male
estimates,910,1991,45.998,male
estimates,910,1992,45.871,male
estimates,910,1993,45.883,male
estimates,910,1994,46.049,male
estimates,910,1995,46.359,male
estimates,910,1996,46.78,male
estimates,910,1997,47.261,male
estimates,910,1998,47.767,male
estimates,910,1999,48.291,male
estimates,910,2000,48.847,male
estimates,910,2001,49.467,male
estimates,910,2002,50.179,male
estimates,910,2003,50.994,male
estimates,910,2004,51.903,male
estimates,910,2005,52.884,male
estimates,910,2006,53.909,male
estimates,910,2007,54.938,male
estimates,910,2008,55.935,male
estimates,910,2009,56.874,male
estimates,910,2010,57.735,male
estimates,910,2011,58.511,male
estimates,910,2012,59.213,male
estimates,910,2013,59.849,male
estimates,910,2014,60.423,male
estimates,910,2015,60.936,male
medium_variant,910,2015,60.936,male
medium_variant,910,2016,61.392,male
medium_variant,910,2017,61.799,male
medium_variant,910,2018,62.169,male
medium_variant,910,2019,62.511,male
medium_variant,910,2020,62.835,male
medium_variant,910,2021,63.149,male
medium_variant,910,2022,63.458,male
medium_variant,910,2023,63.764,male
medium_variant,910,2024,64.072,male
medium_variant,910,2025,64.383,male
medium_variant,910,2026,64.697,male
medium_variant,910,2027,65.009,male
medium_variant,910,2028,65.315,male
medium_variant,910,2029,65.614,male
medium_variant,910,2030,65.905,male
medium_variant,910,2031,66.187,male
medium_variant,910,2032,66.461,male
medium_variant,910,2033,66.727,male
medium_variant,910,2034,66.986,male
medium_variant,910,2035,67.238,male
medium_variant,910,2036,67.483,male
medium_variant,910,2037,67.722,male
medium_variant,910,2038,67.955,male
medium_variant,910,2039,68.184,male
medium_variant,910,2040,68.41,male
medium_variant,910,2041,68.633,male
medium_variant,910,2042,68.853,male
medium_variant,910,2043,69.071,male
medium_variant,910,2044,69.287,male
medium_variant,910,2045,69.502,male
medium_variant,910,2046,69.716,male
medium_variant,910,2047,69.929,male
medium_variant,910,2048,70.14,male
medium_variant,910,2049,70.349,male
medium_variant,910,2050,70.555,male
medium_variant,910,2051,70.759,male
medium_variant,910,2052,70.959,male
medium_variant,910,2053,71.156,male
medium_variant,910,2054,71.348,male
medium_variant,910,2055,71.538,male
medium_variant,910,2056,71.723,male
medium_variant,910,2057,71.906,male
medium_variant,910,2058,72.086,male
medium_variant,910,2059,72.265,male
medium_variant,910,2060,72.44,male
medium_variant,910,2061,72.614,male
medium_variant,910,2062,72.785,male
medium_variant,910,2063,72.954,male
medium_variant,910,2064,73.121,male
medium_variant,910,2065,73.285,male
medium_variant,910,2066,73.447,male
medium_variant,910,2067,73.608,male
medium_variant,910,2068,73.766,male
medium_variant,910,2069,73.923,male
medium_variant,910,2070,74.079,male
medium_variant,910,2071,74.233,male
medium_variant,910,2072,74.386,male
medium_variant,910,2073,74.538,male
medium_variant,910,2074,74.688,male
medium_variant,910,2075,74.838,male
medium_variant,910,2076,74.986,male
medium_variant,910,2077,75.133,male
medium_variant,910,2078,75.278,male
medium_variant,910,2079,75.423,male
medium_variant,910,2080,75.566,male
medium_variant,910,2081,75.708,male
medium_variant,910,2082,75.849,male
medium_variant,910,2083,75.988,male
medium_variant,910,2084,76.127,male
medium_variant,910,2085,76.264,male
medium_variant,910,2086,76.401,male
medium_variant,910,2087,76.537,male
medium_variant,910,2088,76.673,male
medium_variant,910,2089,76.808,male
medium_variant,910,2090,76.944,male
medium_variant,910,2091,77.079,male
medium_variant,910,2092,77.215,male
medium_variant,910,2093,77.35,male
medium_variant,910,2094,77.486,male
medium_variant,910,2095,77.621,male
medium_variant,910,2096,77.757,male
medium_variant,910,2097,77.893,male
medium_variant,910,2098,78.029,male
medium_variant,910,2099,78.165,male
estimates,910,1950,37.479,female
estimates,910,1951,37.702,female
estimates,910,1952,38.157,female
estimates,910,1953,38.628,female
estimates,910,1954,39.115,female
estimates,910,1955,39.617,female
estimates,910,1956,40.133,female
estimates,910,1957,40.662,female
estimates,910,1958,41.2,female
estimates,910,1959,41.742,female
estimates,910,1960,42.281,female
estimates,910,1961,42.809,female
estimates,910,1962,43.32,female
estimates,910,1963,43.807,female
estimates,910,1964,44.268,female
estimates,910,1965,44.702,female
estimates,910,1966,45.115,female
estimates,910,1967,45.511,female
estimates,910,1968,45.897,female
estimates,910,1969,46.276,female
estimates,910,1970,46.65,female
estimates,910,1971,47.023,female
estimates,910,1972,47.393,female
estimates,910,1973,47.755,female
estimates,910,1974,48.106,female
estimates,910,1975,48.435,female
estimates,910,1976,48.73,female
estimates,910,1977,48.986,female
estimates,910,1978,49.202,female
estimates,910,1979,49.38,female
estimates,910,1980,49.535,female
estimates,910,1981,49.688,female
estimates,910,1982,49.852,female
estimates,910,1983,50.031,female
estimates,910,1984,50.219,female
estimates,910,1985,50.386,female
estimates,910,1986,50.491,female
estimates,910,1987,50.51,female
estimates,910,1988,50.438,female
estimates,910,1989,50.292,female
estimates,910,1990,50.113,female
estimates,910,1991,49.953,female
estimates,910,1992,49.866,female
estimates,910,1993,49.889,female
estimates,910,1994,50.037,female
estimates,910,1995,50.298,female
estimates,910,1996,50.64,female
estimates,910,1997,51.02,female
estimates,910,1998,51.409,female
estimates,910,1999,51.809,female
estimates,910,2000,52.24,female
estimates,910,2001,52.739,female
estimates,910,2002,53.339,female
estimates,910,2003,54.058,female
estimates,910,2004,54.893,female
