variant,region,year,lifeexpectancyatbirth,gender
medium_variant,914,2024,58.488,male
medium_variant,914,2025,58.856,male
medium_variant,914,2026,59.218,male
medium_variant,914,2027,59.575,male
medium_variant,914,2028,59.925,male
medium_variant,914,2029,60.271,male
medium_variant,914,2030,60.609,male
medium_variant,914,2031,60.941,male
medium_variant,914,2032,61.265,male
medium_variant,914,2033,61.582,male
medium_variant,914,2034,61.891,male
medium_variant,914,2035,62.192,male
medium_variant,914,2036,62.486,male
medium_variant,914,2037,62.773,male
medium_variant,914,2038,63.054,male
medium_variant,914,2039,63.329,male
medium_variant,914,2040,63.597,male
medium_variant,914,2041,63.858,male
medium_variant,914,2042,64.113,male
medium_variant,914,2043,64.36,male
medium_variant,914,2044,64.601,male
medium_variant,914,2045,64.836,male
medium_variant,914,2046,65.064,male
medium_variant,914,2047,65.287,male
medium_variant,914,2048,65.505,male
medium_variant,914,2049,65.718,male
medium_variant,914,2050,65.927,male
medium_variant,914,2051,66.13,male
medium_variant,914,2052,66.329,male
medium_variant,914,2053,66.524,male
medium_variant,914,2054,66.713,male
medium_variant,914,2055,66.898,male
medium_variant,914,2056,67.077,male
medium_variant,914,2057,67.252,male
medium_variant,914,2058,67.422,male
medium_variant,914,2059,67.588,male
medium_variant,914,2060,67.75,male
medium_variant,914,2061,67.909,male
medium_variant,914,2062,68.065,male
medium_variant,914,2063,68.219,male
medium_variant,914,2064,68.371,male
medium_variant,914,2065,68.522,male
medium_variant,914,2066,68.669,male
medium_variant,914,2067,68.815,male
medium_variant,914,2068,68.957,male
medium_variant,914,2069,69.097,male
medium_variant,914,2070,69.235,male
medium_variant,914,2071,69.37,male
medium_variant,914,2072,69.503,male
medium_variant,914,2073,69.634,male
medium_variant,914,2074,69.764,male
medium_variant,914,2075,69.893,male
medium_variant,914,2076,70.022,male
medium_variant,914,2077,70.15,male
medium_variant,914,2078,70.277,male
medium_variant,914,2079,70.405,male
medium_variant,914,2080,70.532,male
medium_variant,914,2081,70.659,male
medium_variant,914,2082,70.785,male
medium_variant,914,2083,70.912,male
medium_variant,914,2084,71.038,male
medium_variant,914,2085,71.164,male
medium_variant,914,2086,71.291,male
medium_variant,914,2087,71.419,male
medium_variant,914,2088,71.548,male
medium_variant,914,2089,71.678,male
medium_variant,914,2090,71.809,male
medium_variant,914,2091,71.94,male
medium_variant,914,2092,72.072,male
medium_variant,914,2093,72.203,male
medium_variant,914,2094,72.333,male
medium_variant,914,2095,72.463,male
medium_variant,914,2096,72.592,male
medium_variant,914,2097,72.721,male
medium_variant,914,2098,72.848,male
medium_variant,914,2099,72.975,male
estimates,914,1950,34.057,female
estimates,914,1951,34.228,female
estimates,914,1952,34.578,female
estimates,914,1953,34.939,female
estimates,914,1954,35.312,female
estimates,914,1955,35.698,female
estimates,914,1956,36.094,female
estimates,914,1957,36.499,female
estimates,914,1958,36.913,female
estimates,914,1959,37.33,female
estimates,914,1960,37.745,female
estimates,914,1961,38.156,female
estimates,914,1962,38.558,female
estimates,914,1963,38.95,female
estimates,914,1964,39.333,female
estimates,914,1965,39.713,female
estimates,914,1966,40.097,female
estimates,914,1967,40.493,female
estimates,914,1968,40.906,female
estimates,914,1969,41.341,female
estimates,914,1970,41.8,female
estimates,914,1971,42.284,female
estimates,914,1972,42.789,female
estimates,914,1973,43.308,female
estimates,914,1974,43.836,female
estimates,914,1975,44.371,female
estimates,914,1976,44.911,female
estimates,914,1977,45.451,female
estimates,914,1978,45.983,female
estimates,914,1979,46.496,female
estimates,914,1980,46.976,female
estimates,914,1981,47.411,female
estimates,914,1982,47.794,female
estimates,914,1983,48.121,female
estimates,914,1984,48.392,female
estimates,914,1985,48.612,female
estimates,914,1986,48.788,female
estimates,914,1987,48.933,female
estimates,914,1988,49.058,female
estimates,914,1989,49.167,female
estimates,914,1990,49.255,female
estimates,914,1991,49.313,female
estimates,914,1992,49.336,female
estimates,914,1993,49.326,female
estimates,914,1994,49.294,female
estimates,914,1995,49.252,female
estimates,914,1996,49.214,female
estimates,914,1997,49.198,female
estimates,914,1998,49.222,female
estimates,914,1999,49.303,female
estimates,914,2000,49.463,female
estimates,914,2001,49.717,female
estimates,914,2002,50.066,female
estimates,914,2003,50.499,female
estimates,914,2004,51.007,female
estimates,914,2005,51.57,female
estimates,914,2006,52.166,female
estimates,914,2007,52.77,female
estimates,914,2008,53.361,female
estimates,914,2009,53.924,female
estimates,914,2010,54.453,female
estimates,914,2011,54.95,female
estimates,914,2012,55.428,female
estimates,914,2013,55.897,female
estimates,914,2014,56.36,female
estimates,914,2015,56.819,female
medium_variant,914,2015,56.819,female
medium_variant,914,2016,57.274,female
medium_variant,914,2017,57.724,female
medium_variant,914,2018,58.169,female
medium_variant,914,2019,58.61,female
medium_variant,914,2020,59.047,female
medium_variant,914,2021,59.48,female
medium_variant,914,2022,59.908,female
medium_variant,914,2023,60.332,female
medium_variant,914,2024,60.751,female
medium_variant,914,2025,61.164,female
medium_variant,914,2026,61.572,female
medium_variant,914,2027,61.974,female
medium_variant,914,2028,62.369,female
medium_variant,914,2029,62.757,female
medium_variant,914,2030,63.139,female
medium_variant,914,2031,63.514,female
medium_variant,914,2032,63.883,female
medium_variant,914,2033,64.245,female
medium_variant,914,2034,64.6,female
medium_variant,914,2035,64.949,female
medium_variant,914,2036,65.291,female
medium_variant,914,2037,65.626,female
medium_variant,914,2038,65.954,female
medium_variant,914,2039,66.276,female
medium_variant,914,2040,66.59,female
medium_variant,914,2041,66.897,female
medium_variant,914,2042,67.198,female
medium_variant,914,2043,67.491,female
medium_variant,914,2044,67.779,female
medium_variant,914,2045,68.06,female
medium_variant,914,2046,68.335,female
medium_variant,914,2047,68.604,female
medium_variant,914,2048,68.868,female
medium_variant,914,2049,69.128,female
medium_variant,914,2050,69.382,female
medium_variant,914,2051,69.632,female
medium_variant,914,2052,69.878,female
medium_variant,914,2053,70.119,female
medium_variant,914,2054,70.355,female
medium_variant,914,2055,70.587,female
medium_variant,914,2056,70.814,female
medium_variant,914,2057,71.035,female
medium_variant,914,2058,71.25,female
medium_variant,914,2059,71.461,female
medium_variant,914,2060,71.667,female
medium_variant,914,2061,71.869,female
medium_variant,914,2062,72.067,female
medium_variant,914,2063,72.263,female
medium_variant,914,2064,72.456,female
medium_variant,914,2065,72.647,female
medium_variant,914,2066,72.835,female
medium_variant,914,2067,73.021,female
medium_variant,914,2068,73.202,female
medium_variant,914,2069,73.381,female
medium_variant,914,2070,73.557,female
medium_variant,914,2071,73.729,female
medium_variant,914,2072,73.899,female
medium_variant,914,2073,74.067,female
medium_variant,914,2074,74.233,female
medium_variant,914,2075,74.397,female
medium_variant,914,2076,74.561,female
medium_variant,914,2077,74.723,female
medium_variant,914,2078,74.885,female
medium_variant,914,2079,75.046,female
medium_variant,914,2080,75.206,female
medium_variant,914,2081,75.365,female
medium_variant,914,2082,75.523,female
medium_variant,914,2083,75.678,female
medium_variant,914,2084,75.832,female
medium_variant,914,2085,75.983,female
medium_variant,914,2086,76.132,female
medium_variant,914,2087,76.278,female
medium_variant,914,2088,76.423,female
medium_variant,914,2089,76.566,female
medium_variant,914,2090,76.707,female
medium_variant,914,2091,76.847,female
medium_variant,914,2092,76.986,female
medium_variant,914,2093,77.125,female
medium_variant,914,2094,77.263,female
medium_variant,914,2095,77.4,female
medium_variant,914,2096,77.537,female
medium_variant,914,2097,77.673,female
medium_variant,914,2098,77.809,female
medium_variant,914,2099,77.944,female
