variant,region,year,lifeexpectancyatbirth,gender
estimates,1517,1950,41.126,male
estimates,1517,1951,41.44,male
estimates,1517,1952,42.042,male
estimates,1517,1953,42.591,male
estimates,1517,1954,43.087,male
estimates,1517,1955,43.533,male
estimates,1517,1956,43.935,male
estimates,1517,1957,44.302,male
estimates,1517,1958,44.654,male
estimates,1517,1959,45.022,male
estimates,1517,1960,45.441,male
estimates,1517,1961,45.948,male
estimates,1517,1962,46.574,male
estimates,1517,1963,47.333,male
estimates,1517,1964,48.213,male
estimates,1517,1965,49.182,male
estimates,1517,1966,50.192,male
estimates,1517,1967,51.181,male
estimates,1517,1968,52.102,male
estimates,1517,1969,52.93,male
estimates,1517,1970,53.654,male
estimates,1517,1971,54.279,male
estimates,1517,1972,54.839,male
estimates,1517,1973,55.359,male
estimates,1517,1974,55.849,male
estimates,1517,1975,56.313,male
estimates,1517,1976,56.752,male
estimates,1517,1977,57.166,male
estimates,1517,1978,57.554,male
estimates,1517,1979,57.924,male
estimates,1517,1980,58.286,male
estimates,1517,1981,58.649,male
estimates,1517,1982,59.017,male
estimates,1517,1983,59.39,male
estimates,1517,1984,59.767,male
estimates,1517,1985,60.136,male
estimates,1517,1986,60.485,male
estimates,1517,1987,60.802,male
estimates,1517,1988,61.081,male
estimates,1517,1989,61.321,male
estimates,1517,1990,61.527,male
estimates,1517,1991,61.707,male
estimates,1517,1992,61.875,male
estimates,1517,1993,62.043,male
estimates,1517,1994,62.222,male
estimates,1517,1995,62.42,male
estimates,1517,1996,62.641,male
estimates,1517,1997,62.884,male
estimates,1517,1998,63.147,male
estimates,1517,1999,63.431,male
estimates,1517,2000,63.734,male
estimates,1517,2001,64.056,male
estimates,1517,2002,64.389,male
estimates,1517,2003,64.731,male
estimates,1517,2004,65.077,male
estimates,1517,2005,65.425,male
estimates,1517,2006,65.774,male
estimates,1517,2007,66.124,male
estimates,1517,2008,66.473,male
estimates,1517,2009,66.816,male
estimates,1517,2010,67.147,male
estimates,1517,2011,67.46,male
estimates,1517,2012,67.753,male
estimates,1517,2013,68.025,male
estimates,1517,2014,68.275,male
estimates,1517,2015,68.505,male
medium_variant,1517,2015,68.505,male
medium_variant,1517,2016,68.718,male
medium_variant,1517,2017,68.92,male
medium_variant,1517,2018,69.115,male
medium_variant,1517,2019,69.306,male
medium_variant,1517,2020,69.495,male
medium_variant,1517,2021,69.683,male
medium_variant,1517,2022,69.869,male
medium_variant,1517,2023,70.051,male
medium_variant,1517,2024,70.231,male
medium_variant,1517,2025,70.409,male
medium_variant,1517,2026,70.585,male
medium_variant,1517,2027,70.76,male
medium_variant,1517,2028,70.933,male
medium_variant,1517,2029,71.105,male
medium_variant,1517,2030,71.275,male
medium_variant,1517,2031,71.444,male
medium_variant,1517,2032,71.612,male
medium_variant,1517,2033,71.779,male
medium_variant,1517,2034,71.944,male
medium_variant,1517,2035,72.108,male
medium_variant,1517,2036,72.271,male
medium_variant,1517,2037,72.434,male
medium_variant,1517,2038,72.596,male
medium_variant,1517,2039,72.757,male
medium_variant,1517,2040,72.918,male
medium_variant,1517,2041,73.079,male
medium_variant,1517,2042,73.238,male
medium_variant,1517,2043,73.396,male
medium_variant,1517,2044,73.553,male
medium_variant,1517,2045,73.71,male
medium_variant,1517,2046,73.866,male
medium_variant,1517,2047,74.021,male
medium_variant,1517,2048,74.176,male
medium_variant,1517,2049,74.331,male
medium_variant,1517,2050,74.485,male
medium_variant,1517,2051,74.637,male
medium_variant,1517,2052,74.788,male
medium_variant,1517,2053,74.937,male
medium_variant,1517,2054,75.084,male
medium_variant,1517,2055,75.229,male
medium_variant,1517,2056,75.372,male
medium_variant,1517,2057,75.513,male
medium_variant,1517,2058,75.654,male
medium_variant,1517,2059,75.793,male
medium_variant,1517,2060,75.931,male
medium_variant,1517,2061,76.067,male
medium_variant,1517,2062,76.202,male
medium_variant,1517,2063,76.336,male
medium_variant,1517,2064,76.468,male
medium_variant,1517,2065,76.599,male
medium_variant,1517,2066,76.728,male
medium_variant,1517,2067,76.857,male
medium_variant,1517,2068,76.984,male
medium_variant,1517,2069,77.111,male
medium_variant,1517,2070,77.237,male
medium_variant,1517,2071,77.361,male
medium_variant,1517,2072,77.485,male
medium_variant,1517,2073,77.607,male
medium_variant,1517,2074,77.728,male
medium_variant,1517,2075,77.848,male
medium_variant,1517,2076,77.966,male
medium_variant,1517,2077,78.083,male
medium_variant,1517,2078,78.199,male
medium_variant,1517,2079,78.315,male
medium_variant,1517,2080,78.429,male
medium_variant,1517,2081,78.544,male
medium_variant,1517,2082,78.659,male
medium_variant,1517,2083,78.773,male
medium_variant,1517,2084,78.889,male
medium_variant,1517,2085,79.005,male
medium_variant,1517,2086,79.12,male
medium_variant,1517,2087,79.236,male
medium_variant,1517,2088,79.352,male
medium_variant,1517,2089,79.468,male
medium_variant,1517,2090,79.584,male
medium_variant,1517,2091,79.7,male
medium_variant,1517,2092,79.816,male
medium_variant,1517,2093,79.932,male
medium_variant,1517,2094,80.05,male
medium_variant,1517,2095,80.167,male
medium_variant,1517,2096,80.286,male
medium_variant,1517,2097,80.405,male
medium_variant,1517,2098,80.525,male
medium_variant,1517,2099,80.645,male
estimates,1517,1950,43.334,female
estimates,1517,1951,43.7,female
estimates,1517,1952,44.395,female
estimates,1517,1953,45.02,female
estimates,1517,1954,45.573,female
estimates,1517,1955,46.058,female
estimates,1517,1956,46.483,female
estimates,1517,1957,46.859,female
estimates,1517,1958,47.209,female
estimates,1517,1959,47.571,female
estimates,1517,1960,47.989,female
estimates,1517,1961,48.506,female
estimates,1517,1962,49.16,female
estimates,1517,1963,49.968,female
estimates,1517,1964,50.919,female
estimates,1517,1965,51.97,female
estimates,1517,1966,53.062,female
estimates,1517,1967,54.122,female
estimates,1517,1968,55.094,female
estimates,1517,1969,55.953,female
estimates,1517,1970,56.69,female
estimates,1517,1971,57.323,female
estimates,1517,1972,57.893,female
estimates,1517,1973,58.436,female
estimates,1517,1974,58.965,female
estimates,1517,1975,59.489,female
estimates,1517,1976,60.008,female
estimates,1517,1977,60.515,female
estimates,1517,1978,61.005,female
estimates,1517,1979,61.477,female
estimates,1517,1980,61.931,female
estimates,1517,1981,62.367,female
estimates,1517,1982,62.782,female
estimates,1517,1983,63.176,female
estimates,1517,1984,63.55,female
estimates,1517,1985,63.903,female
estimates,1517,1986,64.232,female
estimates,1517,1987,64.54,female
estimates,1517,1988,64.829,female
estimates,1517,1989,65.101,female
estimates,1517,1990,65.359,female
estimates,1517,1991,65.603,female
estimates,1517,1992,65.838,female
estimates,1517,1993,66.067,female
estimates,1517,1994,66.294,female
estimates,1517,1995,66.523,female
estimates,1517,1996,66.758,female
estimates,1517,1997,66.999,female
estimates,1517,1998,67.248,female
estimates,1517,1999,67.509,female
estimates,1517,2000,67.785,female
estimates,1517,2001,68.079,female
estimates,1517,2002,68.39,female
estimates,1517,2003,68.716,female
estimates,1517,2004,69.057,female
estimates,1517,2005,69.412,female
estimates,1517,2006,69.78,female
estimates,1517,2007,70.157,female
estimates,1517,2008,70.539,female
estimates,1517,2009,70.918,female
estimates,1517,2010,71.286,female
estimates,1517,2011,71.637,female
estimates,1517,2012,71.966,female
estimates,1517,2013,72.271,female
estimates,1517,2014,72.55,female
estimates,1517,2015,72.804,female
medium_variant,1517,2015,72.804,female
medium_variant,1517,2016,73.038,female
medium_variant,1517,2017,73.258,female
medium_variant,1517,2018,73.469,female
medium_variant,1517,2019,73.676,female
medium_variant,1517,2020,73.88,female
medium_variant,1517,2021,74.083,female
medium_variant,1517,2022,74.283,female
medium_variant,1517,2023,74.479,female
medium_variant,1517,2024,74.673,female
medium_variant,1517,2025,74.865,female
medium_variant,1517,2026,75.055,female
medium_variant,1517,2027,75.243,female
medium_variant,1517,2028,75.429,female
medium_variant,1517,2029,75.613,female
medium_variant,1517,2030,75.795,female
medium_variant,1517,2031,75.974,female
medium_variant,1517,2032,76.151,female
medium_variant,1517,2033,76.326,female
medium_variant,1517,2034,76.497,female
medium_variant,1517,2035,76.666,female
medium_variant,1517,2036,76.833,female
medium_variant,1517,2037,76.997,female
medium_variant,1517,2038,77.16,female
medium_variant,1517,2039,77.321,female
medium_variant,1517,2040,77.48,female
medium_variant,1517,2041,77.638,female
medium_variant,1517,2042,77.793,female
medium_variant,1517,2043,77.946,female
medium_variant,1517,2044,78.098,female
medium_variant,1517,2045,78.247,female
medium_variant,1517,2046,78.394,female
medium_variant,1517,2047,78.54,female
medium_variant,1517,2048,78.684,female
medium_variant,1517,2049,78.826,female
medium_variant,1517,2050,78.966,female
medium_variant,1517,2051,79.104,female
medium_variant,1517,2052,79.241,female
medium_variant,1517,2053,79.375,female
medium_variant,1517,2054,79.508,female
medium_variant,1517,2055,79.639,female
medium_variant,1517,2056,79.768,female
medium_variant,1517,2057,79.895,female
medium_variant,1517,2058,80.02,female
medium_variant,1517,2059,80.144,female
medium_variant,1517,2060,80.266,female
medium_variant,1517,2061,80.387,female
medium_variant,1517,2062,80.507,female
medium_variant,1517,2063,80.626,female
medium_variant,1517,2064,80.744,female
medium_variant,1517,2065,80.861,female
medium_variant,1517,2066,80.976,female
medium_variant,1517,2067,81.091,female
medium_variant,1517,2068,81.204,female
medium_variant,1517,2069,81.316,female
medium_variant,1517,2070,81.427,female
medium_variant,1517,2071,81.536,female
medium_variant,1517,2072,81.645,female
medium_variant,1517,2073,81.754,female
medium_variant,1517,2074,81.862,female
medium_variant,1517,2075,81.97,female
medium_variant,1517,2076,82.078,female
medium_variant,1517,2077,82.185,female
medium_variant,1517,2078,82.292,female
medium_variant,1517,2079,82.399,female
medium_variant,1517,2080,82.505,female
medium_variant,1517,2081,82.611,female
medium_variant,1517,2082,82.717,female
medium_variant,1517,2083,82.822,female
medium_variant,1517,2084,82.926,female
medium_variant,1517,2085,83.029,female
medium_variant,1517,2086,83.132,female
medium_variant,1517,2087,83.234,female
medium_variant,1517,2088,83.336,female
medium_variant,1517,2089,83.437,female
medium_variant,1517,2090,83.538,female
medium_variant,1517,2091,83.638,female
medium_variant,1517,2092,83.738,female
medium_variant,1517,2093,83.839,female
medium_variant,1517,2094,83.939,female
medium_variant,1517,2095,84.039,female
medium_variant,1517,2096,84.14,female
medium_variant,1517,2097,84.24,female
medium_variant,1517,2098,84.341,female
medium_variant,1517,2099,84.441,female
