variant,region,year,lifeexpectancyatbirth,gender
estimates,902,1950,39.707,male
estimates,902,1951,40,male
estimates,902,1952,40.564,male
estimates,902,1953,41.081,male
estimates,902,1954,41.553,male
estimates,902,1955,41.982,male
estimates,902,1956,42.373,male
estimates,902,1957,42.736,male
estimates,902,1958,43.09,male
estimates,902,1959,43.464,male
estimates,902,1960,43.894,male
estimates,902,1961,44.413,male
estimates,902,1962,45.052,male
estimates,902,1963,45.824,male
estimates,902,1964,46.717,male
estimates,902,1965,47.699,male
estimates,902,1966,48.721,male
estimates,902,1967,49.724,male
estimates,902,1968,50.662,male
estimates,902,1969,51.509,male
estimates,902,1970,52.253,male
estimates,902,1971,52.902,male
estimates,902,1972,53.486,male
estimates,902,1973,54.03,male
estimates,902,1974,54.544,male
estimates,902,1975,55.031,male
estimates,902,1976,55.494,male
estimates,902,1977,55.93,male
estimates,902,1978,56.34,male
estimates,902,1979,56.731,male
estimates,902,1980,57.108,male
estimates,902,1981,57.481,male
estimates,902,1982,57.851,male
estimates,902,1983,58.219,male
estimates,902,1984,58.585,male
estimates,902,1985,58.942,male
estimates,902,1986,59.281,male
estimates,902,1987,59.595,male
estimates,902,1988,59.879,male
estimates,902,1989,60.135,male
estimates,902,1990,60.365,male
estimates,902,1991,60.576,male
estimates,902,1992,60.777,male
estimates,902,1993,60.978,male
estimates,902,1994,61.189,male
estimates,902,1995,61.417,male
estimates,902,1996,61.668,male
estimates,902,1997,61.943,male
estimates,902,1998,62.241,male
estimates,902,1999,62.562,male
estimates,902,2000,62.903,male
estimates,902,2001,63.263,male
estimates,902,2002,63.634,male
estimates,902,2003,64.009,male
estimates,902,2004,64.384,male
estimates,902,2005,64.755,male
estimates,902,2006,65.12,male
estimates,902,2007,65.479,male
estimates,902,2008,65.829,male
estimates,902,2009,66.169,male
estimates,902,2010,66.494,male
estimates,902,2011,66.801,male
estimates,902,2012,67.091,male
estimates,902,2013,67.364,male
estimates,902,2014,67.619,male
estimates,902,2015,67.859,male
medium_variant,902,2015,67.859,male
medium_variant,902,2016,68.085,male
medium_variant,902,2017,68.301,male
medium_variant,902,2018,68.509,male
medium_variant,902,2019,68.711,male
medium_variant,902,2020,68.91,male
medium_variant,902,2021,69.105,male
medium_variant,902,2022,69.297,male
medium_variant,902,2023,69.486,male
medium_variant,902,2024,69.673,male
medium_variant,902,2025,69.858,male
medium_variant,902,2026,70.041,male
medium_variant,902,2027,70.222,male
medium_variant,902,2028,70.401,male
medium_variant,902,2029,70.579,male
medium_variant,902,2030,70.756,male
medium_variant,902,2031,70.931,male
medium_variant,902,2032,71.104,male
medium_variant,902,2033,71.275,male
medium_variant,902,2034,71.444,male
medium_variant,902,2035,71.612,male
medium_variant,902,2036,71.778,male
medium_variant,902,2037,71.943,male
medium_variant,902,2038,72.107,male
medium_variant,902,2039,72.27,male
medium_variant,902,2040,72.431,male
medium_variant,902,2041,72.592,male
medium_variant,902,2042,72.75,male
medium_variant,902,2043,72.908,male
medium_variant,902,2044,73.064,male
medium_variant,902,2045,73.22,male
medium_variant,902,2046,73.374,male
medium_variant,902,2047,73.528,male
medium_variant,902,2048,73.681,male
medium_variant,902,2049,73.833,male
medium_variant,902,2050,73.985,male
medium_variant,902,2051,74.134,male
medium_variant,902,2052,74.282,male
medium_variant,902,2053,74.428,male
medium_variant,902,2054,74.571,male
medium_variant,902,2055,74.712,male
medium_variant,902,2056,74.852,male
medium_variant,902,2057,74.989,male
medium_variant,902,2058,75.125,male
medium_variant,902,2059,75.259,male
medium_variant,902,2060,75.393,male
medium_variant,902,2061,75.524,male
medium_variant,902,2062,75.654,male
medium_variant,902,2063,75.783,male
medium_variant,902,2064,75.91,male
medium_variant,902,2065,76.035,male
medium_variant,902,2066,76.159,male
medium_variant,902,2067,76.282,male
medium_variant,902,2068,76.404,male
medium_variant,902,2069,76.525,male
medium_variant,902,2070,76.645,male
medium_variant,902,2071,76.763,male
medium_variant,902,2072,76.881,male
medium_variant,902,2073,76.996,male
medium_variant,902,2074,77.111,male
medium_variant,902,2075,77.225,male
medium_variant,902,2076,77.337,male
medium_variant,902,2077,77.447,male
medium_variant,902,2078,77.558,male
medium_variant,902,2079,77.667,male
medium_variant,902,2080,77.776,male
medium_variant,902,2081,77.885,male
medium_variant,902,2082,77.995,male
medium_variant,902,2083,78.104,male
medium_variant,902,2084,78.215,male
medium_variant,902,2085,78.326,male
medium_variant,902,2086,78.437,male
medium_variant,902,2087,78.548,male
medium_variant,902,2088,78.659,male
medium_variant,902,2089,78.771,male
medium_variant,902,2090,78.882,male
medium_variant,902,2091,78.994,male
medium_variant,902,2092,79.107,male
medium_variant,902,2093,79.22,male
medium_variant,902,2094,79.334,male
medium_variant,902,2095,79.448,male
medium_variant,902,2096,79.564,male
medium_variant,902,2097,79.68,male
medium_variant,902,2098,79.798,male
medium_variant,902,2099,79.916,male
estimates,902,1950,41.457,female
estimates,902,1951,41.794,female
estimates,902,1952,42.437,female
