variant,region,year,lifeexpectancyatbirth,gender
estimates,923,1950,54.33,male
estimates,923,1951,55.024,male
estimates,923,1952,56.368,male
estimates,923,1953,57.623,male
estimates,923,1954,58.787,male
estimates,923,1955,59.86,male
estimates,923,1956,60.841,male
estimates,923,1957,61.728,male
estimates,923,1958,62.519,male
estimates,923,1959,63.207,male
estimates,923,1960,63.787,male
estimates,923,1961,64.254,male
estimates,923,1962,64.608,male
estimates,923,1963,64.853,male
estimates,923,1964,65.003,male
estimates,923,1965,65.074,male
estimates,923,1966,65.086,male
estimates,923,1967,65.058,male
estimates,923,1968,65.008,male
estimates,923,1969,64.948,male
estimates,923,1970,64.881,male
estimates,923,1971,64.801,male
estimates,923,1972,64.7,male
estimates,923,1973,64.573,male
estimates,923,1974,64.426,male
estimates,923,1975,64.265,male
estimates,923,1976,64.095,male
estimates,923,1977,63.926,male
estimates,923,1978,63.774,male
estimates,923,1979,63.652,male
estimates,923,1980,63.592,male
estimates,923,1981,63.628,male
estimates,923,1982,63.764,male
estimates,923,1983,63.986,male
estimates,923,1984,64.267,male
estimates,923,1985,64.552,male
estimates,923,1986,64.77,male
estimates,923,1987,64.868,male
estimates,923,1988,64.817,male
estimates,923,1989,64.617,male
estimates,923,1990,64.293,male
estimates,923,1991,63.893,male
estimates,923,1992,63.488,male
estimates,923,1993,63.133,male
estimates,923,1994,62.854,male
estimates,923,1995,62.658,male
estimates,923,1996,62.529,male
estimates,923,1997,62.438,male
estimates,923,1998,62.364,male
estimates,923,1999,62.309,male
estimates,923,2000,62.281,male
estimates,923,2001,62.294,male
estimates,923,2002,62.364,male
estimates,923,2003,62.505,male
estimates,923,2004,62.722,male
estimates,923,2005,63.03,male
estimates,923,2006,63.441,male
estimates,923,2007,63.944,male
estimates,923,2008,64.519,male
estimates,923,2009,65.14,male
estimates,923,2010,65.768,male
estimates,923,2011,66.361,male
estimates,923,2012,66.888,male
estimates,923,2013,67.328,male
estimates,923,2014,67.673,male
estimates,923,2015,67.926,male
medium_variant,923,2015,67.926,male
medium_variant,923,2016,68.108,male
medium_variant,923,2017,68.253,male
medium_variant,923,2018,68.392,male
medium_variant,923,2019,68.538,male
medium_variant,923,2020,68.701,male
medium_variant,923,2021,68.88,male
medium_variant,923,2022,69.066,male
medium_variant,923,2023,69.252,male
medium_variant,923,2024,69.438,male
medium_variant,923,2025,69.624,male
medium_variant,923,2026,69.81,male
medium_variant,923,2027,69.995,male
medium_variant,923,2028,70.181,male
medium_variant,923,2029,70.367,male
medium_variant,923,2030,70.553,male
medium_variant,923,2031,70.739,male
medium_variant,923,2032,70.926,male
medium_variant,923,2033,71.113,male
medium_variant,923,2034,71.301,male
medium_variant,923,2035,71.489,male
medium_variant,923,2036,71.677,male
medium_variant,923,2037,71.864,male
medium_variant,923,2038,72.052,male
medium_variant,923,2039,72.238,male
medium_variant,923,2040,72.424,male
medium_variant,923,2041,72.609,male
medium_variant,923,2042,72.795,male
medium_variant,923,2043,72.98,male
medium_variant,923,2044,73.166,male
medium_variant,923,2045,73.351,male
medium_variant,923,2046,73.537,male
medium_variant,923,2047,73.721,male
medium_variant,923,2048,73.905,male
medium_variant,923,2049,74.088,male
medium_variant,923,2050,74.271,male
medium_variant,923,2051,74.452,male
medium_variant,923,2052,74.634,male
medium_variant,923,2053,74.815,male
medium_variant,923,2054,74.996,male
medium_variant,923,2055,75.176,male
medium_variant,923,2056,75.356,male
medium_variant,923,2057,75.536,male
medium_variant,923,2058,75.714,male
medium_variant,923,2059,75.892,male
medium_variant,923,2060,76.07,male
medium_variant,923,2061,76.248,male
medium_variant,923,2062,76.426,male
medium_variant,923,2063,76.604,male
medium_variant,923,2064,76.783,male
medium_variant,923,2065,76.961,male
medium_variant,923,2066,77.14,male
medium_variant,923,2067,77.318,male
medium_variant,923,2068,77.495,male
medium_variant,923,2069,77.671,male
medium_variant,923,2070,77.845,male
medium_variant,923,2071,78.019,male
medium_variant,923,2072,78.191,male
medium_variant,923,2073,78.362,male
medium_variant,923,2074,78.531,male
medium_variant,923,2075,78.7,male
medium_variant,923,2076,78.867,male
medium_variant,923,2077,79.033,male
medium_variant,923,2078,79.198,male
medium_variant,923,2079,79.361,male
medium_variant,923,2080,79.522,male
medium_variant,923,2081,79.68,male
medium_variant,923,2082,79.835,male
medium_variant,923,2083,79.987,male
medium_variant,923,2084,80.137,male
medium_variant,923,2085,80.283,male
medium_variant,923,2086,80.428,male
medium_variant,923,2087,80.57,male
medium_variant,923,2088,80.711,male
medium_variant,923,2089,80.851,male
medium_variant,923,2090,80.989,male
medium_variant,923,2091,81.124,male
medium_variant,923,2092,81.258,male
medium_variant,923,2093,81.388,male
medium_variant,923,2094,81.516,male
medium_variant,923,2095,81.641,male
medium_variant,923,2096,81.762,male
medium_variant,923,2097,81.88,male
medium_variant,923,2098,81.995,male
medium_variant,923,2099,82.106,male
estimates,923,1950,60.674,female
estimates,923,1951,61.354,female
estimates,923,1952,62.672,female
estimates,923,1953,63.908,female
estimates,923,1954,65.061,female
estimates,923,1955,66.13,female
estimates,923,1956,67.116,female
estimates,923,1957,68.018,female
estimates,923,1958,68.835,female
estimates,923,1959,69.564,female
estimates,923,1960,70.204,female
estimates,923,1961,70.755,female
estimates,923,1962,71.217,female
estimates,923,1963,71.598,female
estimates,923,1964,71.907,female
estimates,923,1965,72.155,female
estimates,923,1966,72.355,female
estimates,923,1967,72.52,female
estimates,923,1968,72.658,female
estimates,923,1969,72.781,female
estimates,923,1970,72.891,female
estimates,923,1971,72.988,female
estimates,923,1972,73.066,female
estimates,923,1973,73.123,female
estimates,923,1974,73.162,female
estimates,923,1975,73.187,female
estimates,923,1976,73.199,female
estimates,923,1977,73.203,female
estimates,923,1978,73.206,female
estimates,923,1979,73.213,female
estimates,923,1980,73.237,female
estimates,923,1981,73.291,female
estimates,923,1982,73.379,female
estimates,923,1983,73.495,female
estimates,923,1984,73.633,female
estimates,923,1985,73.774,female
estimates,923,1986,73.894,female
estimates,923,1987,73.976,female
estimates,923,1988,74.008,female
estimates,923,1989,73.988,female
estimates,923,1990,73.922,female
estimates,923,1991,73.822,female
estimates,923,1992,73.71,female
estimates,923,1993,73.607,female
estimates,923,1994,73.522,female
estimates,923,1995,73.462,female
estimates,923,1996,73.426,female
estimates,923,1997,73.41,female
estimates,923,1998,73.413,female
