variant,region,year,lifeexpectancyatbirth,gender
estimates,947,1950,34.119,male
estimates,947,1951,34.331,male
estimates,947,1952,34.757,male
estimates,947,1953,35.186,male
estimates,947,1954,35.62,male
estimates,947,1955,36.056,male
estimates,947,1956,36.496,male
estimates,947,1957,36.938,male
estimates,947,1958,37.381,male
estimates,947,1959,37.823,male
estimates,947,1960,38.262,male
estimates,947,1961,38.695,male
estimates,947,1962,39.12,male
estimates,947,1963,39.536,male
estimates,947,1964,39.943,male
estimates,947,1965,40.342,male
estimates,947,1966,40.736,male
estimates,947,1967,41.129,male
estimates,947,1968,41.522,male
estimates,947,1969,41.917,male
estimates,947,1970,42.316,male
estimates,947,1971,42.718,male
estimates,947,1972,43.121,male
estimates,947,1973,43.523,male
estimates,947,1974,43.919,male
estimates,947,1975,44.307,male
estimates,947,1976,44.681,male
estimates,947,1977,45.04,male
estimates,947,1978,45.38,male
estimates,947,1979,45.698,male
estimates,947,1980,45.995,male
estimates,947,1981,46.271,male
estimates,947,1982,46.53,male
estimates,947,1983,46.768,male
estimates,947,1984,46.983,male
estimates,947,1985,47.161,male
estimates,947,1986,47.287,male
estimates,947,1987,47.358,male
estimates,947,1988,47.376,male
estimates,947,1989,47.351,male
estimates,947,1990,47.299,male
estimates,947,1991,47.243,male
estimates,947,1992,47.203,male
estimates,947,1993,47.201,male
estimates,947,1994,47.246,male
estimates,947,1995,47.342,male
estimates,947,1996,47.481,male
estimates,947,1997,47.651,male
estimates,947,1998,47.848,male
estimates,947,1999,48.079,male
estimates,947,2000,48.361,male
estimates,947,2001,48.716,male
estimates,947,2002,49.158,male
estimates,947,2003,49.689,male
estimates,947,2004,50.302,male
estimates,947,2005,50.985,male
estimates,947,2006,51.72,male
estimates,947,2007,52.479,male
estimates,947,2008,53.236,male
estimates,947,2009,53.971,male
estimates,947,2010,54.67,male
estimates,947,2011,55.324,male
estimates,947,2012,55.939,male
estimates,947,2013,56.517,male
estimates,947,2014,57.056,male
estimates,947,2015,57.556,male
medium_variant,947,2015,57.556,male
medium_variant,947,2016,58.016,male
medium_variant,947,2017,58.442,male
medium_variant,947,2018,58.842,male
medium_variant,947,2019,59.219,male
medium_variant,947,2020,59.58,male
medium_variant,947,2021,59.93,male
medium_variant,947,2022,60.273,male
medium_variant,947,2023,60.611,male
medium_variant,947,2024,60.947,male
medium_variant,947,2025,61.283,male
medium_variant,947,2026,61.619,male
medium_variant,947,2027,61.953,male
medium_variant,947,2028,62.281,male
medium_variant,947,2029,62.604,male
medium_variant,947,2030,62.921,male
medium_variant,947,2031,63.232,male
medium_variant,947,2032,63.535,male
medium_variant,947,2033,63.832,male
medium_variant,947,2034,64.122,male
medium_variant,947,2035,64.405,male
medium_variant,947,2036,64.682,male
medium_variant,947,2037,64.952,male
medium_variant,947,2038,65.216,male
medium_variant,947,2039,65.476,male
medium_variant,947,2040,65.73,male
medium_variant,947,2041,65.979,male
medium_variant,947,2042,66.224,male
medium_variant,947,2043,66.464,male
medium_variant,947,2044,66.699,male
medium_variant,947,2045,66.932,male
medium_variant,947,2046,67.16,male
medium_variant,947,2047,67.386,male
medium_variant,947,2048,67.608,male
medium_variant,947,2049,67.827,male
medium_variant,947,2050,68.043,male
medium_variant,947,2051,68.255,male
medium_variant,947,2052,68.463,male
medium_variant,947,2053,68.667,male
medium_variant,947,2054,68.867,male
medium_variant,947,2055,69.063,male
medium_variant,947,2056,69.254,male
medium_variant,947,2057,69.442,male
medium_variant,947,2058,69.625,male
medium_variant,947,2059,69.806,male
medium_variant,947,2060,69.983,male
medium_variant,947,2061,70.157,male
medium_variant,947,2062,70.328,male
medium_variant,947,2063,70.497,male
medium_variant,947,2064,70.663,male
medium_variant,947,2065,70.827,male
medium_variant,947,2066,70.988,male
medium_variant,947,2067,71.146,male
medium_variant,947,2068,71.302,male
medium_variant,947,2069,71.456,male
medium_variant,947,2070,71.607,male
medium_variant,947,2071,71.756,male
medium_variant,947,2072,71.903,male
medium_variant,947,2073,72.049,male
medium_variant,947,2074,72.193,male
medium_variant,947,2075,72.336,male
medium_variant,947,2076,72.477,male
medium_variant,947,2077,72.618,male
medium_variant,947,2078,72.757,male
medium_variant,947,2079,72.894,male
medium_variant,947,2080,73.031,male
medium_variant,947,2081,73.167,male
medium_variant,947,2082,73.302,male
medium_variant,947,2083,73.437,male
medium_variant,947,2084,73.571,male
medium_variant,947,2085,73.704,male
medium_variant,947,2086,73.838,male
medium_variant,947,2087,73.972,male
medium_variant,947,2088,74.106,male
medium_variant,947,2089,74.24,male
medium_variant,947,2090,74.374,male
medium_variant,947,2091,74.509,male
medium_variant,947,2092,74.643,male
medium_variant,947,2093,74.778,male
medium_variant,947,2094,74.912,male
medium_variant,947,2095,75.047,male
medium_variant,947,2096,75.181,male
medium_variant,947,2097,75.314,male
medium_variant,947,2098,75.448,male
medium_variant,947,2099,75.581,male
estimates,947,1950,36.903,female
estimates,947,1951,37.11,female
estimates,947,1952,37.527,female
estimates,947,1953,37.951,female
estimates,947,1954,38.383,female
estimates,947,1955,38.821,female
estimates,947,1956,39.265,female
estimates,947,1957,39.714,female
estimates,947,1958,40.167,female
estimates,947,1959,40.619,female
estimates,947,1960,41.067,female
estimates,947,1961,41.508,female
estimates,947,1962,41.938,female
estimates,947,1963,42.355,female
estimates,947,1964,42.761,female
estimates,947,1965,43.16,female
estimates,947,1966,43.559,female
estimates,947,1967,43.964,female
estimates,947,1968,44.379,female
estimates,947,1969,44.804,female
estimates,947,1970,45.239,female
estimates,947,1971,45.682,female
estimates,947,1972,46.126,female
estimates,947,1973,46.565,female
estimates,947,1974,46.993,female
estimates,947,1975,47.405,female
estimates,947,1976,47.799,female
estimates,947,1977,48.173,female
estimates,947,1978,48.525,female
estimates,947,1979,48.855,female
estimates,947,1980,49.163,female
estimates,947,1981,49.455,female
estimates,947,1982,49.733,female
estimates,947,1983,49.994,female
estimates,947,1984,50.237,female
estimates,947,1985,50.448,female
estimates,947,1986,50.616,female
estimates,947,1987,50.733,female
estimates,947,1988,50.799,female
estimates,947,1989,50.819,female
estimates,947,1990,50.804,female
estimates,947,1991,50.768,female
estimates,947,1992,50.727,female
estimates,947,1993,50.7,female
estimates,947,1994,50.699,female
estimates,947,1995,50.727,female
estimates,947,1996,50.782,female
estimates,947,1997,50.859,female
estimates,947,1998,50.962,female
estimates,947,1999,51.103,female
estimates,947,2000,51.304,female
estimates,947,2001,51.587,female
estimates,947,2002,51.965,female
estimates,947,2003,52.442,female
estimates,947,2004,53.015,female
estimates,947,2005,53.679,female
estimates,947,2006,54.422,female
estimates,947,2007,55.219,female
estimates,947,2008,56.04,female
