variant,region,year,lifeexpectancyatbirth,gender
estimates,931,1950,49.216,male
estimates,931,1951,49.472,male
estimates,931,1952,49.979,male
estimates,931,1953,50.474,male
estimates,931,1954,50.959,male
estimates,931,1955,51.433,male
estimates,931,1956,51.896,male
estimates,931,1957,52.348,male
estimates,931,1958,52.788,male
estimates,931,1959,53.216,male
estimates,931,1960,53.63,male
estimates,931,1961,54.029,male
estimates,931,1962,54.415,male
estimates,931,1963,54.787,male
estimates,931,1964,55.148,male
estimates,931,1965,55.503,male
estimates,931,1966,55.857,male
estimates,931,1967,56.212,male
estimates,931,1968,56.571,male
estimates,931,1969,56.933,male
estimates,931,1970,57.297,male
estimates,931,1971,57.659,male
estimates,931,1972,58.014,male
estimates,931,1973,58.359,male
estimates,931,1974,58.693,male
estimates,931,1975,59.017,male
estimates,931,1976,59.334,male
estimates,931,1977,59.648,male
estimates,931,1978,59.96,male
estimates,931,1979,60.273,male
estimates,931,1980,60.584,male
estimates,931,1981,60.892,male
estimates,931,1982,61.194,male
estimates,931,1983,61.49,male
estimates,931,1984,61.779,male
estimates,931,1985,62.061,male
estimates,931,1986,62.335,male
estimates,931,1987,62.604,male
estimates,931,1988,62.872,male
estimates,931,1989,63.144,male
estimates,931,1990,63.429,male
estimates,931,1991,63.734,male
estimates,931,1992,64.066,male
estimates,931,1993,64.423,male
estimates,931,1994,64.805,male
estimates,931,1995,65.207,male
estimates,931,1996,65.62,male
estimates,931,1997,66.036,male
estimates,931,1998,66.445,male
estimates,931,1999,66.84,male
estimates,931,2000,67.217,male
estimates,931,2001,67.575,male
estimates,931,2002,67.916,male
estimates,931,2003,68.244,male
estimates,931,2004,68.559,male
estimates,931,2005,68.864,male
estimates,931,2006,69.16,male
estimates,931,2007,69.45,male
estimates,931,2008,69.735,male
estimates,931,2009,70.016,male
estimates,931,2010,70.291,male
estimates,931,2011,70.56,male
estimates,931,2012,70.82,male
estimates,931,2013,71.07,male
estimates,931,2014,71.311,male
estimates,931,2015,71.544,male
medium_variant,931,2015,71.544,male
medium_variant,931,2016,71.771,male
medium_variant,931,2017,71.995,male
medium_variant,931,2018,72.218,male
medium_variant,931,2019,72.441,male
medium_variant,931,2020,72.665,male
medium_variant,931,2021,72.89,male
medium_variant,931,2022,73.115,male
medium_variant,931,2023,73.339,male
medium_variant,931,2024,73.562,male
medium_variant,931,2025,73.784,male
medium_variant,931,2026,74.006,male
medium_variant,931,2027,74.227,male
medium_variant,931,2028,74.448,male
medium_variant,931,2029,74.668,male
medium_variant,931,2030,74.889,male
medium_variant,931,2031,75.11,male
medium_variant,931,2032,75.33,male
medium_variant,931,2033,75.55,male
medium_variant,931,2034,75.77,male
medium_variant,931,2035,75.99,male
medium_variant,931,2036,76.209,male
medium_variant,931,2037,76.427,male
medium_variant,931,2038,76.645,male
medium_variant,931,2039,76.861,male
medium_variant,931,2040,77.077,male
medium_variant,931,2041,77.294,male
medium_variant,931,2042,77.51,male
medium_variant,931,2043,77.727,male
medium_variant,931,2044,77.944,male
medium_variant,931,2045,78.161,male
medium_variant,931,2046,78.378,male
medium_variant,931,2047,78.593,male
medium_variant,931,2048,78.806,male
medium_variant,931,2049,79.017,male
medium_variant,931,2050,79.225,male
medium_variant,931,2051,79.429,male
medium_variant,931,2052,79.63,male
medium_variant,931,2053,79.826,male
medium_variant,931,2054,80.019,male
medium_variant,931,2055,80.208,male
medium_variant,931,2056,80.392,male
medium_variant,931,2057,80.573,male
medium_variant,931,2058,80.75,male
medium_variant,931,2059,80.923,male
medium_variant,931,2060,81.093,male
medium_variant,931,2061,81.259,male
medium_variant,931,2062,81.422,male
medium_variant,931,2063,81.582,male
medium_variant,931,2064,81.739,male
medium_variant,931,2065,81.892,male
medium_variant,931,2066,82.043,male
medium_variant,931,2067,82.191,male
medium_variant,931,2068,82.336,male
medium_variant,931,2069,82.479,male
medium_variant,931,2070,82.619,male
medium_variant,931,2071,82.758,male
medium_variant,931,2072,82.895,male
medium_variant,931,2073,83.031,male
medium_variant,931,2074,83.165,male
medium_variant,931,2075,83.297,male
medium_variant,931,2076,83.428,male
medium_variant,931,2077,83.558,male
medium_variant,931,2078,83.686,male
medium_variant,931,2079,83.812,male
medium_variant,931,2080,83.937,male
medium_variant,931,2081,84.061,male
medium_variant,931,2082,84.183,male
