variant,region,year,lifeexpectancyatbirth,gender
estimates,1503,1950,62.038,male
estimates,1503,1951,62.26,male
estimates,1503,1952,62.692,male
estimates,1503,1953,63.099,male
estimates,1503,1954,63.481,male
estimates,1503,1955,63.837,male
estimates,1503,1956,64.168,male
estimates,1503,1957,64.474,male
estimates,1503,1958,64.755,male
estimates,1503,1959,65.012,male
estimates,1503,1960,65.246,male
estimates,1503,1961,65.457,male
estimates,1503,1962,65.65,male
estimates,1503,1963,65.829,male
estimates,1503,1964,65.999,male
estimates,1503,1965,66.167,male
estimates,1503,1966,66.338,male
estimates,1503,1967,66.516,male
estimates,1503,1968,66.706,male
estimates,1503,1969,66.908,male
estimates,1503,1970,67.126,male
estimates,1503,1971,67.359,male
estimates,1503,1972,67.604,male
estimates,1503,1973,67.857,male
estimates,1503,1974,68.115,male
estimates,1503,1975,68.379,male
estimates,1503,1976,68.645,male
estimates,1503,1977,68.914,male
estimates,1503,1978,69.183,male
estimates,1503,1979,69.45,male
estimates,1503,1980,69.714,male
estimates,1503,1981,69.973,male
estimates,1503,1982,70.226,male
estimates,1503,1983,70.474,male
estimates,1503,1984,70.716,male
estimates,1503,1985,70.949,male
estimates,1503,1986,71.172,male
estimates,1503,1987,71.385,male
estimates,1503,1988,71.591,male
estimates,1503,1989,71.793,male
estimates,1503,1990,71.996,male
estimates,1503,1991,72.206,male
estimates,1503,1992,72.425,male
estimates,1503,1993,72.658,male
estimates,1503,1994,72.906,male
estimates,1503,1995,73.167,male
estimates,1503,1996,73.442,male
estimates,1503,1997,73.725,male
estimates,1503,1998,74.012,male
estimates,1503,1999,74.3,male
estimates,1503,2000,74.586,male
estimates,1503,2001,74.868,male
estimates,1503,2002,75.146,male
estimates,1503,2003,75.42,male
estimates,1503,2004,75.687,male
estimates,1503,2005,75.948,male
estimates,1503,2006,76.202,male
estimates,1503,2007,76.45,male
estimates,1503,2008,76.694,male
estimates,1503,2009,76.931,male
estimates,1503,2010,77.162,male
estimates,1503,2011,77.386,male
estimates,1503,2012,77.602,male
estimates,1503,2013,77.811,male
estimates,1503,2014,78.012,male
