variant,region,year,lifeexpectancyatbirth,gender
estimates,921,1950,36.432,male
estimates,921,1951,36.782,male
estimates,921,1952,37.479,male
estimates,921,1953,38.167,male
estimates,921,1954,38.845,male
estimates,921,1955,39.513,male
estimates,921,1956,40.173,male
estimates,921,1957,40.824,male
estimates,921,1958,41.468,male
estimates,921,1959,42.107,male
estimates,921,1960,42.742,male
estimates,921,1961,43.375,male
estimates,921,1962,44.008,male
estimates,921,1963,44.64,male
estimates,921,1964,45.269,male
estimates,921,1965,45.889,male
estimates,921,1966,46.49,male
estimates,921,1967,47.07,male
estimates,921,1968,47.627,male
estimates,921,1969,48.163,male
estimates,921,1970,48.69,male
estimates,921,1971,49.224,male
estimates,921,1972,49.775,male
estimates,921,1973,50.344,male
estimates,921,1974,50.927,male
estimates,921,1975,51.508,male
estimates,921,1976,52.061,male
estimates,921,1977,52.57,male
estimates,921,1978,53.022,male
estimates,921,1979,53.421,male
estimates,921,1980,53.777,male
estimates,921,1981,54.109,male
estimates,921,1982,54.441,male
estimates,921,1983,54.794,male
estimates,921,1984,55.177,male
estimates,921,1985,55.595,male
estimates,921,1986,56.048,male
estimates,921,1987,56.523,male
estimates,921,1988,57.008,male
estimates,921,1989,57.497,male
estimates,921,1990,57.981,male
estimates,921,1991,58.454,male
estimates,921,1992,58.913,male
estimates,921,1993,59.354,male
estimates,921,1994,59.777,male
estimates,921,1995,60.183,male
estimates,921,1996,60.576,male
estimates,921,1997,60.96,male
estimates,921,1998,61.342,male
estimates,921,1999,61.723,male
estimates,921,2000,62.105,male
estimates,921,2001,62.488,male
estimates,921,2002,62.87,male
estimates,921,2003,63.249,male
estimates,921,2004,63.623,male
estimates,921,2005,63.993,male
estimates,921,2006,64.359,male
estimates,921,2007,64.719,male
estimates,921,2008,65.072,male
estimates,921,2009,65.416,male
estimates,921,2010,65.747,male
estimates,921,2011,66.062,male
estimates,921,2012,66.358,male
estimates,921,2013,66.635,male
estimates,921,2014,66.893,male
estimates,921,2015,67.135,male
medium_variant,921,2015,67.135,male
medium_variant,921,2016,67.362,male
medium_variant,921,2017,67.578,male
medium_variant,921,2018,67.787,male
medium_variant,921,2019,67.991,male
medium_variant,921,2020,68.19,male
medium_variant,921,2021,68.386,male
medium_variant,921,2022,68.577,male
medium_variant,921,2023,68.763,male
medium_variant,921,2024,68.944,male
medium_variant,921,2025,69.12,male
medium_variant,921,2026,69.293,male
medium_variant,921,2027,69.462,male
medium_variant,921,2028,69.628,male
medium_variant,921,2029,69.792,male
medium_variant,921,2030,69.953,male
medium_variant,921,2031,70.111,male
medium_variant,921,2032,70.266,male
medium_variant,921,2033,70.418,male
medium_variant,921,2034,70.568,male
medium_variant,921,2035,70.716,male
medium_variant,921,2036,70.862,male
medium_variant,921,2037,71.007,male
medium_variant,921,2038,71.152,male
medium_variant,921,2039,71.297,male
medium_variant,921,2040,71.442,male
medium_variant,921,2041,71.587,male
medium_variant,921,2042,71.731,male
medium_variant,921,2043,71.876,male
medium_variant,921,2044,72.02,male
medium_variant,921,2045,72.164,male
medium_variant,921,2046,72.307,male
medium_variant,921,2047,72.451,male
medium_variant,921,2048,72.596,male
medium_variant,921,2049,72.74,male
medium_variant,921,2050,72.884,male
medium_variant,921,2051,73.028,male
medium_variant,921,2052,73.17,male
medium_variant,921,2053,73.312,male
medium_variant,921,2054,73.453,male
medium_variant,921,2055,73.593,male
medium_variant,921,2056,73.734,male
medium_variant,921,2057,73.875,male
medium_variant,921,2058,74.017,male
medium_variant,921,2059,74.16,male
medium_variant,921,2060,74.303,male
medium_variant,921,2061,74.446,male
medium_variant,921,2062,74.588,male
medium_variant,921,2063,74.729,male
medium_variant,921,2064,74.869,male
medium_variant,921,2065,75.008,male
medium_variant,921,2066,75.148,male
medium_variant,921,2067,75.288,male
medium_variant,921,2068,75.43,male
medium_variant,921,2069,75.574,male
medium_variant,921,2070,75.719,male
medium_variant,921,2071,75.866,male
medium_variant,921,2072,76.013,male
medium_variant,921,2073,76.16,male
medium_variant,921,2074,76.308,male
medium_variant,921,2075,76.455,male
medium_variant,921,2076,76.602,male
medium_variant,921,2077,76.749,male
medium_variant,921,2078,76.895,male
medium_variant,921,2079,77.042,male
medium_variant,921,2080,77.189,male
medium_variant,921,2081,77.338,male
medium_variant,921,2082,77.488,male
medium_variant,921,2083,77.639,male
medium_variant,921,2084,77.792,male
medium_variant,921,2085,77.946,male
medium_variant,921,2086,78.1,male
medium_variant,921,2087,78.253,male
medium_variant,921,2088,78.406,male
medium_variant,921,2089,78.558,male
medium_variant,921,2090,78.71,male
medium_variant,921,2091,78.862,male
medium_variant,921,2092,79.015,male
medium_variant,921,2093,79.169,male
medium_variant,921,2094,79.325,male
medium_variant,921,2095,79.483,male
medium_variant,921,2096,79.643,male
medium_variant,921,2097,79.806,male
medium_variant,921,2098,79.971,male
medium_variant,921,2099,80.138,male
estimates,921,1950,35.825,female
estimates,921,1951,36.151,female
estimates,921,1952,36.801,female
estimates,921,1953,37.449,female
estimates,921,1954,38.094,female
estimates,921,1955,38.736,female
estimates,921,1956,39.377,female
estimates,921,1957,40.016,female
estimates,921,1958,40.654,female
estimates,921,1959,41.295,female
estimates,921,1960,41.941,female
estimates,921,1961,42.592,female
estimates,921,1962,43.252,female
estimates,921,1963,43.918,female
estimates,921,1964,44.588,female
estimates,921,1965,45.252,female
estimates,921,1966,45.899,female
estimates,921,1967,46.524,female
estimates,921,1968,47.125,female
estimates,921,1969,47.707,female
estimates,921,1970,48.286,female
estimates,921,1971,48.882,female
estimates,921,1972,49.509,female
estimates,921,1973,50.175,female
estimates,921,1974,50.874,female
estimates,921,1975,51.594,female
estimates,921,1976,52.314,female
estimates,921,1977,53.011,female
estimates,921,1978,53.666,female
estimates,921,1979,54.272,female
estimates,921,1980,54.822,female
estimates,921,1981,55.317,female
estimates,921,1982,55.771,female
estimates,921,1983,56.2,female
estimates,921,1984,56.613,female
estimates,921,1985,57.024,female
estimates,921,1986,57.445,female
estimates,921,1987,57.882,female
estimates,921,1988,58.339,female
estimates,921,1989,58.818,female
estimates,921,1990,59.317,female
estimates,921,1991,59.833,female
