variant,region,year,lifeexpectancyatbirth,gender
estimates,1501,1950,37.812,male
estimates,1501,1951,38.194,male
estimates,1501,1952,38.947,male
estimates,1501,1953,39.678,male
estimates,1501,1954,40.388,male
estimates,1501,1955,41.077,male
estimates,1501,1956,41.745,male
estimates,1501,1957,42.394,male
estimates,1501,1958,43.026,male
estimates,1501,1959,43.643,male
estimates,1501,1960,44.249,male
estimates,1501,1961,44.848,male
estimates,1501,1962,45.442,male
estimates,1501,1963,46.032,male
estimates,1501,1964,46.616,male
estimates,1501,1965,47.186,male
estimates,1501,1966,47.732,male
estimates,1501,1967,48.248,male
estimates,1501,1968,48.732,male
estimates,1501,1969,49.185,male
estimates,1501,1970,49.616,male
estimates,1501,1971,50.034,male
estimates,1501,1972,50.452,male
estimates,1501,1973,50.879,male
estimates,1501,1974,51.32,male
estimates,1501,1975,51.779,male
estimates,1501,1976,52.258,male
estimates,1501,1977,52.749,male
estimates,1501,1978,53.245,male
estimates,1501,1979,53.738,male
estimates,1501,1980,54.221,male
estimates,1501,1981,54.683,male
estimates,1501,1982,55.119,male
estimates,1501,1983,55.526,male
estimates,1501,1984,55.902,male
estimates,1501,1985,56.248,male
estimates,1501,1986,56.569,male
estimates,1501,1987,56.872,male
estimates,1501,1988,57.165,male
estimates,1501,1989,57.452,male
estimates,1501,1990,57.737,male
estimates,1501,1991,58.02,male
estimates,1501,1992,58.3,male
estimates,1501,1993,58.578,male
estimates,1501,1994,58.856,male
estimates,1501,1995,59.134,male
estimates,1501,1996,59.413,male
estimates,1501,1997,59.694,male
estimates,1501,1998,59.978,male
estimates,1501,1999,60.268,male
estimates,1501,2000,60.567,male
estimates,1501,2001,60.88,male
estimates,1501,2002,61.208,male
estimates,1501,2003,61.549,male
estimates,1501,2004,61.902,male
estimates,1501,2005,62.262,male
estimates,1501,2006,62.626,male
estimates,1501,2007,62.987,male
estimates,1501,2008,63.34,male
estimates,1501,2009,63.679,male
estimates,1501,2010,64.002,male
estimates,1501,2011,64.304,male
estimates,1501,2012,64.589,male
estimates,1501,2013,64.857,male
estimates,1501,2014,65.11,male
estimates,1501,2015,65.349,male
