variant,region,year,lifeexpectancyatbirth,gender
estimates,934,1950,40.568,male
estimates,934,1951,40.863,male
estimates,934,1952,41.427,male
estimates,934,1953,41.941,male
estimates,934,1954,42.405,male
estimates,934,1955,42.822,male
estimates,934,1956,43.198,male
estimates,934,1957,43.545,male
estimates,934,1958,43.882,male
estimates,934,1959,44.244,male
estimates,934,1960,44.67,male
estimates,934,1961,45.198,male
estimates,934,1962,45.862,male
estimates,934,1963,46.677,male
estimates,934,1964,47.633,male
estimates,934,1965,48.694,male
estimates,934,1966,49.81,male
estimates,934,1967,50.914,male
estimates,934,1968,51.954,male
estimates,934,1969,52.9,male
estimates,934,1970,53.739,male
estimates,934,1971,54.477,male
estimates,934,1972,55.146,male
estimates,934,1973,55.771,male
estimates,934,1974,56.357,male
estimates,934,1975,56.905,male
estimates,934,1976,57.41,male
estimates,934,1977,57.871,male
estimates,934,1978,58.288,male
estimates,934,1979,58.668,male
estimates,934,1980,59.024,male
estimates,934,1981,59.368,male
estimates,934,1982,59.708,male
estimates,934,1983,60.051,male
estimates,934,1984,60.4,male
estimates,934,1985,60.751,male
estimates,934,1986,61.098,male
estimates,934,1987,61.43,male
estimates,934,1988,61.74,male
estimates,934,1989,62.026,male
estimates,934,1990,62.287,male
estimates,934,1991,62.524,male
estimates,934,1992,62.743,male
estimates,934,1993,62.954,male
estimates,934,1994,63.162,male
estimates,934,1995,63.377,male
estimates,934,1996,63.608,male
estimates,934,1997,63.859,male
estimates,934,1998,64.132,male
estimates,934,1999,64.426,male
estimates,934,2000,64.741,male
estimates,934,2001,65.07,male
estimates,934,2002,65.406,male
estimates,934,2003,65.74,male
estimates,934,2004,66.069,male
estimates,934,2005,66.39,male
estimates,934,2006,66.703,male
estimates,934,2007,67.01,male
estimates,934,2008,67.312,male
estimates,934,2009,67.608,male
estimates,934,2010,67.895,male
estimates,934,2011,68.17,male
estimates,934,2012,68.433,male
estimates,934,2013,68.682,male
estimates,934,2014,68.919,male
estimates,934,2015,69.142,male
medium_variant,934,2015,69.142,male
medium_variant,934,2016,69.355,male
medium_variant,934,2017,69.558,male
medium_variant,934,2018,69.755,male
medium_variant,934,2019,69.947,male
medium_variant,934,2020,70.136,male
medium_variant,934,2021,70.321,male
medium_variant,934,2022,70.503,male
medium_variant,934,2023,70.683,male
medium_variant,934,2024,70.859,male
medium_variant,934,2025,71.034,male
medium_variant,934,2026,71.208,male
medium_variant,934,2027,71.38,male
medium_variant,934,2028,71.55,male
medium_variant,934,2029,71.72,male
medium_variant,934,2030,71.888,male
medium_variant,934,2031,72.054,male
medium_variant,934,2032,72.219,male
medium_variant,934,2033,72.382,male
medium_variant,934,2034,72.544,male
medium_variant,934,2035,72.705,male
medium_variant,934,2036,72.864,male
medium_variant,934,2037,73.023,male
medium_variant,934,2038,73.181,male
medium_variant,934,2039,73.339,male
medium_variant,934,2040,73.496,male
medium_variant,934,2041,73.653,male
medium_variant,934,2042,73.809,male
medium_variant,934,2043,73.963,male
medium_variant,934,2044,74.117,male
medium_variant,934,2045,74.271,male
medium_variant,934,2046,74.424,male
medium_variant,934,2047,74.577,male
medium_variant,934,2048,74.729,male
medium_variant,934,2049,74.882,male
medium_variant,934,2050,75.034,male
medium_variant,934,2051,75.184,male
medium_variant,934,2052,75.333,male
medium_variant,934,2053,75.48,male
medium_variant,934,2054,75.625,male
medium_variant,934,2055,75.768,male
medium_variant,934,2056,75.91,male
medium_variant,934,2057,76.049,male
medium_variant,934,2058,76.188,male
medium_variant,934,2059,76.325,male
medium_variant,934,2060,76.462,male
medium_variant,934,2061,76.597,male
medium_variant,934,2062,76.73,male
medium_variant,934,2063,76.863,male
medium_variant,934,2064,76.993,male
medium_variant,934,2065,77.123,male
medium_variant,934,2066,77.251,male
medium_variant,934,2067,77.378,male
medium_variant,934,2068,77.505,male
medium_variant,934,2069,77.63,male
medium_variant,934,2070,77.755,male
medium_variant,934,2071,77.878,male
medium_variant,934,2072,78.001,male
medium_variant,934,2073,78.122,male
medium_variant,934,2074,78.242,male
medium_variant,934,2075,78.361,male
medium_variant,934,2076,78.479,male
medium_variant,934,2077,78.596,male
medium_variant,934,2078,78.711,male
medium_variant,934,2079,78.825,male
medium_variant,934,2080,78.939,male
medium_variant,934,2081,79.053,male
medium_variant,934,2082,79.168,male
medium_variant,934,2083,79.282,male
medium_variant,934,2084,79.398,male
medium_variant,934,2085,79.514,male
medium_variant,934,2086,79.63,male
medium_variant,934,2087,79.746,male
medium_variant,934,2088,79.862,male
medium_variant,934,2089,79.979,male
medium_variant,934,2090,80.095,male
medium_variant,934,2091,80.211,male
medium_variant,934,2092,80.328,male
