variant,region,year,lifeexpectancyatbirth,gender
estimates,924,1950,65.545,male
estimates,924,1951,65.769,male
estimates,924,1952,66.194,male
estimates,924,1953,66.574,male
estimates,924,1954,66.91,male
estimates,924,1955,67.201,male
estimates,924,1956,67.448,male
estimates,924,1957,67.654,male
estimates,924,1958,67.822,male
estimates,924,1959,67.958,male
estimates,924,1960,68.068,male
estimates,924,1961,68.161,male
estimates,924,1962,68.245,male
estimates,924,1963,68.329,male
estimates,924,1964,68.415,male
estimates,924,1965,68.507,male
estimates,924,1966,68.6,male
estimates,924,1967,68.689,male
estimates,924,1968,68.772,male
estimates,924,1969,68.849,male
estimates,924,1970,68.923,male
estimates,924,1971,68.998,male
estimates,924,1972,69.077,male
estimates,924,1973,69.164,male
estimates,924,1974,69.264,male
estimates,924,1975,69.38,male
estimates,924,1976,69.516,male
estimates,924,1977,69.672,male
estimates,924,1978,69.844,male
estimates,924,1979,70.032,male
estimates,924,1980,70.234,male
estimates,924,1981,70.445,male
estimates,924,1982,70.662,male
estimates,924,1983,70.879,male
estimates,924,1984,71.093,male
estimates,924,1985,71.299,male
estimates,924,1986,71.491,male
estimates,924,1987,71.67,male
estimates,924,1988,71.838,male
estimates,924,1989,71.999,male
estimates,924,1990,72.155,male
estimates,924,1991,72.314,male
estimates,924,1992,72.481,male
estimates,924,1993,72.662,male
estimates,924,1994,72.862,male
estimates,924,1995,73.082,male
estimates,924,1996,73.326,male
estimates,924,1997,73.589,male
estimates,924,1998,73.868,male
estimates,924,1999,74.159,male
estimates,924,2000,74.457,male
estimates,924,2001,74.758,male
estimates,924,2002,75.056,male
estimates,924,2003,75.351,male
estimates,924,2004,75.64,male
estimates,924,2005,75.929,male
estimates,924,2006,76.223,male
estimates,924,2007,76.529,male
estimates,924,2008,76.846,male
estimates,924,2009,77.173,male
estimates,924,2010,77.5,male
estimates,924,2011,77.818,male
estimates,924,2012,78.118,male
estimates,924,2013,78.394,male
estimates,924,2014,78.644,male
estimates,924,2015,78.869,male
medium_variant,924,2015,78.869,male
medium_variant,924,2016,79.076,male
medium_variant,924,2017,79.273,male
medium_variant,924,2018,79.469,male
medium_variant,924,2019,79.666,male
medium_variant,924,2020,79.867,male
medium_variant,924,2021,80.073,male
medium_variant,924,2022,80.281,male
medium_variant,924,2023,80.487,male
medium_variant,924,2024,80.693,male
medium_variant,924,2025,80.897,male
medium_variant,924,2026,81.1,male
medium_variant,924,2027,81.301,male
medium_variant,924,2028,81.499,male
medium_variant,924,2029,81.695,male
medium_variant,924,2030,81.886,male
medium_variant,924,2031,82.074,male
medium_variant,924,2032,82.257,male
medium_variant,924,2033,82.435,male
medium_variant,924,2034,82.607,male
medium_variant,924,2035,82.775,male
medium_variant,924,2036,82.936,male
medium_variant,924,2037,83.092,male
medium_variant,924,2038,83.244,male
medium_variant,924,2039,83.39,male
medium_variant,924,2040,83.533,male
medium_variant,924,2041,83.673,male
medium_variant,924,2042,83.809,male
medium_variant,924,2043,83.943,male
medium_variant,924,2044,84.075,male
medium_variant,924,2045,84.205,male
medium_variant,924,2046,84.335,male
medium_variant,924,2047,84.464,male
medium_variant,924,2048,84.591,male
medium_variant,924,2049,84.718,male
medium_variant,924,2050,84.844,male
medium_variant,924,2051,84.968,male
medium_variant,924,2052,85.091,male
medium_variant,924,2053,85.212,male
medium_variant,924,2054,85.331,male
medium_variant,924,2055,85.45,male
medium_variant,924,2056,85.568,male
medium_variant,924,2057,85.687,male
