variant,region,year,lifeexpectancyatbirth,gender
estimates,927,1950,66.466,male
estimates,927,1951,66.582,male
estimates,927,1952,66.804,male
estimates,927,1953,67.007,male
estimates,927,1954,67.192,male
estimates,927,1955,67.358,male
estimates,927,1956,67.504,male
estimates,927,1957,67.63,male
estimates,927,1958,67.734,male
estimates,927,1959,67.813,male
estimates,927,1960,67.866,male
estimates,927,1961,67.891,male
estimates,927,1962,67.888,male
estimates,927,1963,67.864,male
estimates,927,1964,67.826,male
estimates,927,1965,67.788,male
estimates,927,1966,67.761,male
estimates,927,1967,67.758,male
estimates,927,1968,67.79,male
estimates,927,1969,67.863,male
estimates,927,1970,67.985,male
estimates,927,1971,68.157,male
estimates,927,1972,68.373,male
estimates,927,1973,68.623,male
estimates,927,1974,68.901,male
estimates,927,1975,69.202,male
estimates,927,1976,69.52,male
estimates,927,1977,69.847,male
estimates,927,1978,70.177,male
estimates,927,1979,70.503,male
estimates,927,1980,70.816,male
estimates,927,1981,71.109,male
estimates,927,1982,71.385,male
estimates,927,1983,71.645,male
estimates,927,1984,71.894,male
estimates,927,1985,72.14,male
estimates,927,1986,72.397,male
estimates,927,1987,72.672,male
estimates,927,1988,72.97,male
estimates,927,1989,73.291,male
estimates,927,1990,73.627,male
estimates,927,1991,73.964,male
estimates,927,1992,74.293,male
estimates,927,1993,74.603,male
estimates,927,1994,74.896,male
estimates,927,1995,75.177,male
estimates,927,1996,75.458,male
estimates,927,1997,75.75,male
estimates,927,1998,76.062,male
estimates,927,1999,76.393,male
estimates,927,2000,76.739,male
estimates,927,2001,77.093,male
estimates,927,2002,77.442,male
estimates,927,2003,77.778,male
estimates,927,2004,78.096,male
estimates,927,2005,78.39,male
estimates,927,2006,78.661,male
estimates,927,2007,78.913,male
estimates,927,2008,79.15,male
estimates,927,2009,79.374,male
estimates,927,2010,79.59,male
estimates,927,2011,79.799,male
estimates,927,2012,80.006,male
estimates,927,2013,80.211,male
estimates,927,2014,80.418,male
estimates,927,2015,80.627,male
medium_variant,927,2015,80.627,male
medium_variant,927,2016,80.838,male
medium_variant,927,2017,81.048,male
medium_variant,927,2018,81.257,male
medium_variant,927,2019,81.462,male
medium_variant,927,2020,81.663,male
medium_variant,927,2021,81.856,male
medium_variant,927,2022,82.042,male
medium_variant,927,2023,82.22,male
medium_variant,927,2024,82.389,male
medium_variant,927,2025,82.551,male
