variant,region,year,lifeexpectancyatbirth,gender
estimates,901,1950,60.876,male
estimates,901,1951,61.229,male
estimates,901,1952,61.912,male
estimates,901,1953,62.551,male
estimates,901,1954,63.146,male
estimates,901,1955,63.696,male
estimates,901,1956,64.201,male
estimates,901,1957,64.661,male
estimates,901,1958,65.075,male
estimates,901,1959,65.441,male
estimates,901,1960,65.759,male
estimates,901,1961,66.029,male
estimates,901,1962,66.252,male
estimates,901,1963,66.432,male
estimates,901,1964,66.578,male
estimates,901,1965,66.698,male
estimates,901,1966,66.801,male
estimates,901,1967,66.896,male
estimates,901,1968,66.99,male
estimates,901,1969,67.091,male
estimates,901,1970,67.202,male
estimates,901,1971,67.324,male
estimates,901,1972,67.453,male
estimates,901,1973,67.585,male
estimates,901,1974,67.72,male
estimates,901,1975,67.859,male
estimates,901,1976,67.999,male
estimates,901,1977,68.141,male
estimates,901,1978,68.286,male
estimates,901,1979,68.436,male
estimates,901,1980,68.598,male
estimates,901,1981,68.784,male
estimates,901,1982,68.995,male
estimates,901,1983,69.228,male
estimates,901,1984,69.475,male
estimates,901,1985,69.716,male
estimates,901,1986,69.93,male
estimates,901,1987,70.099,male
estimates,901,1988,70.217,male
estimates,901,1989,70.286,male
estimates,901,1990,70.317,male
estimates,901,1991,70.33,male
estimates,901,1992,70.35,male
estimates,901,1993,70.396,male
estimates,901,1994,70.476,male
estimates,901,1995,70.591,male
estimates,901,1996,70.735,male
estimates,901,1997,70.892,male
estimates,901,1998,71.055,male
estimates,901,1999,71.222,male
estimates,901,2000,71.397,male
estimates,901,2001,71.585,male
estimates,901,2002,71.794,male
estimates,901,2003,72.029,male
estimates,901,2004,72.291,male
estimates,901,2005,72.582,male
estimates,901,2006,72.905,male
estimates,901,2007,73.255,male
estimates,901,2008,73.621,male
estimates,901,2009,73.996,male
estimates,901,2010,74.365,male
estimates,901,2011,74.715,male
estimates,901,2012,75.036,male
estimates,901,2013,75.324,male
estimates,901,2014,75.577,male
estimates,901,2015,75.797,male
medium_variant,901,2015,75.797,male
medium_variant,901,2016,75.991,male
medium_variant,901,2017,76.172,male
medium_variant,901,2018,76.351,male
medium_variant,901,2019,76.532,male
medium_variant,901,2020,76.718,male
medium_variant,901,2021,76.91,male
medium_variant,901,2022,77.103,male
medium_variant,901,2023,77.295,male
medium_variant,901,2024,77.486,male
medium_variant,901,2025,77.675,male
medium_variant,901,2026,77.863,male
medium_variant,901,2027,78.049,male
medium_variant,901,2028,78.233,male
medium_variant,901,2029,78.416,male
medium_variant,901,2030,78.598,male
medium_variant,901,2031,78.778,male
medium_variant,901,2032,78.956,male
medium_variant,901,2033,79.133,male
medium_variant,901,2034,79.308,male
medium_variant,901,2035,79.482,male
medium_variant,901,2036,79.654,male
medium_variant,901,2037,79.824,male
medium_variant,901,2038,79.993,male
medium_variant,901,2039,80.161,male
medium_variant,901,2040,80.327,male
medium_variant,901,2041,80.491,male
medium_variant,901,2042,80.654,male
medium_variant,901,2043,80.816,male
medium_variant,901,2044,80.976,male
medium_variant,901,2045,81.134,male
medium_variant,901,2046,81.291,male
medium_variant,901,2047,81.445,male
medium_variant,901,2048,81.598,male
medium_variant,901,2049,81.749,male
medium_variant,901,2050,81.899,male
medium_variant,901,2051,82.047,male
medium_variant,901,2052,82.195,male
medium_variant,901,2053,82.342,male
medium_variant,901,2054,82.488,male
medium_variant,901,2055,82.634,male
medium_variant,901,2056,82.78,male
medium_variant,901,2057,82.924,male
medium_variant,901,2058,83.068,male
medium_variant,901,2059,83.211,male
medium_variant,901,2060,83.354,male
medium_variant,901,2061,83.497,male
medium_variant,901,2062,83.64,male
medium_variant,901,2063,83.783,male
medium_variant,901,2064,83.927,male
medium_variant,901,2065,84.07,male
medium_variant,901,2066,84.213,male
medium_variant,901,2067,84.355,male
medium_variant,901,2068,84.496,male
medium_variant,901,2069,84.635,male
medium_variant,901,2070,84.773,male
medium_variant,901,2071,84.909,male
medium_variant,901,2072,85.045,male
medium_variant,901,2073,85.18,male
medium_variant,901,2074,85.314,male
medium_variant,901,2075,85.448,male
medium_variant,901,2076,85.58,male
medium_variant,901,2077,85.711,male
medium_variant,901,2078,85.84,male
medium_variant,901,2079,85.968,male
medium_variant,901,2080,86.093,male
medium_variant,901,2081,86.217,male
medium_variant,901,2082,86.339,male
medium_variant,901,2083,86.458,male
medium_variant,901,2084,86.577,male
medium_variant,901,2085,86.695,male
medium_variant,901,2086,86.812,male
medium_variant,901,2087,86.928,male
medium_variant,901,2088,87.045,male
medium_variant,901,2089,87.162,male
medium_variant,901,2090,87.279,male
medium_variant,901,2091,87.396,male
medium_variant,901,2092,87.513,male
medium_variant,901,2093,87.629,male
medium_variant,901,2094,87.744,male
medium_variant,901,2095,87.858,male
medium_variant,901,2096,87.972,male
medium_variant,901,2097,88.084,male
medium_variant,901,2098,88.195,male
medium_variant,901,2099,88.305,male
estimates,901,1950,65.79,female
estimates,901,1951,66.197,female
estimates,901,1952,66.987,female
estimates,901,1953,67.731,female
estimates,901,1954,68.428,female
estimates,901,1955,69.079,female
estimates,901,1956,69.682,female
estimates,901,1957,70.239,female
estimates,901,1958,70.749,female
estimates,901,1959,71.212,female
estimates,901,1960,71.629,female
estimates,901,1961,72,female
estimates,901,1962,72.329,female
estimates,901,1963,72.62,female
estimates,901,1964,72.879,female
estimates,901,1965,73.113,female
estimates,901,1966,73.328,female
estimates,901,1967,73.528,female
estimates,901,1968,73.721,female
estimates,901,1969,73.911,female
estimates,901,1970,74.105,female
estimates,901,1971,74.305,female
estimates,901,1972,74.511,female
estimates,901,1973,74.719,female
estimates,901,1974,74.931,female
estimates,901,1975,75.144,female
estimates,901,1976,75.353,female
estimates,901,1977,75.556,female
estimates,901,1978,75.751,female
estimates,901,1979,75.937,female
estimates,901,1980,76.117,female
estimates,901,1981,76.296,female
estimates,901,1982,76.477,female
estimates,901,1983,76.661,female
estimates,901,1984,76.847,female
estimates,901,1985,77.031,female
estimates,901,1986,77.206,female
estimates,901,1987,77.368,female
