variant,continent,year,totaldeaths,gender
medium_variant,905,2052,2227.36,male
medium_variant,905,2053,2232.57,male
medium_variant,905,2054,2236.34,male
medium_variant,905,2055,2238.854,male
medium_variant,905,2056,2240.303,male
medium_variant,905,2057,2241.02,male
medium_variant,905,2058,2241.396,male
medium_variant,905,2059,2241.801,male
medium_variant,905,2060,2242.49,male
medium_variant,905,2061,2243.592,male
medium_variant,905,2062,2245.196,male
medium_variant,905,2063,2247.505,male
medium_variant,905,2064,2250.842,male
medium_variant,905,2065,2255.627,male
medium_variant,905,2066,2262.246,male
medium_variant,905,2067,2270.817,male
medium_variant,905,2068,2281.351,male
medium_variant,905,2069,2293.813,male
medium_variant,905,2070,2308.116,male
medium_variant,905,2071,2324.09,male
medium_variant,905,2072,2341.322,male
medium_variant,905,2073,2359.359,male
medium_variant,905,2074,2377.828,male
medium_variant,905,2075,2396.482,male
medium_variant,905,2076,2415.195,male
medium_variant,905,2077,2433.856,male
medium_variant,905,2078,2452.245,male
medium_variant,905,2079,2470.014,male
medium_variant,905,2080,2486.832,male
medium_variant,905,2081,2502.449,male
medium_variant,905,2082,2516.718,male
medium_variant,905,2083,2529.472,male
medium_variant,905,2084,2540.513,male
medium_variant,905,2085,2549.551,male
medium_variant,905,2086,2556.354,male
medium_variant,905,2087,2561.024,male
medium_variant,905,2088,2563.801,male
medium_variant,905,2089,2564.956,male
medium_variant,905,2090,2564.871,male
medium_variant,905,2091,2563.976,male
medium_variant,905,2092,2562.656,male
medium_variant,905,2093,2561.257,male
medium_variant,905,2094,2560.053,male
medium_variant,905,2095,2559.208,male
medium_variant,905,2096,2558.819,male
medium_variant,905,2097,2558.935,male
medium_variant,905,2098,2559.568,male
medium_variant,905,2099,2560.716,male
estimates,905,1950,720.631,female
estimates,905,1951,723.937,female
estimates,905,1952,730.988,female
estimates,905,1953,738.919,female
estimates,905,1954,747.732,female
estimates,905,1955,757.423,female
estimates,905,1956,767.994,female
estimates,905,1957,779.412,female
estimates,905,1958,791.636,female
estimates,905,1959,804.605,female
estimates,905,1960,818.226,female
estimates,905,1961,832.36,female
estimates,905,1962,846.817,female
estimates,905,1963,861.35,female
estimates,905,1964,875.676,female
estimates,905,1965,889.555,female
estimates,905,1966,902.801,female
estimates,905,1967,915.284,female
estimates,905,1968,926.841,female
estimates,905,1969,937.267,female
estimates,905,1970,946.055,female
estimates,905,1971,952.678,female
estimates,905,1972,957.181,female
estimates,905,1973,959.954,female
estimates,905,1974,961.591,female
estimates,905,1975,963.078,female
estimates,905,1976,965.569,female
estimates,905,1977,970.026,female
estimates,905,1978,977.136,female
estimates,905,1979,987.23,female
estimates,905,1980,1000.429,female
estimates,905,1981,1016.497,female
estimates,905,1982,1034.519,female
estimates,905,1983,1053.549,female
estimates,905,1984,1072.968,female
estimates,905,1985,1091.994,female
estimates,905,1986,1109.939,female
estimates,905,1987,1126.601,female
estimates,905,1988,1141.97,female
estimates,905,1989,1156.106,female
estimates,905,1990,1169.464,female
estimates,905,1991,1182.765,female
estimates,905,1992,1196.717,female
estimates,905,1993,1211.776,female
estimates,905,1994,1227.995,female
estimates,905,1995,1245.36,female
estimates,905,1996,1263.67,female
estimates,905,1997,1282.228,female
estimates,905,1998,1300.242,female
estimates,905,1999,1317.077,female
estimates,905,2000,1331.667,female
estimates,905,2001,1342.949,female
estimates,905,2002,1350.687,female
estimates,905,2003,1355.114,female
estimates,905,2004,1356.748,female
estimates,905,2005,1356.675,female
estimates,905,2006,1356.314,female
estimates,905,2007,1357.101,female
estimates,905,2008,1360.15,female
estimates,905,2009,1365.998,female
estimates,905,2010,1374.76,female
estimates,905,2011,1386.033,female
estimates,905,2012,1398.794,female
estimates,905,2013,1412.188,female
estimates,905,2014,1425.897,female
estimates,905,2015,1439.66,female
medium_variant,905,2015,1439.66,female
medium_variant,905,2016,1453.372,female
medium_variant,905,2017,1467.234,female
medium_variant,905,2018,1481.452,female
medium_variant,905,2019,1496.128,female
medium_variant,905,2020,1511.361,female
medium_variant,905,2021,1527.264,female
medium_variant,905,2022,1544.006,female
medium_variant,905,2023,1561.785,female
medium_variant,905,2024,1580.784,female
medium_variant,905,2025,1601.228,female
medium_variant,905,2026,1623.299,female
medium_variant,905,2027,1647.025,female
medium_variant,905,2028,1672.375,female
medium_variant,905,2029,1699.311,female
medium_variant,905,2030,1727.852,female
medium_variant,905,2031,1758.005,female
medium_variant,905,2032,1789.547,female
medium_variant,905,2033,1822.145,female
medium_variant,905,2034,1855.444,female
medium_variant,905,2035,1889.159,female
medium_variant,905,2036,1923.07,female
medium_variant,905,2037,1956.895,female
medium_variant,905,2038,1990.257,female
medium_variant,905,2039,2022.716,female
medium_variant,905,2040,2053.914,female
medium_variant,905,2041,2083.62,female
medium_variant,905,2042,2111.71,female
medium_variant,905,2043,2138.002,female
medium_variant,905,2044,2162.204,female
medium_variant,905,2045,2184.036,female
medium_variant,905,2046,2203.296,female
medium_variant,905,2047,2219.995,female
medium_variant,905,2048,2234.17,female
medium_variant,905,2049,2245.823,female
medium_variant,905,2050,2254.921,female
medium_variant,905,2051,2261.455,female
medium_variant,905,2052,2265.628,female
medium_variant,905,2053,2267.729,female
medium_variant,905,2054,2268.052,female
medium_variant,905,2055,2266.775,female
medium_variant,905,2056,2264.01,female
medium_variant,905,2057,2259.992,female
medium_variant,905,2058,2255.096,female
medium_variant,905,2059,2249.795,female
medium_variant,905,2060,2244.501,female
medium_variant,905,2061,2239.537,female
medium_variant,905,2062,2235.158,female
medium_variant,905,2063,2231.676,female
medium_variant,905,2064,2229.463,female
medium_variant,905,2065,2228.877,female
medium_variant,905,2066,2230.157,female
medium_variant,905,2067,2233.271,female
medium_variant,905,2068,2238.15,female
medium_variant,905,2069,2244.789,female
medium_variant,905,2070,2253.196,female
medium_variant,905,2071,2263.334,female
medium_variant,905,2072,2274.963,female
medium_variant,905,2073,2287.774,female
medium_variant,905,2074,2301.475,female
medium_variant,905,2075,2315.854,female
medium_variant,905,2076,2330.762,female
medium_variant,905,2077,2346.014,female
medium_variant,905,2078,2361.328,female
medium_variant,905,2079,2376.358,female
medium_variant,905,2080,2390.782,female
medium_variant,905,2081,2404.364,female
medium_variant,905,2082,2416.978,female
medium_variant,905,2083,2428.484,female
medium_variant,905,2084,2438.692,female
medium_variant,905,2085,2447.42,female
medium_variant,905,2086,2454.556,female
medium_variant,905,2087,2460.192,female
medium_variant,905,2088,2464.463,female
medium_variant,905,2089,2467.46,female
medium_variant,905,2090,2469.333,female
medium_variant,905,2091,2470.248,female
medium_variant,905,2092,2470.356,female
medium_variant,905,2093,2469.798,female
medium_variant,905,2094,2468.687,female
medium_variant,905,2095,2467.089,female
medium_variant,905,2096,2465.041,female
medium_variant,905,2097,2462.564,female
medium_variant,905,2098,2459.662,female
medium_variant,905,2099,2456.335,female
