variant,continent,year,totaldeaths,gender
medium_variant,903,2036,6795.09,male
medium_variant,903,2037,6886.164,male
medium_variant,903,2038,6980.591,male
medium_variant,903,2039,7078.37,male
medium_variant,903,2040,7179.505,male
medium_variant,903,2041,7283.989,male
medium_variant,903,2042,7391.862,male
medium_variant,903,2043,7503.159,male
medium_variant,903,2044,7617.944,male
medium_variant,903,2045,7736.198,male
medium_variant,903,2046,7857.876,male
medium_variant,903,2047,7983.024,male
medium_variant,903,2048,8111.764,male
medium_variant,903,2049,8244.272,male
medium_variant,903,2050,8380.795,male
medium_variant,903,2051,8521.569,male
medium_variant,903,2052,8666.78,male
medium_variant,903,2053,8816.563,male
medium_variant,903,2054,8970.995,male
medium_variant,903,2055,9130.144,male
medium_variant,903,2056,9294.001,male
medium_variant,903,2057,9462.38,male
medium_variant,903,2058,9635.06,male
medium_variant,903,2059,9811.891,male
medium_variant,903,2060,9992.7,male
medium_variant,903,2061,10177.343,male
medium_variant,903,2062,10365.723,male
medium_variant,903,2063,10557.708,male
medium_variant,903,2064,10753.176,male
medium_variant,903,2065,10952.106,male
medium_variant,903,2066,11154.555,male
medium_variant,903,2067,11360.544,male
medium_variant,903,2068,11570.051,male
medium_variant,903,2069,11782.946,male
medium_variant,903,2070,11999.142,male
medium_variant,903,2071,12218.584,male
medium_variant,903,2072,12441.117,male
medium_variant,903,2073,12666.5,male
medium_variant,903,2074,12894.473,male
medium_variant,903,2075,13124.794,male
medium_variant,903,2076,13357.239,male
medium_variant,903,2077,13591.669,male
medium_variant,903,2078,13827.942,male
medium_variant,903,2079,14065.901,male
medium_variant,903,2080,14305.533,male
medium_variant,903,2081,14546.942,male
medium_variant,903,2082,14790.199,male
medium_variant,903,2083,15035.249,male
medium_variant,903,2084,15281.911,male
medium_variant,903,2085,15530.005,male
medium_variant,903,2086,15779.355,male
medium_variant,903,2087,16029.716,male
medium_variant,903,2088,16280.752,male
medium_variant,903,2089,16532.133,male
medium_variant,903,2090,16783.577,male
medium_variant,903,2091,17034.869,male
medium_variant,903,2092,17285.85,male
medium_variant,903,2093,17536.425,male
medium_variant,903,2094,17786.525,male
medium_variant,903,2095,18036.115,male
medium_variant,903,2096,18285.159,male
medium_variant,903,2097,18533.651,male
medium_variant,903,2098,18781.595,male
medium_variant,903,2099,19028.995,male
estimates,903,1950,3108.273,female
estimates,903,1951,3108.988,female
estimates,903,1952,3111.268,female
estimates,903,1953,3115.25,female
estimates,903,1954,3120.945,female
estimates,903,1955,3128.348,female
estimates,903,1956,3137.494,female
estimates,903,1957,3148.383,female
estimates,903,1958,3161.061,female
estimates,903,1959,3175.597,female
estimates,903,1960,3192.058,female
estimates,903,1961,3210.479,female
estimates,903,1962,3230.867,female
estimates,903,1963,3253.112,female
estimates,903,1964,3277.029,female
estimates,903,1965,3302.347,female
estimates,903,1966,3328.784,female
estimates,903,1967,3356.071,female
estimates,903,1968,3383.968,female
estimates,903,1969,3412.276,female
estimates,903,1970,3440.801,female
estimates,903,1971,3469.417,female
estimates,903,1972,3498.28,female
estimates,903,1973,3527.598,female
estimates,903,1974,3557.584,female
estimates,903,1975,3588.422,female
estimates,903,1976,3620.315,female
estimates,903,1977,3653.541,female
estimates,903,1978,3688.385,female
estimates,903,1979,3725.166,female
estimates,903,1980,3763.634,female
estimates,903,1981,3803.341,female
estimates,903,1982,3844.331,female
estimates,903,1983,3887.221,female
estimates,903,1984,3933.023,female
estimates,903,1985,3983.909,female
estimates,903,1986,4042.37,female
estimates,903,1987,4109.593,female
estimates,903,1988,4185.711,female
estimates,903,1989,4269.965,female
estimates,903,1990,4360.765,female
estimates,903,1991,4455.841,female
estimates,903,1992,4552.116,female
estimates,903,1993,4646.75,female
estimates,903,1994,4737.823,female
estimates,903,1995,4825.167,female
estimates,903,1996,4909.85,female
estimates,903,1997,4992.659,female
estimates,903,1998,5072.919,female
estimates,903,1999,5148.285,female
estimates,903,2000,5214.579,female
estimates,903,2001,5267.104,female
estimates,903,2002,5303.02,female
estimates,903,2003,5321.042,female
estimates,903,2004,5321.418,female
estimates,903,2005,5305.139,female
estimates,903,2006,5274.45,female
estimates,903,2007,5234.289,female
estimates,903,2008,5189.861,female
estimates,903,2009,5145.167,female
estimates,903,2010,5103.998,female
estimates,903,2011,5069.078,female
estimates,903,2012,5041.113,female
estimates,903,2013,5020.735,female
estimates,903,2014,5009.139,female
estimates,903,2015,5006.99,female
medium_variant,903,2015,5006.99,female
medium_variant,903,2016,5014.121,female
medium_variant,903,2017,5028.771,female
medium_variant,903,2018,5049.185,female
medium_variant,903,2019,5074.37,female
medium_variant,903,2020,5103.286,female
medium_variant,903,2021,5135.044,female
medium_variant,903,2022,5169.132,female
medium_variant,903,2023,5205.135,female
medium_variant,903,2024,5242.57,female
medium_variant,903,2025,5281.186,female
medium_variant,903,2026,5321.033,female
medium_variant,903,2027,5362.642,female
medium_variant,903,2028,5406.496,female
medium_variant,903,2029,5452.778,female
medium_variant,903,2030,5501.677,female
medium_variant,903,2031,5553.31,female
medium_variant,903,2032,5607.757,female
medium_variant,903,2033,5665.142,female
medium_variant,903,2034,5725.609,female
medium_variant,903,2035,5789.298,female
medium_variant,903,2036,5856.304,female
medium_variant,903,2037,5926.619,female
medium_variant,903,2038,6000.252,female
medium_variant,903,2039,6077.234,female
medium_variant,903,2040,6157.564,female
medium_variant,903,2041,6241.209,female
medium_variant,903,2042,6328.113,female
medium_variant,903,2043,6418.242,female
medium_variant,903,2044,6511.591,female
medium_variant,903,2045,6608.114,female
medium_variant,903,2046,6707.73,female
medium_variant,903,2047,6810.493,female
medium_variant,903,2048,6916.503,female
medium_variant,903,2049,7025.906,female
medium_variant,903,2050,7138.843,female
medium_variant,903,2051,7255.451,female
medium_variant,903,2052,7375.901,female
medium_variant,903,2053,7500.416,female
medium_variant,903,2054,7629.205,female
medium_variant,903,2055,7762.516,female
medium_variant,903,2056,7900.559,female
medium_variant,903,2057,8043.354,female
medium_variant,903,2058,8190.877,female
medium_variant,903,2059,8343.072,female
medium_variant,903,2060,8499.861,female
medium_variant,903,2061,8661.075,female
medium_variant,903,2062,8826.516,female
medium_variant,903,2063,8995.903,female
medium_variant,903,2064,9169.09,female
medium_variant,903,2065,9345.96,female
medium_variant,903,2066,9526.491,female
medium_variant,903,2067,9710.683,female
medium_variant,903,2068,9898.517,female
medium_variant,903,2069,10089.864,female
medium_variant,903,2070,10284.696,female
medium_variant,903,2071,10482.995,female
medium_variant,903,2072,10684.713,female
medium_variant,903,2073,10889.701,female
medium_variant,903,2074,11097.767,female
medium_variant,903,2075,11308.61,female
medium_variant,903,2076,11521.914,female
medium_variant,903,2077,11737.531,female
medium_variant,903,2078,11955.425,female
medium_variant,903,2079,12175.664,female
medium_variant,903,2080,12398.428,female
medium_variant,903,2081,12624.037,female
medium_variant,903,2082,12852.839,female
medium_variant,903,2083,13085.082,female
medium_variant,903,2084,13320.861,female
medium_variant,903,2085,13560.285,female
medium_variant,903,2086,13803.38,female
medium_variant,903,2087,14049.906,female
medium_variant,903,2088,14299.507,female
medium_variant,903,2089,14551.887,female
medium_variant,903,2090,14806.695,female
medium_variant,903,2091,15063.614,female
medium_variant,903,2092,15322.378,female
medium_variant,903,2093,15582.753,female
medium_variant,903,2094,15844.577,female
medium_variant,903,2095,16107.74,female
medium_variant,903,2096,16372.181,female
medium_variant,903,2097,16637.875,female
medium_variant,903,2098,16904.815,female
medium_variant,903,2099,17173.001,female
