variant,continent,year,gender,childdependencyratio2069
estimates,908,1950,male,64.646
estimates,908,1951,male,64.619
estimates,908,1952,male,64.187
estimates,908,1953,male,63.895
estimates,908,1954,male,63.709
estimates,908,1955,male,63.441
estimates,908,1956,male,62.88
estimates,908,1957,male,62.369
estimates,908,1958,male,61.918
estimates,908,1959,male,61.633
estimates,908,1960,male,61.596
estimates,908,1961,male,61.91
estimates,908,1962,male,62.425
estimates,908,1963,male,62.98
estimates,908,1964,male,63.352
estimates,908,1965,male,63.385
estimates,908,1966,male,63.278
estimates,908,1967,male,62.83
estimates,908,1968,male,62.139
estimates,908,1969,male,61.36
estimates,908,1970,male,60.595
estimates,908,1971,male,59.843
estimates,908,1972,male,59.105
estimates,908,1973,male,58.35
estimates,908,1974,male,57.518
estimates,908,1975,male,56.584
estimates,908,1976,male,55.846
estimates,908,1977,male,54.974
estimates,908,1978,male,54.015
estimates,908,1979,male,53.044
estimates,908,1980,male,52.102
estimates,908,1981,male,51.308
estimates,908,1982,male,50.559
estimates,908,1983,male,49.838
estimates,908,1984,male,49.108
estimates,908,1985,male,48.355
estimates,908,1986,male,47.728
estimates,908,1987,male,47.084
estimates,908,1988,male,46.434
estimates,908,1989,male,45.78
estimates,908,1990,male,45.11
estimates,908,1991,male,44.623
estimates,908,1992,male,44.052
estimates,908,1993,male,43.439
estimates,908,1994,male,42.837
estimates,908,1995,male,42.267
estimates,908,1996,male,41.61
estimates,908,1997,male,41.042
estimates,908,1998,male,40.493
estimates,908,1999,male,39.88
estimates,908,2000,male,39.179
estimates,908,2001,male,38.568
estimates,908,2002,male,37.876
estimates,908,2003,male,37.138
estimates,908,2004,male,36.405
estimates,908,2005,male,35.711
estimates,908,2006,male,35.183
estimates,908,2007,male,34.668
estimates,908,2008,male,34.183
estimates,908,2009,male,33.74
estimates,908,2010,male,33.348
estimates,908,2011,male,33.109
estimates,908,2012,male,32.9
estimates,908,2013,male,32.743
estimates,908,2014,male,32.66
estimates,908,2015,male,32.659
medium_variant,908,2015,male,32.659
medium_variant,908,2016,male,32.742
medium_variant,908,2017,male,32.905
medium_variant,908,2018,male,33.116
medium_variant,908,2019,male,33.33
medium_variant,908,2020,male,33.518
medium_variant,908,2021,male,33.742
medium_variant,908,2022,male,33.954
medium_variant,908,2023,male,34.13
medium_variant,908,2024,male,34.253
medium_variant,908,2025,male,34.314
medium_variant,908,2026,male,34.4
medium_variant,908,2027,male,34.407
medium_variant,908,2028,male,34.351
medium_variant,908,2029,male,34.259
medium_variant,908,2030,male,34.147
medium_variant,908,2031,male,34.074
medium_variant,908,2032,male,33.984
medium_variant,908,2033,male,33.88
medium_variant,908,2034,male,33.761
medium_variant,908,2035,male,33.636
medium_variant,908,2036,male,33.588
medium_variant,908,2037,male,33.543
medium_variant,908,2038,male,33.502
medium_variant,908,2039,male,33.468
medium_variant,908,2040,male,33.445
medium_variant,908,2041,male,33.518
medium_variant,908,2042,male,33.593
medium_variant,908,2043,male,33.673
medium_variant,908,2044,male,33.764
medium_variant,908,2045,male,33.869
