variant,continent,year,gender,childdependencyratio2069
estimates,909,1963,female,78.732
estimates,909,1964,female,79.064
estimates,909,1965,female,79.151
estimates,909,1966,female,79.285
estimates,909,1967,female,79.044
estimates,909,1968,female,78.52
estimates,909,1969,female,77.855
estimates,909,1970,female,77.163
estimates,909,1971,female,76.563
estimates,909,1972,female,76.049
estimates,909,1973,female,75.483
estimates,909,1974,female,74.696
estimates,909,1975,female,73.642
estimates,909,1976,female,73.014
estimates,909,1977,female,71.999
estimates,909,1978,female,70.796
estimates,909,1979,female,69.649
estimates,909,1980,female,68.661
estimates,909,1981,female,67.37
estimates,909,1982,female,66.362
estimates,909,1983,female,65.525
estimates,909,1984,female,64.677
estimates,909,1985,female,63.749
estimates,909,1986,female,63.115
estimates,909,1987,female,62.318
estimates,909,1988,female,61.457
estimates,909,1989,female,60.647
estimates,909,1990,female,59.915
estimates,909,1991,female,59.171
estimates,909,1992,female,58.482
estimates,909,1993,female,57.861
estimates,909,1994,female,57.296
estimates,909,1995,female,56.783
estimates,909,1996,female,56.393
estimates,909,1997,female,56.058
estimates,909,1998,female,55.768
estimates,909,1999,female,55.489
estimates,909,2000,female,55.176
estimates,909,2001,female,54.824
estimates,909,2002,female,54.361
estimates,909,2003,female,53.81
estimates,909,2004,female,53.235
estimates,909,2005,female,52.7
estimates,909,2006,female,52.348
estimates,909,2007,female,51.997
estimates,909,2008,female,51.616
estimates,909,2009,female,51.164
estimates,909,2010,female,50.643
estimates,909,2011,female,50.482
estimates,909,2012,female,50.18
estimates,909,2013,female,49.797
estimates,909,2014,female,49.427
estimates,909,2015,female,49.121
medium_variant,909,2015,female,49.121
medium_variant,909,2016,female,48.997
medium_variant,909,2017,female,48.984
medium_variant,909,2018,female,49.031
medium_variant,909,2019,female,49.057
medium_variant,909,2020,female,49.025
medium_variant,909,2021,female,49.116
medium_variant,909,2022,female,49.137
medium_variant,909,2023,female,49.092
medium_variant,909,2024,female,49.001
medium_variant,909,2025,female,48.868
medium_variant,909,2026,female,48.745
medium_variant,909,2027,female,48.574
medium_variant,909,2028,female,48.365
medium_variant,909,2029,female,48.124
medium_variant,909,2030,female,47.864
medium_variant,909,2031,female,47.697
medium_variant,909,2032,female,47.507
medium_variant,909,2033,female,47.289
medium_variant,909,2034,female,47.038
medium_variant,909,2035,female,46.753
medium_variant,909,2036,female,46.523
medium_variant,909,2037,female,46.259
medium_variant,909,2038,female,45.974
medium_variant,909,2039,female,45.684
medium_variant,909,2040,female,45.402
medium_variant,909,2041,female,45.221
medium_variant,909,2042,female,45.041
medium_variant,909,2043,female,44.856
medium_variant,909,2044,female,44.659
medium_variant,909,2045,female,44.444
medium_variant,909,2046,female,44.297
medium_variant,909,2047,female,44.126
medium_variant,909,2048,female,43.941
medium_variant,909,2049,female,43.76
medium_variant,909,2050,female,43.591
medium_variant,909,2051,female,43.498
medium_variant,909,2052,female,43.409
medium_variant,909,2053,female,43.317
medium_variant,909,2054,female,43.214
medium_variant,909,2055,female,43.095
medium_variant,909,2056,female,43.025
medium_variant,909,2057,female,42.937
medium_variant,909,2058,female,42.83
medium_variant,909,2059,female,42.701
medium_variant,909,2060,female,42.552
medium_variant,909,2061,female,42.443
medium_variant,909,2062,female,42.31
medium_variant,909,2063,female,42.154
medium_variant,909,2064,female,41.978
medium_variant,909,2065,female,41.784
medium_variant,909,2066,female,41.63
medium_variant,909,2067,female,41.457
medium_variant,909,2068,female,41.267
medium_variant,909,2069,female,41.064
medium_variant,909,2070,female,40.853
medium_variant,909,2071,female,40.687
medium_variant,909,2072,female,40.51
medium_variant,909,2073,female,40.327
medium_variant,909,2074,female,40.146
medium_variant,909,2075,female,39.971
medium_variant,909,2076,female,39.851
medium_variant,909,2077,female,39.735
medium_variant,909,2078,female,39.619
medium_variant,909,2079,female,39.501
medium_variant,909,2080,female,39.38
medium_variant,909,2081,female,39.299
medium_variant,909,2082,female,39.211
medium_variant,909,2083,female,39.119
medium_variant,909,2084,female,39.022
medium_variant,909,2085,female,38.924
medium_variant,909,2086,female,38.862
medium_variant,909,2087,female,38.794
medium_variant,909,2088,female,38.719
medium_variant,909,2089,female,38.636
medium_variant,909,2090,female,38.544
medium_variant,909,2091,female,38.477
medium_variant,909,2092,female,38.401
medium_variant,909,2093,female,38.313
medium_variant,909,2094,female,38.216
medium_variant,909,2095,female,38.111
medium_variant,909,2096,female,38.032
medium_variant,909,2097,female,37.942
medium_variant,909,2098,female,37.844
medium_variant,909,2099,female,37.739
medium_variant,909,2100,female,37.629
