variant,continent,year,gender,childdependencyratio2069
estimates,903,1950,male,112.201
estimates,903,1951,male,113.066
estimates,903,1952,male,113.646
estimates,903,1953,male,114.027
estimates,903,1954,male,114.273
estimates,903,1955,male,114.429
estimates,903,1956,male,115.568
estimates,903,1957,male,116.448
estimates,903,1958,male,117.148
estimates,903,1959,male,117.732
estimates,903,1960,male,118.236
estimates,903,1961,male,119.617
estimates,903,1962,male,120.803
estimates,903,1963,male,121.805
estimates,903,1964,male,122.606
estimates,903,1965,male,123.205
estimates,903,1966,male,124.533
estimates,903,1967,male,125.51
estimates,903,1968,male,126.201
estimates,903,1969,male,126.667
estimates,903,1970,male,126.941
estimates,903,1971,male,127.822
estimates,903,1972,male,128.44
estimates,903,1973,male,128.848
estimates,903,1974,male,129.086
estimates,903,1975,male,129.185
estimates,903,1976,male,129.701
estimates,903,1977,male,129.99
estimates,903,1978,male,130.119
estimates,903,1979,male,130.129
estimates,903,1980,male,130.039
estimates,903,1981,male,130.698
estimates,903,1982,male,131.11
estimates,903,1983,male,131.322
estimates,903,1984,male,131.368
estimates,903,1985,male,131.261
estimates,903,1986,male,131.584
estimates,903,1987,male,131.675
estimates,903,1988,male,131.575
estimates,903,1989,male,131.282
estimates,903,1990,male,130.781
estimates,903,1991,male,130.569
estimates,903,1992,male,130.063
estimates,903,1993,male,129.319
estimates,903,1994,male,128.399
estimates,903,1995,male,127.345
estimates,903,1996,male,126.841
estimates,903,1997,male,126.179
estimates,903,1998,male,125.376
estimates,903,1999,male,124.429
estimates,903,2000,male,123.353
estimates,903,2001,male,122.665
estimates,903,2002,male,121.82
estimates,903,2003,male,120.88
estimates,903,2004,male,119.903
estimates,903,2005,male,118.921
estimates,903,2006,male,118.251
estimates,903,2007,male,117.52
estimates,903,2008,male,116.784
estimates,903,2009,male,116.089
estimates,903,2010,male,115.45
estimates,903,2011,male,114.946
estimates,903,2012,male,114.459
estimates,903,2013,male,113.966
estimates,903,2014,male,113.411
estimates,903,2015,male,112.756
medium_variant,903,2015,male,112.756
medium_variant,903,2016,male,112.306
medium_variant,903,2017,male,111.649
medium_variant,903,2018,male,110.852
medium_variant,903,2019,male,109.998
medium_variant,903,2020,male,109.116
medium_variant,903,2021,male,108.237
medium_variant,903,2022,male,107.357
medium_variant,903,2023,male,106.434
medium_variant,903,2024,male,105.411
medium_variant,903,2025,male,104.274
medium_variant,903,2026,male,103.284
medium_variant,903,2027,male,102.183
medium_variant,903,2028,male,100.986
medium_variant,903,2029,male,99.715
medium_variant,903,2030,male,98.383
medium_variant,903,2031,male,97.156
medium_variant,903,2032,male,95.857
medium_variant,903,2033,male,94.525
medium_variant,903,2034,male,93.199
medium_variant,903,2035,male,91.901
medium_variant,903,2036,male,90.783
medium_variant,903,2037,male,89.67
medium_variant,903,2038,male,88.57
medium_variant,903,2039,male,87.478
medium_variant,903,2040,male,86.393
medium_variant,903,2041,male,85.447
medium_variant,903,2042,male,84.492
medium_variant,903,2043,male,83.533
medium_variant,903,2044,male,82.572
medium_variant,903,2045,male,81.61
medium_variant,903,2046,male,80.761
medium_variant,903,2047,male,79.896
medium_variant,903,2048,male,79.017
medium_variant,903,2049,male,78.127
medium_variant,903,2050,male,77.226
medium_variant,903,2051,male,76.424
medium_variant,903,2052,male,75.6
medium_variant,903,2053,male,74.759
medium_variant,903,2054,male,73.901
medium_variant,903,2055,male,73.03
medium_variant,903,2056,male,72.252
medium_variant,903,2057,male,71.451
medium_variant,903,2058,male,70.634
medium_variant,903,2059,male,69.807
medium_variant,903,2060,male,68.974
medium_variant,903,2061,male,68.233
medium_variant,903,2062,male,67.479
medium_variant,903,2063,male,66.719
medium_variant,903,2064,male,65.955
medium_variant,903,2065,male,65.191
medium_variant,903,2066,male,64.522
medium_variant,903,2067,male,63.844
medium_variant,903,2068,male,63.161
medium_variant,903,2069,male,62.478
medium_variant,903,2070,male,61.797
medium_variant,903,2071,male,61.206
medium_variant,903,2072,male,60.608
medium_variant,903,2073,male,60.007
medium_variant,903,2074,male,59.407
medium_variant,903,2075,male,58.809
