variant,continent,year,gender,childdependencyratio2069
medium_variant,904,2039,female,38.868
medium_variant,904,2040,female,38.468
medium_variant,904,2041,female,38.109
medium_variant,904,2042,female,37.764
medium_variant,904,2043,female,37.435
medium_variant,904,2044,female,37.122
medium_variant,904,2045,female,36.825
medium_variant,904,2046,female,36.569
medium_variant,904,2047,female,36.325
medium_variant,904,2048,female,36.095
medium_variant,904,2049,female,35.879
medium_variant,904,2050,female,35.677
medium_variant,904,2051,female,35.508
medium_variant,904,2052,female,35.349
medium_variant,904,2053,female,35.199
medium_variant,904,2054,female,35.057
medium_variant,904,2055,female,34.922
medium_variant,904,2056,female,34.813
medium_variant,904,2057,female,34.708
medium_variant,904,2058,female,34.606
medium_variant,904,2059,female,34.508
medium_variant,904,2060,female,34.415
medium_variant,904,2061,female,34.342
medium_variant,904,2062,female,34.27
medium_variant,904,2063,female,34.2
medium_variant,904,2064,female,34.133
medium_variant,904,2065,female,34.069
medium_variant,904,2066,female,34.028
medium_variant,904,2067,female,33.985
medium_variant,904,2068,female,33.943
medium_variant,904,2069,female,33.9
medium_variant,904,2070,female,33.857
medium_variant,904,2071,female,33.829
medium_variant,904,2072,female,33.799
medium_variant,904,2073,female,33.767
medium_variant,904,2074,female,33.734
medium_variant,904,2075,female,33.701
medium_variant,904,2076,female,33.685
medium_variant,904,2077,female,33.664
medium_variant,904,2078,female,33.643
medium_variant,904,2079,female,33.625
medium_variant,904,2080,female,33.612
medium_variant,904,2081,female,33.618
medium_variant,904,2082,female,33.625
medium_variant,904,2083,female,33.635
medium_variant,904,2084,female,33.646
medium_variant,904,2085,female,33.658
medium_variant,904,2086,female,33.683
medium_variant,904,2087,female,33.706
medium_variant,904,2088,female,33.728
medium_variant,904,2089,female,33.748
medium_variant,904,2090,female,33.767
medium_variant,904,2091,female,33.796
medium_variant,904,2092,female,33.82
medium_variant,904,2093,female,33.841
medium_variant,904,2094,female,33.858
medium_variant,904,2095,female,33.874
medium_variant,904,2096,female,33.898
medium_variant,904,2097,female,33.918
medium_variant,904,2098,female,33.933
medium_variant,904,2099,female,33.946
medium_variant,904,2100,female,33.958
