continent,variant,gender,freq,year,lifeexpectancyat60
908,estimates,female,5yearly,1950,17.8272157139916
908,estimates,male,5yearly,1950,15.4520911111479
908,estimates,female,5yearly,1955,18.4412136073525
908,estimates,male,5yearly,1955,15.6155938562184
908,estimates,female,5yearly,1960,18.9234711259961
908,estimates,male,5yearly,1960,15.7441326691743
908,estimates,female,5yearly,1965,19.2583070289746
908,estimates,male,5yearly,1965,15.6519452631066
908,estimates,female,5yearly,1970,19.6197576404502
908,estimates,male,5yearly,1970,15.7656775990618
908,estimates,female,5yearly,1975,20.0772967215089
908,estimates,male,5yearly,1975,15.9450096714135
908,estimates,female,5yearly,1980,20.4401233188321
908,estimates,male,5yearly,1980,16.2407937245803
908,estimates,female,5yearly,1985,20.9230488932369
908,estimates,male,5yearly,1985,16.7219410841106
908,estimates,female,5yearly,1990,21.2034607111781
908,estimates,male,5yearly,1990,16.8194122726255
908,estimates,female,5yearly,1995,21.5036438589122
908,estimates,male,5yearly,1995,17.1154585502318
908,estimates,female,5yearly,2000,22.0694548300001
908,estimates,male,5yearly,2000,17.7237691379753
908,estimates,female,5yearly,2005,22.9897604821373
908,estimates,male,5yearly,2005,18.8180380868174
908,estimates,female,5yearly,2010,23.8868828436458
908,estimates,male,5yearly,2010,19.8898462022072
908,medium_variant,female,5yearly,2015,24.3640210999487
908,medium_variant,male,5yearly,2015,20.4682102886617
908,medium_variant,female,5yearly,2020,24.9051243285489
908,medium_variant,male,5yearly,2020,21.0496050192286
908,medium_variant,female,5yearly,2025,25.4481748329753
908,medium_variant,male,5yearly,2025,21.6883833238299
908,medium_variant,female,5yearly,2030,25.9837479102114
908,medium_variant,male,5yearly,2030,22.3110432086249
908,medium_variant,female,5yearly,2035,26.4650436592709
908,medium_variant,male,5yearly,2035,22.8467909362931
908,medium_variant,female,5yearly,2040,26.9710522581254
908,medium_variant,male,5yearly,2040,23.3748642222201
908,medium_variant,female,5yearly,2045,27.4537317302234
908,medium_variant,male,5yearly,2045,23.8242993517506
908,medium_variant,female,5yearly,2050,27.9242615955821
908,medium_variant,male,5yearly,2050,24.2808468792913
908,medium_variant,female,5yearly,2055,28.3957208518338
908,medium_variant,male,5yearly,2055,24.816534248336
908,medium_variant,female,5yearly,2060,28.8640718820104
908,medium_variant,male,5yearly,2060,25.3912281834564
908,medium_variant,female,5yearly,2065,29.3553457930606
908,medium_variant,male,5yearly,2065,25.9518545102013
908,medium_variant,female,5yearly,2070,29.8756885522636
908,medium_variant,male,5yearly,2070,26.4893341679141
908,medium_variant,female,5yearly,2075,30.417068647456
908,medium_variant,male,5yearly,2075,27.0053329714203
908,medium_variant,female,5yearly,2080,30.9428750013437
908,medium_variant,male,5yearly,2080,27.5037518601293
908,medium_variant,female,5yearly,2085,31.4460167185601
908,medium_variant,male,5yearly,2085,27.9862740470037
908,medium_variant,female,5yearly,2090,31.9173359883999
908,medium_variant,male,5yearly,2090,28.4470559396657
908,medium_variant,female,5yearly,2095,32.3911514588122
908,medium_variant,male,5yearly,2095,28.8999274549506
908,estimates,female,5yearly,Regi,EUROPE
908,estimates,male,5yearly,Regi,EUROPE
908,medium_variant,female,5yearly,Regi,EUROPE
908,medium_variant,male,5yearly,Regi,EUROPE
