region,variant,freq,year,lifeexpectancyatbirth
927,estimates,5yearly,1950,69.4545448463369
927,estimates,5yearly,1955,70.471010919645
927,estimates,5yearly,1960,70.927888438318
927,estimates,5yearly,1965,70.9169880278228
927,estimates,5yearly,1970,71.7602298399983
927,estimates,5yearly,1975,73.4094241757171
927,estimates,5yearly,1980,74.8508952208522
927,estimates,5yearly,1985,75.8774474482426
927,estimates,5yearly,1990,77.4597347612574
927,estimates,5yearly,1995,78.6247578530694
927,estimates,5yearly,2000,80.1199421018972
927,estimates,5yearly,2005,81.2796951980126
927,estimates,5yearly,2010,82.1350274733322
927,medium_variant,5yearly,2015,82.9795849137283
927,medium_variant,5yearly,2020,83.795740363089
927,medium_variant,5yearly,2025,84.4982198935161
927,medium_variant,5yearly,2030,85.1637238607487
927,medium_variant,5yearly,2035,85.7877468815921
927,medium_variant,5yearly,2040,86.4101774262602
927,medium_variant,5yearly,2045,87.010589820018
927,medium_variant,5yearly,2050,87.6094122956125
927,medium_variant,5yearly,2055,88.213592678286
927,medium_variant,5yearly,2060,88.7972489648242
927,medium_variant,5yearly,2065,89.3913368069635
927,medium_variant,5yearly,2070,89.9862057581279
927,medium_variant,5yearly,2075,90.5734062544371
927,medium_variant,5yearly,2080,91.173729877475
927,medium_variant,5yearly,2085,91.7565379875427
927,medium_variant,5yearly,2090,92.3272530218639
927,medium_variant,5yearly,2095,92.9350974827392
