region,variant,freq,year,lifeexpectancyatbirth
914,estimates,5yearly,1950,33.5512386395959
914,estimates,5yearly,1955,35.505882707608
914,estimates,5yearly,1960,37.6045267220658
914,estimates,5yearly,1965,39.4991045854816
914,estimates,5yearly,1970,41.799709517481
914,estimates,5yearly,1975,44.421440329739
914,estimates,5yearly,1980,46.7159929590079
914,estimates,5yearly,1985,47.6752851212882
914,estimates,5yearly,1990,48.130669434212
914,estimates,5yearly,1995,48.2120455667642
914,estimates,5yearly,2000,49.2994092577146
914,estimates,5yearly,2005,52.3341384979908
914,estimates,5yearly,2010,54.7447826522612
914,medium_variant,5yearly,2015,56.9359049597918
914,medium_variant,5yearly,2020,59.0054016944418
914,medium_variant,5yearly,2025,60.9397994517637
914,medium_variant,5yearly,2030,62.721417515538
914,medium_variant,5yearly,2035,64.3241113700877
914,medium_variant,5yearly,2040,65.761229588202
914,medium_variant,5yearly,2045,67.0306263950802
914,medium_variant,5yearly,2050,68.172464824354
914,medium_variant,5yearly,2055,69.1975402863663
914,medium_variant,5yearly,2060,70.1028460619197
914,medium_variant,5yearly,2065,70.9486416428251
914,medium_variant,5yearly,2070,71.7216232390124
914,medium_variant,5yearly,2075,72.4517212985793
914,medium_variant,5yearly,2080,73.1698400516542
914,medium_variant,5yearly,2085,73.8620128602708
914,medium_variant,5yearly,2090,74.5463779250885
914,medium_variant,5yearly,2095,75.2159659157041
