region,variant,freq,year,lifeexpectancyatbirth
902,estimates,5yearly,1950,41.6998998481061
902,estimates,5yearly,1955,44.0554210773313
902,estimates,5yearly,1960,46.1735441605687
902,estimates,5yearly,1965,51.5887905892772
902,estimates,5yearly,1970,54.8891677233315
902,estimates,5yearly,1975,57.4597100159505
902,estimates,5yearly,1980,59.5251625878351
902,estimates,5yearly,1985,61.3164793801824
902,estimates,5yearly,1990,62.5192517131284
902,estimates,5yearly,1995,63.7806997848975
902,estimates,5yearly,2000,65.4673249062696
902,estimates,5yearly,2005,67.3610809172263
902,estimates,5yearly,2010,69.0992117328151
902,medium_variant,5yearly,2015,70.339796799952
902,medium_variant,5yearly,2020,71.3946676875902
902,medium_variant,5yearly,2025,72.3741935709182
902,medium_variant,5yearly,2030,73.3064210066347
902,medium_variant,5yearly,2035,74.1755123910112
902,medium_variant,5yearly,2040,74.9994484454942
902,medium_variant,5yearly,2045,75.7733338991057
902,medium_variant,5yearly,2050,76.5085668165276
902,medium_variant,5yearly,2055,77.1860292324139
902,medium_variant,5yearly,2060,77.8206057596087
902,medium_variant,5yearly,2065,78.4210789221045
902,medium_variant,5yearly,2070,78.9897492375165
902,medium_variant,5yearly,2075,79.5322569254529
902,medium_variant,5yearly,2080,80.0611494587653
902,medium_variant,5yearly,2085,80.5910444689241
902,medium_variant,5yearly,2090,81.118512824397
902,medium_variant,5yearly,2095,81.6554736985996
902,estimates,5yearly,Regi,Less developed regions
902,medium_variant,5yearly,Regi,Less developed regions
