region,variant,freq,year,lifeexpectancyatbirth
5500,estimates,5yearly,1950,54.6764342638585
5500,estimates,5yearly,1955,56.734069912865
5500,estimates,5yearly,1960,58.7636358002246
5500,estimates,5yearly,1965,60.7360622958608
5500,estimates,5yearly,1970,62.2589631716365
5500,estimates,5yearly,1975,63.2873426226332
5500,estimates,5yearly,1980,64.7041572580979
5500,estimates,5yearly,1985,66.091820590761
5500,estimates,5yearly,1990,65.0565905682693
5500,estimates,5yearly,1995,64.3970385726361
5500,estimates,5yearly,2000,65.8254649345359
5500,estimates,5yearly,2005,67.489959499738
5500,estimates,5yearly,2010,69.7680127952708
5500,medium_variant,5yearly,2015,70.5469356509355
5500,medium_variant,5yearly,2020,71.3381163670803
5500,medium_variant,5yearly,2025,72.1051392224537
5500,medium_variant,5yearly,2030,72.8485529921449
5500,medium_variant,5yearly,2035,73.5735598852656
5500,medium_variant,5yearly,2040,74.2939169523166
5500,medium_variant,5yearly,2045,75.006774203106
5500,medium_variant,5yearly,2050,75.7167549383036
5500,medium_variant,5yearly,2055,76.4255672057528
5500,medium_variant,5yearly,2060,77.1290516918451
5500,medium_variant,5yearly,2065,77.8639743505638
5500,medium_variant,5yearly,2070,78.5956058664348
5500,medium_variant,5yearly,2075,79.3572645891401
5500,medium_variant,5yearly,2080,80.1152149498715
5500,medium_variant,5yearly,2085,80.8628685256543
5500,medium_variant,5yearly,2090,81.6003084659853
5500,medium_variant,5yearly,2095,82.3009563109885
