region,variant,freq,year,lifeexpectancyatbirth
928,estimates,5yearly,1950,40.4976853524662
928,estimates,5yearly,1955,43.270850305841
928,estimates,5yearly,1960,45.5431874154501
928,estimates,5yearly,1965,49.1476006790528
928,estimates,5yearly,1970,52.1940660178793
928,estimates,5yearly,1975,55.4672841648622
928,estimates,5yearly,1980,58.4274510240971
928,estimates,5yearly,1985,59.1975438818167
928,estimates,5yearly,1990,60.7785091967984
928,estimates,5yearly,1995,62.195016907796
928,estimates,5yearly,2000,63.6713760716173
928,estimates,5yearly,2005,65.2072094807427
928,estimates,5yearly,2010,66.1171934511979
928,medium_variant,5yearly,2015,66.9469624733222
928,medium_variant,5yearly,2020,67.7207949658573
928,medium_variant,5yearly,2025,68.4389652572515
928,medium_variant,5yearly,2030,69.1175167125805
928,medium_variant,5yearly,2035,69.7441891518023
928,medium_variant,5yearly,2040,70.3597921909656
928,medium_variant,5yearly,2045,70.9361975177377
928,medium_variant,5yearly,2050,71.4909573324491
928,medium_variant,5yearly,2055,72.0241778886779
928,medium_variant,5yearly,2060,72.5777746946124
928,medium_variant,5yearly,2065,73.1208611572975
928,medium_variant,5yearly,2070,73.6646407195441
928,medium_variant,5yearly,2075,74.2218031067204
928,medium_variant,5yearly,2080,74.7947653980081
928,medium_variant,5yearly,2085,75.3722627204208
928,medium_variant,5yearly,2090,75.9661889740664
928,medium_variant,5yearly,2095,76.5721025849557
