region,variant,freq,year,lifeexpectancyatbirth
920,estimates,5yearly,1950,46.4799591750341
920,estimates,5yearly,1955,49.9745052468031
920,estimates,5yearly,1960,52.8453971234738
920,estimates,5yearly,1965,55.5272762254419
920,estimates,5yearly,1970,56.6827369808378
920,estimates,5yearly,1975,58.0738043994715
920,estimates,5yearly,1980,61.9490411880585
920,estimates,5yearly,1985,64.2112508017414
920,estimates,5yearly,1990,65.6907599031629
920,estimates,5yearly,1995,67.0122818414836
920,estimates,5yearly,2000,68.1219044107699
920,estimates,5yearly,2005,69.3617898815127
920,estimates,5yearly,2010,70.4972195717944
920,medium_variant,5yearly,2015,71.4392245648274
920,medium_variant,5yearly,2020,72.3017011089264
920,medium_variant,5yearly,2025,73.1014306509621
920,medium_variant,5yearly,2030,73.8513764832687
920,medium_variant,5yearly,2035,74.5796266408872
920,medium_variant,5yearly,2040,75.2800027113299
920,medium_variant,5yearly,2045,75.937343256717
920,medium_variant,5yearly,2050,76.568556769007
920,medium_variant,5yearly,2055,77.1659643831835
920,medium_variant,5yearly,2060,77.7579807345191
920,medium_variant,5yearly,2065,78.3472363253579
920,medium_variant,5yearly,2070,78.9369414946139
920,medium_variant,5yearly,2075,79.5145617885166
920,medium_variant,5yearly,2080,80.1065567086124
920,medium_variant,5yearly,2085,80.7285268114176
920,medium_variant,5yearly,2090,81.3598223736155
920,medium_variant,5yearly,2095,82.0088187000369
