region,variant,freq,year,lifeexpectancyatbirth
912,estimates,5yearly,1950,42.2733194214808
912,estimates,5yearly,1955,45.8134134454957
912,estimates,5yearly,1960,48.5969727283341
912,estimates,5yearly,1965,51.1185617047799
912,estimates,5yearly,1970,53.1885499243109
912,estimates,5yearly,1975,56.2751438460513
912,estimates,5yearly,1980,59.7724602368223
912,estimates,5yearly,1985,62.8508218426229
912,estimates,5yearly,1990,64.5673023530399
912,estimates,5yearly,1995,66.3886164736177
912,estimates,5yearly,2000,67.9165058792139
912,estimates,5yearly,2005,69.624749159216
912,estimates,5yearly,2010,71.0756470204906
912,medium_variant,5yearly,2015,72.1419356711475
912,medium_variant,5yearly,2020,73.0636856310942
912,medium_variant,5yearly,2025,73.923453337558
912,medium_variant,5yearly,2030,74.7652508554131
912,medium_variant,5yearly,2035,75.5863073831939
912,medium_variant,5yearly,2040,76.3550919087028
912,medium_variant,5yearly,2045,77.0907938691298
912,medium_variant,5yearly,2050,77.8000746659514
912,medium_variant,5yearly,2055,78.4618499469807
912,medium_variant,5yearly,2060,79.1019956339164
912,medium_variant,5yearly,2065,79.7133447526818
912,medium_variant,5yearly,2070,80.2880748361308
912,medium_variant,5yearly,2075,80.8557586531577
912,medium_variant,5yearly,2080,81.4299847754506
912,medium_variant,5yearly,2085,82.0160219150904
912,medium_variant,5yearly,2090,82.6022905634748
912,medium_variant,5yearly,2095,83.1817115193997
