variant,country,year,dependencyratio1564
estimates,348,1950,48.67
estimates,348,1951,49.397
estimates,348,1952,50.39
estimates,348,1953,51.076
estimates,348,1954,51.346
estimates,348,1955,51.322
estimates,348,1956,52.068
estimates,348,1957,52.229
estimates,348,1958,52.161
estimates,348,1959,52.145
estimates,348,1960,52.247
estimates,348,1961,51.887
estimates,348,1962,51.728
estimates,348,1963,51.621
estimates,348,1964,51.362
estimates,348,1965,50.893
estimates,348,1966,50.294
estimates,348,1967,49.726
estimates,348,1968,49.157
estimates,348,1969,48.585
estimates,348,1970,48.041
estimates,348,1971,48.186
estimates,348,1972,48.067
estimates,348,1973,47.946
estimates,348,1974,48.185
estimates,348,1975,48.941
estimates,348,1976,49.927
estimates,348,1977,51.557
estimates,348,1978,53.425
estimates,348,1979,54.8
estimates,348,1980,55.244
estimates,348,1981,55.485
estimates,348,1982,54.557
estimates,348,1983,53.004
estimates,348,1984,51.685
estimates,348,1985,51.027
estimates,348,1986,50.443
estimates,348,1987,50.724
estimates,348,1988,51.38
estimates,348,1989,51.678
estimates,348,1990,51.287
estimates,348,1991,51.303
estimates,348,1992,50.596
estimates,348,1993,49.502
estimates,348,1994,48.521
estimates,348,1995,47.869
estimates,348,1996,47.576
estimates,348,1997,47.435
estimates,348,1998,47.38
estimates,348,1999,47.253
estimates,348,2000,46.984
estimates,348,2001,46.625
estimates,348,2002,46.302
estimates,348,2003,45.988
estimates,348,2004,45.675
estimates,348,2005,45.376
estimates,348,2006,45.429
estimates,348,2007,45.459
estimates,348,2008,45.492
estimates,348,2009,45.565
estimates,348,2010,45.698
estimates,348,2011,46.043
estimates,348,2012,46.359
estimates,348,2013,46.725
estimates,348,2014,47.223
estimates,348,2015,47.878
medium_variant,348,2015,47.878
medium_variant,348,2016,48.698
medium_variant,348,2017,49.721
medium_variant,348,2018,50.818
medium_variant,348,2019,51.808
medium_variant,348,2020,52.597
medium_variant,348,2021,53.451
medium_variant,348,2022,54.089
medium_variant,348,2023,54.532
medium_variant,348,2024,54.824
medium_variant,348,2025,54.984
medium_variant,348,2026,55.073
medium_variant,348,2027,55.035
medium_variant,348,2028,54.927
medium_variant,348,2029,54.826
medium_variant,348,2030,54.788
medium_variant,348,2031,54.931
medium_variant,348,2032,55.146
medium_variant,348,2033,55.428
medium_variant,348,2034,55.761
medium_variant,348,2035,56.135
medium_variant,348,2036,56.654
medium_variant,348,2037,57.214
medium_variant,348,2038,57.855
medium_variant,348,2039,58.648
medium_variant,348,2040,59.64
medium_variant,348,2041,60.963
medium_variant,348,2042,62.488
medium_variant,348,2043,64.106
medium_variant,348,2044,65.613
medium_variant,348,2045,66.859
medium_variant,348,2046,67.952
medium_variant,348,2047,68.781
medium_variant,348,2048,69.421
medium_variant,348,2049,70.004
medium_variant,348,2050,70.618
medium_variant,348,2051,71.314
medium_variant,348,2052,72.029
medium_variant,348,2053,72.738
medium_variant,348,2054,73.41
medium_variant,348,2055,74.036
medium_variant,348,2056,74.641
medium_variant,348,2057,75.207
medium_variant,348,2058,75.702
medium_variant,348,2059,76.065
medium_variant,348,2060,76.246
medium_variant,348,2061,76.227
medium_variant,348,2062,76.042
medium_variant,348,2063,75.731
medium_variant,348,2064,75.369
medium_variant,348,2065,75.013
medium_variant,348,2066,74.696
medium_variant,348,2067,74.39
medium_variant,348,2068,74.13
medium_variant,348,2069,73.926
medium_variant,348,2070,73.759
medium_variant,348,2071,73.681
medium_variant,348,2072,73.722
medium_variant,348,2073,73.809
medium_variant,348,2074,73.868
medium_variant,348,2075,73.886
medium_variant,348,2076,73.943
medium_variant,348,2077,73.969
medium_variant,348,2078,74.009
medium_variant,348,2079,74.108
medium_variant,348,2080,74.268
medium_variant,348,2081,74.428
medium_variant,348,2082,74.662
medium_variant,348,2083,74.947
medium_variant,348,2084,75.244
medium_variant,348,2085,75.528
medium_variant,348,2086,75.756
medium_variant,348,2087,76.013
medium_variant,348,2088,76.276
medium_variant,348,2089,76.527
medium_variant,348,2090,76.769
medium_variant,348,2091,76.921
medium_variant,348,2092,77.07
medium_variant,348,2093,77.223
medium_variant,348,2094,77.387
medium_variant,348,2095,77.556
medium_variant,348,2096,77.574
medium_variant,348,2097,77.618
medium_variant,348,2098,77.688
medium_variant,348,2099,77.774
medium_variant,348,2100,77.866
high_variant,348,2015,47.8778194442298
low_variant,348,2015,47.8778194442298
constant_fertility,348,2015,47.8778194442298
instant_replacement,348,2015,47.8778194442298
zero_migration,348,2015,47.8778194442298
constant_mortality,348,2015,47.8778194442298
no_change,348,2015,47.8778194442298
high_variant,348,2020,53.8753912055773
low_variant,348,2020,51.3193335714613
constant_fertility,348,2020,52.0751877306208
instant_replacement,348,2020,56.0689312774915
zero_migration,348,2020,52.7322461432725
constant_mortality,348,2020,52.3216789835241
no_change,348,2020,51.7991655559148
high_variant,348,2025,58.2579384808045
low_variant,348,2025,51.7109010891048
constant_fertility,348,2025,53.6096872446326
instant_replacement,348,2025,61.6163911862597
zero_migration,348,2025,55.2405372646668
constant_mortality,348,2025,54.2476730196093
no_change,348,2025,52.8695711436083
high_variant,348,2030,60.4230157836106
low_variant,348,2030,49.1530421939344
constant_fertility,348,2030,52.3796744812854
instant_replacement,348,2030,64.207143721394
zero_migration,348,2030,55.1051573889722
constant_mortality,348,2030,53.461562955633
no_change,348,2030,51.0397148540991
high_variant,348,2035,61.9271723219909
low_variant,348,2035,50.1925904315954
constant_fertility,348,2035,53.4445761933904
instant_replacement,348,2035,62.1520163235071
zero_migration,348,2035,56.5621342267338
constant_mortality,348,2035,54.0607111445547
no_change,348,2035,51.3338469226211
high_variant,348,2040,64.4622512305855
low_variant,348,2040,54.5345644819826
constant_fertility,348,2040,57.0613124560656
instant_replacement,348,2040,62.9374206544002
zero_migration,348,2040,60.2865249607185
constant_mortality,348,2040,56.5641621533972
no_change,348,2040,53.9031895592417
high_variant,348,2045,69.9928710842493
low_variant,348,2045,63.5780757775225
