variant,country,year,dependencyratio1564
estimates,512,1950,83.014
estimates,512,1951,83.804
estimates,512,1952,84.156
estimates,512,1953,84.285
estimates,512,1954,84.317
estimates,512,1955,84.284
estimates,512,1956,85.199
estimates,512,1957,85.93
estimates,512,1958,86.509
estimates,512,1959,86.977
estimates,512,1960,87.377
estimates,512,1961,88.845
estimates,512,1962,89.991
estimates,512,1963,90.955
estimates,512,1964,91.869
estimates,512,1965,92.785
estimates,512,1966,94.088
estimates,512,1967,95.284
estimates,512,1968,96.362
estimates,512,1969,97.247
estimates,512,1970,97.909
estimates,512,1971,97.593
estimates,512,1972,96.992
estimates,512,1973,96.297
estimates,512,1974,95.784
estimates,512,1975,95.616
estimates,512,1976,94.156
estimates,512,1977,93.167
estimates,512,1978,92.498
estimates,512,1979,91.985
estimates,512,1980,91.593
estimates,512,1981,92.056
estimates,512,1982,92.265
estimates,512,1983,92.353
estimates,512,1984,92.402
estimates,512,1985,92.353
estimates,512,1986,92.451
estimates,512,1987,92.452
estimates,512,1988,92.282
estimates,512,1989,91.725
estimates,512,1990,90.605
estimates,512,1991,87.089
estimates,512,1992,83.401
estimates,512,1993,79.578
estimates,512,1994,75.703
estimates,512,1995,71.851
estimates,512,1996,70.89
estimates,512,1997,69.549
estimates,512,1998,68.133
estimates,512,1999,66.808
estimates,512,2000,65.61
estimates,512,2001,64.272
estimates,512,2002,62.693
estimates,512,2003,61.017
estimates,512,2004,59.377
estimates,512,2005,57.802
estimates,512,2006,52.853
estimates,512,2007,48.853
estimates,512,2008,45.715
estimates,512,2009,43.259
estimates,512,2010,41.387
estimates,512,2011,37.614
estimates,512,2012,34.637
estimates,512,2013,32.497
estimates,512,2014,31.048
estimates,512,2015,30.042
medium_variant,512,2015,30.042
medium_variant,512,2016,31.322
medium_variant,512,2017,32.51
medium_variant,512,2018,33.625
medium_variant,512,2019,34.64
medium_variant,512,2020,35.507
medium_variant,512,2021,36.247
medium_variant,512,2022,36.797
medium_variant,512,2023,37.179
medium_variant,512,2024,37.395
medium_variant,512,2025,37.442
medium_variant,512,2026,37.271
medium_variant,512,2027,36.955
medium_variant,512,2028,36.55
medium_variant,512,2029,36.122
medium_variant,512,2030,35.716
medium_variant,512,2031,35.383
medium_variant,512,2032,35.071
medium_variant,512,2033,34.83
medium_variant,512,2034,34.694
medium_variant,512,2035,34.676
medium_variant,512,2036,34.789
medium_variant,512,2037,35.021
medium_variant,512,2038,35.395
medium_variant,512,2039,35.924
medium_variant,512,2040,36.624
medium_variant,512,2041,37.49
medium_variant,512,2042,38.48
medium_variant,512,2043,39.634
medium_variant,512,2044,40.985
medium_variant,512,2045,42.535
medium_variant,512,2046,44.105
medium_variant,512,2047,45.831
medium_variant,512,2048,47.669
medium_variant,512,2049,49.535
medium_variant,512,2050,51.363
medium_variant,512,2051,53.044
medium_variant,512,2052,54.653
medium_variant,512,2053,56.175
medium_variant,512,2054,57.601
medium_variant,512,2055,58.923
medium_variant,512,2056,59.986
medium_variant,512,2057,60.908
medium_variant,512,2058,61.71
medium_variant,512,2059,62.419
medium_variant,512,2060,63.044
medium_variant,512,2061,63.412
medium_variant,512,2062,63.72
medium_variant,512,2063,63.973
medium_variant,512,2064,64.175
medium_variant,512,2065,64.343
medium_variant,512,2066,64.339
medium_variant,512,2067,64.316
medium_variant,512,2068,64.343
medium_variant,512,2069,64.493
medium_variant,512,2070,64.809
medium_variant,512,2071,65.121
medium_variant,512,2072,65.594
medium_variant,512,2073,66.251
medium_variant,512,2074,67.092
medium_variant,512,2075,68.106
medium_variant,512,2076,69.129
medium_variant,512,2077,70.343
medium_variant,512,2078,71.706
medium_variant,512,2079,73.148
medium_variant,512,2080,74.621
medium_variant,512,2081,75.947
medium_variant,512,2082,77.291
medium_variant,512,2083,78.632
medium_variant,512,2084,79.935
medium_variant,512,2085,81.167
medium_variant,512,2086,82.08
medium_variant,512,2087,82.898
medium_variant,512,2088,83.616
medium_variant,512,2089,84.237
medium_variant,512,2090,84.76
medium_variant,512,2091,84.905
medium_variant,512,2092,84.959
medium_variant,512,2093,84.946
medium_variant,512,2094,84.896
medium_variant,512,2095,84.825
medium_variant,512,2096,84.444
medium_variant,512,2097,84.061
medium_variant,512,2098,83.718
medium_variant,512,2099,83.458
medium_variant,512,2100,83.309
high_variant,512,2015,30.0421384228802
low_variant,512,2015,30.0421384228802
constant_fertility,512,2015,30.0421384228802
instant_replacement,512,2015,30.0421384228802
zero_migration,512,2015,30.0421384228802
constant_mortality,512,2015,30.0421384228802
no_change,512,2015,30.0421384228802
high_variant,512,2020,36.63882925292
low_variant,512,2020,34.3750791368526
constant_fertility,512,2020,36.9788152404213
instant_replacement,512,2020,33.5449652079224
zero_migration,512,2020,35.2204190221325
constant_mortality,512,2020,35.4442258594638
no_change,512,2020,36.9150414787297
high_variant,512,2025,40.2704590788534
low_variant,512,2025,34.6141754620121
constant_fertility,512,2025,41.2883216706641
instant_replacement,512,2025,34.7751423064832
zero_migration,512,2025,36.5873983566231
constant_mortality,512,2025,37.2362125340599
no_change,512,2025,41.0832970027248
high_variant,512,2030,40.3534164017339
low_variant,512,2030,31.0793969120112
constant_fertility,512,2030,42.5198796725975
instant_replacement,512,2030,33.224924665822
zero_migration,512,2030,34.3782738802982
constant_mortality,512,2030,35.2534693075766
no_change,512,2030,42.0709394134079
high_variant,512,2035,39.6094268511785
low_variant,512,2035,29.6429935191181
constant_fertility,512,2035,43.2283403428671
instant_replacement,512,2035,35.2178416757025
zero_migration,512,2035,33.0315268258193
constant_mortality,512,2035,33.7582463681864
no_change,512,2035,42.3579801341931
high_variant,512,2040,41.3472857570969
low_variant,512,2040,31.6849269300857
constant_fertility,512,2040,46.4889294151939
instant_replacement,512,2040,39.1952366446996
zero_migration,512,2040,35.1391963426372
constant_mortality,512,2040,34.9617045693494
no_change,512,2040,44.9467914077096
high_variant,512,2045,47.0329607283455
low_variant,512,2045,37.8029369744453
constant_fertility,512,2045,53.4454059127703
instant_replacement,512,2045,46.4082411214616
zero_migration,512,2045,43.6203761020458
constant_mortality,512,2045,39.7111871757334
no_change,512,2045,50.8923381581434
high_variant,512,2050,55.9204478008598
low_variant,512,2050,46.7803155739942
constant_fertility,512,2050,62.648529475742
instant_replacement,512,2050,55.7154395151925
zero_migration,512,2050,62.8054526352098
constant_mortality,512,2050,46.7283007000042
no_change,512,2050,58.5758499624949
high_variant,512,2055,63.3701581098483
low_variant,512,2055,54.9272127555421
constant_fertility,512,2055,69.6968004581434
instant_replacement,512,2055,62.9870169863973
zero_migration,512,2055,87.4787475800367
constant_mortality,512,2055,52.0065465400445
no_change,512,2055,63.8522745426671
high_variant,512,2060,66.7760954490632
low_variant,512,2060,60.3942872355038
constant_fertility,512,2060,72.4488091153155
instant_replacement,512,2060,66.6746058911008
zero_migration,512,2060,97.8617221467802
constant_mortality,512,2060,53.7540927426847
no_change,512,2060,64.9792017111865
high_variant,512,2065,66.6734835732806
low_variant,512,2065,63.7411448306528
constant_fertility,512,2065,71.8866260306866
instant_replacement,512,2065,68.0073718081419
zero_migration,512,2065,90.9432583682474
constant_mortality,512,2065,52.8319092167922
no_change,512,2065,63.14729869108
high_variant,512,2070,65.3937213650232
low_variant,512,2070,66.6816501353463
constant_fertility,512,2070,70.2571400501229
instant_replacement,512,2070,68.7472448994102
zero_migration,512,2070,82.410805416317
constant_mortality,512,2070,51.5165291215427
no_change,512,2070,60.8011529320546
high_variant,512,2075,66.5860443373651
low_variant,512,2075,73.3763116749313
constant_fertility,512,2075,70.4627102969106
instant_replacement,512,2075,71.8784765977016
zero_migration,512,2075,78.9210787895111
constant_mortality,512,2075,53.123010030664
no_change,512,2075,60.5865790430388
high_variant,512,2080,70.3754248215308
low_variant,512,2080,85.1720884517789
constant_fertility,512,2080,72.2442285077675
