variant,continent,year,childdependencyratio2069
estimates,935,1950,90.708
estimates,935,1951,91.962
estimates,935,1952,93.411
estimates,935,1953,94.525
estimates,935,1954,95.132
estimates,935,1955,95.363
estimates,935,1956,96.691
estimates,935,1957,97.291
estimates,935,1958,97.657
estimates,935,1959,98.213
estimates,935,1960,99.097
estimates,935,1961,99.914
estimates,935,1962,101.304
estimates,935,1963,102.951
estimates,935,1964,104.413
estimates,935,1965,105.513
estimates,935,1966,107.142
estimates,935,1967,108.331
estimates,935,1968,109.091
estimates,935,1969,109.443
estimates,935,1970,109.364
estimates,935,1971,109.215
estimates,935,1972,108.446
estimates,935,1973,107.306
estimates,935,1974,106.05
estimates,935,1975,104.804
estimates,935,1976,103.773
estimates,935,1977,102.671
estimates,935,1978,101.473
estimates,935,1979,100.151
estimates,935,1980,98.714
estimates,935,1981,97.233
estimates,935,1982,95.836
estimates,935,1983,94.423
estimates,935,1984,92.885
estimates,935,1985,91.214
estimates,935,1986,89.963
estimates,935,1987,88.552
estimates,935,1988,87.043
estimates,935,1989,85.474
estimates,935,1990,83.841
estimates,935,1991,82.573
estimates,935,1992,80.995
estimates,935,1993,79.312
estimates,935,1994,77.753
estimates,935,1995,76.402
estimates,935,1996,74.924
estimates,935,1997,73.74
estimates,935,1998,72.691
estimates,935,1999,71.572
estimates,935,2000,70.313
estimates,935,2001,69.189
estimates,935,2002,68.017
estimates,935,2003,66.764
estimates,935,2004,65.399
estimates,935,2005,63.91
estimates,935,2006,62.431
estimates,935,2007,60.795
estimates,935,2008,59.132
estimates,935,2009,57.584
estimates,935,2010,56.218
estimates,935,2011,55.049
estimates,935,2012,54.01
estimates,935,2013,53.095
estimates,935,2014,52.272
estimates,935,2015,51.519
medium_variant,935,2015,51.519
medium_variant,935,2016,50.916
medium_variant,935,2017,50.36
medium_variant,935,2018,49.845
medium_variant,935,2019,49.364
medium_variant,935,2020,48.903
medium_variant,935,2021,48.488
medium_variant,935,2022,48.084
medium_variant,935,2023,47.675
medium_variant,935,2024,47.243
medium_variant,935,2025,46.781
medium_variant,935,2026,46.336
medium_variant,935,2027,45.872
medium_variant,935,2028,45.388
medium_variant,935,2029,44.885
medium_variant,935,2030,44.367
medium_variant,935,2031,43.913
medium_variant,935,2032,43.436
medium_variant,935,2033,42.949
medium_variant,935,2034,42.473
medium_variant,935,2035,42.019
medium_variant,935,2036,41.645
medium_variant,935,2037,41.28
medium_variant,935,2038,40.93
medium_variant,935,2039,40.601
medium_variant,935,2040,40.294
medium_variant,935,2041,40.056
medium_variant,935,2042,39.837
medium_variant,935,2043,39.632
medium_variant,935,2044,39.43
medium_variant,935,2045,39.222
medium_variant,935,2046,39.057
medium_variant,935,2047,38.882
medium_variant,935,2048,38.704
medium_variant,935,2049,38.529
medium_variant,935,2050,38.361
medium_variant,935,2051,38.237
medium_variant,935,2052,38.108
medium_variant,935,2053,37.981
medium_variant,935,2054,37.861
medium_variant,935,2055,37.751
medium_variant,935,2056,37.691
medium_variant,935,2057,37.634
medium_variant,935,2058,37.574
medium_variant,935,2059,37.499
medium_variant,935,2060,37.404
medium_variant,935,2061,37.325
medium_variant,935,2062,37.226
medium_variant,935,2063,37.109
medium_variant,935,2064,36.974
medium_variant,935,2065,36.824
medium_variant,935,2066,36.704
medium_variant,935,2067,36.564
medium_variant,935,2068,36.412
medium_variant,935,2069,36.259
medium_variant,935,2070,36.111
medium_variant,935,2071,36.005
medium_variant,935,2072,35.898
medium_variant,935,2073,35.795
medium_variant,935,2074,35.7
medium_variant,935,2075,35.615
medium_variant,935,2076,35.571
medium_variant,935,2077,35.532
medium_variant,935,2078,35.498
medium_variant,935,2079,35.47
medium_variant,935,2080,35.446
medium_variant,935,2081,35.455
medium_variant,935,2082,35.463
medium_variant,935,2083,35.469
medium_variant,935,2084,35.471
medium_variant,935,2085,35.467
medium_variant,935,2086,35.484
medium_variant,935,2087,35.491
medium_variant,935,2088,35.488
medium_variant,935,2089,35.474
medium_variant,935,2090,35.449
medium_variant,935,2091,35.441
medium_variant,935,2092,35.417
medium_variant,935,2093,35.382
medium_variant,935,2094,35.338
medium_variant,935,2095,35.289
medium_variant,935,2096,35.261
medium_variant,935,2097,35.224
medium_variant,935,2098,35.181
medium_variant,935,2099,35.137
medium_variant,935,2100,35.095
high_variant,935,2015,51.5186791496003
low_variant,935,2015,51.5186791496003
constant_fertility,935,2015,51.5186791496003
instant_replacement,935,2015,51.5186791496003
zero_migration,935,2015,51.5186791496003
constant_mortality,935,2015,51.5186791496003
no_change,935,2015,51.5186791496003
high_variant,935,2020,50.3539503290598
low_variant,935,2020,47.448901751272
constant_fertility,935,2020,49.3856263322985
instant_replacement,935,2020,49.2998237178301
zero_migration,935,2020,48.9027824858168
constant_mortality,935,2020,48.8916953243868
no_change,935,2020,49.3708995353735
high_variant,935,2025,50.3475596241367
low_variant,935,2025,43.2094037284397
constant_fertility,935,2025,48.1825982181927
instant_replacement,935,2025,47.6538898150747
zero_migration,935,2025,46.7653393124218
constant_mortality,935,2025,46.7398148856148
no_change,935,2025,48.1278151918038
high_variant,935,2030,50.3907858308605
low_variant,935,2030,38.3365532752498
constant_fertility,935,2030,47.052859852701
instant_replacement,935,2030,45.8184910309639
zero_migration,935,2030,44.353427038452
constant_mortality,935,2030,44.2810032554984
no_change,935,2030,46.9347771536211
high_variant,935,2035,50.4329709665239
low_variant,935,2035,33.610528713398
constant_fertility,935,2035,46.3525449684777
instant_replacement,935,2035,44.1585602761269
zero_migration,935,2035,42.0426514756715
constant_mortality,935,2035,41.8701776277421
no_change,935,2035,46.1445079953411
high_variant,935,2040,49.4683924635552
low_variant,935,2040,31.0135319661823
constant_fertility,935,2040,46.1268378292979
instant_replacement,935,2040,42.7538457251784
zero_migration,935,2040,40.3680788917086
constant_mortality,935,2040,40.1232811787134
no_change,935,2040,45.8633733793253
high_variant,935,2045,48.7378909474861
low_variant,935,2045,29.5700278158566
constant_fertility,935,2045,46.4676741759696
instant_replacement,935,2045,42.0808482108523
zero_migration,935,2045,39.3149197810786
constant_mortality,935,2045,39.0537999605274
no_change,935,2045,46.1710352633017
high_variant,935,2050,48.2343929423708
low_variant,935,2050,28.5104936683081
constant_fertility,935,2050,47.0078405862157
instant_replacement,935,2050,41.7169536145732
zero_migration,935,2050,38.4549254429715
constant_mortality,935,2050,38.2233647008721
no_change,935,2050,46.70508398354
high_variant,935,2055,48.5372494023904
low_variant,935,2055,27.2873820879403
constant_fertility,935,2055,47.9314992768404
instant_replacement,935,2055,41.7349329799419
zero_migration,935,2055,37.8423730959805
constant_mortality,935,2055,37.6437526835743
no_change,935,2055,47.6182792248534
high_variant,935,2060,49.1690939914528
low_variant,935,2060,26.1804970079914
constant_fertility,935,2060,49.296164921073
instant_replacement,935,2060,42.0213983491016
zero_migration,935,2060,37.4940573923777
constant_mortality,935,2060,37.2947450435405
no_change,935,2060,48.9308364543261
high_variant,935,2065,49.0634665535493
low_variant,935,2065,25.1246034022362
constant_fertility,935,2065,50.4116139888389
instant_replacement,935,2065,41.9182975378018
zero_migration,935,2065,36.9167927785944
constant_mortality,935,2065,36.7268035402883
no_change,935,2065,50.0067513719264
high_variant,935,2070,48.2846655764996
low_variant,935,2070,24.3176224220173
constant_fertility,935,2070,51.2853865386593
instant_replacement,935,2070,41.4393346801825
zero_migration,935,2070,36.2115513174013
constant_mortality,935,2070,36.0626568687957
no_change,935,2070,50.8777494261781
high_variant,935,2075,47.4915729395901
low_variant,935,2075,23.9659241452352
constant_fertility,935,2075,52.2433047470132
instant_replacement,935,2075,40.9959713060908
zero_migration,935,2075,35.7201849137379
constant_mortality,935,2075,35.6387169874766
no_change,935,2075,51.83983088554
high_variant,935,2080,47.051064464529
low_variant,935,2080,24.033409362357
constant_fertility,935,2080,53.3528584723691
instant_replacement,935,2080,40.8872228072239
zero_migration,935,2080,35.5438056323011
constant_mortality,935,2080,35.5575998276946
no_change,935,2080,52.9457809391562
high_variant,935,2085,46.865407100919
low_variant,935,2085,24.3441880351457
constant_fertility,935,2085,54.5522565413728
instant_replacement,935,2085,41.0274935735879
zero_migration,935,2085,35.5490608704491
constant_mortality,935,2085,35.668217636353
no_change,935,2085,54.1297288482638
high_variant,935,2090,46.9606393034273
low_variant,935,2090,24.3009440590109
constant_fertility,935,2090,55.7937075107829
instant_replacement,935,2090,41.2711628744669
zero_migration,935,2090,35.5158414671761
constant_mortality,935,2090,35.7231177323218
no_change,935,2090,55.3206430726153
high_variant,935,2095,46.8947478987158
low_variant,935,2095,24.02358020076
constant_fertility,935,2095,56.9711830703701
instant_replacement,935,2095,41.2425035113157
zero_migration,935,2095,35.3540061598356
constant_mortality,935,2095,35.6291807881757
no_change,935,2095,56.432027156327
high_variant,935,2100,46.6677940459885
low_variant,935,2100,23.7344190941057
constant_fertility,935,2100,58.1336832259258
instant_replacement,935,2100,41.0214438118896
zero_migration,935,2100,35.1654612821419
constant_mortality,935,2100,35.5031662016139
