variant,continent,year,childdependencyratio2069
medium_variant,904,2064,34.913
medium_variant,904,2065,34.833
medium_variant,904,2066,34.774
medium_variant,904,2067,34.717
medium_variant,904,2068,34.665
medium_variant,904,2069,34.616
medium_variant,904,2070,34.572
medium_variant,904,2071,34.546
medium_variant,904,2072,34.522
medium_variant,904,2073,34.497
medium_variant,904,2074,34.47
medium_variant,904,2075,34.439
medium_variant,904,2076,34.418
medium_variant,904,2077,34.389
medium_variant,904,2078,34.357
medium_variant,904,2079,34.327
medium_variant,904,2080,34.303
medium_variant,904,2081,34.297
medium_variant,904,2082,34.293
medium_variant,904,2083,34.291
medium_variant,904,2084,34.291
medium_variant,904,2085,34.292
medium_variant,904,2086,34.307
medium_variant,904,2087,34.32
medium_variant,904,2088,34.334
medium_variant,904,2089,34.346
medium_variant,904,2090,34.358
medium_variant,904,2091,34.382
medium_variant,904,2092,34.401
medium_variant,904,2093,34.417
medium_variant,904,2094,34.431
medium_variant,904,2095,34.445
medium_variant,904,2096,34.467
medium_variant,904,2097,34.485
medium_variant,904,2098,34.501
medium_variant,904,2099,34.514
medium_variant,904,2100,34.527
high_variant,904,2015,57.0275260519068
low_variant,904,2015,57.0275260519068
constant_fertility,904,2015,57.0275260519068
instant_replacement,904,2015,57.0275260519068
zero_migration,904,2015,57.0275260519068
constant_mortality,904,2015,57.0275260519068
no_change,904,2015,57.0275260519068
high_variant,904,2020,53.4386544321272
low_variant,904,2020,50.3449122102896
constant_fertility,904,2020,52.6056425392938
instant_replacement,904,2020,52.2522555108094
zero_migration,904,2020,51.8615766557238
constant_mortality,904,2020,51.9040150669816
no_change,904,2020,52.6161515154781
high_variant,904,2025,51.5128100227487
low_variant,904,2025,43.8702778396417
constant_fertility,904,2025,49.6156059203775
instant_replacement,904,2025,48.8498658619411
zero_migration,904,2025,47.6450859565062
constant_mortality,904,2025,47.7242483222814
no_change,904,2025,49.6433306365752
high_variant,904,2030,51.1856956802614
low_variant,904,2030,38.2120010628067
constant_fertility,904,2030,48.1588855355856
instant_replacement,904,2030,46.9274862899367
zero_migration,904,2030,44.658211496596
constant_mortality,904,2030,44.7525112541729
no_change,904,2030,48.2067929818275
high_variant,904,2035,51.2253762353645
low_variant,904,2035,33.0775986948074
constant_fertility,904,2035,47.3865657201972
instant_replacement,904,2035,45.6165396372909
zero_migration,904,2035,42.1249588258431
constant_mortality,904,2035,42.2065130029845
no_change,904,2035,47.4620965172919
high_variant,904,2040,49.8572822266198
low_variant,904,2040,29.910636924174
constant_fertility,904,2040,46.392855285816
instant_replacement,904,2040,44.3824288069442
zero_migration,904,2040,39.9259925527943
constant_mortality,904,2040,40.0502537437364
no_change,904,2040,46.5469549777895
high_variant,904,2045,48.2773947614499
low_variant,904,2045,27.8270605669133
constant_fertility,904,2045,45.5113302328514
instant_replacement,904,2045,43.1952691516068
zero_migration,904,2045,38.1002895311485
constant_mortality,904,2045,38.3254373223105
no_change,904,2045,45.7720467839051
high_variant,904,2050,47.1866485644981
low_variant,904,2050,26.4681725759294
constant_fertility,904,2050,45.1107900338454
instant_replacement,904,2050,42.4035897028963
zero_migration,904,2050,36.7819864254394
constant_mortality,904,2050,37.1258801196144
no_change,904,2050,45.4810439148487
high_variant,904,2055,47.0537463247636
low_variant,904,2055,25.1278291059858
constant_fertility,904,2055,45.1841201831943
instant_replacement,904,2055,42.0325170283384
zero_migration,904,2055,35.8931356970109
constant_mortality,904,2055,36.3484309122978
no_change,904,2055,45.6571549892309
high_variant,904,2060,47.2539964204752
low_variant,904,2060,23.9081431617069
constant_fertility,904,2060,45.4700264770424
instant_replacement,904,2060,41.8883003251552
zero_migration,904,2060,35.2821413250301
constant_mortality,904,2060,35.8351979846415
no_change,904,2060,46.0411846688309
high_variant,904,2065,47.2849709136961
low_variant,904,2065,22.9806887204287
constant_fertility,904,2065,45.7589401909753
instant_replacement,904,2065,41.7878813311254
zero_migration,904,2065,34.8454062033332
constant_mortality,904,2065,35.487361886223
no_change,904,2065,46.4243140881211
high_variant,904,2070,47.0508411193666
low_variant,904,2070,22.5157536528877
constant_fertility,904,2070,46.0669988486764
instant_replacement,904,2070,41.7064102771668
zero_migration,904,2070,34.59892904541
constant_mortality,904,2070,35.3226045703285
no_change,904,2070,46.8100834342721
high_variant,904,2075,46.6096508135116
low_variant,904,2075,22.4803775649244
constant_fertility,904,2075,46.3412426196106
instant_replacement,904,2075,41.5691584679366
zero_migration,904,2075,34.4751021457543
constant_mortality,904,2075,35.2810658235914
no_change,904,2075,47.147603786001
high_variant,904,2080,46.0709382865106
low_variant,904,2080,22.656410888944
constant_fertility,904,2080,46.4628751232208
instant_replacement,904,2080,41.2982895444986
zero_migration,904,2080,34.3435268713308
constant_mortality,904,2080,35.2432090999238
no_change,904,2080,47.3418909441474
high_variant,904,2085,45.7090813631424
low_variant,904,2085,23.0571310450319
constant_fertility,904,2085,46.5866139487974
instant_replacement,904,2085,41.0837946823325
zero_migration,904,2085,34.329258155892
constant_mortality,904,2085,35.3246664167016
no_change,904,2085,47.5407161179086
high_variant,904,2090,45.8419477083427
low_variant,904,2090,23.1596779645136
constant_fertility,904,2090,46.865091955837
instant_replacement,904,2090,40.9907992509139
zero_migration,904,2090,34.3933117436218
constant_mortality,904,2090,35.4661837258983
no_change,904,2090,47.8710780471109
high_variant,904,2095,46.088102337022
low_variant,904,2095,23.0882195300342
constant_fertility,904,2095,47.2032313177374
instant_replacement,904,2095,40.9649139532841
zero_migration,904,2095,34.4858527953207
constant_mortality,904,2095,35.6168377907396
no_change,904,2095,48.2426167139469
high_variant,904,2100,46.2164879329819
low_variant,904,2100,22.9946069760542
constant_fertility,904,2100,47.5247327626553
instant_replacement,904,2100,40.903740927655
zero_migration,904,2100,34.575624565094
constant_mortality,904,2100,35.757953003714
no_change,904,2100,48.5883824411458
