variant,country,year,potentialsupport2069_65
estimates,834,1950,37.654
estimates,834,1951,36.764
estimates,834,1952,36.172
estimates,834,1953,35.835
estimates,834,1954,35.716
estimates,834,1955,35.781
estimates,834,1956,34.972
estimates,834,1957,34.419
estimates,834,1958,34.091
estimates,834,1959,33.953
estimates,834,1960,33.975
estimates,834,1961,33.276
estimates,834,1962,32.806
estimates,834,1963,32.534
estimates,834,1964,32.436
estimates,834,1965,32.486
estimates,834,1966,31.889
estimates,834,1967,31.504
estimates,834,1968,31.293
estimates,834,1969,31.216
estimates,834,1970,31.242
estimates,834,1971,30.687
estimates,834,1972,30.297
estimates,834,1973,30.05
estimates,834,1974,29.93
estimates,834,1975,29.918
estimates,834,1976,29.409
estimates,834,1977,29.072
estimates,834,1978,28.878
estimates,834,1979,28.8
estimates,834,1980,28.816
estimates,834,1981,28.414
estimates,834,1982,28.163
estimates,834,1983,28.037
estimates,834,1984,28.015
estimates,834,1985,28.074
estimates,834,1986,27.71
estimates,834,1987,27.486
estimates,834,1988,27.382
estimates,834,1989,27.379
estimates,834,1990,27.457
estimates,834,1991,27.144
estimates,834,1992,26.961
estimates,834,1993,26.885
estimates,834,1994,26.895
estimates,834,1995,26.971
estimates,834,1996,26.57
estimates,834,1997,26.307
estimates,834,1998,26.162
estimates,834,1999,26.118
estimates,834,2000,26.157
estimates,834,2001,25.697
estimates,834,2002,25.313
estimates,834,2003,24.984
estimates,834,2004,24.7
estimates,834,2005,24.456
estimates,834,2006,23.918
estimates,834,2007,23.461
estimates,834,2008,23.068
estimates,834,2009,22.735
estimates,834,2010,22.459
estimates,834,2011,22.288
estimates,834,2012,22.186
estimates,834,2013,22.122
estimates,834,2014,22.058
estimates,834,2015,21.975
medium_variant,834,2015,21.975
medium_variant,834,2016,21.772
medium_variant,834,2017,21.588
medium_variant,834,2018,21.439
medium_variant,834,2019,21.356
medium_variant,834,2020,21.342
medium_variant,834,2021,21.284
medium_variant,834,2022,21.304
medium_variant,834,2023,21.368
medium_variant,834,2024,21.43
medium_variant,834,2025,21.474
medium_variant,834,2026,21.409
medium_variant,834,2027,21.354
medium_variant,834,2028,21.31
medium_variant,834,2029,21.285
medium_variant,834,2030,21.278
medium_variant,834,2031,21.208
medium_variant,834,2032,21.163
medium_variant,834,2033,21.125
medium_variant,834,2034,21.075
medium_variant,834,2035,20.998
medium_variant,834,2036,20.841
medium_variant,834,2037,20.682
medium_variant,834,2038,20.507
medium_variant,834,2039,20.306
medium_variant,834,2040,20.073
medium_variant,834,2041,19.783
medium_variant,834,2042,19.488
medium_variant,834,2043,19.182
medium_variant,834,2044,18.86
medium_variant,834,2045,18.517
medium_variant,834,2046,18.151
medium_variant,834,2047,17.79
medium_variant,834,2048,17.435
medium_variant,834,2049,17.086
medium_variant,834,2050,16.742
medium_variant,834,2051,16.414
medium_variant,834,2052,16.102
medium_variant,834,2053,15.803
medium_variant,834,2054,15.514
medium_variant,834,2055,15.231
medium_variant,834,2056,14.972
medium_variant,834,2057,14.728
medium_variant,834,2058,14.491
medium_variant,834,2059,14.255
medium_variant,834,2060,14.019
medium_variant,834,2061,13.801
medium_variant,834,2062,13.586
medium_variant,834,2063,13.374
medium_variant,834,2064,13.163
medium_variant,834,2065,12.953
medium_variant,834,2066,12.762
medium_variant,834,2067,12.575
medium_variant,834,2068,12.382
medium_variant,834,2069,12.175
medium_variant,834,2070,11.947
medium_variant,834,2071,11.725
medium_variant,834,2072,11.492
medium_variant,834,2073,11.251
medium_variant,834,2074,11.004
medium_variant,834,2075,10.751
medium_variant,834,2076,10.517
medium_variant,834,2077,10.283
medium_variant,834,2078,10.048
medium_variant,834,2079,9.81
medium_variant,834,2080,9.568
medium_variant,834,2081,9.347
medium_variant,834,2082,9.128
medium_variant,834,2083,8.912
medium_variant,834,2084,8.701
medium_variant,834,2085,8.497
medium_variant,834,2086,8.322
medium_variant,834,2087,8.154
medium_variant,834,2088,7.99
medium_variant,834,2089,7.829
medium_variant,834,2090,7.672
medium_variant,834,2091,7.54
medium_variant,834,2092,7.411
medium_variant,834,2093,7.283
medium_variant,834,2094,7.154
medium_variant,834,2095,7.024
medium_variant,834,2096,6.915
medium_variant,834,2097,6.805
medium_variant,834,2098,6.693
medium_variant,834,2099,6.579
medium_variant,834,2100,6.464
high_variant,834,2015,21.9749085332838
low_variant,834,2015,21.9749085332838
constant_fertility,834,2015,21.9749085332838
instant_replacement,834,2015,21.9749085332838
zero_migration,834,2015,21.9749085332838
constant_mortality,834,2015,21.9749085332838
no_change,834,2015,21.9749085332838
high_variant,834,2020,21.3418040822533
low_variant,834,2020,21.3418040822533
constant_fertility,834,2020,21.3418040822533
instant_replacement,834,2020,21.3418040822533
zero_migration,834,2020,21.4291767390064
constant_mortality,834,2020,21.4995780139604
no_change,834,2020,21.4995780139604
high_variant,834,2025,21.4740289519115
low_variant,834,2025,21.4740289519115
constant_fertility,834,2025,21.4740289519115
instant_replacement,834,2025,21.4740289519115
zero_migration,834,2025,21.6257825032113
constant_mortality,834,2025,21.9074660717579
no_change,834,2025,21.9074660717579
high_variant,834,2030,21.2780043023619
low_variant,834,2030,21.2780043023619
constant_fertility,834,2030,21.2780043023619
instant_replacement,834,2030,21.2780043023619
zero_migration,834,2030,21.4587272608356
constant_mortality,834,2030,22.0860786646337
no_change,834,2030,22.0860786646337
high_variant,834,2035,20.9979444463547
low_variant,834,2035,20.9979444463547
constant_fertility,834,2035,20.9979444463547
instant_replacement,834,2035,20.9979444463547
zero_migration,834,2035,21.1786407139919
constant_mortality,834,2035,22.2299819624615
no_change,834,2035,22.2299819624615
high_variant,834,2040,20.2720411949323
low_variant,834,2040,19.8742106331005
constant_fertility,834,2040,20.2819744173211
instant_replacement,834,2040,17.9214109862613
zero_migration,834,2040,20.2444294881209
constant_mortality,834,2040,21.709182760932
no_change,834,2040,21.9379134990397
high_variant,834,2045,18.9720508170289
low_variant,834,2045,18.0624119157171
constant_fertility,834,2045,19.0956658950766
instant_replacement,834,2045,15.0125527438702
zero_migration,834,2045,18.673742821134
constant_mortality,834,2045,20.53329193951
no_change,834,2045,21.1855497273212
high_variant,834,2050,17.4428912626336
low_variant,834,2050,16.0414886557732
constant_fertility,834,2050,17.7622879620158
instant_replacement,834,2050,12.5091831821329
zero_migration,834,2050,16.8736912277579
constant_mortality,834,2050,19.1418963804058
no_change,834,2050,20.3323120445479
high_variant,834,2055,16.1212701136424
low_variant,834,2055,14.3435853985037
constant_fertility,834,2055,16.7447191138114
instant_replacement,834,2055,10.5777091687194
zero_migration,834,2055,15.324443889601
constant_mortality,834,2055,18.0316659780647
no_change,834,2055,19.8648982643031
high_variant,834,2060,15.0895598472195
low_variant,834,2060,12.9614290665037
constant_fertility,834,2060,16.1004407938563
instant_replacement,834,2060,9.02061027945024
zero_migration,834,2060,14.0630232357557
constant_mortality,834,2060,17.1913921203646
no_change,834,2060,19.8056212813784
high_variant,834,2065,14.2148771645088
low_variant,834,2065,11.7271910238855
constant_fertility,834,2065,15.688249478358
instant_replacement,834,2065,7.63500722351954
zero_migration,834,2065,12.9444001325328
constant_mortality,834,2065,16.3952983781675
no_change,834,2065,19.9425062846259
high_variant,834,2070,13.4034747353811
low_variant,834,2070,10.5593337562775
constant_fertility,834,2070,15.4069828644271
instant_replacement,834,2070,6.38924464353054
zero_migration,834,2070,11.8953506172052
constant_mortality,834,2070,15.5354047780333
no_change,834,2070,20.1473421704055
high_variant,834,2075,12.3574876255349
low_variant,834,2075,9.25003123165572
constant_fertility,834,2075,14.9094780655423
instant_replacement,834,2075,5.1941235482888
zero_migration,834,2075,10.6918239548258
constant_mortality,834,2075,14.2773863004141
no_change,834,2075,19.9391498582287
high_variant,834,2080,11.2830919361806
low_variant,834,2080,7.99393846263491
constant_fertility,834,2080,14.4035885129388
instant_replacement,834,2080,4.16753292922145
zero_migration,834,2080,9.52837982323877
constant_mortality,834,2080,12.9562983914797
no_change,834,2080,19.6695291083267
high_variant,834,2085,10.2959461607304
low_variant,834,2085,6.87782806713193
constant_fertility,834,2085,14.014952387887
instant_replacement,834,2085,3.32235308798925
zero_migration,834,2085,8.48487846676145
constant_mortality,834,2085,11.747175558381
no_change,834,2085,19.5620673476413
high_variant,834,2090,9.36529399324626
low_variant,834,2090,6.14019327313887
constant_fertility,834,2090,13.6817647922654
instant_replacement,834,2090,3.65317986527212
zero_migration,834,2090,7.67129880839027
constant_mortality,834,2090,10.8827755268716
no_change,834,2090,19.5486774414509
high_variant,834,2095,8.58442858062332
low_variant,834,2095,5.60177696867835
constant_fertility,834,2095,13.402944829003
instant_replacement,834,2095,3.88016061319183
zero_migration,834,2095,7.02331665491878
constant_mortality,834,2095,10.2200981777066
no_change,834,2095,19.5573061425544
high_variant,834,2100,7.90606940990461
low_variant,834,2100,5.14809516458893
constant_fertility,834,2100,13.1475802342819
instant_replacement,834,2100,3.88891812602059
zero_migration,834,2100,6.46228473276749
constant_mortality,834,2100,9.6167934857733
no_change,834,2100,19.5366943774998
