variant,country,year,potentialsupport2069_65
estimates,516,1950,21.465
estimates,516,1951,21.114
estimates,516,1952,21.022
estimates,516,1953,21.117
estimates,516,1954,21.343
estimates,516,1955,21.679
estimates,516,1956,21.292
estimates,516,1957,21.03
estimates,516,1958,20.942
estimates,516,1959,21.081
estimates,516,1960,21.471
estimates,516,1961,21.365
estimates,516,1962,21.478
estimates,516,1963,21.747
estimates,516,1964,22.108
estimates,516,1965,22.527
estimates,516,1966,22.332
estimates,516,1967,22.242
estimates,516,1968,22.254
estimates,516,1969,22.354
estimates,516,1970,22.54
estimates,516,1971,22.191
estimates,516,1972,21.963
estimates,516,1973,21.861
estimates,516,1974,21.896
estimates,516,1975,22.065
estimates,516,1976,21.593
estimates,516,1977,21.272
estimates,516,1978,21.068
estimates,516,1979,20.958
estimates,516,1980,20.93
estimates,516,1981,20.605
estimates,516,1982,20.39
estimates,516,1983,20.271
estimates,516,1984,20.234
estimates,516,1985,20.272
estimates,516,1986,20.488
estimates,516,1987,20.793
estimates,516,1988,21.175
estimates,516,1989,21.62
estimates,516,1990,22.115
estimates,516,1991,22.13
estimates,516,1992,22.259
estimates,516,1993,22.464
estimates,516,1994,22.706
estimates,516,1995,22.957
estimates,516,1996,22.86
estimates,516,1997,22.837
estimates,516,1998,22.904
estimates,516,1999,23.077
estimates,516,2000,23.355
estimates,516,2001,23.049
estimates,516,2002,22.876
estimates,516,2003,22.824
estimates,516,2004,22.888
estimates,516,2005,23.063
estimates,516,2006,22.985
estimates,516,2007,23.008
estimates,516,2008,23.113
estimates,516,2009,23.271
estimates,516,2010,23.466
estimates,516,2011,23.473
estimates,516,2012,23.529
estimates,516,2013,23.627
estimates,516,2014,23.757
estimates,516,2015,23.905
medium_variant,516,2015,23.905
medium_variant,516,2016,23.756
medium_variant,516,2017,23.657
medium_variant,516,2018,23.583
medium_variant,516,2019,23.51
medium_variant,516,2020,23.422
medium_variant,516,2021,23.069
medium_variant,516,2022,22.744
medium_variant,516,2023,22.438
medium_variant,516,2024,22.146
medium_variant,516,2025,21.862
medium_variant,516,2026,21.403
medium_variant,516,2027,20.992
medium_variant,516,2028,20.616
medium_variant,516,2029,20.264
medium_variant,516,2030,19.926
medium_variant,516,2031,19.46
medium_variant,516,2032,19.047
medium_variant,516,2033,18.677
medium_variant,516,2034,18.343
medium_variant,516,2035,18.035
medium_variant,516,2036,17.645
medium_variant,516,2037,17.302
medium_variant,516,2038,16.989
medium_variant,516,2039,16.691
medium_variant,516,2040,16.399
medium_variant,516,2041,16.033
medium_variant,516,2042,15.696
medium_variant,516,2043,15.381
medium_variant,516,2044,15.083
medium_variant,516,2045,14.796
medium_variant,516,2046,14.451
medium_variant,516,2047,14.13
medium_variant,516,2048,13.829
medium_variant,516,2049,13.548
medium_variant,516,2050,13.28
medium_variant,516,2051,12.97
medium_variant,516,2052,12.685
medium_variant,516,2053,12.409
medium_variant,516,2054,12.124
medium_variant,516,2055,11.821
medium_variant,516,2056,11.472
medium_variant,516,2057,11.133
medium_variant,516,2058,10.801
medium_variant,516,2059,10.47
medium_variant,516,2060,10.14
medium_variant,516,2061,9.795
medium_variant,516,2062,9.467
medium_variant,516,2063,9.161
medium_variant,516,2064,8.883
medium_variant,516,2065,8.631
medium_variant,516,2066,8.393
medium_variant,516,2067,8.181
medium_variant,516,2068,7.992
medium_variant,516,2069,7.826
medium_variant,516,2070,7.678
medium_variant,516,2071,7.54
medium_variant,516,2072,7.42
medium_variant,516,2073,7.312
medium_variant,516,2074,7.212
medium_variant,516,2075,7.115
medium_variant,516,2076,7.012
medium_variant,516,2077,6.918
medium_variant,516,2078,6.823
medium_variant,516,2079,6.718
medium_variant,516,2080,6.596
medium_variant,516,2081,6.452
medium_variant,516,2082,6.302
medium_variant,516,2083,6.151
medium_variant,516,2084,6.005
medium_variant,516,2085,5.868
medium_variant,516,2086,5.731
medium_variant,516,2087,5.602
medium_variant,516,2088,5.482
medium_variant,516,2089,5.369
medium_variant,516,2090,5.263
medium_variant,516,2091,5.158
medium_variant,516,2092,5.061
medium_variant,516,2093,4.971
medium_variant,516,2094,4.886
medium_variant,516,2095,4.806
medium_variant,516,2096,4.729
medium_variant,516,2097,4.658
medium_variant,516,2098,4.591
medium_variant,516,2099,4.527
medium_variant,516,2100,4.466
high_variant,516,2015,23.9046488739652
low_variant,516,2015,23.9046488739652
constant_fertility,516,2015,23.9046488739652
instant_replacement,516,2015,23.9046488739652
zero_migration,516,2015,23.9046488739652
constant_mortality,516,2015,23.9046488739652
no_change,516,2015,23.9046488739652
high_variant,516,2020,23.4222335879626
low_variant,516,2020,23.4222335879626
constant_fertility,516,2020,23.4222335879626
instant_replacement,516,2020,23.4222335879626
zero_migration,516,2020,23.4431122911754
constant_mortality,516,2020,23.6587298938797
no_change,516,2020,23.6587298938797
high_variant,516,2025,21.8620083498132
low_variant,516,2025,21.8620083498132
constant_fertility,516,2025,21.8620083498132
instant_replacement,516,2025,21.8620083498132
zero_migration,516,2025,21.8971498360161
constant_mortality,516,2025,22.4217647640996
no_change,516,2025,22.4217647640996
high_variant,516,2030,19.9256231799323
low_variant,516,2030,19.9256231799323
constant_fertility,516,2030,19.9256231799323
instant_replacement,516,2030,19.9256231799323
zero_migration,516,2030,19.9519171356993
constant_mortality,516,2030,20.7349664873029
no_change,516,2030,20.7349664873029
high_variant,516,2035,18.0354667345862
low_variant,516,2035,18.0354667345862
constant_fertility,516,2035,18.0354667345862
instant_replacement,516,2035,18.0354667345862
zero_migration,516,2035,18.0522001490394
constant_mortality,516,2035,19.0329584581021
no_change,516,2035,19.0329584581021
high_variant,516,2040,16.5962336537887
low_variant,516,2040,16.2025437391772
constant_fertility,516,2040,16.5928151310682
instant_replacement,516,2040,15.5013360601899
zero_migration,516,2040,16.4091376765131
constant_mortality,516,2040,17.525809675147
no_change,516,2040,17.7340890847435
high_variant,516,2045,15.2435285139277
low_variant,516,2045,14.3493679299861
constant_fertility,516,2045,15.2937802341182
instant_replacement,516,2045,13.4020383796359
zero_migration,516,2045,14.8015206180815
constant_mortality,516,2045,16.0307773393344
no_change,516,2045,16.5767734418885
