variant,country,year,potentialsupport2069_65
estimates,682,1950,27.084
estimates,682,1951,26.213
estimates,682,1952,25.552
estimates,682,1953,25.065
estimates,682,1954,24.72
estimates,682,1955,24.488
estimates,682,1956,23.86
estimates,682,1957,23.409
estimates,682,1958,23.106
estimates,682,1959,22.928
estimates,682,1960,22.85
estimates,682,1961,22.506
estimates,682,1962,22.317
estimates,682,1963,22.26
estimates,682,1964,22.312
estimates,682,1965,22.455
estimates,682,1966,22.281
estimates,682,1967,22.255
estimates,682,1968,22.351
estimates,682,1969,22.542
estimates,682,1970,22.796
estimates,682,1971,22.848
estimates,682,1972,23.008
estimates,682,1973,23.259
estimates,682,1974,23.573
estimates,682,1975,23.91
estimates,682,1976,24.182
estimates,682,1977,24.524
estimates,682,1978,24.92
estimates,682,1979,25.359
estimates,682,1980,25.822
estimates,682,1981,26.568
estimates,682,1982,27.476
estimates,682,1983,28.505
estimates,682,1984,29.606
estimates,682,1985,30.735
estimates,682,1986,30.686
estimates,682,1987,30.71
estimates,682,1988,30.72
estimates,682,1989,30.596
estimates,682,1990,30.219
estimates,682,1991,29.518
estimates,682,1992,28.853
estimates,682,1993,28.262
estimates,682,1994,27.794
estimates,682,1995,27.46
estimates,682,1996,27.427
estimates,682,1997,27.582
estimates,682,1998,27.866
estimates,682,1999,28.237
estimates,682,2000,28.637
estimates,682,2001,28.92
estimates,682,2002,29.309
estimates,682,2003,29.777
estimates,682,2004,30.317
estimates,682,2005,30.93
estimates,682,2006,31.354
estimates,682,2007,31.889
estimates,682,2008,32.488
estimates,682,2009,33.121
estimates,682,2010,33.783
estimates,682,2011,34.097
estimates,682,2012,34.384
estimates,682,2013,34.662
estimates,682,2014,34.991
estimates,682,2015,35.379
medium_variant,682,2015,35.379
medium_variant,682,2016,35.183
medium_variant,682,2017,35.084
medium_variant,682,2018,34.868
medium_variant,682,2019,34.281
medium_variant,682,2020,33.238
medium_variant,682,2021,31.57
medium_variant,682,2022,29.797
medium_variant,682,2023,28.035
medium_variant,682,2024,26.378
medium_variant,682,2025,24.838
medium_variant,682,2026,23.321
medium_variant,682,2027,21.954
medium_variant,682,2028,20.685
medium_variant,682,2029,19.464
medium_variant,682,2030,18.278
medium_variant,682,2031,17.127
medium_variant,682,2032,16.056
medium_variant,682,2033,15.074
medium_variant,682,2034,14.19
medium_variant,682,2035,13.391
medium_variant,682,2036,12.671
