variant,country,year,potentialsupport2069_65
estimates,372,1950,7.868
estimates,372,1951,7.727
estimates,372,1952,7.652
estimates,372,1953,7.622
estimates,372,1954,7.618
estimates,372,1955,7.63
estimates,372,1956,7.459
estimates,372,1957,7.308
estimates,372,1958,7.179
estimates,372,1959,7.082
estimates,372,1960,7.025
estimates,372,1961,7.015
estimates,372,1962,7.046
estimates,372,1963,7.098
estimates,372,1964,7.154
estimates,372,1965,7.212
estimates,372,1966,7.194
estimates,372,1967,7.19
estimates,372,1968,7.194
estimates,372,1969,7.212
estimates,372,1970,7.25
estimates,372,1971,7.272
estimates,372,1972,7.326
estimates,372,1973,7.404
estimates,372,1974,7.504
estimates,372,1975,7.622
estimates,372,1976,7.652
estimates,372,1977,7.71
estimates,372,1978,7.781
estimates,372,1979,7.846
estimates,372,1980,7.901
estimates,372,1981,7.801
estimates,372,1982,7.705
estimates,372,1983,7.625
estimates,372,1984,7.574
estimates,372,1985,7.559
estimates,372,1986,7.469
estimates,372,1987,7.413
estimates,372,1988,7.379
estimates,372,1989,7.355
estimates,372,1990,7.339
estimates,372,1991,7.331
estimates,372,1992,7.336
estimates,372,1993,7.362
estimates,372,1994,7.419
estimates,372,1995,7.514
estimates,372,1996,7.661
estimates,372,1997,7.844
estimates,372,1998,8.05
estimates,372,1999,8.259
estimates,372,2000,8.459
estimates,372,2001,8.621
estimates,372,2002,8.781
estimates,372,2003,8.926
estimates,372,2004,9.048
estimates,372,2005,9.142
estimates,372,2006,9.107
estimates,372,2007,9.05
estimates,372,2008,8.976
estimates,372,2009,8.892
estimates,372,2010,8.798
estimates,372,2011,8.551
estimates,372,2012,8.303
estimates,372,2013,8.041
estimates,372,2014,7.754
estimates,372,2015,7.444
medium_variant,372,2015,7.444
medium_variant,372,2016,7.179
medium_variant,372,2017,6.902
medium_variant,372,2018,6.629
medium_variant,372,2019,6.372
medium_variant,372,2020,6.135
medium_variant,372,2021,5.928
medium_variant,372,2022,5.736
medium_variant,372,2023,5.558
medium_variant,372,2024,5.398
medium_variant,372,2025,5.254
medium_variant,372,2026,5.139
medium_variant,372,2027,5.038
medium_variant,372,2028,4.942
medium_variant,372,2029,4.84
medium_variant,372,2030,4.729
medium_variant,372,2031,4.624
medium_variant,372,2032,4.51
medium_variant,372,2033,4.394
medium_variant,372,2034,4.285
medium_variant,372,2035,4.186
medium_variant,372,2036,4.111
medium_variant,372,2037,4.043
medium_variant,372,2038,3.974
medium_variant,372,2039,3.893
medium_variant,372,2040,3.798
medium_variant,372,2041,3.708
medium_variant,372,2042,3.606
medium_variant,372,2043,3.498
medium_variant,372,2044,3.392
medium_variant,372,2045,3.29
medium_variant,372,2046,3.205
medium_variant,372,2047,3.122
medium_variant,372,2048,3.043
medium_variant,372,2049,2.967
medium_variant,372,2050,2.895
medium_variant,372,2051,2.84
medium_variant,372,2052,2.788
medium_variant,372,2053,2.741
medium_variant,372,2054,2.701
medium_variant,372,2055,2.67
medium_variant,372,2056,2.662
medium_variant,372,2057,2.66
medium_variant,372,2058,2.664
medium_variant,372,2059,2.674
medium_variant,372,2060,2.687
medium_variant,372,2061,2.717
medium_variant,372,2062,2.749
medium_variant,372,2063,2.781
medium_variant,372,2064,2.807
medium_variant,372,2065,2.828
medium_variant,372,2066,2.861
medium_variant,372,2067,2.885
medium_variant,372,2068,2.901
medium_variant,372,2069,2.909
medium_variant,372,2070,2.909
medium_variant,372,2071,2.915
medium_variant,372,2072,2.91
medium_variant,372,2073,2.895
medium_variant,372,2074,2.869
medium_variant,372,2075,2.834
medium_variant,372,2076,2.805
medium_variant,372,2077,2.766
medium_variant,372,2078,2.72
medium_variant,372,2079,2.672
medium_variant,372,2080,2.622
medium_variant,372,2081,2.583
medium_variant,372,2082,2.542
medium_variant,372,2083,2.501
medium_variant,372,2084,2.46
medium_variant,372,2085,2.421
medium_variant,372,2086,2.398
medium_variant,372,2087,2.377
medium_variant,372,2088,2.356
medium_variant,372,2089,2.335
medium_variant,372,2090,2.315
medium_variant,372,2091,2.311
medium_variant,372,2092,2.306
medium_variant,372,2093,2.3
medium_variant,372,2094,2.293
medium_variant,372,2095,2.285
medium_variant,372,2096,2.292
medium_variant,372,2097,2.296
medium_variant,372,2098,2.296
medium_variant,372,2099,2.293
medium_variant,372,2100,2.285
high_variant,372,2015,7.44427213805718
low_variant,372,2015,7.44427213805718
constant_fertility,372,2015,7.44427213805718
instant_replacement,372,2015,7.44427213805718
zero_migration,372,2015,7.44427213805718
constant_mortality,372,2015,7.44427213805718
no_change,372,2015,7.44427213805718
high_variant,372,2020,6.13541792938476
low_variant,372,2020,6.13541792938476
constant_fertility,372,2020,6.13541792938476
instant_replacement,372,2020,6.13541792938476
zero_migration,372,2020,6.09992419418418
constant_mortality,372,2020,6.23307487273915
no_change,372,2020,6.23307487273915
high_variant,372,2025,5.25418092251822
low_variant,372,2025,5.25418092251822
constant_fertility,372,2025,5.25418092251822
instant_replacement,372,2025,5.25418092251822
zero_migration,372,2025,5.15948384749856
constant_mortality,372,2025,5.48023512356127
no_change,372,2025,5.48023512356127
high_variant,372,2030,4.72857338265382
low_variant,372,2030,4.72857338265382
constant_fertility,372,2030,4.72857338265382
instant_replacement,372,2030,4.72857338265382
zero_migration,372,2030,4.58940962845974
constant_mortality,372,2030,5.09966173288105
no_change,372,2030,5.09966173288105
high_variant,372,2035,4.18645826276556
low_variant,372,2035,4.18645826276556
constant_fertility,372,2035,4.18645826276556
instant_replacement,372,2035,4.18645826276556
zero_migration,372,2035,4.01775998991554
constant_mortality,372,2035,4.67801109658268
no_change,372,2035,4.67801109658268
high_variant,372,2040,3.84247778478216
low_variant,372,2040,3.75344305029916
constant_fertility,372,2040,3.80418752089162
instant_replacement,372,2040,3.81197995302331
zero_migration,372,2040,3.60364776875546
constant_mortality,372,2040,4.40047362534973
no_change,372,2040,4.40775278964543
high_variant,372,2045,3.3863513359819
low_variant,372,2045,3.19362226989462
constant_fertility,372,2045,3.3026892199811
instant_replacement,372,2045,3.31355081359003
zero_migration,372,2045,3.07934891470925
constant_mortality,372,2045,3.92915376125886
no_change,372,2045,3.94447292534444
high_variant,372,2050,3.04496419713665
low_variant,372,2050,2.7453381916164
constant_fertility,372,2050,2.91193501681882
instant_replacement,372,2050,2.92743107347351
zero_migration,372,2050,2.67036816058215
constant_mortality,372,2050,3.56237501284021
no_change,372,2050,3.58324718553504
high_variant,372,2055,2.87246994393856
low_variant,372,2055,2.46774765870573
constant_fertility,372,2055,2.68964078550828
instant_replacement,372,2055,2.71199001911922
zero_migration,372,2055,2.43419745482361
constant_mortality,372,2055,3.40155531730529
no_change,372,2055,3.42683630458455
high_variant,372,2060,2.95780773554163
low_variant,372,2060,2.41842247908935
constant_fertility,372,2060,2.71173442874069
instant_replacement,372,2060,2.74304244170522
zero_migration,372,2060,2.44392382391326
constant_mortality,372,2060,3.58156310755451
no_change,372,2060,3.61462383696709
high_variant,372,2065,3.18773492997933
low_variant,372,2065,2.4757869516327
constant_fertility,372,2065,2.86140080534589
instant_replacement,372,2065,2.90287424044581
zero_migration,372,2065,2.59420075551116
constant_mortality,372,2065,3.95902544998034
no_change,372,2065,4.00646954297842
high_variant,372,2070,3.36935759707597
low_variant,372,2070,2.46681520674985
constant_fertility,372,2070,2.95326833469605
instant_replacement,372,2070,3.00476744502
zero_migration,372,2070,2.70685846103907
constant_mortality,372,2070,4.21476156055248
no_change,372,2070,4.2819832183953
high_variant,372,2075,3.39304333209264
low_variant,372,2075,2.31198706480803
constant_fertility,372,2075,2.88938329711319
instant_replacement,372,2075,2.9500042023365
zero_migration,372,2075,2.66717104637357
constant_mortality,372,2075,4.14217278083786
no_change,372,2075,4.22837359446064
high_variant,372,2080,3.26236778182249
low_variant,372,2080,2.03908629023131
constant_fertility,372,2080,2.68445564671768
instant_replacement,372,2080,2.75307231836841
zero_migration,372,2080,2.46951108360997
constant_mortality,372,2080,3.81534922649947
no_change,372,2080,3.91486396093674
high_variant,372,2085,3.13927978452053
low_variant,372,2085,1.78326618265917
constant_fertility,372,2085,2.48917912850651
instant_replacement,372,2085,2.56667375971911
zero_migration,372,2085,2.26905518422309
constant_mortality,372,2085,3.55164603317409
no_change,372,2085,3.66261388547461
high_variant,372,2090,3.02698284032442
low_variant,372,2090,1.67722797827889
constant_fertility,372,2090,2.37865406576518
instant_replacement,372,2090,2.45220401437529
zero_migration,372,2090,2.16482752753772
constant_mortality,372,2090,3.5012094173016
no_change,372,2090,3.60699533409266
high_variant,372,2095,2.97604960781573
low_variant,372,2095,1.65721384754552
constant_fertility,372,2095,2.34428279915412
