variant,region,year,gender,potentialsupport2069_65
estimates,1517,1950,male,26.565
estimates,1517,1951,male,26.292
estimates,1517,1952,male,26.271
estimates,1517,1953,male,26.509
estimates,1517,1954,male,27.017
estimates,1517,1955,male,27.816
estimates,1517,1956,male,27.397
estimates,1517,1957,male,27.266
estimates,1517,1958,male,27.418
estimates,1517,1959,male,27.859
estimates,1517,1960,male,28.607
estimates,1517,1961,male,27.934
estimates,1517,1962,male,27.532
estimates,1517,1963,male,27.386
estimates,1517,1964,male,27.489
estimates,1517,1965,male,27.839
estimates,1517,1966,male,26.997
estimates,1517,1967,male,26.373
estimates,1517,1968,male,25.948
estimates,1517,1969,male,25.708
estimates,1517,1970,male,25.639
estimates,1517,1971,male,25.028
estimates,1517,1972,male,24.623
estimates,1517,1973,male,24.378
estimates,1517,1974,male,24.247
estimates,1517,1975,male,24.202
estimates,1517,1976,male,23.678
estimates,1517,1977,male,23.291
estimates,1517,1978,male,23.02
estimates,1517,1979,male,22.845
estimates,1517,1980,male,22.753
estimates,1517,1981,male,22.274
estimates,1517,1982,male,21.924
estimates,1517,1983,male,21.704
estimates,1517,1984,male,21.623
estimates,1517,1985,male,21.67
estimates,1517,1986,male,21.388
estimates,1517,1987,male,21.238
estimates,1517,1988,male,21.186
estimates,1517,1989,male,21.21
estimates,1517,1990,male,21.288
estimates,1517,1991,male,21.009
estimates,1517,1992,male,20.833
estimates,1517,1993,male,20.717
estimates,1517,1994,male,20.616
estimates,1517,1995,male,20.506
estimates,1517,1996,male,20.02
estimates,1517,1997,male,19.6
estimates,1517,1998,male,19.258
estimates,1517,1999,male,19.008
estimates,1517,2000,male,18.846
estimates,1517,2001,male,18.424
estimates,1517,2002,male,18.11
estimates,1517,2003,male,17.875
estimates,1517,2004,male,17.695
estimates,1517,2005,male,17.559
estimates,1517,2006,male,17.212
estimates,1517,2007,male,16.934
estimates,1517,2008,male,16.727
estimates,1517,2009,male,16.605
estimates,1517,2010,male,16.561
estimates,1517,2011,male,16.363
estimates,1517,2012,male,16.235
estimates,1517,2013,male,16.145
estimates,1517,2014,male,16.064
estimates,1517,2015,male,15.972
medium_variant,1517,2015,male,15.972
medium_variant,1517,2016,male,15.691
medium_variant,1517,2017,male,15.443
medium_variant,1517,2018,male,15.188
medium_variant,1517,2019,male,14.885
medium_variant,1517,2020,male,14.516
medium_variant,1517,2021,male,13.956
medium_variant,1517,2022,male,13.402
medium_variant,1517,2023,male,12.887
medium_variant,1517,2024,male,12.445
medium_variant,1517,2025,male,12.08
medium_variant,1517,2026,male,11.681
medium_variant,1517,2027,male,11.356
medium_variant,1517,2028,male,11.074
medium_variant,1517,2029,male,10.805
medium_variant,1517,2030,male,10.535
medium_variant,1517,2031,male,10.199
medium_variant,1517,2032,male,9.89
medium_variant,1517,2033,male,9.602
medium_variant,1517,2034,male,9.331
medium_variant,1517,2035,male,9.071
medium_variant,1517,2036,male,8.773
medium_variant,1517,2037,male,8.501
medium_variant,1517,2038,male,8.254
medium_variant,1517,2039,male,8.03
medium_variant,1517,2040,male,7.829
medium_variant,1517,2041,male,7.606
medium_variant,1517,2042,male,7.41
medium_variant,1517,2043,male,7.238
medium_variant,1517,2044,male,7.093
medium_variant,1517,2045,male,6.971
medium_variant,1517,2046,male,6.833
medium_variant,1517,2047,male,6.722
medium_variant,1517,2048,male,6.626
medium_variant,1517,2049,male,6.537
medium_variant,1517,2050,male,6.445
medium_variant,1517,2051,male,6.32
medium_variant,1517,2052,male,6.205
medium_variant,1517,2053,male,6.094
medium_variant,1517,2054,male,5.978
medium_variant,1517,2055,male,5.853
medium_variant,1517,2056,male,5.696
medium_variant,1517,2057,male,5.542
medium_variant,1517,2058,male,5.398
medium_variant,1517,2059,male,5.272
medium_variant,1517,2060,male,5.167
medium_variant,1517,2061,male,5.059
medium_variant,1517,2062,male,4.973
medium_variant,1517,2063,male,4.905
medium_variant,1517,2064,male,4.849
medium_variant,1517,2065,male,4.801
medium_variant,1517,2066,male,4.745
medium_variant,1517,2067,male,4.703
medium_variant,1517,2068,male,4.67
medium_variant,1517,2069,male,4.642
medium_variant,1517,2070,male,4.614
medium_variant,1517,2071,male,4.573
medium_variant,1517,2072,male,4.538
medium_variant,1517,2073,male,4.506
medium_variant,1517,2074,male,4.474
medium_variant,1517,2075,male,4.442
medium_variant,1517,2076,male,4.396
medium_variant,1517,2077,male,4.354
medium_variant,1517,2078,male,4.315
medium_variant,1517,2079,male,4.276
medium_variant,1517,2080,male,4.235
medium_variant,1517,2081,male,4.181
medium_variant,1517,2082,male,4.131
medium_variant,1517,2083,male,4.085
medium_variant,1517,2084,male,4.043
medium_variant,1517,2085,male,4.002
medium_variant,1517,2086,male,3.953
medium_variant,1517,2087,male,3.911
medium_variant,1517,2088,male,3.874
medium_variant,1517,2089,male,3.839
medium_variant,1517,2090,male,3.805
medium_variant,1517,2091,male,3.768
medium_variant,1517,2092,male,3.737
medium_variant,1517,2093,male,3.71
medium_variant,1517,2094,male,3.684
medium_variant,1517,2095,male,3.66
medium_variant,1517,2096,male,3.632
medium_variant,1517,2097,male,3.609
medium_variant,1517,2098,male,3.589
medium_variant,1517,2099,male,3.569
medium_variant,1517,2100,male,3.55
estimates,1517,1950,female,19.634
estimates,1517,1951,female,19.414
estimates,1517,1952,female,19.323
estimates,1517,1953,female,19.356
estimates,1517,1954,female,19.508
estimates,1517,1955,female,19.782
estimates,1517,1956,female,19.537
estimates,1517,1957,female,19.432
estimates,1517,1958,female,19.46
estimates,1517,1959,female,19.62
estimates,1517,1960,female,19.91
estimates,1517,1961,female,19.531
estimates,1517,1962,female,19.291
estimates,1517,1963,female,19.172
estimates,1517,1964,female,19.157
estimates,1517,1965,female,19.24
estimates,1517,1966,female,18.793
estimates,1517,1967,female,18.444
estimates,1517,1968,female,18.178
estimates,1517,1969,female,17.981
estimates,1517,1970,female,17.842
estimates,1517,1971,female,17.489
estimates,1517,1972,female,17.229
estimates,1517,1973,female,17.039
estimates,1517,1974,female,16.894
estimates,1517,1975,female,16.776
estimates,1517,1976,female,16.459
estimates,1517,1977,female,16.206
estimates,1517,1978,female,16.003
estimates,1517,1979,female,15.843
estimates,1517,1980,female,15.718
estimates,1517,1981,female,15.46
estimates,1517,1982,female,15.257
estimates,1517,1983,female,15.119
estimates,1517,1984,female,15.059
estimates,1517,1985,female,15.077
estimates,1517,1986,female,15.007
estimates,1517,1987,female,15.021
estimates,1517,1988,female,15.087
estimates,1517,1989,female,15.167
estimates,1517,1990,female,15.239
estimates,1517,1991,female,15.151
estimates,1517,1992,female,15.085
estimates,1517,1993,female,15.03
estimates,1517,1994,female,14.976
estimates,1517,1995,female,14.913
estimates,1517,1996,female,14.696
estimates,1517,1997,female,14.5
estimates,1517,1998,female,14.328
estimates,1517,1999,female,14.187
estimates,1517,2000,female,14.079
estimates,1517,2001,female,13.88
estimates,1517,2002,female,13.733
estimates,1517,2003,female,13.621
estimates,1517,2004,female,13.526
estimates,1517,2005,female,13.437
estimates,1517,2006,female,13.247
estimates,1517,2007,female,13.078
estimates,1517,2008,female,12.938
estimates,1517,2009,female,12.841
estimates,1517,2010,female,12.787
estimates,1517,2011,female,12.685
estimates,1517,2012,female,12.621
estimates,1517,2013,female,12.57
estimates,1517,2014,female,12.505
estimates,1517,2015,female,12.411
medium_variant,1517,2015,female,12.411
medium_variant,1517,2016,female,12.23
medium_variant,1517,2017,female,12.048
medium_variant,1517,2018,female,11.845
medium_variant,1517,2019,female,11.598
medium_variant,1517,2020,female,11.299
medium_variant,1517,2021,female,10.91
medium_variant,1517,2022,female,10.51
medium_variant,1517,2023,female,10.122
medium_variant,1517,2024,female,9.771
medium_variant,1517,2025,female,9.462
medium_variant,1517,2026,female,9.162
medium_variant,1517,2027,female,8.903
medium_variant,1517,2028,female,8.667
medium_variant,1517,2029,female,8.435
medium_variant,1517,2030,female,8.198
medium_variant,1517,2031,female,7.947
medium_variant,1517,2032,female,7.708
medium_variant,1517,2033,female,7.478
medium_variant,1517,2034,female,7.254
medium_variant,1517,2035,female,7.034
medium_variant,1517,2036,female,6.816
medium_variant,1517,2037,female,6.61
medium_variant,1517,2038,female,6.417
medium_variant,1517,2039,female,6.236
medium_variant,1517,2040,female,6.068
medium_variant,1517,2041,female,5.908
medium_variant,1517,2042,female,5.763
medium_variant,1517,2043,female,5.631
medium_variant,1517,2044,female,5.512
medium_variant,1517,2045,female,5.406
medium_variant,1517,2046,female,5.305
medium_variant,1517,2047,female,5.219
medium_variant,1517,2048,female,5.141
medium_variant,1517,2049,female,5.063
medium_variant,1517,2050,female,4.98
medium_variant,1517,2051,female,4.893
medium_variant,1517,2052,female,4.809
medium_variant,1517,2053,female,4.724
medium_variant,1517,2054,female,4.633
medium_variant,1517,2055,female,4.535
medium_variant,1517,2056,female,4.43
medium_variant,1517,2057,female,4.324
medium_variant,1517,2058,female,4.223
medium_variant,1517,2059,female,4.132
medium_variant,1517,2060,female,4.054
medium_variant,1517,2061,female,3.987
medium_variant,1517,2062,female,3.933
medium_variant,1517,2063,female,3.89
medium_variant,1517,2064,female,3.853
medium_variant,1517,2065,female,3.819
medium_variant,1517,2066,female,3.79
medium_variant,1517,2067,female,3.768
medium_variant,1517,2068,female,3.75
medium_variant,1517,2069,female,3.733
medium_variant,1517,2070,female,3.714
medium_variant,1517,2071,female,3.696
medium_variant,1517,2072,female,3.68
medium_variant,1517,2073,female,3.663
medium_variant,1517,2074,female,3.644
medium_variant,1517,2075,female,3.622
medium_variant,1517,2076,female,3.598
medium_variant,1517,2077,female,3.575
medium_variant,1517,2078,female,3.551
medium_variant,1517,2079,female,3.524
medium_variant,1517,2080,female,3.494
medium_variant,1517,2081,female,3.461
medium_variant,1517,2082,female,3.43
medium_variant,1517,2083,female,3.399
medium_variant,1517,2084,female,3.368
medium_variant,1517,2085,female,3.335
medium_variant,1517,2086,female,3.304
medium_variant,1517,2087,female,3.276
medium_variant,1517,2088,female,3.249
medium_variant,1517,2089,female,3.221
medium_variant,1517,2090,female,3.192
medium_variant,1517,2091,female,3.167
medium_variant,1517,2092,female,3.145
medium_variant,1517,2093,female,3.123
medium_variant,1517,2094,female,3.101
medium_variant,1517,2095,female,3.077
medium_variant,1517,2096,female,3.059
medium_variant,1517,2097,female,3.042
medium_variant,1517,2098,female,3.024
medium_variant,1517,2099,female,3.006
medium_variant,1517,2100,female,2.986
