variant,region,year,gender,potentialsupport2069_65
estimates,931,1950,male,27.304
estimates,931,1951,male,27.031
estimates,931,1952,male,26.861
estimates,931,1953,male,26.785
estimates,931,1954,male,26.81
estimates,931,1955,male,26.938
estimates,931,1956,male,26.368
estimates,931,1957,male,25.946
estimates,931,1958,male,25.653
estimates,931,1959,male,25.467
estimates,931,1960,male,25.369
estimates,931,1961,male,24.821
estimates,931,1962,male,24.416
estimates,931,1963,male,24.131
estimates,931,1964,male,23.94
estimates,931,1965,male,23.83
estimates,931,1966,male,23.299
estimates,931,1967,male,22.903
estimates,931,1968,male,22.638
estimates,931,1969,male,22.502
estimates,931,1970,male,22.486
estimates,931,1971,male,22.157
estimates,931,1972,male,21.975
estimates,931,1973,male,21.903
estimates,931,1974,male,21.905
estimates,931,1975,male,21.958
estimates,931,1976,male,21.676
estimates,931,1977,male,21.498
estimates,931,1978,male,21.416
estimates,931,1979,male,21.422
estimates,931,1980,male,21.504
estimates,931,1981,male,21.269
estimates,931,1982,male,21.142
estimates,931,1983,male,21.119
estimates,931,1984,male,21.204
estimates,931,1985,male,21.386
estimates,931,1986,male,21.212
estimates,931,1987,male,21.156
estimates,931,1988,male,21.188
estimates,931,1989,male,21.269
estimates,931,1990,male,21.376
estimates,931,1991,male,21.064
estimates,931,1992,male,20.818
estimates,931,1993,male,20.63
estimates,931,1994,male,20.489
estimates,931,1995,male,20.388
estimates,931,1996,male,19.876
estimates,931,1997,male,19.428
estimates,931,1998,male,19.051
estimates,931,1999,male,18.753
estimates,931,2000,male,18.527
estimates,931,2001,male,18.151
estimates,931,2002,male,17.854
estimates,931,2003,male,17.605
estimates,931,2004,male,17.374
estimates,931,2005,male,17.144
estimates,931,2006,male,16.817
estimates,931,2007,male,16.512
estimates,931,2008,male,16.232
estimates,931,2009,male,15.984
estimates,931,2010,male,15.765
estimates,931,2011,male,15.446
estimates,931,2012,male,15.165
estimates,931,2013,male,14.901
estimates,931,2014,male,14.634
estimates,931,2015,male,14.353
medium_variant,931,2015,male,14.353
medium_variant,931,2016,male,13.984
medium_variant,931,2017,male,13.629
medium_variant,931,2018,male,13.279
medium_variant,931,2019,male,12.926
medium_variant,931,2020,male,12.564
medium_variant,931,2021,male,12.15
medium_variant,931,2022,male,11.752
medium_variant,931,2023,male,11.369
medium_variant,931,2024,male,11.004
medium_variant,931,2025,male,10.653
medium_variant,931,2026,male,10.291
medium_variant,931,2027,male,9.956
medium_variant,931,2028,male,9.638
medium_variant,931,2029,male,9.327
medium_variant,931,2030,male,9.02
medium_variant,931,2031,male,8.707
medium_variant,931,2032,male,8.41
medium_variant,931,2033,male,8.13
medium_variant,931,2034,male,7.869
medium_variant,931,2035,male,7.624
medium_variant,931,2036,male,7.386
medium_variant,931,2037,male,7.167
medium_variant,931,2038,male,6.964
medium_variant,931,2039,male,6.775
medium_variant,931,2040,male,6.599
medium_variant,931,2041,male,6.43
medium_variant,931,2042,male,6.276
medium_variant,931,2043,male,6.13
medium_variant,931,2044,male,5.982
medium_variant,931,2045,male,5.829
medium_variant,931,2046,male,5.67
medium_variant,931,2047,male,5.514
medium_variant,931,2048,male,5.361
medium_variant,931,2049,male,5.21
medium_variant,931,2050,male,5.061
medium_variant,931,2051,male,4.913
medium_variant,931,2052,male,4.772
medium_variant,931,2053,male,4.637
medium_variant,931,2054,male,4.508
medium_variant,931,2055,male,4.384
medium_variant,931,2056,male,4.268
medium_variant,931,2057,male,4.159
medium_variant,931,2058,male,4.058
medium_variant,931,2059,male,3.961
medium_variant,931,2060,male,3.867
medium_variant,931,2061,male,3.782
medium_variant,931,2062,male,3.702
medium_variant,931,2063,male,3.628
medium_variant,931,2064,male,3.555
medium_variant,931,2065,male,3.483
medium_variant,931,2066,male,3.418
medium_variant,931,2067,male,3.358
medium_variant,931,2068,male,3.3
medium_variant,931,2069,male,3.244
medium_variant,931,2070,male,3.189
medium_variant,931,2071,male,3.142
medium_variant,931,2072,male,3.099
medium_variant,931,2073,male,3.059
medium_variant,931,2074,male,3.02
medium_variant,931,2075,male,2.982
medium_variant,931,2076,male,2.95
medium_variant,931,2077,male,2.922
medium_variant,931,2078,male,2.895
medium_variant,931,2079,male,2.867
medium_variant,931,2080,male,2.837
medium_variant,931,2081,male,2.811
medium_variant,931,2082,male,2.786
medium_variant,931,2083,male,2.76
medium_variant,931,2084,male,2.734
medium_variant,931,2085,male,2.705
medium_variant,931,2086,male,2.682
medium_variant,931,2087,male,2.661
medium_variant,931,2088,male,2.64
medium_variant,931,2089,male,2.617
medium_variant,931,2090,male,2.593
medium_variant,931,2091,male,2.574
medium_variant,931,2092,male,2.557
medium_variant,931,2093,male,2.54
medium_variant,931,2094,male,2.522
medium_variant,931,2095,male,2.501
medium_variant,931,2096,male,2.487
medium_variant,931,2097,male,2.474
medium_variant,931,2098,male,2.46
medium_variant,931,2099,male,2.445
medium_variant,931,2100,male,2.427
estimates,931,1950,female,21.803
estimates,931,1951,female,21.648
estimates,931,1952,female,21.534
estimates,931,1953,female,21.451
estimates,931,1954,female,21.395
estimates,931,1955,female,21.365
estimates,931,1956,female,20.939
estimates,931,1957,female,20.582
estimates,931,1958,female,20.29
estimates,931,1959,female,20.062
estimates,931,1960,female,19.885
estimates,931,1961,female,19.497
estimates,931,1962,female,19.19
estimates,931,1963,female,18.937
estimates,931,1964,female,18.714
estimates,931,1965,female,18.508
estimates,931,1966,female,18.146
estimates,931,1967,female,17.843
estimates,931,1968,female,17.605
estimates,931,1969,female,17.445
estimates,931,1970,female,17.357
estimates,931,1971,female,17.165
estimates,931,1972,female,17.057
estimates,931,1973,female,17.003
estimates,931,1974,female,16.968
estimates,931,1975,female,16.932
estimates,931,1976,female,16.751
estimates,931,1977,female,16.604
estimates,931,1978,female,16.487
estimates,931,1979,female,16.398
estimates,931,1980,female,16.331
estimates,931,1981,female,16.149
estimates,931,1982,female,16.008
estimates,931,1983,female,15.904
estimates,931,1984,female,15.839
estimates,931,1985,female,15.806
estimates,931,1986,female,15.68
estimates,931,1987,female,15.605
estimates,931,1988,female,15.558
estimates,931,1989,female,15.515
estimates,931,1990,female,15.46
estimates,931,1991,female,15.272
estimates,931,1992,female,15.099
estimates,931,1993,female,14.935
estimates,931,1994,female,14.775
estimates,931,1995,female,14.614
