variant,region,year,gender,potentialsupport2069_65
estimates,920,1950,male,25.813
estimates,920,1951,male,25.538
estimates,920,1952,male,25.49
estimates,920,1953,male,25.654
estimates,920,1954,male,26.014
estimates,920,1955,male,26.565
estimates,920,1956,male,26.264
estimates,920,1957,male,26.162
estimates,920,1958,male,26.245
estimates,920,1959,male,26.512
estimates,920,1960,male,26.955
estimates,920,1961,male,26.603
estimates,920,1962,male,26.434
estimates,920,1963,male,26.422
estimates,920,1964,male,26.546
estimates,920,1965,male,26.789
estimates,920,1966,male,26.278
estimates,920,1967,male,25.934
estimates,920,1968,male,25.738
estimates,920,1969,male,25.68
estimates,920,1970,male,25.75
estimates,920,1971,male,25.289
estimates,920,1972,male,25.048
estimates,920,1973,male,25.003
estimates,920,1974,male,25.126
estimates,920,1975,male,25.393
estimates,920,1976,male,24.848
estimates,920,1977,male,24.475
estimates,920,1978,male,24.253
estimates,920,1979,male,24.164
estimates,920,1980,male,24.192
estimates,920,1981,male,23.809
estimates,920,1982,male,23.562
estimates,920,1983,male,23.453
estimates,920,1984,male,23.489
estimates,920,1985,male,23.663
estimates,920,1986,male,23.51
estimates,920,1987,male,23.498
estimates,920,1988,male,23.588
estimates,920,1989,male,23.745
estimates,920,1990,male,23.943
estimates,920,1991,male,23.72
estimates,920,1992,male,23.58
estimates,920,1993,male,23.503
estimates,920,1994,male,23.465
estimates,920,1995,male,23.452
estimates,920,1996,male,23.086
estimates,920,1997,male,22.791
estimates,920,1998,male,22.556
estimates,920,1999,male,22.373
estimates,920,2000,male,22.234
estimates,920,2001,male,21.842
estimates,920,2002,male,21.554
estimates,920,2003,male,21.354
estimates,920,2004,male,21.242
estimates,920,2005,male,21.231
estimates,920,2006,male,20.923
estimates,920,2007,male,20.709
estimates,920,2008,male,20.567
estimates,920,2009,male,20.499
estimates,920,2010,male,20.514
estimates,920,2011,male,20.287
estimates,920,2012,male,20.139
estimates,920,2013,male,20.051
estimates,920,2014,male,20.003
estimates,920,2015,male,19.977
medium_variant,920,2015,male,19.977
medium_variant,920,2016,male,19.676
medium_variant,920,2017,male,19.425
medium_variant,920,2018,male,19.174
medium_variant,920,2019,male,18.871
medium_variant,920,2020,male,18.493
medium_variant,920,2021,male,17.819
medium_variant,920,2022,male,17.164
medium_variant,920,2023,male,16.536
medium_variant,920,2024,male,15.935
medium_variant,920,2025,male,15.36
medium_variant,920,2026,male,14.653
medium_variant,920,2027,male,14.015
medium_variant,920,2028,male,13.441
medium_variant,920,2029,male,12.929
medium_variant,920,2030,male,12.471
medium_variant,920,2031,male,11.957
medium_variant,920,2032,male,11.512
medium_variant,920,2033,male,11.121
medium_variant,920,2034,male,10.771
medium_variant,920,2035,male,10.452
medium_variant,920,2036,male,10.083
medium_variant,920,2037,male,9.761
medium_variant,920,2038,male,9.477
medium_variant,920,2039,male,9.225
medium_variant,920,2040,male,9
medium_variant,920,2041,male,8.727
medium_variant,920,2042,male,8.49
medium_variant,920,2043,male,8.283
medium_variant,920,2044,male,8.105
medium_variant,920,2045,male,7.953
medium_variant,920,2046,male,7.759
medium_variant,920,2047,male,7.598
medium_variant,920,2048,male,7.459
medium_variant,920,2049,male,7.333
medium_variant,920,2050,male,7.212
medium_variant,920,2051,male,7.039
medium_variant,920,2052,male,6.883
medium_variant,920,2053,male,6.743
medium_variant,920,2054,male,6.62
medium_variant,920,2055,male,6.513
medium_variant,920,2056,male,6.369
medium_variant,920,2057,male,6.249
medium_variant,920,2058,male,6.143
medium_variant,920,2059,male,6.044
medium_variant,920,2060,male,5.949
medium_variant,920,2061,male,5.814
medium_variant,920,2062,male,5.691
medium_variant,920,2063,male,5.582
medium_variant,920,2064,male,5.487
medium_variant,920,2065,male,5.408
medium_variant,920,2066,male,5.307
medium_variant,920,2067,male,5.226
medium_variant,920,2068,male,5.16
medium_variant,920,2069,male,5.103
medium_variant,920,2070,male,5.05
