variant,region,year,gender,potentialsupport2069_65
estimates,934,1950,male,27.766
estimates,934,1951,male,27.448
estimates,934,1952,male,27.425
estimates,934,1953,male,27.695
estimates,934,1954,male,28.253
estimates,934,1955,male,29.12
estimates,934,1956,male,28.626
estimates,934,1957,male,28.436
estimates,934,1958,male,28.56
estimates,934,1959,male,29.026
estimates,934,1960,male,29.864
estimates,934,1961,male,29.135
estimates,934,1962,male,28.734
estimates,934,1963,male,28.635
estimates,934,1964,male,28.818
estimates,934,1965,male,29.274
estimates,934,1966,male,28.324
estimates,934,1967,male,27.602
estimates,934,1968,male,27.097
estimates,934,1969,male,26.806
estimates,934,1970,male,26.719
estimates,934,1971,male,26.076
estimates,934,1972,male,25.662
estimates,934,1973,male,25.426
estimates,934,1974,male,25.321
estimates,934,1975,male,25.312
estimates,934,1976,male,24.796
estimates,934,1977,male,24.419
estimates,934,1978,male,24.157
estimates,934,1979,male,23.992
estimates,934,1980,male,23.906
estimates,934,1981,male,23.41
estimates,934,1982,male,23.048
estimates,934,1983,male,22.807
estimates,934,1984,male,22.673
estimates,934,1985,male,22.631
estimates,934,1986,male,22.248
estimates,934,1987,male,21.985
estimates,934,1988,male,21.822
estimates,934,1989,male,21.748
estimates,934,1990,male,21.747
estimates,934,1991,male,21.42
estimates,934,1992,male,21.204
estimates,934,1993,male,21.062
estimates,934,1994,male,20.957
estimates,934,1995,male,20.868
estimates,934,1996,male,20.443
estimates,934,1997,male,20.092
estimates,934,1998,male,19.808
estimates,934,1999,male,19.586
estimates,934,2000,male,19.415
estimates,934,2001,male,18.976
estimates,934,2002,male,18.622
estimates,934,2003,male,18.339
estimates,934,2004,male,18.12
estimates,934,2005,male,17.959
estimates,934,2006,male,17.627
estimates,934,2007,male,17.371
estimates,934,2008,male,17.182
estimates,934,2009,male,17.056
estimates,934,2010,male,16.982
estimates,934,2011,male,16.748
estimates,934,2012,male,16.569
estimates,934,2013,male,16.422
estimates,934,2014,male,16.285
estimates,934,2015,male,16.143
medium_variant,934,2015,male,16.143
medium_variant,934,2016,male,15.827
medium_variant,934,2017,male,15.545
medium_variant,934,2018,male,15.259
medium_variant,934,2019,male,14.922
medium_variant,934,2020,male,14.519
medium_variant,934,2021,male,13.939
medium_variant,934,2022,male,13.365
medium_variant,934,2023,male,12.828
medium_variant,934,2024,male,12.363
medium_variant,934,2025,male,11.973
medium_variant,934,2026,male,11.559
medium_variant,934,2027,male,11.217
medium_variant,934,2028,male,10.916
medium_variant,934,2029,male,10.628
medium_variant,934,2030,male,10.34
medium_variant,934,2031,male,9.996
medium_variant,934,2032,male,9.679
medium_variant,934,2033,male,9.382
medium_variant,934,2034,male,9.098
medium_variant,934,2035,male,8.824
medium_variant,934,2036,male,8.517
medium_variant,934,2037,male,8.236
medium_variant,934,2038,male,7.979
medium_variant,934,2039,male,7.746
medium_variant,934,2040,male,7.536
medium_variant,934,2041,male,7.313
medium_variant,934,2042,male,7.117
medium_variant,934,2043,male,6.945
medium_variant,934,2044,male,6.799
medium_variant,934,2045,male,6.677
medium_variant,934,2046,male,6.546
medium_variant,934,2047,male,6.44
medium_variant,934,2048,male,6.35
medium_variant,934,2049,male,6.266
medium_variant,934,2050,male,6.18
medium_variant,934,2051,male,6.066
medium_variant,934,2052,male,5.961
medium_variant,934,2053,male,5.859
medium_variant,934,2054,male,5.752
medium_variant,934,2055,male,5.636
medium_variant,934,2056,male,5.489
medium_variant,934,2057,male,5.345
medium_variant,934,2058,male,5.208
medium_variant,934,2059,male,5.088
medium_variant,934,2060,male,4.987
medium_variant,934,2061,male,4.883
medium_variant,934,2062,male,4.799
medium_variant,934,2063,male,4.731
medium_variant,934,2064,male,4.675
medium_variant,934,2065,male,4.626
medium_variant,934,2066,male,4.571
medium_variant,934,2067,male,4.529
medium_variant,934,2068,male,4.495
medium_variant,934,2069,male,4.466
medium_variant,934,2070,male,4.437
medium_variant,934,2071,male,4.399
medium_variant,934,2072,male,4.365
medium_variant,934,2073,male,4.335
medium_variant,934,2074,male,4.305
medium_variant,934,2075,male,4.274
medium_variant,934,2076,male,4.231
medium_variant,934,2077,male,4.192
medium_variant,934,2078,male,4.155
medium_variant,934,2079,male,4.118
medium_variant,934,2080,male,4.079
medium_variant,934,2081,male,4.028
medium_variant,934,2082,male,3.981
medium_variant,934,2083,male,3.938
medium_variant,934,2084,male,3.897
medium_variant,934,2085,male,3.858
medium_variant,934,2086,male,3.811
medium_variant,934,2087,male,3.772
medium_variant,934,2088,male,3.736
medium_variant,934,2089,male,3.702
medium_variant,934,2090,male,3.669
medium_variant,934,2091,male,3.634
medium_variant,934,2092,male,3.604
medium_variant,934,2093,male,3.577
medium_variant,934,2094,male,3.552
