variant,region,year,gender,potentialsupport2069_65
estimates,910,1950,male,32.779
estimates,910,1951,male,32.308
estimates,910,1952,male,32.179
estimates,910,1953,male,32.372
estimates,910,1954,male,32.876
estimates,910,1955,male,33.692
estimates,910,1956,male,33.059
estimates,910,1957,male,32.731
estimates,910,1958,male,32.697
estimates,910,1959,male,32.96
estimates,910,1960,male,33.517
estimates,910,1961,male,32.864
estimates,910,1962,male,32.499
estimates,910,1963,male,32.399
estimates,910,1964,male,32.561
estimates,910,1965,male,32.967
estimates,910,1966,male,32.408
estimates,910,1967,male,32.123
estimates,910,1968,male,32.043
estimates,910,1969,male,32.102
estimates,910,1970,male,32.264
estimates,910,1971,male,31.473
estimates,910,1972,male,30.89
estimates,910,1973,male,30.506
estimates,910,1974,male,30.312
estimates,910,1975,male,30.289
estimates,910,1976,male,29.475
estimates,910,1977,male,28.864
estimates,910,1978,male,28.438
estimates,910,1979,male,28.164
estimates,910,1980,male,27.997
estimates,910,1981,male,27.617
estimates,910,1982,male,27.43
estimates,910,1983,male,27.422
estimates,910,1984,male,27.587
estimates,910,1985,male,27.914
estimates,910,1986,male,27.382
estimates,910,1987,male,26.993
estimates,910,1988,male,26.717
estimates,910,1989,male,26.535
estimates,910,1990,male,26.442
estimates,910,1991,male,25.991
estimates,910,1992,male,25.692
estimates,910,1993,male,25.543
estimates,910,1994,male,25.548
estimates,910,1995,male,25.709
estimates,910,1996,male,25.525
estimates,910,1997,male,25.535
estimates,910,1998,male,25.688
estimates,910,1999,male,25.919
estimates,910,2000,male,26.182
estimates,910,2001,male,25.873
estimates,910,2002,male,25.623
estimates,910,2003,male,25.478
estimates,910,2004,male,25.485
estimates,910,2005,male,25.65
estimates,910,2006,male,25.502
estimates,910,2007,male,25.496
estimates,910,2008,male,25.589
estimates,910,2009,male,25.745
estimates,910,2010,male,25.945
estimates,910,2011,male,25.975
estimates,910,2012,male,26.085
estimates,910,2013,male,26.26
estimates,910,2014,male,26.486
estimates,910,2015,male,26.75
medium_variant,910,2015,male,26.75
medium_variant,910,2016,male,26.733
medium_variant,910,2017,male,26.787
medium_variant,910,2018,male,26.897
medium_variant,910,2019,male,27.052
medium_variant,910,2020,male,27.24
medium_variant,910,2021,male,27.145
medium_variant,910,2022,male,27.121
medium_variant,910,2023,male,27.15
medium_variant,910,2024,male,27.218
medium_variant,910,2025,male,27.308
medium_variant,910,2026,male,27.143
medium_variant,910,2027,male,27.037
medium_variant,910,2028,male,26.976
medium_variant,910,2029,male,26.951
medium_variant,910,2030,male,26.948
medium_variant,910,2031,male,26.721
medium_variant,910,2032,male,26.546
medium_variant,910,2033,male,26.4
medium_variant,910,2034,male,26.263
medium_variant,910,2035,male,26.12
medium_variant,910,2036,male,25.765
medium_variant,910,2037,male,25.449
medium_variant,910,2038,male,25.143
medium_variant,910,2039,male,24.82
medium_variant,910,2040,male,24.466
medium_variant,910,2041,male,23.916
medium_variant,910,2042,male,23.392
medium_variant,910,2043,male,22.887
medium_variant,910,2044,male,22.399
medium_variant,910,2045,male,21.92
medium_variant,910,2046,male,21.332
medium_variant,910,2047,male,20.793
medium_variant,910,2048,male,20.285
medium_variant,910,2049,male,19.79
medium_variant,910,2050,male,19.3
medium_variant,910,2051,male,18.739
medium_variant,910,2052,male,18.218
medium_variant,910,2053,male,17.73
medium_variant,910,2054,male,17.27
medium_variant,910,2055,male,16.832
medium_variant,910,2056,male,16.361
medium_variant,910,2057,male,15.93
medium_variant,910,2058,male,15.529
medium_variant,910,2059,male,15.148
medium_variant,910,2060,male,14.781
medium_variant,910,2061,male,14.39
medium_variant,910,2062,male,14.031
medium_variant,910,2063,male,13.691
medium_variant,910,2064,male,13.356
medium_variant,910,2065,male,13.021
medium_variant,910,2066,male,12.659
medium_variant,910,2067,male,12.318
medium_variant,910,2068,male,11.993
medium_variant,910,2069,male,11.683
medium_variant,910,2070,male,11.385
medium_variant,910,2071,male,11.077
medium_variant,910,2072,male,10.794
medium_variant,910,2073,male,10.527
medium_variant,910,2074,male,10.273
medium_variant,910,2075,male,10.025
medium_variant,910,2076,male,9.77
medium_variant,910,2077,male,9.534
medium_variant,910,2078,male,9.312
medium_variant,910,2079,male,9.101
medium_variant,910,2080,male,8.898
medium_variant,910,2081,male,8.69
medium_variant,910,2082,male,8.499
medium_variant,910,2083,male,8.319
medium_variant,910,2084,male,8.148
medium_variant,910,2085,male,7.982
medium_variant,910,2086,male,7.812
medium_variant,910,2087,male,7.656
medium_variant,910,2088,male,7.508
medium_variant,910,2089,male,7.367
medium_variant,910,2090,male,7.228
medium_variant,910,2091,male,7.085
medium_variant,910,2092,male,6.952
medium_variant,910,2093,male,6.827
medium_variant,910,2094,male,6.705
medium_variant,910,2095,male,6.586
medium_variant,910,2096,male,6.463
medium_variant,910,2097,male,6.348
