region,variant,freq,year,totalfertility
923,estimates,5yearly,1950,2.91960666621126
923,estimates,5yearly,1955,2.82026057063325
923,estimates,5yearly,1960,2.43467141576264
923,estimates,5yearly,1965,2.14825608043182
923,estimates,5yearly,1970,2.14131243692268
923,estimates,5yearly,1975,2.07417309164441
923,estimates,5yearly,1980,2.08437101480174
923,estimates,5yearly,1985,2.09339340683505
923,estimates,5yearly,1990,1.62833432239906
923,estimates,5yearly,1995,1.2952753055335
923,estimates,5yearly,2000,1.26146210046674
923,estimates,5yearly,2005,1.41822706631132
923,estimates,5yearly,2010,1.57097704232864
923,constant_fertility,5yearly,2015,1.56486118612987
923,constant_mortality,5yearly,2015,1.61063309330416
923,high_variant,5yearly,2015,1.86038926848154
923,instant_replacement,5yearly,2015,2.08895447136751
923,low_variant,5yearly,2015,1.36088709022345
923,medium_variant,5yearly,2015,1.61063779081508
923,momentum,5yearly,2015,2.09323148932037
923,no_change,5yearly,2015,1.5648586858899
923,zero_migration,5yearly,2015,1.61017532637066
923,constant_fertility,5yearly,2020,1.56288542841338
923,constant_mortality,5yearly,2020,1.64704118651892
923,high_variant,5yearly,2020,2.04639200464386
923,instant_replacement,5yearly,2020,2.08556692027191
923,low_variant,5yearly,2020,1.24775292969921
923,medium_variant,5yearly,2020,1.647072380176
923,momentum,5yearly,2020,2.0933813017594
923,no_change,5yearly,2020,1.5628682638664
923,zero_migration,5yearly,2020,1.64563290382525
923,constant_fertility,5yearly,2025,1.5668638707967
923,constant_mortality,5yearly,2025,1.6845736900472
923,high_variant,5yearly,2025,2.18407726312917
923,instant_replacement,5yearly,2025,2.08463546447371
923,low_variant,5yearly,2025,1.18520358233689
923,medium_variant,5yearly,2025,1.68464039894316
923,momentum,5yearly,2025,2.09523380520829
923,no_change,5yearly,2025,1.56682713602252
923,zero_migration,5yearly,2025,1.68223144977486
923,constant_fertility,5yearly,2030,1.57356043375569
923,constant_mortality,5yearly,2030,1.71876767417809
923,high_variant,5yearly,2030,2.21881228023822
923,instant_replacement,5yearly,2030,2.08517277286878
923,low_variant,5yearly,2030,1.21896174569796
923,medium_variant,5yearly,2030,1.71886740312803
923,momentum,5yearly,2030,2.09825255099737
923,no_change,5yearly,2030,1.57350042129203
923,zero_migration,5yearly,2030,1.71588938102952
923,constant_fertility,5yearly,2035,1.57946999988369
923,constant_mortality,5yearly,2035,1.75124839681819
923,high_variant,5yearly,2035,2.25170829604421
923,instant_replacement,5yearly,2035,2.08544186519577
923,low_variant,5yearly,2035,1.25112018345193
923,medium_variant,5yearly,2035,1.75137439564683
923,momentum,5yearly,2035,2.10102053819735
923,no_change,5yearly,2035,1.57937078432106
923,zero_migration,5yearly,2035,1.7484452422901
923,constant_fertility,5yearly,2040,1.58141010078109
923,constant_mortality,5yearly,2040,1.77683576317688
923,high_variant,5yearly,2040,2.27671091478284
923,instant_replacement,5yearly,2040,2.08245731826465
923,low_variant,5yearly,2040,1.27744636370325
923,medium_variant,5yearly,2040,1.77698739980197
923,momentum,5yearly,2040,2.10029005468465
923,no_change,5yearly,2040,1.58125645094607
923,zero_migration,5yearly,2040,1.77429348016233
923,constant_fertility,5yearly,2045,1.5820426150379
923,constant_mortality,5yearly,2045,1.79493964060487
923,high_variant,5yearly,2045,2.2935321058819
923,instant_replacement,5yearly,2045,2.07881340239941
923,low_variant,5yearly,2045,1.29734622807413
923,medium_variant,5yearly,2045,1.79511761075724
923,momentum,5yearly,2045,2.09857165332263
923,no_change,5yearly,2045,1.58183632155994
923,zero_migration,5yearly,2045,1.79247266843062
923,constant_fertility,5yearly,2050,1.58420477960643
923,constant_mortality,5yearly,2050,1.80750352740331
923,high_variant,5yearly,2050,2.30534173657098
923,instant_replacement,5yearly,2050,2.07724929235676
923,low_variant,5yearly,2050,1.31134882714483
923,medium_variant,5yearly,2050,1.80770167260553
923,momentum,5yearly,2050,2.09867978934305
923,no_change,5yearly,2050,1.58395517746163
923,zero_migration,5yearly,2050,1.80488472862432
923,constant_fertility,5yearly,2055,1.58748792976758
