region,variant,freq,year,totalfertility
1503,estimates,5yearly,1950,2.98043202659686
1503,estimates,5yearly,1955,3.01279167457609
1503,estimates,5yearly,1960,2.94001254553751
1503,estimates,5yearly,1965,2.63987685273116
1503,estimates,5yearly,1970,2.31800365210131
1503,estimates,5yearly,1975,2.01525531527946
1503,estimates,5yearly,1980,1.8992289543178
1503,estimates,5yearly,1985,1.81489113270966
1503,estimates,5yearly,1990,1.77700367059237
1503,estimates,5yearly,1995,1.69650962870096
1503,estimates,5yearly,2000,1.67584189289499
1503,estimates,5yearly,2005,1.73169447233625
1503,estimates,5yearly,2010,1.6945684477607
1503,constant_fertility,5yearly,2015,1.7080209843251
1503,constant_mortality,5yearly,2015,1.71534219663636
1503,high_variant,5yearly,2015,1.96656387176304
1503,instant_replacement,5yearly,2015,2.08471485990393
1503,low_variant,5yearly,2015,1.46412591639025
1503,medium_variant,5yearly,2015,1.71534470476673
1503,momentum,5yearly,2015,2.08730782398857
1503,no_change,5yearly,2015,1.70801799466305
1503,zero_migration,5yearly,2015,1.71419531711474
1503,constant_fertility,5yearly,2020,1.71730355851654
1503,constant_mortality,5yearly,2020,1.73218960355952
1503,high_variant,5yearly,2020,2.13321393298542
1503,instant_replacement,5yearly,2020,2.07795212761983
1503,low_variant,5yearly,2020,1.33117868585395
1503,medium_variant,5yearly,2020,1.73219628407165
1503,momentum,5yearly,2020,2.0829497779274
1503,no_change,5yearly,2020,1.71729437407899
1503,zero_migration,5yearly,2020,1.73050542031278
1503,constant_fertility,5yearly,2025,1.72546099601445
1503,constant_mortality,5yearly,2025,1.75337950545679
1503,high_variant,5yearly,2025,2.2552377854503
1503,instant_replacement,5yearly,2025,2.07835871074191
1503,low_variant,5yearly,2025,1.25154328201932
1503,medium_variant,5yearly,2025,1.75339059740676
1503,momentum,5yearly,2025,2.08554088698191
1503,no_change,5yearly,2025,1.72544346848903
1503,zero_migration,5yearly,2025,1.75211620245024
1503,constant_fertility,5yearly,2030,1.73248985541072
1503,constant_mortality,5yearly,2030,1.7690912944557
1503,high_variant,5yearly,2030,2.27085847670577
1503,instant_replacement,5yearly,2030,2.07641287491382
1503,low_variant,5yearly,2030,1.26735100528571
1503,medium_variant,5yearly,2030,1.76910670624897
1503,momentum,5yearly,2030,2.0858560860968
1503,no_change,5yearly,2030,1.73245938746525
1503,zero_migration,5yearly,2030,1.76887848262909
1503,constant_fertility,5yearly,2035,1.74163210364542
1503,constant_mortality,5yearly,2035,1.77823978979303
1503,high_variant,5yearly,2035,2.27814813718689
1503,instant_replacement,5yearly,2035,2.06673509322698
1503,low_variant,5yearly,2035,1.27823346514471
1503,medium_variant,5yearly,2035,1.77825397148565
1503,momentum,5yearly,2035,2.07790595418375
1503,no_change,5yearly,2035,1.74157426338619
1503,zero_migration,5yearly,2035,1.77891483057111
1503,constant_fertility,5yearly,2040,1.75455833261443
1503,constant_mortality,5yearly,2040,1.78654156559566
1503,high_variant,5yearly,2040,2.28367931101279
1503,instant_replacement,5yearly,2040,2.05306730392982
1503,low_variant,5yearly,2040,1.28909735663912
1503,medium_variant,5yearly,2040,1.78655741800998
1503,momentum,5yearly,2040,2.06431086968179
1503,no_change,5yearly,2040,1.75444113412852
1503,zero_migration,5yearly,2040,1.78711650028777
1503,constant_fertility,5yearly,2045,1.76785289554161
1503,constant_mortality,5yearly,2045,1.79638537309902
1503,high_variant,5yearly,2045,2.29222888317891
1503,instant_replacement,5yearly,2045,2.05235666477184
1503,low_variant,5yearly,2045,1.30077781032788
1503,medium_variant,5yearly,2045,1.79640103791551
1503,momentum,5yearly,2045,2.06370128571444
1503,no_change,5yearly,2045,1.76765319915162
1503,zero_migration,5yearly,2045,1.7963279910949
1503,constant_fertility,5yearly,2050,1.77916139778307
1503,constant_mortality,5yearly,2050,1.80692812163149
1503,high_variant,5yearly,2050,2.30390579012884
1503,instant_replacement,5yearly,2050,2.06411653632516
1503,low_variant,5yearly,2050,1.31130341093817
1503,medium_variant,5yearly,2050,1.80694111756476
1503,momentum,5yearly,2050,2.07741344501046
1503,no_change,5yearly,2050,1.77886723298752
1503,zero_migration,5yearly,2050,1.80686332923231
1503,constant_fertility,5yearly,2055,1.78908335500547
1503,constant_mortality,5yearly,2055,1.81546888625634
1503,high_variant,5yearly,2055,2.31431597226977
1503,instant_replacement,5yearly,2055,2.07075598769017
1503,low_variant,5yearly,2055,1.31854184227714
1503,medium_variant,5yearly,2055,1.81547893713445
1503,momentum,5yearly,2055,2.08627787477348
1503,no_change,5yearly,2055,1.78868158771263
1503,zero_migration,5yearly,2055,1.81587929020508
1503,constant_fertility,5yearly,2060,1.79816193444572
1503,constant_mortality,5yearly,2060,1.82236078105872
1503,high_variant,5yearly,2060,2.32247513082023
1503,instant_replacement,5yearly,2060,2.06953538667229
1503,low_variant,5yearly,2060,1.32408931675305
1503,medium_variant,5yearly,2060,1.8223664648494
1503,momentum,5yearly,2060,2.0864718905281
1503,no_change,5yearly,2060,1.79764294544544
1503,zero_migration,5yearly,2060,1.82309490170899
1503,constant_fertility,5yearly,2065,1.80735005629252
1503,constant_mortality,5yearly,2065,1.82758204625531
1503,high_variant,5yearly,2065,2.32798015012499
1503,instant_replacement,5yearly,2065,2.06471747283971
1503,low_variant,5yearly,2065,1.32877365422931
1503,medium_variant,5yearly,2065,1.8275853862112
1503,momentum,5yearly,2065,2.0821270752714
1503,no_change,5yearly,2065,1.80670520670046
1503,zero_migration,5yearly,2065,1.82823618977285
1503,constant_fertility,5yearly,2070,1.81763896957469
1503,constant_mortality,5yearly,2070,1.83126968218802
1503,high_variant,5yearly,2070,2.33093117584471
1503,instant_replacement,5yearly,2070,2.05807959216646
1503,low_variant,5yearly,2070,1.33280208034882
1503,medium_variant,5yearly,2070,1.83127400473071
1503,momentum,5yearly,2070,2.07490488886452
1503,no_change,5yearly,2070,1.81685509394118
1503,zero_migration,5yearly,2070,1.83139622332595
1503,constant_fertility,5yearly,2075,1.82890743212386
1503,constant_mortality,5yearly,2075,1.83585157293857
1503,high_variant,5yearly,2075,2.33414848504125
1503,instant_replacement,5yearly,2075,2.0535020774382
1503,low_variant,5yearly,2075,1.33822764638216
1503,medium_variant,5yearly,2075,1.83585738990716
1503,momentum,5yearly,2075,2.0697096502145
1503,no_change,5yearly,2075,1.82796795791184
1503,zero_migration,5yearly,2075,1.83553225206846
1503,constant_fertility,5yearly,2080,1.84024005676314
1503,constant_mortality,5yearly,2080,1.83990252449298
1503,high_variant,5yearly,2080,2.33716951413873
1503,instant_replacement,5yearly,2080,2.05443128844683
1503,low_variant,5yearly,2080,1.3430940147546
1503,medium_variant,5yearly,2080,1.83990786793363
1503,momentum,5yearly,2080,2.07129745054189
1503,no_change,5yearly,2080,1.83912756654136
1503,zero_migration,5yearly,2080,1.83953935700368
1503,constant_fertility,5yearly,2085,1.85109176029001
1503,constant_mortality,5yearly,2085,1.84394842756632
1503,high_variant,5yearly,2085,2.34136403087022
1503,instant_replacement,5yearly,2085,2.05898382651401
1503,low_variant,5yearly,2085,1.34729125325441
1503,medium_variant,5yearly,2085,1.8439572300322
1503,momentum,5yearly,2085,2.07764146808861
1503,no_change,5yearly,2085,1.84979160157292
1503,zero_migration,5yearly,2085,1.84390898279733
1503,constant_fertility,5yearly,2090,1.86153364065618
1503,constant_mortality,5yearly,2090,1.84768666509557
1503,high_variant,5yearly,2090,2.34633541716058
1503,instant_replacement,5yearly,2090,2.062325361822
1503,low_variant,5yearly,2090,1.35029247788778
1503,medium_variant,5yearly,2090,1.84770257180219
1503,momentum,5yearly,2090,2.08276575070515
1503,no_change,5yearly,2090,1.86003696168995
1503,zero_migration,5yearly,2090,1.84802857827201
1503,constant_fertility,5yearly,2095,1.87200208225184
1503,constant_mortality,5yearly,2095,1.84995510106816
1503,high_variant,5yearly,2095,2.34997850721211
1503,instant_replacement,5yearly,2095,2.06206459123043
1503,low_variant,5yearly,2095,1.35146944967754
1503,medium_variant,5yearly,2095,1.84997516486188
1503,momentum,5yearly,2095,2.08334305484421
1503,no_change,5yearly,2095,1.87029810477902
1503,zero_migration,5yearly,2095,1.85047944477162
