region,variant,freq,year,totalfertility
926,estimates,5yearly,1950,2.38735252265286
926,estimates,5yearly,1955,2.483272505456
926,estimates,5yearly,1960,2.64694988664255
926,estimates,5yearly,1965,2.47429232516891
926,estimates,5yearly,1970,1.96311224933209
926,estimates,5yearly,1975,1.65483325175354
926,estimates,5yearly,1980,1.61699633430639
926,estimates,5yearly,1985,1.57332279672187
926,estimates,5yearly,1990,1.48919307553664
926,estimates,5yearly,1995,1.52050725833045
926,estimates,5yearly,2000,1.58603181083311
926,estimates,5yearly,2005,1.63931571879473
926,estimates,5yearly,2010,1.6663534224048
926,constant_fertility,5yearly,2015,1.66453426469846
926,constant_mortality,5yearly,2015,1.68721143442839
926,high_variant,5yearly,2015,1.93723839583612
926,instant_replacement,5yearly,2015,2.06875949582558
926,low_variant,5yearly,2015,1.43718054772248
926,medium_variant,5yearly,2015,1.68720954416132
926,momentum,5yearly,2015,2.07238207779319
926,no_change,5yearly,2015,1.66453531261867
926,zero_migration,5yearly,2015,1.68978846180363
926,constant_fertility,5yearly,2020,1.67000611729964
926,constant_mortality,5yearly,2020,1.71204355809538
926,high_variant,5yearly,2020,2.11324722834259
926,instant_replacement,5yearly,2020,2.07322329040773
926,low_variant,5yearly,2020,1.31083596520101
926,medium_variant,5yearly,2020,1.71204249151076
926,momentum,5yearly,2020,2.07918654183969
926,no_change,5yearly,2020,1.67000772950956
926,zero_migration,5yearly,2020,1.71828799497841
926,constant_fertility,5yearly,2025,1.6803340465708
926,constant_mortality,5yearly,2025,1.73979537669827
926,high_variant,5yearly,2025,2.24299234891422
926,instant_replacement,5yearly,2025,2.07897610477619
926,low_variant,5yearly,2025,1.23659779838986
926,medium_variant,5yearly,2025,1.73979512597677
926,momentum,5yearly,2025,2.08572075195283
926,no_change,5yearly,2025,1.68033420910645
926,zero_migration,5yearly,2025,1.74729045706518
926,constant_fertility,5yearly,2030,1.68910157729354
926,constant_mortality,5yearly,2030,1.75963545147238
926,high_variant,5yearly,2030,2.26297947768052
926,instant_replacement,5yearly,2030,2.07839274176242
926,low_variant,5yearly,2030,1.25627716482791
926,medium_variant,5yearly,2030,1.75963366221585
926,momentum,5yearly,2030,2.08459015865165
926,no_change,5yearly,2030,1.68910272602377
926,zero_migration,5yearly,2030,1.76678159852966
926,constant_fertility,5yearly,2035,1.69222936646211
926,constant_mortality,5yearly,2035,1.77047741335487
926,high_variant,5yearly,2035,2.27178838959772
926,instant_replacement,5yearly,2035,2.06807923019855
926,low_variant,5yearly,2035,1.26903474756221
926,medium_variant,5yearly,2035,1.77046115780776
926,momentum,5yearly,2035,2.07369859063704
926,no_change,5yearly,2035,1.69223930572645
926,zero_migration,5yearly,2035,1.77699705725318
926,constant_fertility,5yearly,2040,1.69126769399846
926,constant_mortality,5yearly,2040,1.77495530174059
926,high_variant,5yearly,2040,2.27320367003314
926,instant_replacement,5yearly,2040,2.05251911114812
926,low_variant,5yearly,2040,1.2764620671245
926,medium_variant,5yearly,2040,1.77491664233094
926,momentum,5yearly,2040,2.05807979454516
926,no_change,5yearly,2040,1.69129608536975
926,zero_migration,5yearly,2040,1.78188066900999
926,constant_fertility,5yearly,2045,1.69167241415115
926,constant_mortality,5yearly,2045,1.78104095672718
926,high_variant,5yearly,2045,2.27786992858142
926,instant_replacement,5yearly,2045,2.04764973826092
926,low_variant,5yearly,2045,1.28428659506147
926,medium_variant,5yearly,2045,1.78099082772365
926,momentum,5yearly,2045,2.05459445887135
926,no_change,5yearly,2045,1.69171497768313
926,zero_migration,5yearly,2045,1.78929771024576
926,constant_fertility,5yearly,2050,1.69560570839153
926,constant_mortality,5yearly,2050,1.79100884939148
926,high_variant,5yearly,2050,2.28888441463582
926,instant_replacement,5yearly,2050,2.05782120152617
926,low_variant,5yearly,2050,1.29385096986053
926,medium_variant,5yearly,2050,1.79097709738429
926,momentum,5yearly,2050,2.06830662755782
926,no_change,5yearly,2050,1.69563912088039
926,zero_migration,5yearly,2050,1.80092388416404
926,constant_fertility,5yearly,2055,1.70194540072413
