region,variant,freq,year,totalfertility
924,estimates,5yearly,1950,2.31582888587782
924,estimates,5yearly,1955,2.50632905877794
924,estimates,5yearly,1960,2.71230417490947
924,estimates,5yearly,1965,2.48867553847978
924,estimates,5yearly,1970,2.05880891074918
924,estimates,5yearly,1975,1.80051436179495
924,estimates,5yearly,1980,1.79537676440689
924,estimates,5yearly,1985,1.84854973735153
924,estimates,5yearly,1990,1.79806599569652
924,estimates,5yearly,1995,1.70256757020717
924,estimates,5yearly,2000,1.66236094112121
924,estimates,5yearly,2005,1.85372105969871
924,estimates,5yearly,2010,1.84932285235141
924,constant_fertility,5yearly,2015,1.85214829887167
924,constant_mortality,5yearly,2015,1.85357636609269
924,high_variant,5yearly,2015,2.10362101642817
924,instant_replacement,5yearly,2015,2.06983491135613
924,low_variant,5yearly,2015,1.60353691892804
924,medium_variant,5yearly,2015,1.85357741319064
924,momentum,5yearly,2015,2.07184657143127
924,no_change,5yearly,2015,1.85214661221285
924,zero_migration,5yearly,2015,1.85324319370078
924,constant_fertility,5yearly,2020,1.85312824589711
924,constant_mortality,5yearly,2020,1.85602378821651
924,high_variant,5yearly,2020,2.25630782513713
924,instant_replacement,5yearly,2020,2.06897444975925
924,low_variant,5yearly,2020,1.45574446827524
924,medium_variant,5yearly,2020,1.85602628440337
924,momentum,5yearly,2020,2.07240900910633
924,no_change,5yearly,2020,1.85312405267698
924,zero_migration,5yearly,2020,1.85513118921876
924,constant_fertility,5yearly,2025,1.8524548739498
924,constant_mortality,5yearly,2025,1.85688658831748
924,high_variant,5yearly,2025,2.35697693234997
924,instant_replacement,5yearly,2025,2.06647886941122
924,low_variant,5yearly,2025,1.35680088161422
924,medium_variant,5yearly,2025,1.85688795572358
924,momentum,5yearly,2025,2.07119424618032
924,no_change,5yearly,2025,1.8524565924239
924,zero_migration,5yearly,2025,1.85573223739389
924,constant_fertility,5yearly,2030,1.85371707821754
924,constant_mortality,5yearly,2030,1.85673234731492
924,high_variant,5yearly,2030,2.35639016792357
924,instant_replacement,5yearly,2030,2.06345144127481
924,low_variant,5yearly,2030,1.35707718549484
924,medium_variant,5yearly,2030,1.85673235181209
924,momentum,5yearly,2030,2.06939260488809
924,no_change,5yearly,2030,1.85372854094712
924,zero_migration,5yearly,2030,1.8556918855787
924,constant_fertility,5yearly,2035,1.85557505914924
924,constant_mortality,5yearly,2035,1.85864630061096
924,high_variant,5yearly,2035,2.35821874646943
