region,variant,freq,year,totalfertility
910,estimates,5yearly,1950,7.05084798269936
910,estimates,5yearly,1955,7.04923463850168
910,estimates,5yearly,1960,7.1087895626158
910,estimates,5yearly,1965,7.10933637089692
910,estimates,5yearly,1970,7.14333945789519
910,estimates,5yearly,1975,7.1015191660934
910,estimates,5yearly,1980,7.01720914572663
910,estimates,5yearly,1985,6.79915775804466
910,estimates,5yearly,1990,6.41033885328425
910,estimates,5yearly,1995,6.12006127834229
910,estimates,5yearly,2000,5.75841712270591
910,estimates,5yearly,2005,5.34670351649515
910,estimates,5yearly,2010,4.88562670768131
910,constant_fertility,5yearly,2015,4.89574730417947
910,constant_mortality,5yearly,2015,4.47628081016608
910,high_variant,5yearly,2015,4.7261898368511
910,instant_replacement,5yearly,2015,2.27433232679901
910,low_variant,5yearly,2015,4.22614523287066
910,medium_variant,5yearly,2015,4.47616703793986
910,momentum,5yearly,2015,2.33215899881422
910,no_change,5yearly,2015,4.89596366121167
910,zero_migration,5yearly,2015,4.4764047516007
910,constant_fertility,5yearly,2020,4.90844528135672
910,constant_mortality,5yearly,2020,4.11454373189039
910,high_variant,5yearly,2020,4.51469416178323
910,instant_replacement,5yearly,2020,2.23462340335726
910,low_variant,5yearly,2020,3.71439720186822
910,medium_variant,5yearly,2020,4.11454547622509
910,momentum,5yearly,2020,2.33221901061066
910,no_change,5yearly,2020,4.90885543762035
910,zero_migration,5yearly,2020,4.11530916529082
910,constant_fertility,5yearly,2025,4.92438757589808
910,constant_mortality,5yearly,2025,3.80590355986587
910,high_variant,5yearly,2025,4.30670532503446
910,instant_replacement,5yearly,2025,2.20390471391887
910,low_variant,5yearly,2025,3.30578858143877
910,medium_variant,5yearly,2025,3.80624688983528
910,momentum,5yearly,2025,2.33289077960368
910,no_change,5yearly,2025,4.92465464846684
910,zero_migration,5yearly,2025,3.80758905817638
910,constant_fertility,5yearly,2030,4.94088323433579
910,constant_mortality,5yearly,2030,3.54844794560771
910,high_variant,5yearly,2030,4.04980376941235
910,instant_replacement,5yearly,2030,2.17907575376117
910,low_variant,5yearly,2030,3.04852879921878
910,medium_variant,5yearly,2030,3.54915414553598
910,momentum,5yearly,2030,2.33415655622981
910,no_change,5yearly,2030,4.94076410637266
910,zero_migration,5yearly,2030,3.55096875145857
910,constant_fertility,5yearly,2035,4.95619912642905
910,constant_mortality,5yearly,2035,3.32795307126034
