region,variant,freq,year,totalfertility
1501,estimates,5yearly,1950,5.84697984776002
1501,estimates,5yearly,1955,5.92723849161117
1501,estimates,5yearly,1960,5.93050396596693
1501,estimates,5yearly,1965,5.8282321621528
1501,estimates,5yearly,1970,5.6152311110318
1501,estimates,5yearly,1975,5.26397589608321
1501,estimates,5yearly,1980,4.94662629279891
1501,estimates,5yearly,1985,4.50661197384385
1501,estimates,5yearly,1990,4.02599963200784
1501,estimates,5yearly,1995,3.62361486187042
1501,estimates,5yearly,2000,3.32700149591083
1501,estimates,5yearly,2005,3.09080772153871
1501,estimates,5yearly,2010,2.88469755399455
1501,constant_fertility,5yearly,2015,2.91770469863089
1501,constant_mortality,5yearly,2015,2.74060575375505
1501,high_variant,5yearly,2015,2.98993694012404
1501,instant_replacement,5yearly,2015,2.23620464216126
1501,low_variant,5yearly,2015,2.49182562704538
1501,medium_variant,5yearly,2015,2.74088824670605
1501,momentum,5yearly,2015,2.26528385694059
1501,no_change,5yearly,2015,2.91740232260161
1501,zero_migration,5yearly,2015,2.74080075300967
1501,constant_fertility,5yearly,2020,2.95433354439359
1501,constant_mortality,5yearly,2020,2.62056661883851
1501,high_variant,5yearly,2020,3.02078233006781
1501,instant_replacement,5yearly,2020,2.21397953011014
1501,low_variant,5yearly,2020,2.22297656203241
1501,medium_variant,5yearly,2020,2.62165260590155
1501,momentum,5yearly,2020,2.26833433296683
1501,no_change,5yearly,2020,2.95307199975645
1501,zero_migration,5yearly,2020,2.62095660191958
1501,constant_fertility,5yearly,2025,2.99545414753955
1501,constant_mortality,5yearly,2025,2.51428994541017
1501,high_variant,5yearly,2025,3.01409379573793
1501,instant_replacement,5yearly,2025,2.18638134967484
1501,low_variant,5yearly,2025,2.01972937664892
1501,medium_variant,5yearly,2025,2.51675332126896
1501,momentum,5yearly,2025,2.26297791104967
1501,no_change,5yearly,2025,2.99235066265225
1501,zero_migration,5yearly,2025,2.51550017297845
1501,constant_fertility,5yearly,2030,3.04254427557664
1501,constant_mortality,5yearly,2030,2.42270675284423
1501,high_variant,5yearly,2030,2.92107786970138
1501,instant_replacement,5yearly,2030,2.15522004441707
1501,low_variant,5yearly,2030,1.93323647215052
1501,medium_variant,5yearly,2030,2.42718505653114
1501,momentum,5yearly,2030,2.25115830240597
1501,no_change,5yearly,2030,3.03635243629592
1501,zero_migration,5yearly,2030,2.42567974584628
1501,constant_fertility,5yearly,2035,3.09855814951582
1501,constant_mortality,5yearly,2035,2.34733647934428
1501,high_variant,5yearly,2035,2.84476883765065
1501,instant_replacement,5yearly,2035,2.13999082260206
1501,low_variant,5yearly,2035,1.86485723586028
1501,medium_variant,5yearly,2035,2.35443067674321
1501,momentum,5yearly,2035,2.25149992987942
1501,no_change,5yearly,2035,3.08776210404588
1501,zero_migration,5yearly,2035,2.35251797784235
1501,constant_fertility,5yearly,2040,3.16358883980952
1501,constant_mortality,5yearly,2040,2.28632134993685
1501,high_variant,5yearly,2040,2.78469678083874
1501,instant_replacement,5yearly,2040,2.14938234978741
1501,low_variant,5yearly,2040,1.81146016622982
1501,medium_variant,5yearly,2040,2.29642068316051
1501,momentum,5yearly,2040,2.27194853957519
1501,no_change,5yearly,2040,3.1465135501414
1501,zero_migration,5yearly,2040,2.29368800359871
1501,constant_fertility,5yearly,2045,3.23158593326996
1501,constant_mortality,5yearly,2045,2.23460211547919
1501,high_variant,5yearly,2045,2.73438095342489
1501,instant_replacement,5yearly,2045,2.15532801486448
1501,low_variant,5yearly,2045,1.76759277687566
1501,medium_variant,5yearly,2045,2.2477556325035
1501,momentum,5yearly,2045,2.28653165425183
1501,no_change,5yearly,2045,3.20645840761606
1501,zero_migration,5yearly,2045,2.24415279040733
1501,constant_fertility,5yearly,2050,3.29963230717928
1501,constant_mortality,5yearly,2050,2.18574636672053
1501,high_variant,5yearly,2050,2.68544644704734
1501,instant_replacement,5yearly,2050,2.14147324640086
1501,low_variant,5yearly,2050,1.72698529269358
1501,medium_variant,5yearly,2050,2.20183608075212
1501,momentum,5yearly,2050,2.28024149072601
1501,no_change,5yearly,2050,3.26468995075919
1501,zero_migration,5yearly,2050,2.1976621038258
1501,constant_fertility,5yearly,2055,3.36979540898746
1501,constant_mortality,5yearly,2055,2.13989450665696
1501,high_variant,5yearly,2055,2.63824495547641
1501,instant_replacement,5yearly,2055,2.12126037992732
1501,low_variant,5yearly,2055,1.68903994641773
1501,medium_variant,5yearly,2055,2.15862479800746
1501,momentum,5yearly,2055,2.26750406765938
1501,no_change,5yearly,2055,3.32341932893804
1501,zero_migration,5yearly,2055,2.15418863840704
1501,constant_fertility,5yearly,2060,3.44516121380131
1501,constant_mortality,5yearly,2060,2.10173860793951
1501,high_variant,5yearly,2060,2.59949924472045
1501,instant_replacement,5yearly,2060,2.10998383749237
1501,low_variant,5yearly,2060,1.65726741870741
1501,medium_variant,5yearly,2060,2.12285412934524
1501,momentum,5yearly,2060,2.26372034193449
1501,no_change,5yearly,2060,3.38591601463716
1501,zero_migration,5yearly,2060,2.1182576726722
1501,constant_fertility,5yearly,2065,3.52585554576897
1501,constant_mortality,5yearly,2065,2.06921405648803
1501,high_variant,5yearly,2065,2.56798143745338
1501,instant_replacement,5yearly,2065,2.1064868668385
1501,low_variant,5yearly,2065,1.62889213389471
1501,medium_variant,5yearly,2065,2.09236299672308
1501,momentum,5yearly,2065,2.26650369281378
1501,no_change,5yearly,2065,3.45244704834408
1501,zero_migration,5yearly,2065,2.0876260008539
1501,constant_fertility,5yearly,2070,3.6094457007079
1501,constant_mortality,5yearly,2070,2.04022753391409
1501,high_variant,5yearly,2070,2.54057340207763
1501,instant_replacement,5yearly,2070,2.10721786960304
1501,low_variant,5yearly,2070,1.60202319269932
1501,medium_variant,5yearly,2070,2.06478664056552
1501,momentum,5yearly,2070,2.27167199333595
1501,no_change,5yearly,2070,3.52073034988899
1501,zero_migration,5yearly,2070,2.05993430950448
1501,constant_fertility,5yearly,2075,3.69383853515672
1501,constant_mortality,5yearly,2075,2.01464222229938
1501,high_variant,5yearly,2075,2.51580976183232
1501,instant_replacement,5yearly,2075,2.10760210715537
1501,low_variant,5yearly,2075,1.57766215472319
1501,medium_variant,5yearly,2075,2.03999767620966
1501,momentum,5yearly,2075,2.27545901720703
1501,no_change,5yearly,2075,3.58884164531914
1501,zero_migration,5yearly,2075,2.03508926129514
1501,constant_fertility,5yearly,2080,3.77899491775378
1501,constant_mortality,5yearly,2080,1.99214869265263
1501,high_variant,5yearly,2080,2.49345873949995
1501,instant_replacement,5yearly,2080,2.10579282658734
1501,low_variant,5yearly,2080,1.55540945308862
1501,medium_variant,5yearly,2080,2.01769735772827
1501,momentum,5yearly,2080,2.27669148206662
1501,no_change,5yearly,2080,3.6569712666072
1501,zero_migration,5yearly,2080,2.01283938538739
1501,constant_fertility,5yearly,2085,3.86575914987092
1501,constant_mortality,5yearly,2085,1.97103398473577
1501,high_variant,5yearly,2085,2.47258337475977
1501,instant_replacement,5yearly,2085,2.10183582831647
1501,low_variant,5yearly,2085,1.53366177121021
1501,medium_variant,5yearly,2085,1.99648984607097
1501,momentum,5yearly,2085,2.27590403354326
1501,no_change,5yearly,2085,3.72624586021448
1501,zero_migration,5yearly,2085,1.99179235930069
1501,constant_fertility,5yearly,2090,3.95409454293005
1501,constant_mortality,5yearly,2090,1.95107690160717
1501,high_variant,5yearly,2090,2.45314376038596
1501,instant_replacement,5yearly,2090,2.09739914256461
1501,low_variant,5yearly,2090,1.51118381611074
1501,medium_variant,5yearly,2090,1.97577664618494
1501,momentum,5yearly,2090,2.27478951339028
1501,no_change,5yearly,2090,3.79693107908071
1501,zero_migration,5yearly,2090,1.9713628731274
1501,constant_fertility,5yearly,2095,4.04278697496914
1501,constant_mortality,5yearly,2095,1.93341254114301
1501,high_variant,5yearly,2095,2.43607070240101
1501,instant_replacement,5yearly,2095,2.09429071965658
1501,low_variant,5yearly,2095,1.48959561063184
1501,medium_variant,5yearly,2095,1.95681954993287
1501,momentum,5yearly,2095,2.27487184864359
1501,no_change,5yearly,2095,3.86811186078756
1501,zero_migration,5yearly,2095,1.95274425691253
1501,constant_fertility,5yearly,Regi,Lower-middle-income countries
1501,constant_mortality,5yearly,Regi,Lower-middle-income countries
1501,estimates,5yearly,Regi,Lower-middle-income countries
1501,high_variant,5yearly,Regi,Lower-middle-income countries
1501,instant_replacement,5yearly,Regi,Lower-middle-income countries
1501,low_variant,5yearly,Regi,Lower-middle-income countries
1501,medium_variant,5yearly,Regi,Lower-middle-income countries
1501,momentum,5yearly,Regi,Lower-middle-income countries
1501,no_change,5yearly,Regi,Lower-middle-income countries
1501,zero_migration,5yearly,Regi,Lower-middle-income countries
