region,variant,freq,year,totalfertility
931,estimates,5yearly,1950,5.67258216625274
931,estimates,5yearly,1955,5.6695583687061
931,estimates,5yearly,1960,5.66378628413383
931,estimates,5yearly,1965,5.21783124423182
931,estimates,5yearly,1970,4.59504447264248
931,estimates,5yearly,1975,4.2390004101274
931,estimates,5yearly,1980,3.79568046894435
931,estimates,5yearly,1985,3.30215219943569
931,estimates,5yearly,1990,2.92082470321858
931,estimates,5yearly,1995,2.63556786765615
931,estimates,5yearly,2000,2.35373161417943
931,estimates,5yearly,2005,2.13280541585951
931,estimates,5yearly,2010,2.03024685654881
931,constant_fertility,5yearly,2015,2.03600032907293
931,constant_mortality,5yearly,2015,1.94208167285096
931,high_variant,5yearly,2015,2.19142863527141
931,instant_replacement,5yearly,2015,2.09808505883786
931,low_variant,5yearly,2015,1.69276527563338
931,medium_variant,5yearly,2015,1.94209702104283
931,momentum,5yearly,2015,2.10650993655169
931,no_change,5yearly,2015,2.03598247456577
931,zero_migration,5yearly,2015,1.94253971014686
931,constant_fertility,5yearly,2020,2.04321521846916
931,constant_mortality,5yearly,2020,1.87364300176879
931,high_variant,5yearly,2020,2.27286723191317
931,instant_replacement,5yearly,2020,2.09321399475055
931,low_variant,5yearly,2020,1.47451681027374
931,medium_variant,5yearly,2020,1.87369190609324
931,momentum,5yearly,2020,2.10870088081345
931,no_change,5yearly,2020,2.04314909094984
931,zero_migration,5yearly,2020,1.87469899765261
931,constant_fertility,5yearly,2025,2.05155528209686
931,constant_mortality,5yearly,2025,1.82680460816836
931,high_variant,5yearly,2025,2.32607959360964
931,instant_replacement,5yearly,2025,2.08911397113337
931,low_variant,5yearly,2025,1.32769897879983
931,medium_variant,5yearly,2025,1.82688933243187
931,momentum,5yearly,2025,2.11045537634599
931,no_change,5yearly,2025,2.05142219547372
931,zero_migration,5yearly,2025,1.82806084160709
931,constant_fertility,5yearly,2030,2.06071783305089
931,constant_mortality,5yearly,2030,1.79492630095856
931,high_variant,5yearly,2030,2.29406756103424
931,instant_replacement,5yearly,2030,2.08502300287743
931,low_variant,5yearly,2030,1.29605349209724
931,medium_variant,5yearly,2030,1.7950470205486
931,momentum,5yearly,2030,2.11127598490442
931,no_change,5yearly,2030,2.06049679874155
931,zero_migration,5yearly,2030,1.79612321693237
931,constant_fertility,5yearly,2035,2.07114014936666
931,constant_mortality,5yearly,2035,1.77341063340488
931,high_variant,5yearly,2035,2.27190690908167
931,instant_replacement,5yearly,2035,2.08060765528882
931,low_variant,5yearly,2035,1.27549543408391
931,medium_variant,5yearly,2035,1.77359500522696
931,momentum,5yearly,2035,2.11098963600367
931,no_change,5yearly,2035,2.07076545241774
931,zero_migration,5yearly,2035,1.7745200837766
931,constant_fertility,5yearly,2040,2.08214887589033
931,constant_mortality,5yearly,2040,1.76023605312865
931,high_variant,5yearly,2040,2.25832704045812
931,instant_replacement,5yearly,2040,2.07951230389198
931,low_variant,5yearly,2040,1.26344579114732
931,medium_variant,5yearly,2040,1.76051829500322
931,momentum,5yearly,2040,2.11350490243065
931,no_change,5yearly,2040,2.08151386404249
931,zero_migration,5yearly,2040,1.7613548417572
931,constant_fertility,5yearly,2045,2.09262273229869
931,constant_mortality,5yearly,2045,1.75365159715932
931,high_variant,5yearly,2045,2.25189713091111
931,instant_replacement,5yearly,2045,2.08051980088278
931,low_variant,5yearly,2045,1.25750958851769
931,medium_variant,5yearly,2045,1.7540218296252
931,momentum,5yearly,2045,2.11771703307311
931,no_change,5yearly,2045,2.09162476829116
931,zero_migration,5yearly,2045,1.75477931699992
931,constant_fertility,5yearly,2050,2.10282332132762
931,constant_mortality,5yearly,2050,1.74956020299898
931,high_variant,5yearly,2050,2.24814761870104
931,instant_replacement,5yearly,2050,2.07859397672764
931,low_variant,5yearly,2050,1.2534788949293
931,medium_variant,5yearly,2050,1.74997501859034
931,momentum,5yearly,2050,2.11860379628778
931,no_change,5yearly,2050,2.1013718978238
931,zero_migration,5yearly,2050,1.75060150375743
931,constant_fertility,5yearly,2055,2.11351416084995
931,constant_mortality,5yearly,2055,1.74867536237967
931,high_variant,5yearly,2055,2.24747463767766
931,instant_replacement,5yearly,2055,2.07411442725004
931,low_variant,5yearly,2055,1.25234932313122
931,medium_variant,5yearly,2055,1.74910437988757
931,momentum,5yearly,2055,2.1166853283539
931,no_change,5yearly,2055,2.11153328569655
