agebroad,gender,percentagetotalpopulation,region,variant,year
"Region, subregion, country or area *",female,South America,931,estimates,1950
0_1,female,6.808,931,estimates,1950
0_4,female,15.607,931,estimates,1950
0_14,female,39.252,931,estimates,1950
0_17,female,45.221,931,estimates,1950
0_19,female,49.005,931,estimates,1950
0_24,female,57.977,931,estimates,1950
3_4,female,5.707,931,estimates,1950
3_5,female,8.371,931,estimates,1950
3_6,female,10.936,931,estimates,1950
4_5,female,5.446,931,estimates,1950
4_6,female,8.012,931,estimates,1950
5_14,female,23.646,931,estimates,1950
5_10,female,14.808,931,estimates,1950
5_11,female,17.095,931,estimates,1950
6_9,female,9.827,931,estimates,1950
6_10,female,12.144,931,estimates,1950
6_11,female,14.432,931,estimates,1950
6_12,female,16.679,931,estimates,1950
7_10,female,9.579,931,estimates,1950
7_12,female,14.114,931,estimates,1950
11_16,female,12.873,931,estimates,1950
11_17,female,14.806,931,estimates,1950
11_18,female,16.708,931,estimates,1950
12_14,female,6.55,931,estimates,1950
12_16,female,10.585,931,estimates,1950
12_17,female,12.519,931,estimates,1950
12_18,female,14.42,931,estimates,1950
13_17,female,10.271,931,estimates,1950
13_18,female,12.173,931,estimates,1950
13_19,female,14.055,931,estimates,1950
15_17,female,5.968,931,estimates,1950
18_23,female,11.059,931,estimates,1950
15_24,female,18.725,931,estimates,1950
15_49,female,48.08,931,estimates,1950
15_59,female,54.614,931,estimates,1950
15_64,female,56.875,931,estimates,1950
20_64,female,47.122,931,estimates,1950
20_69,female,48.759,931,estimates,1950
25_49,female,29.356,931,estimates,1950
25_64,female,38.15,931,estimates,1950
25_69,female,39.787,931,estimates,1950
15plus,female,60.748,931,estimates,1950
16plus,female,58.698,931,estimates,1950
17plus,female,56.713,931,estimates,1950
18plus,female,54.779,931,estimates,1950
20plus,female,50.995,931,estimates,1950
21plus,female,49.134,931,estimates,1950
25plus,female,42.023,931,estimates,1950
50plus,female,12.667,931,estimates,1950
60plus,female,6.134,931,estimates,1950
65plus,female,3.873,931,estimates,1950
70plus,female,2.236,931,estimates,1950
75plus,female,1.131,931,estimates,1950
80plus,female,0.464,931,estimates,1950
85plus,female,0.216,931,estimates,1950
90plus,female,0.095,931,estimates,1950
total,female,100,931,estimates,1950
"Region, subregion, country or area *",male,South America,931,estimates,1950
0_1,male,6.988,931,estimates,1950
0_4,male,15.978,931,estimates,1950
0_14,male,39.987,931,estimates,1950
0_17,male,46.031,931,estimates,1950
0_19,male,49.86,931,estimates,1950
0_24,male,58.925,931,estimates,1950
3_4,male,5.825,931,estimates,1950
3_5,male,8.538,931,estimates,1950
3_6,male,11.147,931,estimates,1950
4_5,male,5.55,931,estimates,1950
4_6,male,8.159,931,estimates,1950
5_14,male,24.009,931,estimates,1950
5_10,male,15.047,931,estimates,1950
5_11,male,17.367,931,estimates,1950
6_9,male,9.983,931,estimates,1950
6_10,male,12.334,931,estimates,1950
6_11,male,14.655,931,estimates,1950
6_12,male,16.935,931,estimates,1950
7_10,male,9.725,931,estimates,1950
7_12,male,14.326,931,estimates,1950
11_16,male,13.049,931,estimates,1950
11_17,male,15.007,931,estimates,1950
11_18,male,16.931,931,estimates,1950
12_14,male,6.642,931,estimates,1950
12_16,male,10.729,931,estimates,1950
12_17,male,12.686,931,estimates,1950
12_18,male,14.611,931,estimates,1950
13_17,male,10.406,931,estimates,1950
13_18,male,12.331,931,estimates,1950
13_19,male,14.234,931,estimates,1950
15_17,male,6.045,931,estimates,1950
18_23,male,11.179,931,estimates,1950
15_24,male,18.939,931,estimates,1950
15_49,male,48.456,931,estimates,1950
15_59,male,54.734,931,estimates,1950
15_64,male,56.793,931,estimates,1950
20_64,male,46.92,931,estimates,1950
20_69,male,48.369,931,estimates,1950
25_49,male,29.518,931,estimates,1950
25_64,male,37.855,931,estimates,1950
25_69,male,39.303,931,estimates,1950
15plus,male,60.013,931,estimates,1950
16plus,male,57.937,931,estimates,1950
17plus,male,55.926,931,estimates,1950
18plus,male,53.969,931,estimates,1950
20plus,male,50.14,931,estimates,1950
21plus,male,48.259,931,estimates,1950
25plus,male,41.075,931,estimates,1950
50plus,male,11.557,931,estimates,1950
60plus,male,5.279,931,estimates,1950
65plus,male,3.22,931,estimates,1950
70plus,male,1.772,931,estimates,1950
75plus,male,0.846,931,estimates,1950
80plus,male,0.323,931,estimates,1950
85plus,male,0.143,931,estimates,1950
90plus,male,0.06,931,estimates,1950
total,male,100,931,estimates,1950
"Region, subregion, country or area *",female,South America,931,estimates,1951
0_1,female,6.89,931,estimates,1951
0_4,female,15.873,931,estimates,1951
0_14,female,39.483,931,estimates,1951
0_17,female,45.456,931,estimates,1951
0_19,female,49.179,931,estimates,1951
0_24,female,58.063,931,estimates,1951
3_4,female,5.817,931,estimates,1951
3_5,female,8.517,931,estimates,1951
3_6,female,11.103,931,estimates,1951
4_5,female,5.531,931,estimates,1951
4_6,female,8.117,931,estimates,1951
5_14,female,23.611,931,estimates,1951
5_10,female,14.828,931,estimates,1951
5_11,female,17.08,931,estimates,1951
6_9,female,9.834,931,estimates,1951
6_10,female,12.129,931,estimates,1951
6_11,female,14.381,931,estimates,1951
6_12,female,16.604,931,estimates,1951
7_10,female,9.542,931,estimates,1951
7_12,female,14.017,931,estimates,1951
11_16,female,12.828,931,estimates,1951
11_17,female,14.755,931,estimates,1951
11_18,female,16.633,931,estimates,1951
12_14,female,6.53,931,estimates,1951
12_16,female,10.575,931,estimates,1951
12_17,female,12.503,931,estimates,1951
12_18,female,14.38,931,estimates,1951
13_17,female,10.28,931,estimates,1951
13_18,female,12.158,931,estimates,1951
13_19,female,14.004,931,estimates,1951
15_17,female,5.973,931,estimates,1951
18_23,female,10.899,931,estimates,1951
15_24,female,18.58,931,estimates,1951
15_49,female,47.856,931,estimates,1951
15_59,female,54.375,931,estimates,1951
15_64,female,56.631,931,estimates,1951
20_64,female,46.935,931,estimates,1951
20_69,female,48.577,931,estimates,1951
25_49,female,29.276,931,estimates,1951
25_64,female,38.051,931,estimates,1951
25_69,female,39.693,931,estimates,1951
