agebroad,gender,percentagetotalpopulation,region,variant,year
"Region, subregion, country or area *",female,Southern Asia,5501,estimates,1950
0_1,female,6.554,5501,estimates,1950
0_4,female,15.03,5501,estimates,1950
0_14,female,38.703,5501,estimates,1950
0_17,female,45.009,5501,estimates,1950
0_19,female,48.96,5501,estimates,1950
0_24,female,57.935,5501,estimates,1950
3_4,female,5.502,5501,estimates,1950
3_5,female,8.085,5501,estimates,1950
3_6,female,10.587,5501,estimates,1950
4_5,female,5.27,5501,estimates,1950
4_6,female,7.771,5501,estimates,1950
5_14,female,23.673,5501,estimates,1950
5_10,female,14.602,5501,estimates,1950
5_11,female,16.921,5501,estimates,1950
6_9,female,9.688,5501,estimates,1950
6_10,female,12.019,5501,estimates,1950
6_11,female,14.338,5501,estimates,1950
6_12,female,16.636,5501,estimates,1950
7_10,female,9.517,5501,estimates,1950
7_12,female,14.134,5501,estimates,1950
11_16,female,13.324,5501,estimates,1950
11_17,female,15.377,5501,estimates,1950
11_18,female,17.379,5501,estimates,1950
12_14,female,6.752,5501,estimates,1950
12_16,female,11.004,5501,estimates,1950
12_17,female,13.058,5501,estimates,1950
12_18,female,15.06,5501,estimates,1950
13_17,female,10.76,5501,estimates,1950
13_18,female,12.762,5501,estimates,1950
13_19,female,14.711,5501,estimates,1950
15_17,female,6.306,5501,estimates,1950
18_23,female,11.225,5501,estimates,1950
15_24,female,19.231,5501,estimates,1950
15_49,female,49.245,5501,estimates,1950
15_59,female,55.433,5501,estimates,1950
15_64,female,57.698,5501,estimates,1950
20_64,female,47.441,5501,estimates,1950
20_69,female,48.835,5501,estimates,1950
25_49,female,30.013,5501,estimates,1950
25_64,female,38.467,5501,estimates,1950
25_69,female,39.86,5501,estimates,1950
15plus,female,61.297,5501,estimates,1950
16plus,female,59.147,5501,estimates,1950
17plus,female,57.044,5501,estimates,1950
18plus,female,54.991,5501,estimates,1950
20plus,female,51.04,5501,estimates,1950
21plus,female,49.144,5501,estimates,1950
25plus,female,42.065,5501,estimates,1950
50plus,female,12.052,5501,estimates,1950
60plus,female,5.864,5501,estimates,1950
65plus,female,3.598,5501,estimates,1950
70plus,female,2.205,5501,estimates,1950
75plus,female,1.147,5501,estimates,1950
80plus,female,0.492,5501,estimates,1950
85plus,female,0.165,5501,estimates,1950
90plus,female,0.041,5501,estimates,1950
total,female,100,5501,estimates,1950
"Region, subregion, country or area *",male,Southern Asia,5501,estimates,1950
0_1,male,6.216,5501,estimates,1950
0_4,male,14.401,5501,estimates,1950
0_14,male,37.439,5501,estimates,1950
0_17,male,43.62,5501,estimates,1950
0_19,male,47.551,5501,estimates,1950
0_24,male,56.707,5501,estimates,1950
3_4,male,5.33,5501,estimates,1950
3_5,male,7.847,5501,estimates,1950
3_6,male,10.289,5501,estimates,1950
4_5,male,5.126,5501,estimates,1950
4_6,male,7.568,5501,estimates,1950
5_14,male,23.038,5501,estimates,1950
5_10,male,14.238,5501,estimates,1950
5_11,male,16.486,5501,estimates,1950
6_9,male,9.454,5501,estimates,1950
6_10,male,11.721,5501,estimates,1950
6_11,male,13.969,5501,estimates,1950
6_12,male,16.194,5501,estimates,1950
7_10,male,9.279,5501,estimates,1950
7_12,male,13.752,5501,estimates,1950
11_16,male,12.96,5501,estimates,1950
11_17,male,14.981,5501,estimates,1950
11_18,male,16.965,5501,estimates,1950
12_14,male,6.551,5501,estimates,1950
12_16,male,10.711,5501,estimates,1950
12_17,male,12.733,5501,estimates,1950
12_18,male,14.717,5501,estimates,1950
13_17,male,10.508,5501,estimates,1950
13_18,male,12.492,5501,estimates,1950
13_19,male,14.439,5501,estimates,1950
15_17,male,6.181,5501,estimates,1950
18_23,male,11.337,5501,estimates,1950
15_24,male,19.268,5501,estimates,1950
15_49,male,50.498,5501,estimates,1950
15_59,male,56.893,5501,estimates,1950
15_64,male,59.109,5501,estimates,1950
20_64,male,48.996,5501,estimates,1950
20_69,male,50.387,5501,estimates,1950
25_49,male,31.23,5501,estimates,1950
25_64,male,39.841,5501,estimates,1950
25_69,male,41.231,5501,estimates,1950
15plus,male,62.561,5501,estimates,1950
16plus,male,60.462,5501,estimates,1950
17plus,male,58.401,5501,estimates,1950
18plus,male,56.38,5501,estimates,1950
20plus,male,52.449,5501,estimates,1950
21plus,male,50.539,5501,estimates,1950
25plus,male,43.293,5501,estimates,1950
50plus,male,12.063,5501,estimates,1950
60plus,male,5.668,5501,estimates,1950
65plus,male,3.452,5501,estimates,1950
70plus,male,2.062,5501,estimates,1950
75plus,male,1.014,5501,estimates,1950
80plus,male,0.394,5501,estimates,1950
85plus,male,0.112,5501,estimates,1950
90plus,male,0.022,5501,estimates,1950
total,male,100,5501,estimates,1950
"Region, subregion, country or area *",female,Southern Asia,5501,estimates,1951
0_1,female,6.774,5501,estimates,1951
0_4,female,15.387,5501,estimates,1951
0_14,female,38.913,5501,estimates,1951
0_17,female,45.197,5501,estimates,1951
0_19,female,49.143,5501,estimates,1951
0_24,female,58.107,5501,estimates,1951
3_4,female,5.579,5501,estimates,1951
3_5,female,8.18,5501,estimates,1951
3_6,female,10.688,5501,estimates,1951
4_5,female,5.319,5501,estimates,1951
4_6,female,7.827,5501,estimates,1951
5_14,female,23.527,5501,estimates,1951
5_10,female,14.554,5501,estimates,1951
5_11,female,16.829,5501,estimates,1951
6_9,female,9.654,5501,estimates,1951
6_10,female,11.952,5501,estimates,1951
6_11,female,14.227,5501,estimates,1951
6_12,female,16.489,5501,estimates,1951
7_10,female,9.444,5501,estimates,1951
7_12,female,13.981,5501,estimates,1951
11_16,female,13.21,5501,estimates,1951
11_17,female,15.257,5501,estimates,1951
11_18,female,17.255,5501,estimates,1951
12_14,female,6.698,5501,estimates,1951
12_16,female,10.935,5501,estimates,1951
12_17,female,12.982,5501,estimates,1951
12_18,female,14.98,5501,estimates,1951
13_17,female,10.72,5501,estimates,1951
13_18,female,12.719,5501,estimates,1951
13_19,female,14.666,5501,estimates,1951
15_17,female,6.284,5501,estimates,1951
18_23,female,11.216,5501,estimates,1951
15_24,female,19.194,5501,estimates,1951
15_49,female,49.099,5501,estimates,1951
15_59,female,55.28,5501,estimates,1951
15_64,female,57.492,5501,estimates,1951
20_64,female,47.263,5501,estimates,1951
20_69,female,48.688,5501,estimates,1951
25_49,female,29.905,5501,estimates,1951
25_64,female,38.298,5501,estimates,1951
25_69,female,39.724,5501,estimates,1951
15plus,female,61.087,5501,estimates,1951
16plus,female,58.944,5501,estimates,1951
17plus,female,56.85,5501,estimates,1951
18plus,female,54.803,5501,estimates,1951
20plus,female,50.857,5501,estimates,1951
21plus,female,48.961,5501,estimates,1951
25plus,female,41.893,5501,estimates,1951
50plus,female,11.988,5501,estimates,1951
60plus,female,5.807,5501,estimates,1951
65plus,female,3.595,5501,estimates,1951
70plus,female,2.169,5501,estimates,1951
75plus,female,1.157,5501,estimates,1951
80plus,female,0.507,5501,estimates,1951
85plus,female,0.176,5501,estimates,1951
90plus,female,0.045,5501,estimates,1951
total,female,100,5501,estimates,1951
"Region, subregion, country or area *",male,Southern Asia,5501,estimates,1951
0_1,male,6.498,5501,estimates,1951
0_4,male,14.789,5501,estimates,1951
0_14,male,37.705,5501,estimates,1951
0_17,male,43.845,5501,estimates,1951
0_19,male,47.744,5501,estimates,1951
0_24,male,56.84,5501,estimates,1951
3_4,male,5.388,5501,estimates,1951
3_5,male,7.917,5501,estimates,1951
3_6,male,10.364,5501,estimates,1951
4_5,male,5.162,5501,estimates,1951
4_6,male,7.608,5501,estimates,1951
5_14,male,22.916,5501,estimates,1951
5_10,male,14.204,5501,estimates,1951
5_11,male,16.419,5501,estimates,1951
6_9,male,9.432,5501,estimates,1951
6_10,male,11.675,5501,estimates,1951
6_11,male,13.889,5501,estimates,1951
6_12,male,16.084,5501,estimates,1951
7_10,male,9.229,5501,estimates,1951
7_12,male,13.638,5501,estimates,1951
11_16,male,12.845,5501,estimates,1951
11_17,male,14.851,5501,estimates,1951
11_18,male,16.819,5501,estimates,1951
12_14,male,6.497,5501,estimates,1951
12_16,male,10.63,5501,estimates,1951
12_17,male,12.637,5501,estimates,1951
12_18,male,14.605,5501,estimates,1951
13_17,male,10.442,5501,estimates,1951
13_18,male,12.41,5501,estimates,1951
13_19,male,14.341,5501,estimates,1951
15_17,male,6.14,5501,estimates,1951
18_23,male,11.253,5501,estimates,1951
15_24,male,19.135,5501,estimates,1951
15_49,male,50.277,5501,estimates,1951
15_59,male,56.683,5501,estimates,1951
15_64,male,58.862,5501,estimates,1951
20_64,male,48.823,5501,estimates,1951
20_69,male,50.23,5501,estimates,1951
25_49,male,31.142,5501,estimates,1951
25_64,male,39.727,5501,estimates,1951
25_69,male,41.134,5501,estimates,1951
15plus,male,62.295,5501,estimates,1951
16plus,male,60.208,5501,estimates,1951
17plus,male,58.162,5501,estimates,1951
18plus,male,56.155,5501,estimates,1951
20plus,male,52.256,5501,estimates,1951
21plus,male,50.362,5501,estimates,1951
25plus,male,43.16,5501,estimates,1951
50plus,male,12.018,5501,estimates,1951
60plus,male,5.612,5501,estimates,1951
65plus,male,3.433,5501,estimates,1951
70plus,male,2.026,5501,estimates,1951
75plus,male,1.025,5501,estimates,1951
80plus,male,0.409,5501,estimates,1951
85plus,male,0.121,5501,estimates,1951
90plus,male,0.025,5501,estimates,1951
total,male,100,5501,estimates,1951
"Region, subregion, country or area *",female,Southern Asia,5501,estimates,1952
0_1,female,6.989,5501,estimates,1952
0_4,female,15.737,5501,estimates,1952
0_14,female,39.125,5501,estimates,1952
0_17,female,45.392,5501,estimates,1952
0_19,female,49.329,5501,estimates,1952
0_24,female,58.288,5501,estimates,1952
3_4,female,5.657,5501,estimates,1952
3_5,female,8.28,5501,estimates,1952
3_6,female,10.798,5501,estimates,1952
4_5,female,5.374,5501,estimates,1952
4_6,female,7.892,5501,estimates,1952
5_14,female,23.387,5501,estimates,1952
5_10,female,14.538,5501,estimates,1952
5_11,female,16.781,5501,estimates,1952
6_9,female,9.639,5501,estimates,1952
6_10,female,11.916,5501,estimates,1952
6_11,female,14.159,5501,estimates,1952
6_12,female,16.378,5501,estimates,1952
7_10,female,9.398,5501,estimates,1952
7_12,female,13.86,5501,estimates,1952
11_16,female,13.077,5501,estimates,1952
11_17,female,15.116,5501,estimates,1952
11_18,female,17.109,5501,estimates,1952
12_14,female,6.606,5501,estimates,1952
12_16,female,10.834,5501,estimates,1952
12_17,female,12.873,5501,estimates,1952
12_18,female,14.866,5501,estimates,1952
13_17,female,10.654,5501,estimates,1952
13_18,female,12.646,5501,estimates,1952
13_19,female,14.591,5501,estimates,1952
15_17,female,6.267,5501,estimates,1952
18_23,female,11.206,5501,estimates,1952
15_24,female,19.163,5501,estimates,1952
15_49,female,48.979,5501,estimates,1952
15_59,female,55.162,5501,estimates,1952
15_64,female,57.28,5501,estimates,1952
20_64,female,47.076,5501,estimates,1952
20_69,female,48.563,5501,estimates,1952
25_49,female,29.816,5501,estimates,1952
25_64,female,38.117,5501,estimates,1952
25_69,female,39.604,5501,estimates,1952
15plus,female,60.875,5501,estimates,1952
16plus,female,58.735,5501,estimates,1952
17plus,female,56.647,5501,estimates,1952
18plus,female,54.608,5501,estimates,1952
20plus,female,50.671,5501,estimates,1952
21plus,female,48.777,5501,estimates,1952
25plus,female,41.712,5501,estimates,1952
50plus,female,11.896,5501,estimates,1952
60plus,female,5.713,5501,estimates,1952
65plus,female,3.595,5501,estimates,1952
70plus,female,2.108,5501,estimates,1952
75plus,female,1.153,5501,estimates,1952
80plus,female,0.511,5501,estimates,1952
85plus,female,0.181,5501,estimates,1952
90plus,female,0.048,5501,estimates,1952
total,female,100,5501,estimates,1952
"Region, subregion, country or area *",male,Southern Asia,5501,estimates,1952
0_1,male,6.85,5501,estimates,1952
0_4,male,15.252,5501,estimates,1952
0_14,male,38.033,5501,estimates,1952
0_17,male,44.135,5501,estimates,1952
0_19,male,48.001,5501,estimates,1952
0_24,male,57.022,5501,estimates,1952
3_4,male,5.448,5501,estimates,1952
3_5,male,7.99,5501,estimates,1952
3_6,male,10.44,5501,estimates,1952
4_5,male,5.198,5501,estimates,1952
4_6,male,7.648,5501,estimates,1952
5_14,male,22.782,5501,estimates,1952
5_10,male,14.178,5501,estimates,1952
5_11,male,16.367,5501,estimates,1952
6_9,male,9.41,5501,estimates,1952
6_10,male,11.636,5501,estimates,1952
6_11,male,13.824,5501,estimates,1952
6_12,male,15.984,5501,estimates,1952
7_10,male,9.186,5501,estimates,1952
