agebroad,gender,percentagetotalpopulation,region,variant,year
12_16,male,10.873,915,estimates,1955
12_17,male,12.874,915,estimates,1955
12_18,male,14.807,915,estimates,1955
13_17,male,10.584,915,estimates,1955
13_18,male,12.516,915,estimates,1955
13_19,male,14.376,915,estimates,1955
15_17,male,6.176,915,estimates,1955
18_23,male,10.547,915,estimates,1955
15_24,male,18.271,915,estimates,1955
15_49,male,47.079,915,estimates,1955
15_59,male,53.872,915,estimates,1955
15_64,male,55.971,915,estimates,1955
20_64,male,46.002,915,estimates,1955
20_69,male,47.706,915,estimates,1955
25_49,male,28.808,915,estimates,1955
25_64,male,37.699,915,estimates,1955
25_69,male,39.403,915,estimates,1955
15plus,male,59.894,915,estimates,1955
16plus,male,57.78,915,estimates,1955
17plus,male,55.719,915,estimates,1955
18plus,male,53.718,915,estimates,1955
20plus,male,49.925,915,estimates,1955
21plus,male,48.137,915,estimates,1955
25plus,male,41.623,915,estimates,1955
50plus,male,12.815,915,estimates,1955
60plus,male,6.022,915,estimates,1955
65plus,male,3.924,915,estimates,1955
70plus,male,2.219,915,estimates,1955
75plus,male,1.096,915,estimates,1955
80plus,male,0.456,915,estimates,1955
85plus,male,0.14,915,estimates,1955
90plus,male,0.036,915,estimates,1955
total,male,100,915,estimates,1955
"Region, subregion, country or area *",female,Caribbean,915,estimates,1956
0_1,female,6.749,915,estimates,1956
0_4,female,15.749,915,estimates,1956
0_14,female,39.509,915,estimates,1956
0_17,female,45.616,915,estimates,1956
0_19,female,49.448,915,estimates,1956
0_24,female,58.014,915,estimates,1956
3_4,female,5.844,915,estimates,1956
3_5,female,8.568,915,estimates,1956
3_6,female,11.182,915,estimates,1956
4_5,female,5.574,915,estimates,1956
4_6,female,8.188,915,estimates,1956
5_14,female,23.76,915,estimates,1956
5_10,female,14.967,915,estimates,1956
5_11,female,17.228,915,estimates,1956
6_9,female,9.932,915,estimates,1956
6_10,female,12.242,915,estimates,1956
6_11,female,14.504,915,estimates,1956
6_12,female,16.725,915,estimates,1956
7_10,female,9.629,915,estimates,1956
7_12,female,14.111,915,estimates,1956
11_16,female,12.908,915,estimates,1956
11_17,female,14.9,915,estimates,1956
11_18,female,16.844,915,estimates,1956
12_14,female,6.532,915,estimates,1956
12_16,female,10.647,915,estimates,1956
12_17,female,12.638,915,estimates,1956
12_18,female,14.582,915,estimates,1956
13_17,female,10.418,915,estimates,1956
13_18,female,12.362,915,estimates,1956
13_19,female,14.249,915,estimates,1956
15_17,female,6.107,915,estimates,1956
18_23,female,10.792,915,estimates,1956
