agebroad,gender,percentagetotalpopulation,region,variant,year
20_69,male,47.599,912,estimates,1950
25_49,male,28.546,912,estimates,1950
25_64,male,36.793,912,estimates,1950
25_69,male,38.26,912,estimates,1950
15plus,male,59.703,912,estimates,1950
16plus,male,57.545,912,estimates,1950
17plus,male,55.405,912,estimates,1950
18plus,male,53.29,912,estimates,1950
20plus,male,49.186,912,estimates,1950
21plus,male,47.207,912,estimates,1950
25plus,male,39.847,912,estimates,1950
50plus,male,11.301,912,estimates,1950
60plus,male,5.094,912,estimates,1950
65plus,male,3.055,912,estimates,1950
70plus,male,1.587,912,estimates,1950
75plus,male,0.695,912,estimates,1950
80plus,male,0.262,912,estimates,1950
85plus,male,0.074,912,estimates,1950
90plus,male,0.02,912,estimates,1950
total,male,100,912,estimates,1950
"Region, subregion, country or area *",female,Northern Africa,912,estimates,1951
0_1,female,7.63,912,estimates,1951
0_4,female,16.983,912,estimates,1951
0_14,female,39.828,912,estimates,1951
0_17,female,45.978,912,estimates,1951
0_19,female,49.938,912,estimates,1951
0_24,female,59.142,912,estimates,1951
3_4,female,5.968,912,estimates,1951
3_5,female,8.64,912,estimates,1951
3_6,female,11.153,912,estimates,1951
4_5,female,5.537,912,estimates,1951
4_6,female,8.051,912,estimates,1951
5_14,female,22.846,912,estimates,1951
5_10,female,14.28,912,estimates,1951
5_11,female,16.439,912,estimates,1951
6_9,female,9.425,912,estimates,1951
6_10,female,11.609,912,estimates,1951
6_11,female,13.768,912,estimates,1951
6_12,female,15.92,912,estimates,1951
7_10,female,9.095,912,estimates,1951
7_12,female,13.406,912,estimates,1951
11_16,female,12.691,912,estimates,1951
11_17,female,14.715,912,estimates,1951
11_18,female,16.712,912,estimates,1951
12_14,female,6.407,912,estimates,1951
12_16,female,10.532,912,estimates,1951
12_17,female,12.556,912,estimates,1951
12_18,female,14.553,912,estimates,1951
13_17,female,10.405,912,estimates,1951
13_18,female,12.401,912,estimates,1951
13_19,female,14.364,912,estimates,1951
15_17,female,6.15,912,estimates,1951
18_23,female,11.422,912,estimates,1951
15_24,female,19.314,912,estimates,1951
15_49,female,47.924,912,estimates,1951
15_59,female,54.41,912,estimates,1951
15_64,female,56.614,912,estimates,1951
20_64,female,46.504,912,estimates,1951
20_69,female,48.104,912,estimates,1951
25_49,female,28.61,912,estimates,1951
25_64,female,37.3,912,estimates,1951
25_69,female,38.9,912,estimates,1951
15plus,female,60.172,912,estimates,1951
16plus,female,58.095,912,estimates,1951
17plus,female,56.046,912,estimates,1951
18plus,female,54.022,912,estimates,1951
20plus,female,50.062,912,estimates,1951
21plus,female,48.137,912,estimates,1951
25plus,female,40.858,912,estimates,1951
50plus,female,12.248,912,estimates,1951
60plus,female,5.762,912,estimates,1951
65plus,female,3.558,912,estimates,1951
70plus,female,1.958,912,estimates,1951
75plus,female,0.884,912,estimates,1951
80plus,female,0.341,912,estimates,1951
85plus,female,0.115,912,estimates,1951
90plus,female,0.036,912,estimates,1951
total,female,100,912,estimates,1951
"Region, subregion, country or area *",male,Northern Africa,912,estimates,1951
0_1,male,7.945,912,estimates,1951
0_4,male,17.616,912,estimates,1951
0_14,male,40.726,912,estimates,1951
0_17,male,46.993,912,estimates,1951
0_19,male,51.04,912,estimates,1951
0_24,male,60.318,912,estimates,1951
3_4,male,6.152,912,estimates,1951
3_5,male,8.881,912,estimates,1951
3_6,male,11.434,912,estimates,1951
4_5,male,5.674,912,estimates,1951
4_6,male,8.228,912,estimates,1951
5_14,male,23.11,912,estimates,1951
5_10,male,14.449,912,estimates,1951
5_11,male,16.625,912,estimates,1951
6_9,male,9.521,912,estimates,1951
6_10,male,11.72,912,estimates,1951
6_11,male,13.896,912,estimates,1951
6_12,male,16.069,912,estimates,1951
7_10,male,9.166,912,estimates,1951
7_12,male,13.515,912,estimates,1951
11_16,male,12.86,912,estimates,1951
11_17,male,14.929,912,estimates,1951
11_18,male,16.972,912,estimates,1951
12_14,male,6.485,912,estimates,1951
12_16,male,10.684,912,estimates,1951
12_17,male,12.753,912,estimates,1951
12_18,male,14.796,912,estimates,1951
13_17,male,10.58,912,estimates,1951
13_18,male,12.623,912,estimates,1951
13_19,male,14.627,912,estimates,1951
15_17,male,6.268,912,estimates,1951
18_23,male,11.58,912,estimates,1951
15_24,male,19.592,912,estimates,1951
15_49,male,47.979,912,estimates,1951
15_59,male,54.167,912,estimates,1951
15_64,male,56.2,912,estimates,1951
20_64,male,45.885,912,estimates,1951
20_69,male,47.345,912,estimates,1951
25_49,male,28.387,912,estimates,1951
25_64,male,36.608,912,estimates,1951
25_69,male,38.067,912,estimates,1951
15plus,male,59.274,912,estimates,1951
16plus,male,57.163,912,estimates,1951
17plus,male,55.076,912,estimates,1951
18plus,male,53.007,912,estimates,1951
20plus,male,48.96,912,estimates,1951
21plus,male,47.003,912,estimates,1951
25plus,male,39.682,912,estimates,1951
50plus,male,11.296,912,estimates,1951
60plus,male,5.107,912,estimates,1951
65plus,male,3.075,912,estimates,1951
70plus,male,1.615,912,estimates,1951
75plus,male,0.712,912,estimates,1951
80plus,male,0.269,912,estimates,1951
85plus,male,0.078,912,estimates,1951
90plus,male,0.02,912,estimates,1951
total,male,100,912,estimates,1951
"Region, subregion, country or area *",female,Northern Africa,912,estimates,1952
0_1,female,7.498,912,estimates,1952
0_4,female,17.161,912,estimates,1952
0_14,female,40.025,912,estimates,1952
0_17,female,46.076,912,estimates,1952
0_19,female,49.973,912,estimates,1952
0_24,female,59.101,912,estimates,1952
3_4,female,6.169,912,estimates,1952
3_5,female,8.922,912,estimates,1952
3_6,female,11.501,912,estimates,1952
4_5,female,5.715,912,estimates,1952
4_6,female,8.293,912,estimates,1952
5_14,female,22.864,912,estimates,1952
5_10,female,14.474,912,estimates,1952
5_11,female,16.599,912,estimates,1952
6_9,female,9.556,912,estimates,1952
6_10,female,11.721,912,estimates,1952
6_11,female,13.846,912,estimates,1952
6_12,female,15.945,912,estimates,1952
7_10,female,9.143,912,estimates,1952
7_12,female,13.367,912,estimates,1952
11_16,female,12.454,912,estimates,1952
11_17,female,14.44,912,estimates,1952
11_18,female,16.403,912,estimates,1952
12_14,female,6.265,912,estimates,1952
12_16,female,10.329,912,estimates,1952
12_17,female,12.316,912,estimates,1952
12_18,female,14.278,912,estimates,1952
13_17,female,10.216,912,estimates,1952
13_18,female,12.179,912,estimates,1952
13_19,female,14.114,912,estimates,1952
15_17,female,6.051,912,estimates,1952
18_23,female,11.281,912,estimates,1952
15_24,female,19.076,912,estimates,1952
15_49,female,47.681,912,estimates,1952
15_59,female,54.179,912,estimates,1952
15_64,female,56.382,912,estimates,1952
20_64,female,46.434,912,estimates,1952
20_69,female,48.044,912,estimates,1952
25_49,female,28.605,912,estimates,1952
25_64,female,37.306,912,estimates,1952
25_69,female,38.916,912,estimates,1952
15plus,female,59.975,912,estimates,1952
16plus,female,57.925,912,estimates,1952
17plus,female,55.911,912,estimates,1952
18plus,female,53.924,912,estimates,1952
20plus,female,50.027,912,estimates,1952
21plus,female,48.125,912,estimates,1952
25plus,female,40.899,912,estimates,1952
50plus,female,12.294,912,estimates,1952
60plus,female,5.796,912,estimates,1952
65plus,female,3.593,912,estimates,1952
70plus,female,1.982,912,estimates,1952
75plus,female,0.909,912,estimates,1952
80plus,female,0.341,912,estimates,1952
85plus,female,0.114,912,estimates,1952
90plus,female,0.035,912,estimates,1952
total,female,100,912,estimates,1952
"Region, subregion, country or area *",male,Northern Africa,912,estimates,1952
0_1,male,7.758,912,estimates,1952
0_4,male,17.83,912,estimates,1952
0_14,male,41.025,912,estimates,1952
0_17,male,47.177,912,estimates,1952
0_19,male,51.159,912,estimates,1952
0_24,male,60.376,912,estimates,1952
3_4,male,6.413,912,estimates,1952
3_5,male,9.251,912,estimates,1952
3_6,male,11.892,912,estimates,1952
4_5,male,5.908,912,estimates,1952
4_6,male,8.549,912,estimates,1952
5_14,male,23.195,912,estimates,1952
5_10,male,14.722,912,estimates,1952
5_11,male,16.861,912,estimates,1952
6_9,male,9.707,912,estimates,1952
6_10,male,11.885,912,estimates,1952
6_11,male,14.024,912,estimates,1952
6_12,male,16.142,912,estimates,1952
7_10,male,9.243,912,estimates,1952
7_12,male,13.5,912,estimates,1952
11_16,male,12.601,912,estimates,1952
11_17,male,14.625,912,estimates,1952
11_18,male,16.629,912,estimates,1952
12_14,male,6.333,912,estimates,1952
12_16,male,10.462,912,estimates,1952
12_17,male,12.485,912,estimates,1952
12_18,male,14.49,912,estimates,1952
13_17,male,10.368,912,estimates,1952
13_18,male,12.372,912,estimates,1952
13_19,male,14.35,912,estimates,1952
15_17,male,6.152,912,estimates,1952
18_23,male,11.455,912,estimates,1952
15_24,male,19.351,912,estimates,1952
15_49,male,47.671,912,estimates,1952
15_59,male,53.85,912,estimates,1952
15_64,male,55.885,912,estimates,1952
20_64,male,45.751,912,estimates,1952
20_69,male,47.206,912,estimates,1952
25_49,male,28.32,912,estimates,1952
25_64,male,36.534,912,estimates,1952
25_69,male,37.988,912,estimates,1952
15plus,male,58.975,912,estimates,1952
16plus,male,56.895,912,estimates,1952
17plus,male,54.847,912,estimates,1952
18plus,male,52.823,912,estimates,1952
20plus,male,48.841,912,estimates,1952
21plus,male,46.902,912,estimates,1952
25plus,male,39.624,912,estimates,1952
50plus,male,11.304,912,estimates,1952
60plus,male,5.125,912,estimates,1952
65plus,male,3.09,912,estimates,1952
70plus,male,1.635,912,estimates,1952
75plus,male,0.722,912,estimates,1952
80plus,male,0.269,912,estimates,1952
85plus,male,0.081,912,estimates,1952
90plus,male,0.019,912,estimates,1952
total,male,100,912,estimates,1952
"Region, subregion, country or area *",female,Northern Africa,912,estimates,1953
0_1,female,7.517,912,estimates,1953
0_4,female,17.223,912,estimates,1953
0_14,female,40.203,912,estimates,1953
0_17,female,46.162,912,estimates,1953
0_19,female,49.994,912,estimates,1953
0_24,female,59.028,912,estimates,1953
3_4,female,6.323,912,estimates,1953
3_5,female,9.151,912,estimates,1953
3_6,female,11.796,912,estimates,1953
4_5,female,5.868,912,estimates,1953
4_6,female,8.513,912,estimates,1953
5_14,female,22.98,912,estimates,1953
5_10,female,14.734,912,estimates,1953
5_11,female,16.839,912,estimates,1953
6_9,female,9.743,912,estimates,1953
6_10,female,11.906,912,estimates,1953
6_11,female,14.011,912,estimates,1953
6_12,female,16.079,912,estimates,1953
7_10,female,9.26,912,estimates,1953
7_12,female,13.433,912,estimates,1953
11_16,female,12.25,912,estimates,1953
11_17,female,14.206,912,estimates,1953
11_18,female,16.134,912,estimates,1953
12_14,female,6.141,912,estimates,1953
12_16,female,10.145,912,estimates,1953
12_17,female,12.1,912,estimates,1953
12_18,female,14.028,912,estimates,1953
13_17,female,10.032,912,estimates,1953
13_18,female,11.96,912,estimates,1953
13_19,female,13.864,912,estimates,1953
15_17,female,5.959,912,estimates,1953
18_23,female,11.131,912,estimates,1953
15_24,female,18.825,912,estimates,1953
15_49,female,47.454,912,estimates,1953
15_59,female,53.964,912,estimates,1953
15_64,female,56.171,912,estimates,1953
20_64,female,46.38,912,estimates,1953
20_69,female,48.006,912,estimates,1953
25_49,female,28.63,912,estimates,1953
25_64,female,37.346,912,estimates,1953
25_69,female,38.972,912,estimates,1953
15plus,female,59.797,912,estimates,1953
16plus,female,57.782,912,estimates,1953
17plus,female,55.793,912,estimates,1953
18plus,female,53.838,912,estimates,1953
20plus,female,50.006,912,estimates,1953
21plus,female,48.129,912,estimates,1953
25plus,female,40.972,912,estimates,1953
50plus,female,12.343,912,estimates,1953
60plus,female,5.833,912,estimates,1953
65plus,female,3.626,912,estimates,1953
70plus,female,2.0,912,estimates,1953
75plus,female,0.927,912,estimates,1953
80plus,female,0.336,912,estimates,1953
85plus,female,0.109,912,estimates,1953
90plus,female,0.031,912,estimates,1953
total,female,100,912,estimates,1953
"Region, subregion, country or area *",male,Northern Africa,912,estimates,1953
0_1,male,7.768,912,estimates,1953
0_4,male,17.911,912,estimates,1953
0_14,male,41.318,912,estimates,1953
0_17,male,47.367,912,estimates,1953
0_19,male,51.272,912,estimates,1953
0_24,male,60.415,912,estimates,1953
3_4,male,6.616,912,estimates,1953
3_5,male,9.555,912,estimates,1953
3_6,male,12.29,912,estimates,1953
4_5,male,6.114,912,estimates,1953
4_6,male,8.848,912,estimates,1953
5_14,male,23.406,912,estimates,1953
5_10,male,15.092,912,estimates,1953
5_11,male,17.209,912,estimates,1953
6_9,male,9.975,912,estimates,1953
6_10,male,12.153,912,estimates,1953
6_11,male,14.269,912,estimates,1953
6_12,male,16.352,912,estimates,1953
7_10,male,9.418,912,estimates,1953
7_12,male,13.618,912,estimates,1953
11_16,male,12.376,912,estimates,1953
11_17,male,14.363,912,estimates,1953
11_18,male,16.326,912,estimates,1953
12_14,male,6.197,912,estimates,1953
12_16,male,10.26,912,estimates,1953
12_17,male,12.247,912,estimates,1953
12_18,male,14.21,912,estimates,1953
13_17,male,10.164,912,estimates,1953
13_18,male,12.127,912,estimates,1953
13_19,male,14.07,912,estimates,1953
15_17,male,6.05,912,estimates,1953
18_23,male,11.311,912,estimates,1953
15_24,male,19.097,912,estimates,1953
15_49,male,47.373,912,estimates,1953
15_59,male,53.541,912,estimates,1953
15_64,male,55.585,912,estimates,1953
20_64,male,45.63,912,estimates,1953
20_69,male,47.081,912,estimates,1953
25_49,male,28.275,912,estimates,1953
25_64,male,36.488,912,estimates,1953
25_69,male,37.939,912,estimates,1953
15plus,male,58.682,912,estimates,1953
16plus,male,56.64,912,estimates,1953
17plus,male,54.62,912,estimates,1953
18plus,male,52.633,912,estimates,1953
20plus,male,48.728,912,estimates,1953
21plus,male,46.813,912,estimates,1953
25plus,male,39.585,912,estimates,1953
50plus,male,11.31,912,estimates,1953
60plus,male,5.142,912,estimates,1953
65plus,male,3.097,912,estimates,1953
70plus,male,1.646,912,estimates,1953
75plus,male,0.724,912,estimates,1953
80plus,male,0.262,912,estimates,1953
85plus,male,0.079,912,estimates,1953
90plus,male,0.018,912,estimates,1953
total,male,100,912,estimates,1953
"Region, subregion, country or area *",female,Northern Africa,912,estimates,1954
0_1,female,7.549,912,estimates,1954
0_4,female,17.26,912,estimates,1954
0_14,female,40.403,912,estimates,1954
0_17,female,46.264,912,estimates,1954
0_19,female,50.034,912,estimates,1954
0_24,female,58.959,912,estimates,1954
3_4,female,6.289,912,estimates,1954
3_5,female,9.167,912,estimates,1954
3_6,female,11.866,912,estimates,1954
4_5,female,5.957,912,estimates,1954
4_6,female,8.657,912,estimates,1954
5_14,female,23.144,912,estimates,1954
5_10,female,14.993,912,estimates,1954
5_11,female,17.094,912,estimates,1954
6_9,female,9.933,912,estimates,1954
6_10,female,12.115,912,estimates,1954
6_11,female,14.216,912,estimates,1954
6_12,female,16.264,912,estimates,1954
7_10,female,9.415,912,estimates,1954
7_12,female,13.565,912,estimates,1954
11_16,female,12.081,912,estimates,1954
11_17,female,14.011,912,estimates,1954
11_18,female,15.91,912,estimates,1954
12_14,female,6.05,912,estimates,1954
12_16,female,9.98,912,estimates,1954
12_17,female,11.91,912,estimates,1954
12_18,female,13.808,912,estimates,1954
13_17,female,9.862,912,estimates,1954
13_18,female,11.761,912,estimates,1954
13_19,female,13.632,912,estimates,1954
15_17,female,5.86,912,estimates,1954
18_23,female,10.979,912,estimates,1954
15_24,female,18.555,912,estimates,1954
15_49,female,47.202,912,estimates,1954
15_59,female,53.719,912,estimates,1954
15_64,female,55.942,912,estimates,1954
20_64,female,46.312,912,estimates,1954
20_69,female,47.955,912,estimates,1954
25_49,female,28.647,912,estimates,1954
25_64,female,37.387,912,estimates,1954
25_69,female,39.029,912,estimates,1954
15plus,female,59.597,912,estimates,1954
16plus,female,57.623,912,estimates,1954
17plus,female,55.667,912,estimates,1954
18plus,female,53.736,912,estimates,1954
20plus,female,49.966,912,estimates,1954
21plus,female,48.119,912,estimates,1954
25plus,female,41.041,912,estimates,1954
50plus,female,12.394,912,estimates,1954
60plus,female,5.878,912,estimates,1954
65plus,female,3.655,912,estimates,1954
70plus,female,2.012,912,estimates,1954
75plus,female,0.933,912,estimates,1954
80plus,female,0.328,912,estimates,1954
85plus,female,0.099,912,estimates,1954
90plus,female,0.026,912,estimates,1954
total,female,100,912,estimates,1954
"Region, subregion, country or area *",male,Northern Africa,912,estimates,1954
0_1,male,7.794,912,estimates,1954
0_4,male,17.957,912,estimates,1954
0_14,male,41.645,912,estimates,1954
0_17,male,47.585,912,estimates,1954
0_19,male,51.417,912,estimates,1954
0_24,male,60.464,912,estimates,1954
3_4,male,6.593,912,estimates,1954
3_5,male,9.605,912,estimates,1954
3_6,male,12.417,912,estimates,1954
4_5,male,6.242,912,estimates,1954
4_6,male,9.055,912,estimates,1954
5_14,male,23.687,912,estimates,1954
5_10,male,15.482,912,estimates,1954
5_11,male,17.596,912,estimates,1954
6_9,male,10.261,912,estimates,1954
6_10,male,12.471,912,estimates,1954
6_11,male,14.585,912,estimates,1954
6_12,male,16.642,912,estimates,1954
7_10,male,9.658,912,estimates,1954
7_12,male,13.829,912,estimates,1954
11_16,male,12.186,912,estimates,1954
11_17,male,14.145,912,estimates,1954
11_18,male,16.074,912,estimates,1954
12_14,male,6.091,912,estimates,1954
12_16,male,10.072,912,estimates,1954
12_17,male,12.031,912,estimates,1954
12_18,male,13.96,912,estimates,1954
13_17,male,9.974,912,estimates,1954
13_18,male,11.903,912,estimates,1954
13_19,male,13.807,912,estimates,1954
15_17,male,5.94,912,estimates,1954
18_23,male,11.155,912,estimates,1954
15_24,male,18.819,912,estimates,1954
15_49,male,47.042,912,estimates,1954
15_59,male,53.197,912,estimates,1954
15_64,male,55.256,912,estimates,1954
20_64,male,45.484,912,estimates,1954
20_69,male,46.936,912,estimates,1954
25_49,male,28.223,912,estimates,1954
25_64,male,36.437,912,estimates,1954
25_69,male,37.889,912,estimates,1954
15plus,male,58.355,912,estimates,1954
16plus,male,56.359,912,estimates,1954
17plus,male,54.375,912,estimates,1954
18plus,male,52.415,912,estimates,1954
20plus,male,48.583,912,estimates,1954
21plus,male,46.701,912,estimates,1954
25plus,male,39.536,912,estimates,1954
50plus,male,11.313,912,estimates,1954
60plus,male,5.158,912,estimates,1954
65plus,male,3.099,912,estimates,1954
70plus,male,1.647,912,estimates,1954
75plus,male,0.716,912,estimates,1954
80plus,male,0.25,912,estimates,1954
85plus,male,0.072,912,estimates,1954
90plus,male,0.015,912,estimates,1954
total,male,100,912,estimates,1954
"Region, subregion, country or area *",female,Northern Africa,912,estimates,1955
0_1,female,7.587,912,estimates,1955
0_4,female,17.355,912,estimates,1955
0_14,female,40.628,912,estimates,1955
0_17,female,46.382,912,estimates,1955
0_19,female,50.098,912,estimates,1955
0_24,female,58.907,912,estimates,1955
3_4,female,6.311,912,estimates,1955
3_5,female,9.195,912,estimates,1955
3_6,female,11.917,912,estimates,1955
4_5,female,5.944,912,estimates,1955
4_6,female,8.666,912,estimates,1955
5_14,female,23.274,912,estimates,1955
5_10,female,15.161,912,estimates,1955
5_11,female,17.279,912,estimates,1955
6_9,female,10.061,912,estimates,1955
6_10,female,12.277,912,estimates,1955
6_11,female,14.395,912,estimates,1955
6_12,female,16.437,912,estimates,1955
7_10,female,9.555,912,estimates,1955
7_12,female,13.715,912,estimates,1955
11_16,female,11.967,912,estimates,1955
11_17,female,13.866,912,estimates,1955
11_18,female,15.74,912,estimates,1955
12_14,female,5.995,912,estimates,1955
12_16,female,9.849,912,estimates,1955
12_17,female,11.748,912,estimates,1955
12_18,female,13.622,912,estimates,1955
13_17,female,9.706,912,estimates,1955
13_18,female,11.58,912,estimates,1955
13_19,female,13.423,912,estimates,1955
15_17,female,5.754,912,estimates,1955
18_23,female,10.826,912,estimates,1955
15_24,female,18.279,912,estimates,1955
15_49,female,46.921,912,estimates,1955
15_59,female,53.441,912,estimates,1955
15_64,female,55.693,912,estimates,1955
20_64,female,46.223,912,estimates,1955
20_69,female,47.882,912,estimates,1955
25_49,female,28.642,912,estimates,1955
25_64,female,37.414,912,estimates,1955
25_69,female,39.073,912,estimates,1955
15plus,female,59.372,912,estimates,1955
16plus,female,57.436,912,estimates,1955
17plus,female,55.518,912,estimates,1955
18plus,female,53.618,912,estimates,1955
20plus,female,49.902,912,estimates,1955
21plus,female,48.085,912,estimates,1955
25plus,female,41.093,912,estimates,1955
50plus,female,12.451,912,estimates,1955
60plus,female,5.931,912,estimates,1955
65plus,female,3.679,912,estimates,1955
70plus,female,2.02,912,estimates,1955
75plus,female,0.93,912,estimates,1955
80plus,female,0.315,912,estimates,1955
85plus,female,0.083,912,estimates,1955
90plus,female,0.018,912,estimates,1955
total,female,100,912,estimates,1955
"Region, subregion, country or area *",male,Northern Africa,912,estimates,1955
0_1,male,7.83,912,estimates,1955
0_4,male,18.052,912,estimates,1955
0_14,male,41.999,912,estimates,1955
0_17,male,47.819,912,estimates,1955
0_19,male,51.593,912,estimates,1955
0_24,male,60.528,912,estimates,1955
3_4,male,6.617,912,estimates,1955
3_5,male,9.646,912,estimates,1955
3_6,male,12.499,912,estimates,1955
4_5,male,6.241,912,estimates,1955
4_6,male,9.094,912,estimates,1955
5_14,male,23.947,912,estimates,1955
5_10,male,15.775,912,estimates,1955
5_11,male,17.921,912,estimates,1955
6_9,male,10.478,912,estimates,1955
6_10,male,12.747,912,estimates,1955
6_11,male,14.893,912,estimates,1955
6_12,male,16.945,912,estimates,1955
7_10,male,9.893,912,estimates,1955
7_12,male,14.091,912,estimates,1955
11_16,male,12.066,912,estimates,1955
11_17,male,13.992,912,estimates,1955
11_18,male,15.894,912,estimates,1955
12_14,male,6.026,912,estimates,1955
12_16,male,9.92,912,estimates,1955
12_17,male,11.847,912,estimates,1955
12_18,male,13.749,912,estimates,1955
13_17,male,9.794,912,estimates,1955
13_18,male,11.696,912,estimates,1955
13_19,male,13.568,912,estimates,1955
15_17,male,5.821,912,estimates,1955
18_23,male,10.996,912,estimates,1955
15_24,male,18.529,912,estimates,1955
15_49,male,46.685,912,estimates,1955
15_59,male,52.825,912,estimates,1955
15_64,male,54.904,912,estimates,1955
20_64,male,45.31,912,estimates,1955
20_69,male,46.77,912,estimates,1955
25_49,male,28.157,912,estimates,1955
25_64,male,36.375,912,estimates,1955
25_69,male,37.835,912,estimates,1955
15plus,male,58.001,912,estimates,1955
16plus,male,56.048,912,estimates,1955
17plus,male,54.107,912,estimates,1955
18plus,male,52.181,912,estimates,1955
20plus,male,48.407,912,estimates,1955
21plus,male,46.561,912,estimates,1955
25plus,male,39.472,912,estimates,1955
50plus,male,11.316,912,estimates,1955
60plus,male,5.177,912,estimates,1955
65plus,male,3.097,912,estimates,1955
70plus,male,1.637,912,estimates,1955
75plus,male,0.701,912,estimates,1955
80plus,male,0.23,912,estimates,1955
85plus,male,0.058,912,estimates,1955
90plus,male,0.009,912,estimates,1955
total,male,100,912,estimates,1955
"Region, subregion, country or area *",female,Northern Africa,912,estimates,1956
0_1,female,7.624,912,estimates,1956
0_4,female,17.54,912,estimates,1956
0_14,female,41.104,912,estimates,1956
0_17,female,46.713,912,estimates,1956
0_19,female,50.353,912,estimates,1956
0_24,female,58.996,912,estimates,1956
3_4,female,6.415,912,estimates,1956
3_5,female,9.357,912,estimates,1956
3_6,female,12.139,912,estimates,1956
4_5,female,6.056,912,estimates,1956
4_6,female,8.838,912,estimates,1956
5_14,female,23.564,912,estimates,1956
5_10,female,15.483,912,estimates,1956
5_11,female,17.628,912,estimates,1956
6_9,female,10.288,912,estimates,1956
6_10,female,12.541,912,estimates,1956
6_11,female,14.687,912,estimates,1956
6_12,female,16.733,912,estimates,1956
7_10,female,9.76,912,estimates,1956
7_12,female,13.952,912,estimates,1956
11_16,female,11.84,912,estimates,1956
11_17,female,13.69,912,estimates,1956
11_18,female,15.523,912,estimates,1956
12_14,female,5.936,912,estimates,1956
12_16,female,9.694,912,estimates,1956
12_17,female,11.545,912,estimates,1956
12_18,female,13.377,912,estimates,1956
13_17,female,9.498,912,estimates,1956
13_18,female,11.331,912,estimates,1956
13_19,female,13.138,912,estimates,1956
15_17,female,5.609,912,estimates,1956
