agebroad,gender,percentagetotalpopulation,region,variant,year
0_1,female,3.288,926,estimates,1950
0_4,female,7.438,926,estimates,1950
0_14,female,21.584,926,estimates,1950
0_17,female,25.82,926,estimates,1950
0_19,female,28.576,926,estimates,1950
0_24,female,35.605,926,estimates,1950
3_4,female,2.698,926,estimates,1950
3_5,female,4.001,926,estimates,1950
3_6,female,5.305,926,estimates,1950
4_5,female,2.628,926,estimates,1950
4_6,female,3.932,926,estimates,1950
5_14,female,14.146,926,estimates,1950
5_10,female,8.107,926,estimates,1950
5_11,female,9.608,926,estimates,1950
6_9,female,5.365,926,estimates,1950
6_10,female,6.804,926,estimates,1950
6_11,female,8.305,926,estimates,1950
6_12,female,9.841,926,estimates,1950
7_10,female,5.5,926,estimates,1950
7_12,female,8.537,926,estimates,1950
11_16,female,8.892,926,estimates,1950
11_17,female,10.275,926,estimates,1950
11_18,female,11.65,926,estimates,1950
12_14,female,4.538,926,estimates,1950
12_16,female,7.391,926,estimates,1950
12_17,female,8.774,926,estimates,1950
12_18,female,10.149,926,estimates,1950
13_17,female,7.238,926,estimates,1950
13_18,female,8.613,926,estimates,1950
13_19,female,9.994,926,estimates,1950
15_17,female,4.236,926,estimates,1950
18_23,female,8.298,926,estimates,1950
15_24,female,14.021,926,estimates,1950
15_49,female,49.637,926,estimates,1950
15_59,female,62.272,926,estimates,1950
15_64,female,67.405,926,estimates,1950
20_64,female,60.414,926,estimates,1950
20_69,female,64.646,926,estimates,1950
25_49,female,35.616,926,estimates,1950
25_64,female,53.384,926,estimates,1950
25_69,female,57.616,926,estimates,1950
15plus,female,78.416,926,estimates,1950
16plus,female,76.972,926,estimates,1950
17plus,female,75.563,926,estimates,1950
18plus,female,74.18,926,estimates,1950
20plus,female,71.424,926,estimates,1950
21plus,female,70.046,926,estimates,1950
25plus,female,64.395,926,estimates,1950
50plus,female,28.779,926,estimates,1950
60plus,female,16.144,926,estimates,1950
65plus,female,11.011,926,estimates,1950
70plus,female,6.778,926,estimates,1950
75plus,female,3.46,926,estimates,1950
80plus,female,1.4,926,estimates,1950
85plus,female,0.46,926,estimates,1950
90plus,female,0.093,926,estimates,1950
total,female,100,926,estimates,1950
0_1,male,3.844,926,estimates,1950
0_4,male,8.692,926,estimates,1950
0_14,male,25.058,926,estimates,1950
0_17,male,29.944,926,estimates,1950
0_19,male,33.096,926,estimates,1950
0_24,male,40.794,926,estimates,1950
3_4,male,3.15,926,estimates,1950
3_5,male,4.669,926,estimates,1950
3_6,male,6.185,926,estimates,1950
4_5,male,3.065,926,estimates,1950
4_6,male,4.581,926,estimates,1950
5_14,male,16.366,926,estimates,1950
5_10,male,9.405,926,estimates,1950
5_11,male,11.135,926,estimates,1950
6_9,male,6.225,926,estimates,1950
6_10,male,7.886,926,estimates,1950
6_11,male,9.616,926,estimates,1950
6_12,male,11.384,926,estimates,1950
7_10,male,6.37,926,estimates,1950
7_12,male,9.868,926,estimates,1950
11_16,male,10.254,926,estimates,1950
11_17,male,11.847,926,estimates,1950
11_18,male,13.425,926,estimates,1950
12_14,male,5.231,926,estimates,1950
12_16,male,8.524,926,estimates,1950
12_17,male,10.117,926,estimates,1950
12_18,male,11.695,926,estimates,1950
13_17,male,8.349,926,estimates,1950
13_18,male,9.927,926,estimates,1950
13_19,male,11.501,926,estimates,1950
15_17,male,4.887,926,estimates,1950
18_23,male,9.314,926,estimates,1950
15_24,male,15.737,926,estimates,1950
15_49,male,50.152,926,estimates,1950
15_59,male,61.397,926,estimates,1950
15_64,male,65.762,926,estimates,1950
20_64,male,57.724,926,estimates,1950
20_69,male,61.343,926,estimates,1950
25_49,male,34.415,926,estimates,1950
25_64,male,50.026,926,estimates,1950
25_69,male,53.645,926,estimates,1950
15plus,male,74.942,926,estimates,1950
16plus,male,73.275,926,estimates,1950
17plus,male,71.649,926,estimates,1950
18plus,male,70.056,926,estimates,1950
20plus,male,66.904,926,estimates,1950
21plus,male,65.342,926,estimates,1950
25plus,male,59.206,926,estimates,1950
50plus,male,24.791,926,estimates,1950
60plus,male,13.545,926,estimates,1950
65plus,male,9.18,926,estimates,1950
70plus,male,5.561,926,estimates,1950
75plus,male,2.699,926,estimates,1950
80plus,male,0.988,926,estimates,1950
85plus,male,0.306,926,estimates,1950
90plus,male,0.062,926,estimates,1950
total,male,100,926,estimates,1950
0_1,female,3.262,926,estimates,1951
0_4,female,7.639,926,estimates,1951
0_14,female,21.565,926,estimates,1951
0_17,female,25.871,926,estimates,1951
0_19,female,28.613,926,estimates,1951
0_24,female,35.487,926,estimates,1951
3_4,female,2.829,926,estimates,1951
3_5,female,4.162,926,estimates,1951
